	GSM2517014	GSM2517015	GSM2517016	GSM2517017	GSM2517018	GSM2517019	GSM2517020	GSM2517021	GSM2517022	GSM2517023	GSM2517024	GSM2517025
Gm47568	2	0	3	0	0	4	2	0	2	0	3	0
Gm47569	0	0	0	0	0	0	0	0	0	0	0	0
Gm4757	0	0	0	0	0	0	0	0	0	0	0	0
Gm47570	0	0	0	0	0	0	0	0	0	0	0	0
Gm47575	0	0	0	0	0	1	0	0	0	0	0	0
Gm47576	0	0	0	0	0	0	0	0	0	0	0	0
Gm47578	1047	635	874	544	467	824	668	490	519	493	427	326
Gm47579	0	0	0	0	1	1	0	0	0	0	0	1
Gm47581	0	0	0	0	0	0	0	0	0	0	0	0
Gm47587	8	0	3	4	0	6	0	0	0	0	8	8
Gm47589	0	0	0	0	0	0	0	0	0	0	0	0
Gm47591	0	1	1	1	0	0	0	0	0	0	0	1
Gm47593	0	0	0	0	0	0	1	0	0	0	1	0
Gm47595	0	1	1	0	1	2	0	1	0	2	0	3
Gm47597	0	0	1	0	0	0	1	0	0	0	1	0
Gm47598	0	0	1	0	0	4	5	2	4	4	4	1
Gm47599	0	0	0	0	0	0	0	0	0	0	0	0
Gm4760	3	3	1	2	3	1	0	0	0	0	1	1
Gm47600	0	0	0	0	0	0	0	0	0	0	0	0
Gm47601	0	1	0	0	10	2	0	0	1	1	0	0
Gm47604	0	0	0	0	0	0	0	0	0	0	0	0
Gm47605	0	0	0	0	0	0	0	0	0	0	0	0
Gm47609	0	0	0	0	0	0	0	0	0	0	0	0
Gm4761	2	0	3	0	6	0	1	0	2	4	4	1
Gm47610	0	0	0	0	0	0	0	0	0	0	0	0
Gm47611	99	59	88	33	23	74	41	16	62	44	62	29
Gm47612	0	0	0	1	0	1	0	0	0	0	0	0
Gm47614	0	0	0	0	0	0	0	0	0	0	0	0
Gm47616	0	0	0	0	0	0	0	0	0	0	0	0
Gm47617	0	0	0	0	0	0	0	0	0	0	0	0
Gm47618	0	0	0	0	0	0	0	0	0	0	0	0
Gm47619	0	0	0	0	0	0	0	0	0	0	0	0
Gm47620	1	2	0	0	0	1	1	0	0	0	0	0
Gm47622	0	0	0	0	0	0	0	0	0	0	0	0
Gm47626	438	183	346	224	127	456	239	141	255	229	179	108
Gm47628	19	20	36	14	14	33	32	11	26	11	23	9
Gm47629	0	0	0	0	0	0	0	0	0	0	0	0
Gm47630	35	11	15	11	10	9	6	11	6	10	11	3
Gm47631	0	0	0	0	0	0	0	0	0	0	0	0
Gm47632	76	19	55	37	14	50	30	30	53	41	22	14
Gm47633	1	0	0	0	0	0	0	0	0	1	0	0
Gm47634	0	0	0	0	0	1	0	0	0	0	0	0
Gm47635	0	0	0	0	0	0	0	0	0	0	0	0
Gm47636	0	0	0	0	0	0	0	0	0	0	0	0
Gm47638	0	0	0	0	0	0	0	0	2	0	1	0
Gm47639	0	0	0	0	0	0	0	0	0	2	3	0
Gm4764	2	1	0	0	0	0	0	0	0	0	0	0
Gm47642	0	0	0	0	0	0	0	0	0	0	0	0
Gm47644	3	2	1	1	8	6	9	11	1	6	8	9
Gm47645	0	0	0	0	0	0	0	0	0	0	0	0
Gm47646	4	4	1	3	8	3	3	3	4	3	6	1
Gm47647	1	1	0	0	0	0	0	0	0	0	0	0
Gm47648	0	0	0	0	0	0	0	0	0	0	0	0
Gm47650	0	0	0	0	0	0	1	0	0	0	0	0
Gm47651	0	0	0	0	0	0	0	0	0	0	0	0
Gm47653	0	0	0	0	0	0	0	0	0	0	0	0
Gm47655	0	0	0	2	0	5	1	2	0	0	1	0
Gm47658	0	0	0	0	0	0	0	0	0	0	0	0
Gm47659	3	4	2	1	0	9	0	1	3	4	6	4
Gm4766	0	0	0	0	0	0	0	0	0	0	0	0
Gm47660	0	0	0	0	0	0	0	0	0	0	0	0
Gm47661	0	0	0	0	0	3	1	0	0	1	1	1
Gm47662	0	0	0	0	0	5	2	0	0	1	0	0
Gm47663	0	0	1	0	0	0	0	0	0	0	0	0
Gm47664	4	1	1	3	2	2	0	1	1	0	0	0
Gm47666	2	1	4	1	0	1	0	0	0	1	1	1
Gm47667	0	0	0	0	0	0	0	0	0	0	0	0
Gm47668	0	0	0	0	0	0	0	0	0	0	0	0
Gm47669	0	0	0	0	0	0	0	0	0	0	0	0
Gm4767	2	6	64	0	91	0	0	18	25	66	0	0
Gm47670	0	0	0	0	0	0	0	0	0	0	0	0
Gm47671	2	2	2	1	3	2	6	2	2	5	3	2
Gm47672	0	0	0	0	0	0	0	0	0	0	0	0
Gm47675	0	0	0	0	1	0	0	0	0	0	0	0
Gm47677	0	0	0	0	0	0	0	0	0	0	0	0
Gm47679	0	0	0	0	0	0	0	0	0	0	0	0
Gm4768	0	0	0	0	0	0	0	0	0	0	0	0
Gm47680	0	1	0	0	0	0	0	0	0	1	0	0
Gm47681	1	0	0	0	2	0	0	0	0	0	0	3
Gm47682	0	0	0	0	0	0	0	0	0	0	0	0
Gm47683	0	0	1	0	0	0	0	0	0	0	0	0
Gm47684	0	0	0	0	0	0	0	0	0	0	0	0
Gm47686	0	0	0	0	0	0	0	0	0	0	0	0
Gm47688	0	0	0	0	0	0	0	0	0	0	0	0
Gm47689	0	0	0	0	0	0	0	0	0	2	0	0
Gm47691	0	1	0	0	0	2	1	1	1	3	1	1
Gm47692	12	30	12	5	10	3	1	3	2	0	0	6
Gm47695	0	0	0	0	0	0	0	0	0	0	0	0
Gm47696	1	2	0	0	1	1	1	1	0	0	0	1
Gm47697	0	0	0	0	0	0	0	0	0	1	0	0
Gm47698	0	0	0	0	0	0	0	0	0	0	0	0
Gm47699	0	0	0	0	0	0	0	0	0	0	0	0
Gm47701	18	20	19	2	7	24	12	11	12	19	16	16
Gm47703	0	0	0	0	0	0	0	0	0	0	0	1
Gm47705	0	0	0	1	1	0	0	0	1	0	0	0
Gm47706	0	1	0	0	1	0	0	0	0	0	0	0
Gm47707	0	0	0	0	0	0	0	0	0	0	0	0
Gm47708	2	1	4	1	2	7	6	0	0	0	12	3
Gm47709	0	0	0	0	0	0	1	0	0	0	0	0
Gm47710	0	0	0	0	0	0	0	0	0	0	0	0
Gm47711	0	0	0	0	0	0	0	0	0	0	0	0
Gm47712	0	0	0	0	0	0	0	0	0	0	0	0
Gm47713	0	0	0	0	0	1	0	0	0	0	0	0
Gm47714	0	0	0	0	0	0	0	0	0	0	0	0
Gm47715	1	1	0	0	0	0	1	0	0	1	0	0
Gm47716	0	0	0	0	0	0	0	0	0	0	0	0
Gm47717	0	0	0	0	0	0	0	0	0	0	0	0
Gm47718	1	1	1	0	0	1	3	2	0	2	1	0
Gm47719	0	0	0	0	0	0	0	0	1	2	0	0
Gm4772	0	0	0	0	0	0	0	0	0	0	1	0
Gm47721	0	0	1	0	0	0	0	0	0	0	0	0
Gm47722	0	0	0	0	0	0	0	0	0	0	0	0
Gm47724	0	0	0	0	1	0	0	0	0	0	0	0
Gm47725	15	11	14	10	6	29	13	10	6	19	12	9
Gm47726	0	1	3	0	0	0	0	0	0	0	0	0
Gm47727	0	0	0	0	0	0	0	0	0	0	0	0
Gm47728	3	0	0	0	3	6	6	3	1	8	2	3
Gm47729	1	0	0	0	0	0	0	0	2	0	0	0
Gm4773	0	0	0	0	0	0	0	1	0	0	0	0
Gm47730	0	0	0	0	0	1	0	0	0	0	0	0
Gm47731	0	0	0	0	0	0	0	0	0	0	0	0
Gm47732	6	8	8	0	3	7	3	4	3	0	4	5
Gm47733	0	0	0	0	0	0	0	0	0	0	0	0
Gm47734	0	0	1	0	0	0	0	0	0	0	0	0
Gm47735	0	0	0	0	0	0	2	2	3	0	4	0
Gm47736	0	0	2	0	2	2	1	1	0	0	1	4
Gm47738	163	71	193	64	60	191	94	118	113	163	117	136
Gm47739	79	0	99	48	0	19	0	15	32	17	1	0
Gm4774	0	0	0	0	0	0	0	0	0	0	0	0
Gm47740	0	0	1	0	0	0	1	0	0	0	0	2
Gm47741	0	0	0	0	0	0	0	0	0	0	0	0
Gm47742	0	0	0	0	0	0	0	0	0	0	0	0
Gm47744	0	0	0	0	0	1	0	0	1	0	0	0
Gm47745	0	0	0	0	0	0	0	0	0	0	0	0
Gm47746	0	0	0	0	0	0	0	0	0	0	0	0
Gm47747	0	0	0	0	0	0	0	0	0	0	0	0
Gm47748	0	0	0	0	0	0	0	0	0	0	0	0
Gm47749	0	0	0	0	0	0	0	0	0	0	0	0
Gm4775	0	0	0	0	0	0	0	0	0	0	0	0
Gm47750	0	0	0	0	0	0	0	0	0	0	0	0
Gm47751	0	0	0	0	0	0	0	0	0	0	0	0
Gm47752	0	0	0	0	0	0	0	0	0	0	0	1
Gm47753	0	0	0	0	0	0	0	0	0	0	0	0
Gm47754	0	0	0	0	12	4	7	1	5	0	1	0
Gm47755	0	0	0	0	0	0	0	0	0	0	0	0
Gm47757	0	0	0	0	0	0	0	0	0	0	0	0
Gm47758	0	0	0	0	0	0	0	0	0	0	0	0
Gm47759	7	3	0	2	0	11	3	8	1	3	6	9
Gm47760	0	0	0	0	0	0	0	0	0	0	0	1
Gm47761	63	40	24	16	21	192	117	102	34	105	60	89
Gm47762	0	0	0	0	0	0	0	0	0	0	0	0
Gm47763	0	0	0	0	0	1	0	0	0	0	0	0
Gm47764	0	0	0	0	0	0	0	0	0	0	2	0
Gm47765	0	0	0	0	0	0	0	1	1	0	0	0
Gm47766	4	17	7	2	9	3	11	9	12	7	8	2
Gm47767	0	0	0	0	0	1	0	3	4	0	0	1
Gm47768	0	0	0	0	0	0	0	0	0	0	0	0
Gm47769	1	1	1	0	0	1	0	3	0	0	1	0
Gm4777	4	11	5	2	3	1	1	2	1	0	1	1
Gm47770	1	3	0	0	0	1	1	2	0	1	1	3
Gm47771	0	0	0	0	0	0	0	0	0	0	0	0
Gm47772	3	5	1	2	1	11	9	4	6	4	6	4
Gm47773	0	0	0	0	0	0	0	0	0	1	0	0
Gm47774	0	0	0	0	0	0	0	0	0	0	0	0
Gm47775	0	0	0	0	1	0	0	0	0	0	0	0
Gm47776	0	0	0	0	0	1	0	0	0	0	0	0
Gm47777	0	0	0	0	0	0	0	0	0	0	0	0
Gm47778	0	0	0	0	0	0	0	0	0	0	0	0
Gm47779	0	0	0	0	0	0	0	0	0	0	0	0
Gm47780	0	0	0	0	0	0	0	0	0	0	0	0
Gm47781	0	0	0	0	0	0	0	0	0	0	0	0
Gm47782	0	0	0	0	1	1	0	0	0	0	0	0
Gm47783	0	0	0	0	0	0	0	0	0	0	0	0
Gm47784	0	0	0	0	0	0	0	0	0	0	0	0
Gm47785	0	0	0	0	0	0	0	0	0	0	0	0
Gm47786	0	0	0	0	0	0	0	0	0	0	0	0
Gm47787	0	0	0	0	0	0	0	0	0	0	0	0
Gm47788	0	0	0	0	0	0	0	0	0	0	0	0
Gm47789	0	0	0	1	0	0	0	0	0	0	0	0
Gm4779	3	0	4	0	7	9	15	8	1	3	0	1
Gm47790	0	0	0	0	0	0	0	0	0	0	0	0
Gm47791	0	1	0	0	0	0	1	0	0	0	0	0
Gm47792	5	2	6	1	1	5	8	2	3	1	9	2
Gm47793	0	0	0	0	0	0	0	0	0	0	0	0
Gm47794	0	1	1	0	2	10	3	3	1	4	2	0
Gm47795	0	0	1	0	0	2	1	0	4	2	1	1
Gm47796	0	0	0	0	0	0	0	0	0	0	0	0
Gm47798	50	50	91	34	24	43	35	7	31	36	16	14
Gm47799	0	0	0	0	0	0	0	0	0	0	0	0
Gm4780	0	0	0	0	0	0	0	0	0	0	0	0
Gm47800	0	0	0	0	0	1	0	1	1	0	1	1
Gm47802	0	0	0	0	0	0	0	1	0	0	0	1
Gm47803	0	0	0	0	0	0	0	0	0	0	0	0
Gm47804	0	0	0	0	0	0	0	0	0	0	0	0
Gm47805	0	0	0	0	0	0	0	0	0	0	0	0
Gm47806	3	1	7	2	3	5	9	4	2	13	6	5
Gm47807	0	0	0	0	1	0	0	0	0	0	6	0
Gm47808	283	166	423	117	87	181	94	57	136	110	88	46
Gm47809	0	0	0	0	0	0	0	0	0	0	0	0
Gm4781	0	0	0	0	0	0	0	0	0	0	0	0
Gm47810	0	0	0	0	0	0	1	0	0	0	0	0
Gm47811	0	0	0	0	0	0	0	0	0	0	0	0
Gm47812	0	0	0	0	0	0	0	0	0	0	0	0
Gm47814	1	4	2	2	3	5	2	5	0	2	2	3
Gm47815	11	4	9	3	15	15	2	2	10	22	12	8
Gm47816	0	0	1	1	1	0	0	1	1	0	0	0
Gm47818	6	9	10	1	3	2	2	0	6	8	1	2
Gm47819	1	0	0	0	0	0	0	0	0	0	0	0
Gm4782	0	0	0	0	0	0	1	0	0	0	0	0
Gm47820	5	3	0	6	0	0	2	0	2	0	0	0
Gm47823	0	0	0	0	0	0	0	0	0	0	0	0
Gm47825	0	0	0	0	0	0	0	0	0	0	0	0
Gm47827	1	1	1	1	0	4	1	0	0	0	0	2
Gm47828	1	1	0	0	2	2	2	1	1	5	5	0
Gm47829	0	0	0	0	0	0	0	0	0	0	0	0
Gm47830	0	0	0	0	0	0	0	0	0	0	0	0
Gm47832	0	0	0	0	0	2	0	0	0	0	0	0
Gm47833	0	0	0	0	0	0	0	0	0	0	0	0
Gm47834	0	0	0	0	0	0	0	0	0	0	0	0
Gm47835	0	0	0	0	0	0	0	0	0	0	0	0
Gm47837	0	0	0	0	0	0	0	0	0	0	0	0
Gm47839	0	0	0	0	0	0	0	0	0	0	0	0
Gm4784	0	0	0	0	1	1	0	0	1	1	0	1
Gm47842	37	27	29	22	21	43	35	26	24	42	27	18
Gm47843	0	0	0	0	0	0	0	0	0	0	0	0
Gm47844	0	1	0	1	0	0	0	0	0	1	1	0
Gm47845	0	0	0	0	0	0	0	0	0	0	0	0
Gm47846	0	0	0	0	0	0	0	0	0	0	0	0
Gm47847	1	3	1	0	0	1	0	0	0	0	0	0
Gm47848	0	0	0	0	0	0	0	0	0	0	0	0
Gm47849	1	0	0	0	1	1	0	1	0	0	0	0
Gm4785	1	0	0	0	1	0	1	0	0	0	0	0
Gm47850	0	0	0	0	0	0	0	0	0	0	0	0
Gm47851	0	0	0	0	0	0	0	0	0	0	0	0
Gm47852	0	0	0	0	0	0	0	0	0	0	0	0
Gm47853	25	16	32	11	16	35	17	24	10	31	20	18
Gm47854	0	2	0	0	1	2	6	7	7	0	6	2
Gm47855	0	0	0	0	0	0	0	0	0	0	0	0
Gm47858	0	0	0	0	0	0	0	0	0	0	0	0
Gm47859	0	0	0	0	0	0	0	0	0	0	0	0
Gm4786	0	2	0	0	1	0	7	2	0	0	0	0
Gm47860	4	0	5	4	0	1	1	2	2	4	2	3
Gm47861	1	0	1	1	0	0	0	1	0	2	0	2
Gm47863	2	0	3	3	31	13	10	11	4	7	8	7
Gm47864	2	0	3	0	1	1	2	0	2	1	2	0
Gm47865	0	0	2	0	0	0	0	2	0	0	0	0
Gm47866	0	0	0	0	0	0	0	0	0	0	0	0
Gm47867	0	0	1	0	0	1	0	0	0	0	0	0
Gm47868	0	0	0	0	0	0	0	0	0	0	0	0
Gm47869	0	0	0	0	0	0	0	0	0	0	0	0
Gm4787	9	0	2	1	9	14	18	12	7	10	6	8
Gm47871	0	0	0	0	0	0	0	0	0	0	0	0
Gm47872	0	3	0	0	0	3	0	0	0	0	0	1
Gm47873	0	0	0	0	0	0	0	0	0	0	0	0
Gm47874	7	2	0	1	0	5	0	0	0	0	0	1
Gm47875	0	0	1	0	0	0	0	0	1	0	0	2
Gm47876	0	0	0	0	0	0	0	0	0	0	0	0
Gm47877	0	0	0	0	0	0	0	0	0	1	0	0
Gm47878	1	0	1	0	0	0	0	0	0	0	0	0
Gm47879	2	4	1	1	0	11	1	3	0	4	3	2
Gm47880	0	0	0	0	0	0	0	0	0	0	0	0
Gm47882	28	5	11	0	18	66	29	43	30	39	36	38
Gm47883	0	0	0	0	0	0	0	0	0	0	0	0
Gm47884	1	0	1	0	1	0	9	1	2	4	3	4
Gm47885	1	3	0	0	8	4	2	0	5	3	1	1
Gm47886	0	1	0	0	1	0	1	0	0	0	0	0
Gm47887	0	0	0	0	0	0	1	3	0	1	0	1
Gm47888	0	0	0	0	0	1	0	0	0	0	0	0
Gm47889	17	57	45	31	3	10	12	14	6	16	16	17
Gm4789	0	0	0	0	0	0	0	0	0	0	0	0
Gm47891	0	0	0	0	0	0	0	0	0	0	0	0
Gm47892	0	0	0	0	0	0	0	0	0	0	0	0
Gm47893	0	0	0	0	0	0	0	0	0	0	2	0
Gm47894	0	0	0	0	0	0	0	0	1	0	0	0
Gm47895	0	0	1	0	0	0	1	0	0	0	0	0
Gm47896	1	1	0	0	0	1	0	0	0	0	0	0
Gm47897	0	0	0	0	0	0	0	0	0	0	0	0
Gm47898	1	0	2	1	0	1	0	1	0	1	0	2
Gm47899	0	0	0	0	0	0	0	0	0	0	0	0
Gm47900	0	0	2	1	0	2	1	0	0	0	0	0
Gm47901	0	0	0	0	0	0	0	0	0	0	0	0
Gm47902	0	0	0	0	0	0	0	0	0	0	0	0
Gm47903	4	6	1	2	0	0	2	0	2	1	1	2
Gm47904	11	4	5	2	5	29	16	28	2	10	17	10
Gm47906	0	0	1	1	1	3	0	2	2	2	0	0
Gm47909	0	1	0	0	0	0	0	0	0	0	0	0
Gm4791	47	18	11	6	11	53	27	54	41	69	49	95
Gm47912	0	0	0	0	0	0	0	0	0	0	0	0
Gm47913	0	0	0	0	0	0	0	0	0	0	0	0
Gm47914	1	0	1	0	0	2	1	0	0	1	0	0
Gm47915	0	0	0	0	0	0	0	0	0	0	0	0
Gm47916	0	0	0	0	3	0	0	0	0	0	0	0
Gm47917	2	0	0	0	0	0	2	1	2	0	0	0
Gm47918	0	0	0	0	0	2	0	1	0	0	0	2
Gm4792	0	0	0	0	0	0	0	0	0	0	0	0
Gm47920	5	1	2	1	7	24	14	13	4	17	11	19
Gm47921	0	0	0	0	0	0	0	0	0	0	0	0
Gm47922	0	1	2	1	2	6	2	3	1	1	1	2
Gm47923	0	0	1	0	0	0	0	1	1	3	1	1
Gm47924	102	34	129	61	29	17	9	0	58	10	8	6
Gm47925	1	1	5	2	0	1	1	5	1	1	0	0
Gm47926	2	0	0	0	0	1	0	0	0	0	0	0
Gm47927	0	0	0	0	0	0	0	0	0	0	0	0
Gm47928	0	0	0	0	0	0	0	0	0	0	0	0
Gm47929	0	0	0	0	0	0	0	0	0	0	0	0
Gm4793	0	2	3	6	0	9	1	7	1	1	1	2
Gm47930	0	0	0	0	0	0	0	0	0	0	0	0
Gm47931	0	0	1	0	0	0	0	0	0	0	0	0
Gm47932	64	29	42	34	19	58	42	32	20	30	31	12
Gm47933	61	40	45	52	16	70	70	48	30	35	61	22
Gm47934	0	0	0	0	0	0	0	0	0	0	0	0
Gm47935	0	0	1	0	1	0	0	1	4	1	1	0
Gm47936	1	2	0	1	0	0	1	0	0	1	0	2
Gm47937	0	0	0	0	0	0	0	0	0	0	0	0
Gm47938	0	0	0	3	1	0	0	0	0	0	0	0
Gm47939	77	42	48	38	118	107	170	324	50	122	92	192
Gm47940	0	0	0	0	0	0	0	0	0	0	0	0
Gm47941	0	0	0	0	0	0	0	1	0	0	0	0
Gm47942	0	0	0	0	0	0	0	0	0	0	0	0
Gm47943	0	0	0	0	0	0	0	0	0	0	0	0
Gm47944	0	0	0	0	0	0	0	0	0	0	0	0
Gm47945	0	0	0	0	0	0	0	0	0	0	0	0
Gm47946	0	0	0	0	0	0	0	0	0	0	0	0
Gm47947	0	0	0	0	0	0	0	0	0	0	0	0
Gm47948	1	1	1	0	0	0	1	0	0	0	4	0
Gm47949	1	0	0	0	0	0	0	0	0	0	0	0
Gm4795	0	0	0	0	5	4	2	0	0	0	0	1
Gm47950	9	6	12	2	3	8	4	2	3	6	2	1
Gm47951	27	14	43	17	5	32	25	22	11	17	25	10
Gm47952	0	0	0	0	0	0	0	0	0	0	0	0
Gm47953	0	0	0	0	0	0	0	0	0	0	0	0
Gm47954	0	0	0	0	0	0	1	0	0	0	0	0
Gm47955	0	0	0	0	0	0	0	1	0	0	0	0
Gm47956	16	16	16	6	7	38	31	42	18	29	17	15
Gm47957	0	0	0	0	0	0	0	0	0	0	0	0
Gm47958	6	0	0	0	0	49	19	3	5	16	0	6
Gm47959	0	0	0	0	0	0	0	0	0	0	0	0
Gm4796	1	1	0	1	5	3	3	3	1	2	2	1
Gm47960	0	0	0	0	0	0	0	0	0	0	0	0
Gm47961	0	0	0	0	0	0	0	0	0	0	1	1
Gm47962	33	38	25	16	18	31	22	54	19	45	32	33
Gm47964	0	0	0	0	0	0	0	0	0	0	0	0
Gm47965	0	0	0	0	0	0	0	0	0	0	0	0
Gm47966	4	3	0	3	3	2	4	2	4	4	3	1
Gm47967	43	33	46	19	11	44	41	27	16	34	58	26
Gm47968	62	57	54	26	31	62	44	23	45	41	33	20
Gm47969	0	2	1	0	0	2	1	0	0	0	0	0
Gm4797	3	1	1	0	1	0	1	2	1	3	0	4
Gm47970	0	0	0	0	0	0	0	0	0	0	0	0
Gm47972	0	2	0	0	1	0	0	0	0	2	0	3
Gm47973	0	0	0	0	0	0	0	0	0	0	0	0
Gm47974	20	15	20	17	4	34	15	18	15	16	17	18
Gm47977	0	0	0	0	0	0	0	0	0	0	0	0
Gm47978	0	0	0	0	0	0	0	0	0	0	0	0
Gm47979	0	0	0	0	0	0	0	0	0	0	0	0
Gm4798	0	0	0	0	0	0	0	0	0	0	0	0
Gm47981	0	0	0	0	0	0	0	0	0	0	0	0
Gm47984	0	0	0	0	0	0	0	0	0	0	0	0
Gm47985	0	0	0	0	0	0	0	0	0	0	0	0
Gm47986	0	0	1	0	0	0	0	0	0	0	0	0
Gm4799	0	0	0	0	0	0	0	0	0	0	0	0
Gm47990	0	1	0	0	0	0	0	1	0	0	0	0
Gm47991	0	0	0	0	0	0	0	0	0	0	0	0
Gm47993	0	0	0	0	0	0	0	0	0	0	0	0
Gm47994	4	0	3	1	0	0	4	2	2	1	0	1
Gm47995	0	0	0	0	0	0	0	0	0	0	0	0
Gm47996	0	0	0	0	0	0	0	0	0	0	0	0
Gm47997	0	0	0	0	0	0	0	0	0	0	1	0
Gm47998	0	0	0	0	0	0	0	0	0	0	0	0
Gm47999	0	0	0	0	0	0	0	0	0	0	0	0
Gm4800	1	1	4	0	0	0	0	0	0	0	0	1
Gm48001	0	0	1	0	0	3	0	0	1	1	0	0
Gm48002	0	0	0	0	0	0	0	0	0	0	0	0
Gm48003	0	0	1	0	0	0	0	0	0	0	0	0
Gm48004	0	1	0	1	0	0	0	0	0	1	1	1
Gm48005	0	0	0	0	0	0	0	0	0	0	0	0
Gm48006	0	0	0	0	0	0	0	0	0	0	0	0
Gm48007	0	0	0	0	0	0	0	0	0	0	0	0
Gm48008	0	1	0	0	2	0	1	0	0	0	1	0
Gm48009	0	1	0	0	0	0	0	0	0	0	0	0
Gm48010	0	0	0	0	0	0	0	0	0	0	0	0
Gm48011	0	0	0	0	0	0	0	0	0	0	0	0
Gm48012	0	0	0	0	0	0	0	0	0	0	0	0
Gm48013	0	0	0	0	0	0	0	0	0	0	0	0
Gm48016	0	0	0	0	0	0	0	0	0	0	0	0
Gm48017	0	0	0	0	0	0	0	0	0	0	0	0
Gm48018	0	0	1	1	0	0	0	0	0	0	0	0
Gm48019	0	0	0	0	0	0	0	0	0	0	0	0
Gm4802	0	0	0	0	0	0	0	0	0	1	0	0
Gm48020	0	0	0	0	0	0	0	0	0	0	0	0
Gm48021	0	0	0	0	0	0	0	0	0	0	0	0
Gm48022	0	1	0	2	3	1	0	0	0	5	0	1
Gm48023	0	0	0	0	0	0	0	0	0	0	0	0
Gm48024	0	0	0	0	0	0	0	0	0	0	0	0
Gm48025	15	5	15	8	1	7	2	2	7	1	4	3
Gm48026	0	0	0	0	0	0	0	0	0	0	0	0
Gm48027	12	3	7	4	2	1	0	1	2	1	0	2
Gm48028	0	0	0	0	0	0	0	0	0	0	0	0
Gm48029	0	0	0	0	0	0	0	0	0	0	0	0
Gm4803	2	1	0	0	0	1	0	0	0	0	0	0
Gm48030	0	0	0	0	0	0	0	0	0	0	0	0
Gm48031	0	0	0	0	0	0	0	0	0	0	0	0
Gm48032	0	0	0	0	0	0	0	0	0	0	0	0
Gm48033	0	0	0	0	0	0	1	1	0	0	0	0
Gm48034	0	0	0	0	0	0	0	0	0	0	0	0
Gm48035	3	0	2	1	5	8	5	7	7	10	3	9
Gm48036	0	0	0	0	0	0	0	0	0	0	0	0
Gm48037	0	0	0	0	0	0	0	0	0	0	0	0
Gm48038	0	0	0	0	0	1	2	1	0	0	0	0
Gm48039	0	0	0	0	0	0	0	0	0	0	0	0
Gm4804	6	2	8	2	20	12	5	19	11	13	11	7
Gm48040	36	16	23	8	6	42	16	11	10	23	14	7
Gm48041	0	0	0	0	0	0	0	0	0	0	0	0
Gm48042	0	0	0	0	0	0	0	0	0	0	0	0
Gm48043	0	0	0	0	0	0	0	0	0	0	0	0
Gm48044	0	0	0	0	0	0	0	0	0	0	0	0
Gm48045	15	17	5	4	9	6	9	15	8	5	15	7
Gm48046	0	0	0	0	0	0	0	0	0	0	0	0
Gm48047	0	0	0	0	0	0	0	0	0	0	0	0
Gm48048	3	0	3	2	0	0	0	0	0	0	0	7
Gm48049	0	0	0	0	0	0	0	0	0	0	0	0
Gm48050	0	0	0	0	0	0	0	0	0	0	0	0
Gm48051	0	1	0	1	0	0	0	0	0	1	0	0
Gm48052	0	0	0	0	0	0	0	0	0	0	0	0
Gm48053	1	0	0	1	0	0	1	0	1	0	0	1
Gm48054	2	51	20	34	20	53	0	29	9	16	21	14
Gm48055	0	0	0	0	0	0	0	0	0	0	0	0
Gm48056	0	1	0	0	0	0	0	0	0	0	0	0
Gm48057	0	0	0	0	0	0	0	0	0	0	0	0
Gm48058	0	0	0	0	0	1	0	1	1	0	0	1
Gm48059	0	0	0	0	0	0	0	0	0	0	0	0
Gm4806	0	0	1	0	0	0	0	0	0	0	0	0
Gm48060	0	0	0	0	0	0	0	0	0	0	0	0
Gm48061	0	0	0	0	0	0	0	0	0	0	0	0
Gm48064	0	0	0	0	0	0	0	0	0	0	0	0
Gm48065	3	0	0	0	6	3	0	2	0	1	0	3
Gm48066	0	0	0	0	5	0	0	1	1	0	1	0
Gm48067	0	0	0	0	0	0	0	0	0	0	0	0
Gm48068	0	1	0	0	2	0	1	0	2	0	0	0
Gm48070	0	0	0	0	0	0	0	0	0	0	0	0
Gm48071	1	1	5	0	1	3	1	2	3	0	1	2
Gm48072	1	0	0	0	0	0	0	0	0	0	1	0
Gm48073	4	0	1	1	1	2	2	3	1	1	2	2
Gm48075	0	0	0	0	0	0	0	0	0	0	0	0
Gm48078	0	0	0	0	0	0	0	0	0	0	0	0
Gm48079	8	5	2	1	4	6	10	12	5	12	9	10
Gm4808	0	0	0	0	0	0	0	0	0	0	0	0
Gm48080	0	0	0	0	0	0	0	0	0	0	0	0
Gm48081	0	0	0	0	1	0	0	0	0	0	0	0
Gm48082	239	183	231	142	66	229	157	92	77	212	130	83
Gm48083	0	0	0	0	0	0	0	0	0	0	0	0
Gm48084	1	0	0	0	1	2	0	0	0	0	0	0
Gm48085	0	2	0	0	2	2	0	0	0	0	1	2
Gm48086	7	17	17	6	3	28	12	10	12	10	9	4
Gm48087	1	0	0	0	3	0	0	0	0	0	0	0
Gm48088	0	0	0	0	0	1	1	2	1	0	0	2
Gm48089	1	0	1	0	0	0	0	0	0	0	0	0
Gm48091	0	0	0	0	0	0	0	0	0	0	0	0
Gm48093	0	0	0	0	0	0	0	0	0	0	0	0
Gm48094	4	1	0	4	7	7	6	3	1	2	4	2
Gm48095	0	0	0	0	0	7	2	3	0	3	0	9
Gm48096	0	0	0	0	0	0	0	0	0	0	0	0
Gm48097	0	0	0	0	0	0	0	0	0	0	0	0
