	GSM3672440	GSM3672441	GSM3672442	GSM3672443	GSM3672444	GSM3672445	GSM3672446	GSM3672447	GSM3672448	GSM3672449	GSM3672450	GSM3672451
1190003K10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1190005I06Rik	48	145	40	48	51	108	78	102	17	77	73	55
1190007I07Rik	81	133	120	130	119	113	125	146	56	153	230	138
1300017J02Rik	10018	19287	14708	10133	10193	12519	11018	8850	7974	16343	9287	11689
1500009C09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1500009L16Rik	0	0	0	0	0	0	0	0	0	6	0	0
1500011B03Rik	8	4	13	12	20	12	5	22	4	5	15	13
1500011K16Rik	80	134	105	59	85	146	86	94	52	171	235	100
1500015O10Rik	0	0	0	0	0	1	0	0	0	0	1	0
1520401A03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1600002H07Rik	922	1009	961	763	1156	2018	2020	334	262	523	2554	2265
1600002K03Rik	45	49	43	33	34	61	35	50	29	72	58	29
1600012H06Rik	404	579	624	496	567	569	503	601	399	308	962	751
1600014C10Rik	3995	5345	3786	2943	2773	4193	4192	2963	3481	2309	4068	4228
1600014C23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1600015I10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1600029O15Rik	2	1	2	3	0	0	0	7	2	1	2	2
1700001C02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700001C19Rik	206	332	438	280	311	224	246	316	185	342	538	272
1700001F09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700001J03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700001J11Rik	6	1	0	0	0	0	0	0	0	0	0	0
1700001K19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700001L19Rik	1	2	2	0	0	0	0	0	0	0	0	0
1700001O22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700001P01Rik	0	0	0	0	0	0	0	0	2	0	0	0
1700003E16Rik	34	32	22	30	9	17	4	41	14	22	40	13
1700003F12Rik	1	0	0	0	0	2	0	0	0	8	0	0
1700003H04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700003N22Rik	0	0	0	0	0	0	1	0	0	0	0	0
1700006A11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700006E09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700007B14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700007E05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700007G11Rik	1	0	0	1	0	0	0	0	0	6	0	0
1700007K09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700007K13Rik	0	0	10	0	4	0	0	7	0	4	1	2
1700008O03Rik	0	4	3	1	0	0	2	0	0	0	0	5
1700008P02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700009N14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010B08Rik	0	0	0	0	0	1	0	0	0	0	0	0
1700010I14Rik	7	8	10	9	8	8	0	4	11	5	6	6
1700010N08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011E24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011H14Rik	2	4	2	4	64	2	1	8	1	4	23	9
1700011I03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011L22Rik	0	0	0	0	0	1	0	0	0	0	0	0
1700011M02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012A03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012B07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012B09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012L04Rik	4	0	0	0	0	0	2	0	0	7	0	0
1700012P22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700013D24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700013F07Rik	0	0	0	0	8	1	0	0	0	0	0	0
1700013G24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700013H16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700014D04Rik	0	0	0	0	0	0	0	0	0	0	0	6
1700015E13Rik	0	0	0	0	0	0	0	0	1	0	0	0
1700015F17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700015G11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016C15Rik	0	0	0	0	0	0	3	0	0	0	0	0
1700016D06Rik	0	0	4	0	0	0	0	0	1	0	0	3
1700016H13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016K19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017B05Rik	166	202	395	177	338	137	182	335	164	111	275	267
1700017D01Rik	0	0	0	0	0	0	0	0	0	1	0	0
1700017N19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018B08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018C11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018F24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018M17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019A02Rik	0	0	1	0	0	0	0	0	0	0	0	1
1700019B03Rik	0	0	0	0	0	0	0	0	0	1	1	1
1700019D03Rik	12	8	12	11	1	6	7	2	11	0	4	10
1700019M22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019N19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019O17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020A23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020D05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020L24Rik	0	2	1	0	1	0	0	0	0	0	2	0
1700020N01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020N15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021F05Rik	381	334	550	451	465	320	402	389	306	886	700	594
1700021F07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022A21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022I11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700023F06Rik	0	0	2	0	0	0	0	0	0	0	0	0
1700024B05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024G13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024J04Rik	3	5	5	8	2	1	0	8	3	0	4	9
1700024P04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024P16Rik	20	37	75	43	108	83	69	42	18	6	107	77
1700025B11Rik	0	0	0	0	0	1	0	0	0	0	2	0
1700025C18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025F22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025G04Rik	99	82	98	65	97	86	37	98	81	81	114	97
1700028B04Rik	0	0	3	0	0	1	0	0	0	0	0	0
1700028J19Rik	2	1	2	3	6	8	0	0	0	0	0	0
1700028K03Rik	1	0	0	0	0	0	0	0	0	0	1	0
1700028P14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029F12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029H14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029I15Rik	7	7	12	8	2	2	10	6	6	8	4	13
1700029J07Rik	1	10	13	17	2	2	5	0	8	5	8	9
1700029P11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030C10Rik	2	2	3	0	3	0	1	2	0	0	0	1
1700030J22Rik	17	10	3	4	13	3	23	35	7	1	4	10
1700030K09Rik	19	36	37	32	56	39	24	38	26	37	50	50
1700031F05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700031M16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034I23Rik	0	0	0	0	0	0	2	0	0	0	0	6
1700034J05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034O15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	6	28	16	1	1	5	2	4	0	12	15	5
1700037H04Rik	81	155	188	84	212	82	74	114	55	211	162	113
1700039E15Rik	0	3	0	6	1	1	5	1	2	8	0	3
1700040F15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040L02Rik	15	45	91	63	47	29	31	84	56	70	60	18
1700042G07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700047I17Rik2	41	61	58	58	39	13	12	90	44	68	22	30
1700048O20Rik	15	10	15	10	13	15	6	6	4	4	21	14
1700049E17Rik1	0	0	0	0	0	0	0	0	0	0	0	0
1700049E17Rik2	0	0	0	0	0	0	0	0	0	0	0	0
1700049G17Rik	20	26	22	9	32	36	14	26	9	22	52	47
1700049L16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700056E22Rik	9	27	6	25	19	9	15	14	9	23	23	12
1700057G04Rik	0	0	0	0	0	0	0	0	0	8	2	3
1700061G19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700063K16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700064H15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700065I16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700066B19Rik	0	2	1	0	5	0	0	0	0	0	0	0
1700066M21Rik	283	617	349	324	446	618	503	412	351	123	1051	792
1700067K01Rik	1	1	7	4	18	2	8	0	4	0	14	2
1700067P10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700069L16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700071K01Rik	0	0	0	0	0	0	1	0	0	0	0	0
1700073E17Rik	1	1	1	0	1	0	2	0	0	1	0	1
1700074P13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700080E11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700084J12Rik	0	0	0	1	1	0	0	1	0	0	0	0
1700084M14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700086D15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700086L19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700088E04Rik	6	10	2	13	7	14	4	0	7	46	4	28
1700091H14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700092M07Rik	1	0	1	0	0	1	1	2	1	0	0	1
1700093K21Rik	4	1	0	1	0	2	0	0	2	0	0	1
1700102P08Rik	3	1	2	0	1	3	7	1	0	0	2	4
1700109H08Rik	7	6	0	0	9	6	1	0	14	0	15	10
1700110I07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700112E06Rik	0	0	5	0	0	1	0	13	2	2	6	7
1700113H08Rik	0	0	0	0	0	0	7	0	0	0	0	0
1700122O11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700123I01Rik	0	0	0	2	0	0	0	0	0	0	0	0
1700123K08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700123L14Rik	0	0	1	0	0	0	0	0	0	0	0	0
1700123O20Rik	368	439	610	345	701	460	495	472	304	579	896	701
1700125H20Rik	0	0	0	1	0	0	0	0	0	0	0	0
1700128F08Rik	0	1	6	1	0	0	0	0	3	0	1	0
1700129C05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1810009A15Rik	208	262	307	166	213	191	191	102	119	315	287	238
1810009J06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1810010H24Rik	33	30	43	27	60	23	48	71	37	47	77	28
1810011H11Rik	5	13	7	2	12	5	10	18	4	4	21	12
1810011O10Rik	145	190	197	222	224	141	92	164	96	130	492	291
1810013L24Rik	271	491	375	279	442	685	504	443	383	200	517	783
1810018F18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1810022K09Rik	327	300	306	238	262	445	327	104	129	418	444	312
1810024B03Rik	30	55	62	37	34	24	52	70	11	135	80	46
1810026J23Rik	582	1064	1002	661	912	860	751	825	628	398	1166	1124
1810030O07Rik	116	186	241	189	225	139	211	232	142	152	218	195
1810032O08Rik	3	3	7	0	0	23	0	0	6	0	7	11
1810037I17Rik	304	358	467	400	454	334	342	276	300	678	798	514
1810041L15Rik	0	0	4	4	0	3	0	0	4	0	4	0
1810043G02Rik	95	158	138	94	134	53	130	147	60	152	153	125
1810043H04Rik	120	317	261	159	210	269	159	160	124	360	383	195
1810046K07Rik	31	29	72	72	75	25	36	149	92	92	163	10
1810049J17Rik	76	53	125	16	86	26	87	72	22	12	103	53
1810055G02Rik	684	746	625	589	1349	996	1527	692	735	534	625	1268
1810062G17Rik	1	1	4	1	4	7	6	1	5	0	10	2
1810065E05Rik	0	0	0	0	0	0	0	0	0	0	0	0
2010001K21Rik	0	0	0	0	1	0	0	0	0	0	0	0
2010003K11Rik	290	264	115	143	226	154	299	391	159	423	175	183
2010005H15Rik	0	0	0	0	3	0	0	0	0	0	0	0
2010010A06Rik	0	0	0	0	3	0	0	0	0	6	0	0
2010106E10Rik	0	0	0	0	948	0	0	0	0	0	0	0
2010107E04Rik	790	1253	1160	1011	1363	1365	1079	1048	698	2580	2201	1228
2010107G12Rik	0	0	1	0	143	0	0	0	0	0	3	5
2010107G23Rik	9	9	44	23	47	27	10	16	10	20	37	15
2010109A12Rik	0	0	11	0	1	0	0	2	0	5	6	2
2010109I03Rik	15	24	4	11	41	17	10	21	33	4	18	40
2010111I01Rik	87	180	101	87	138	179	89	102	47	84	193	166
2010300C02Rik	0	0	4	0	24	1	0	0	1	0	2	1
2010315B03Rik	67	135	77	66	74	215	85	80	64	25	234	202
2200002D01Rik	75	102	121	152	553	158	142	59	39	312	276	178
2200002J24Rik	0	0	0	0	3	0	0	0	0	0	0	0
2210010C04Rik	0	0	0	0	1	0	0	0	0	0	0	0
2210011C24Rik	0	1	0	5	0	1	0	0	0	0	1	0
2210013O21Rik	22	41	43	32	15	11	13	47	22	32	31	12
2210016F16Rik	657	916	1053	720	949	722	643	691	548	1602	1108	818
2210016L21Rik	276	320	300	256	230	210	186	239	155	405	277	251
2210017I01Rik	0	0	4	0	0	0	13	4	13	5	5	0
2210404O09Rik	16	40	44	30	48	52	29	43	57	5	81	51
2210407C18Rik	2	0	4	0	469	0	0	0	0	0	0	0
2210408I21Rik	12	29	33	34	48	36	43	17	21	0	29	39
2210409E12Rik	0	0	0	0	0	0	0	0	0	0	0	0
2210418O10Rik	171	324	264	235	245	384	249	169	154	195	499	441
2300002M23Rik	0	0	0	0	0	0	0	0	0	0	0	0
2300003K06Rik	0	0	0	0	0	0	0	0	0	0	0	0
2300009A05Rik	89	146	173	99	199	130	204	225	83	233	338	254
2310002L09Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310003L06Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310007B03Rik	1	6	3	2	6	0	3	6	2	9	10	0
2310009B15Rik	37	65	64	45	43	82	57	37	25	56	106	73
2310011J03Rik	208	310	314	247	196	243	183	251	141	514	455	279
2310022A10Rik	85	128	150	107	125	100	90	150	82	82	132	163
2310022B05Rik	186	476	259	218	234	236	260	366	236	229	350	260
2310030G06Rik	246	346	345	266	435	237	413	384	261	368	517	503
2310033P09Rik	126	148	220	154	148	100	98	171	144	117	199	163
2310034C09Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310034G01Rik	0	0	2	0	0	1	0	1	0	0	0	0
2310035C23Rik	119	337	238	143	213	299	195	188	194	43	266	255
2310036O22Rik	1604	1131	1665	1309	1238	710	1675	1199	904	2714	2575	1731
2310039H08Rik	812	905	1120	742	1313	572	1136	872	523	1560	2155	1034
2310046K23Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310050C09Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310057J18Rik	0	1	0	0	0	0	1	0	0	0	0	0
2310057M21Rik	22	32	28	33	29	41	40	31	13	34	53	56
2310057N15Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310061I04Rik	432	509	732	539	690	329	698	750	280	831	1028	687
2310061N02Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0	0	0	0	0	0	0
2410002F23Rik	35	46	65	66	45	84	31	84	28	31	91	82
2410004B18Rik	40	75	69	55	79	77	58	82	35	17	196	153
2410004P03Rik	1	3	2	2	0	0	5	3	0	7	0	2
2410015M20Rik	932	1588	1339	978	1458	1771	1186	1096	662	2498	2971	1504
2410016O06Rik	66	113	117	80	110	70	61	136	66	112	75	110
2410024N13Rik	0	0	0	1	0	0	0	0	1	0	0	0
2410089E03Rik	50	83	104	74	107	73	69	75	54	28	78	84
2410131K14Rik	134	335	233	243	175	324	162	178	117	297	398	300
2410137M14Rik	0	0	0	0	0	0	0	0	0	0	0	0
2410141K09Rik	0	4	0	0	0	0	0	0	0	0	1	2
2510002D24Rik	136	207	195	218	320	252	329	210	99	195	505	364
2510009E07Rik	137	225	354	211	163	160	118	269	196	160	221	170
2510039O18Rik	393	691	808	544	662	407	643	862	388	590	884	726
2610001J05Rik	140	305	266	191	236	315	190	190	172	233	357	203
2610002M06Rik	396	578	609	467	376	519	426	487	463	221	615	489
2610005L07Rik	19	122	65	93	127	94	60	123	27	10	316	147
2610008E11Rik	108	149	127	105	105	92	100	127	102	50	272	114
2610020H08Rik	4	20	14	8	31	39	14	9	19	7	34	34
2610021A01Rik	71	125	89	112	75	111	73	93	42	15	126	145
2610024D14Rik	0	0	0	0	0	0	0	0	0	0	0	0
2610028H24Rik	0	0	0	0	0	0	0	3	0	0	0	0
2610042L04Rik	0	0	0	0	0	0	0	0	0	0	0	0
2610044O15Rik8	65	70	73	65	51	95	37	66	56	23	210	126
2610301B20Rik	57	70	67	60	101	82	60	45	36	45	135	121
2610305D13Rik	0	10	1	0	5	10	0	3	3	0	3	3
2610318N02Rik	0	1	0	0	0	0	0	0	0	0	0	0
2610507B11Rik	2711	4746	5044	3408	4497	3613	3533	3351	2993	1771	4445	3624
2610524H06Rik	20	17	17	3	19	8	0	13	2	4	3	20
2610528A11Rik	0	4	0	0	0	0	0	0	0	0	0	0
2610528J11Rik	211	308	309	242	316	143	196	310	254	492	432	209
2700029M09Rik	64	57	92	82	79	127	71	69	101	192	143	112
2700049A03Rik	42	62	42	29	39	38	41	49	54	9	50	61
2700060E02Rik	890	1769	1409	1196	1269	1805	1219	1038	735	2117	1306	1565
2700062C07Rik	108	177	137	155	177	104	126	150	68	195	238	149
2700081O15Rik	16	51	55	28	20	28	22	50	21	0	48	55
2700094K13Rik	42	96	105	61	69	142	68	87	44	137	105	84
2700097O09Rik	33	63	47	39	44	44	20	33	9	34	70	67
2700099C18Rik	2	1	0	1	0	1	2	11	7	5	4	1
2810004N23Rik	344	401	386	277	393	390	324	265	239	357	579	506
2810006K23Rik	181	254	293	227	263	168	205	192	161	336	319	216
2810021J22Rik	13	53	42	43	29	33	24	32	21	6	62	47
2810025M15Rik	78	108	115	95	120	96	96	103	73	140	130	129
2810039B14Rik	23	37	37	39	14	20	13	25	15	57	42	26
2810047C21Rik1	0	15	9	2	0	8	0	0	3	0	17	2
2810403A07Rik	114	222	368	201	297	364	259	329	138	88	533	791
2810408A11Rik	0	6	8	0	8	0	2	0	0	0	1	0
2810417H13Rik	7	6	11	19	8	11	2	24	11	0	10	9
2810428I15Rik	346	728	601	529	518	530	458	450	248	1747	882	567
2810459M11Rik	887	1575	1281	1067	1260	1273	1395	1317	879	854	1527	1456
2810474O19Rik	75	205	219	157	251	352	296	115	85	36	289	426
2900011O08Rik	0	2	1	0	1	1	4	0	0	0	2	0
2900026A02Rik	1646	3446	2591	1471	2572	2301	3096	2610	2807	1147	1795	1926
2900055J20Rik	0	0	0	0	0	0	0	0	0	0	0	0
2900092C05Rik	0	0	0	0	0	0	0	0	0	0	0	0
3000002C10Rik	4	65	26	25	22	24	8	12	17	22	33	29
3010026O09Rik	128	139	108	67	95	124	148	170	122	279	113	102
3100002H09Rik	0	0	0	0	0	0	0	0	0	0	0	0
3110001I22Rik	29	29	18	30	44	47	42	29	31	8	39	60
3110002H16Rik	202	328	286	274	377	334	303	347	217	325	561	581
3110009E18Rik	3	9	12	13	6	6	10	3	0	28	13	6
3110018I06Rik	0	0	0	0	0	0	0	0	0	0	0	0
3110021N24Rik	0	0	0	0	1	0	0	0	0	0	4	3
3110035E14Rik	0	0	1	0	0	4	2	1	0	0	0	0
3110040N11Rik	135	167	194	184	205	177	174	131	98	271	307	157
3110043O21Rik	71	122	133	96	153	274	107	65	75	35	242	255
3110052M02Rik	4	53	18	17	12	27	18	21	30	3	28	45
3110053B16Rik	12	3	7	3	4	8	25	7	7	0	33	8
3110062M04Rik	9	79	95	25	34	65	27	35	28	19	164	103
3110067C02Rik	0	0	0	0	0	0	0	0	0	0	0	0
3110070M22Rik	4	0	11	17	0	7	0	6	4	10	4	3
3110079O15Rik	0	0	1	1	0	0	0	0	0	0	0	0
3110082I17Rik	108	88	123	65	127	134	42	41	56	30	86	78
3110082J24Rik	0	0	0	0	0	0	0	0	0	0	0	0
3300002I08Rik	5	11	1	0	3	7	5	6	7	0	15	2
3425401B19Rik	0	0	0	0	0	0	0	0	0	0	0	0
3632451O06Rik	0	0	0	0	3	1	0	0	0	1	5	0
3830403N18Rik	5	0	0	0	0	0	1	0	0	0	2	0
3830406C13Rik	214	272	452	325	367	257	344	277	296	186	405	374
3830408C21Rik	0	2	0	0	0	0	0	0	0	8	0	2
3830417A13Rik	0	0	0	0	0	0	0	0	0	0	0	0
4430402I18Rik	22	17	30	33	14	19	21	46	18	43	57	24
4833418N17Rik	0	0	0	0	0	0	0	0	0	0	0	0
4833420G17Rik	190	237	212	163	262	337	279	169	142	69	371	344
4833423E24Rik	0	0	0	0	8	0	0	0	0	0	0	0
4833427G06Rik	0	0	0	0	0	0	0	0	0	0	0	0
4833439L19Rik	1213	1479	1922	1257	1747	1263	1330	1356	1090	704	2083	1778
4921501E09Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921504E06Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921507P07Rik	2	9	11	11	6	5	7	8	1	0	2	13
4921508M14Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921509C19Rik	0	0	0	3	0	0	0	0	0	0	0	0
4921511C20Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921511H03Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921511M17Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921513D11Rik	15	18	41	18	57	51	44	44	30	1	132	72
4921513I03Rik	0	0	0	0	3	0	0	1	0	0	0	0
4921517D22Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921524J17Rik	86	104	241	157	122	92	186	146	94	59	236	230
4921524L21Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921528I07Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921530L21Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921536K21Rik	2	0	10	2	2	0	2	0	4	1	2	4
4921539E11Rik	0	0	0	0	0	0	0	0	0	0	0	0
4922502D21Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930402F06Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930402H24Rik	460	757	777	436	602	610	513	591	456	183	574	611
4930402K13Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930404H24Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930404N11Rik	0	1	0	0	0	7	11	5	0	0	1	0
4930407I10Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930408O17Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930412O13Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930415F15Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930415H17Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930415O20Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930421P07Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930426L09Rik	0	4	1	5	0	0	0	1	0	0	3	2
4930427A07Rik	7	2	2	1	1	0	1	6	0	6	1	0
4930430A15Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930430F08Rik	58	53	73	82	49	53	59	122	104	58	124	130
4930431P19Rik	4	4	0	5	2	2	3	8	6	0	8	7
4930432E11Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930432K21Rik	1	0	0	1	0	0	0	0	0	21	1	0
4930432M17Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930438A08Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930442H23Rik	0	0	0	0	0	0	0	0	0	7	3	0
4930444G20Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930444P10Rik	0	3	1	0	0	1	1	0	0	2	0	1
4930447A16Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930447C04Rik	0	2	0	2	0	0	0	0	0	0	0	0
4930447F04Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930448K20Rik	0	0	3	0	0	0	0	0	0	0	1	0
4930449A18Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930451G09Rik	8	8	2	5	3	2	6	4	2	1	6	9
4930451I11Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930452B06Rik	24	24	33	10	16	10	13	5	20	0	48	2
4930453N24Rik	375	584	632	441	502	549	481	474	452	362	698	692
4930455H04Rik	4	0	0	1	0	0	0	0	0	0	0	0
4930465K10Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930467E23Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930469B13Rik	0	0	0	0	0	0	0	0	0	0	0	0
