	GSM1660661	GSM1660658	GSM1660660	GSM1660662	GSM1660657	GSM1660659
1810013L24Rik	1344	1895	2055	995	1771	1916
1810018F18Rik	177	46	26	284	26	58
1810022K09Rik	369	367	395	224	328	385
1810024B03Rik	24	41	31	29	38	38
1810026J23Rik	1734	1911	2369	1207	1898	2045
1810030O07Rik	611	915	920	408	846	943
1810032O08Rik	83	107	75	51	104	119
1810037I17Rik	613	1049	992	470	919	1078
1810041L15Rik	172	141	187	144	133	151
1810043G02Rik	610	713	823	437	667	830
1810043H04Rik	142	222	220	98	230	254
1810046K07Rik	1	0	0	0	0	0
1810049J17Rik	185	244	208	130	231	251
1810055G02Rik	189	387	290	133	497	474
1810062G17Rik	80	147	126	67	179	160
1810065E05Rik	0	0	0	0	0	0
2010001K21Rik	1	1	0	0	0	2
2010003K11Rik	2	0	8	3	1	0
2010005H15Rik	1	2	0	0	5	1
2010010A06Rik	0	0	0	0	0	0
2010106E10Rik	0	0	0	0	0	0
2010107E04Rik	537	700	797	409	739	808
2010107G12Rik	10	34	15	1	14	20
2010107G23Rik	256	427	363	200	404	450
2010109A12Rik	5	8	3	2	12	5
2010109I03Rik	16	26	16	10	19	19
2010111I01Rik	1730	1486	2482	1073	1364	1576
2010300C02Rik	1079	703	1190	810	791	773
2010315B03Rik	115	154	176	87	156	208
2200002D01Rik	22	5	7	10	3	4
2200002J24Rik	1	22	4	1	28	27
2210010C04Rik	253818	38193	34931	370019	56931	59140
2210011C24Rik	9	12	12	5	8	13
2210013O21Rik	297	520	541	218	502	579
2210016F16Rik	608	900	980	459	911	1018
2210016L21Rik	856	1016	1172	544	979	1239
2210017I01Rik	4	0	1	0	0	0
2210404O09Rik	58	93	87	44	87	90
2210407C18Rik	0	1	0	3	0	2
2210408I21Rik	161	250	252	96	280	300
2210409E12Rik	0	2	0	0	0	0
2210418O10Rik	216	288	293	195	244	295
2300002M23Rik	0	0	0	0	0	0
2300003K06Rik	0	0	0	0	0	0
2300009A05Rik	279	419	474	193	388	422
2310002L09Rik	0	0	0	0	0	0
2310003L06Rik	0	0	0	0	0	0
2310007B03Rik	3	0	0	0	0	0
2310009B15Rik	86	138	146	60	125	150
2310011J03Rik	483	603	655	302	596	598
2310022A10Rik	418	377	498	270	362	395
2310022B05Rik	2143	2753	2980	1477	2947	3255
2310030G06Rik	405	754	696	341	755	811
2310033P09Rik	260	289	336	130	229	272
2310034C09Rik	0	0	0	0	0	0
2310034G01Rik	69	130	106	47	111	121
2310035C23Rik	733	891	954	469	800	890
2310036O22Rik	746	1103	1097	547	1119	1247
2310039H08Rik	207	358	389	170	363	473
2310046K23Rik	0	0	0	0	0	0
2310050C09Rik	0	0	0	0	0	0
2310057J18Rik	58	0	1	7	0	0
2310057M21Rik	346	298	408	224	227	279
2310057N15Rik	0	0	0	0	0	0
2310061I04Rik	366	500	474	216	482	514
2310061N02Rik	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0
2410002F23Rik	1070	1252	1201	686	1137	1347
2410004B18Rik	266	301	335	149	245	257
2410004P03Rik	32	46	38	23	52	47
2410015M20Rik	659	1018	983	508	994	1134
2410016O06Rik	211	192	255	144	154	154
2410024N13Rik	0	0	0	0	0	0
2410089E03Rik	481	791	771	356	601	812
2410131K14Rik	471	970	796	331	883	936
2410137M14Rik	0	0	0	0	0	0
2410141K09Rik	0	3	7	0	3	6
2510002D24Rik	252	388	332	174	300	421
2510009E07Rik	1054	1297	1471	709	1064	1427
2510039O18Rik	1511	1533	2026	947	1367	1598
2610001J05Rik	595	884	863	377	852	882
2610002M06Rik	581	660	733	374	536	618
2610005L07Rik	796	1149	1204	583	1023	1056
2610008E11Rik	437	510	644	322	404	597
2610020H08Rik	45	68	69	28	59	62
2610021A01Rik	268	413	348	216	305	411
2610024D14Rik	0	0	0	0	0	0
2610028H24Rik	9	17	12	3	11	4
2610042L04Rik	1	1	3	0	1	3
2610044O15Rik8	168	219	211	96	209	267
2610301B20Rik	348	524	542	270	480	585
2610305D13Rik	72	148	105	40	119	153
2610318N02Rik	16	12	15	7	9	17
2610507B11Rik	3889	4158	4883	2771	3825	4457
2610524H06Rik	192	268	278	122	283	373
2610528A11Rik	4	1	4	3	0	2
2610528J11Rik	39	27	30	33	29	27
2700029M09Rik	323	441	456	200	417	450
2700049A03Rik	121	338	179	80	281	354
2700060E02Rik	1123	1372	1442	854	1371	1354
2700062C07Rik	166	246	289	139	203	257
2700081O15Rik	514	673	578	291	563	625
2700094K13Rik	152	263	230	109	260	308
2700097O09Rik	98	125	134	68	128	115
2700099C18Rik	20	38	50	16	30	47
2810004N23Rik	269	374	356	178	328	295
2810006K23Rik	101	174	121	72	159	190
2810021J22Rik	173	207	254	111	177	220
2810025M15Rik	125	185	181	65	181	159
2810039B14Rik	19	21	24	11	17	29
2810047C21Rik1	18	14	16	16	21	33
2810403A07Rik	1151	907	1139	540	773	881
2810408A11Rik	4	7	8	1	5	6
2810417H13Rik	107	42	83	23	48	43
2810428I15Rik	296	427	470	238	407	472
2810459M11Rik	0	1	1	3	2	0
2810474O19Rik	832	509	780	578	479	586
2900011O08Rik	4	6	4	5	9	3
2900026A02Rik	2863	2864	3320	1982	2745	3375
2900055J20Rik	0	2	2	0	0	1
2900092C05Rik	0	0	0	0	0	0
3000002C10Rik	43	77	66	32	83	108
3010026O09Rik	14	28	15	9	20	32
3100002H09Rik	0	0	0	0	0	0
3110001I22Rik	41	55	48	35	64	82
3110002H16Rik	555	477	672	335	470	499
3110009E18Rik	21	19	20	8	19	25
3110018I06Rik	0	0	0	0	0	0
3110021N24Rik	5	3	4	3	6	4
3110035E14Rik	0	1	0	0	0	0
3110040N11Rik	167	316	307	123	298	366
3110043O21Rik	876	535	893	545	468	522
3110052M02Rik	140	231	189	72	218	270
3110053B16Rik	21	22	13	8	23	20
3110062M04Rik	87	131	113	58	115	142
3110067C02Rik	1	0	0	0	0	0
3110070M22Rik	12	35	45	14	29	30
3110079O15Rik	0	0	0	0	0	0
3110082I17Rik	168	349	268	124	385	409
3110082J24Rik	0	0	0	0	0	0
3300002I08Rik	12	11	19	14	14	12
3425401B19Rik	53	94	71	39	109	126
3632451O06Rik	6	19	17	5	23	10
3830403N18Rik	0	5	1	1	5	6
3830406C13Rik	235	484	458	190	423	473
3830408C21Rik	1	5	4	1	4	4
3830417A13Rik	0	0	0	0	0	0
4430402I18Rik	27	57	36	25	54	56
4833418N17Rik	0	0	0	0	0	0
4833420G17Rik	626	591	706	379	567	600
4833423E24Rik	0	0	0	0	0	0
4833427G06Rik	1	0	1	1	6	0
4833439L19Rik	5535	7775	8139	3966	7650	8268
4921501E09Rik	0	0	0	0	0	0
4921504E06Rik	7	0	2	15	0	6
4921507P07Rik	23	23	25	21	39	38
4921508M14Rik	0	0	0	0	0	0
4921509C19Rik	0	0	0	0	0	0
4921511C20Rik	0	0	0	0	0	0
4921511H03Rik	0	0	0	0	0	0
4921511M17Rik	0	0	0	0	0	0
4921513D11Rik	0	2	0	0	0	1
4921513I03Rik	0	0	2	1	3	3
4921517D22Rik	0	0	0	0	0	0
4921524J17Rik	230	234	255	147	177	210
4921524L21Rik	0	0	0	0	0	0
4921528I07Rik	0	0	0	0	0	0
4921530L21Rik	0	0	0	0	0	0
4921536K21Rik	52	63	75	34	71	83
4921539E11Rik	0	0	1	0	0	0
4922502D21Rik	0	0	0	0	0	0
4930402F06Rik	0	0	0	0	0	1
4930402H24Rik	1669	2596	2323	1058	2301	2648
4930402K13Rik	0	0	0	0	0	0
4930404H24Rik	0	2	1	0	2	2
4930404N11Rik	12	9	10	3	7	8
4930407I10Rik	0	0	0	0	0	0
4930408O17Rik	0	0	0	0	0	0
4930412O13Rik	2	0	0	0	0	0
4930415F15Rik	0	2	0	0	0	0
4930415H17Rik	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0
4930415O20Rik	16	10	6	29	6	5
4930421P07Rik	0	0	0	0	0	0
4930426L09Rik	21	18	12	9	21	37
4930427A07Rik	112	113	122	65	99	148
4930430A15Rik	2	0	2	1	0	0
4930430F08Rik	107	236	193	72	207	199
4930431P19Rik	82	136	162	56	135	153
4930432E11Rik	0	0	3	0	0	0
4930432K21Rik	3	2	2	1	1	12
4930432M17Rik	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0
4930438A08Rik	0	0	0	0	0	0
4930442H23Rik	2	2	1	1	2	4
4930444G20Rik	0	0	0	0	0	0
4930444P10Rik	5	4	2	3	3	4
4930447A16Rik	0	1	0	0	1	0
4930447C04Rik	4	2	3	0	1	1
4930447F04Rik	0	0	0	0	0	0
4930448K20Rik	0	0	0	0	0	0
4930449A18Rik	0	1	0	0	0	0
4930449I24Rik	0	0	0	0	0	0
4930451G09Rik	46	77	67	21	60	85
4930451I11Rik	0	0	0	0	0	0
4930452B06Rik	8	10	12	6	13	14
4930453N24Rik	674	800	914	462	726	789
4930455H04Rik	0	0	0	0	0	1
4930465K10Rik	2	1	1	0	0	0
4930467E23Rik	3	0	0	0	0	0
4930469B13Rik	0	0	0	0	0	0
4930470P17Rik	1	4	6	0	6	4
4930474N05Rik	0	1	0	0	0	3
4930480E11Rik	0	0	0	0	0	0
4930486L24Rik	11	2	6	1	4	3
4930488N24Rik	0	0	0	0	0	1
4930502E18Rik	3	0	1	0	3	1
4930503B20Rik	3	2	5	5	5	3
4930503E14Rik	0	0	0	0	0	0
4930503H13Rik	0	0	0	0	0	0
4930503L19Rik	113	189	164	72	133	169
4930504O13Rik	0	0	0	0	0	0
4930505A04Rik	13	29	32	6	29	31
4930507D05Rik	1	3	1	1	2	6
4930512M02Rik	1	0	0	0	0	1
4930513O06Rik	0	1	2	0	1	0
4930515G13Rik	0	0	0	0	0	0
4930515G16Rik	0	0	0	0	0	0
4930516K23Rik	0	0	0	0	0	0
4930518I15Rik	5	6	7	2	3	7
4930519F09Rik	0	0	0	0	0	0
4930519F16Rik	1	5	0	0	1	0
4930519G04Rik	2	1	0	1	0	2
4930519P11Rik	1	3	6	3	7	3
4930522H14Rik	0	0	0	0	0	0
4930522L14Rik	26	68	84	31	74	93
4930523C07Rik	287	224	325	165	192	210
4930524B15Rik	1	0	0	0	0	0
4930524J08Rik	5	8	15	5	14	24
4930524N10Rik	0	0	0	0	0	0
4930526A20Rik	31	32	47	16	37	40
4930529C04Rik	0	1	0	0	2	1
4930533K18Rik	0	1	0	0	0	1
4930533O14Rik	1227	1620	1458	919	1759	2133
4930535I16Rik	2	0	2	0	0	0
4930538K18Rik	1	1	1	4	3	2
4930539E08Rik	568	531	979	282	347	432
4930544D05Rik	0	0	0	0	1	0
4930544G11Rik	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	0
4930548H24Rik	3	1	1	6	5	7
4930549C01Rik	0	0	0	0	2	0
4930550C14Rik	33	69	59	26	60	68
4930550L24Rik	0	0	0	0	0	0
4930553M12Rik	0	0	0	0	0	0
4930555G01Rik	0	0	0	0	0	0
4930555K19Rik	0	0	0	0	0	0
4930556J24Rik	1	1	5	2	1	0
4930557A04Rik	0	0	0	0	0	0
4930558C23Rik	0	0	0	0	0	0
4930558K02Rik	0	0	0	0	0	1
4930562C15Rik	9	6	5	2	6	7
4930563D23Rik	0	0	0	0	0	0
4930563I02Rik	3	5	7	3	5	15
4930563M21Rik	2	0	1	0	0	0
4930564D02Rik	0	0	0	0	0	0
4930567H17Rik	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0
4930578C19Rik	2	8	10	1	13	10
4930578G10Rik	1	1	0	0	1	0
4930578I06Rik	0	0	0	0	0	0
4930579F01Rik	0	0	0	0	0	0
4930579G24Rik	34	66	40	22	48	55
4930583I09Rik	0	0	0	0	0	0
4930590J08Rik	10	9	4	5	7	8
4930595D18Rik	0	1	0	0	0	0
4930595M18Rik	0	0	0	0	0	0
4930596D02Rik	0	0	0	0	0	0
4931400O07Rik	0	0	0	0	0	0
4931406B18Rik	2	2	5	3	1	3
4931406C07Rik	429	726	641	298	700	728
4931406P16Rik	1013	1035	1373	658	908	1038
4931408C20Rik	0	0	0	0	0	0
4931409K22Rik	3	2	0	0	1	4
4931414P19Rik	64	151	85	35	152	132
4931417E11Rik	0	0	0	0	0	0
4931422A03Rik	11	6	5	3	5	4
4931423N10Rik	0	1	0	1	0	0
4931428F04Rik	402	333	460	257	366	405
4931428L18Rik	7	7	8	1	2	4
4931429L15Rik	1	0	2	0	0	1
4931431F19Rik	0	0	0	0	0	0
4931440F15Rik	2	8	7	1	4	7
4931440P22Rik	37	58	64	29	61	49
4932411E22Rik	0	0	0	0	0	0
4932411N23Rik	1	2	4	1	4	1
4932414N04Rik	2	2	5	1	5	9
4932415D10Rik	0	0	0	1	0	1
4932416K20Rik	0	0	0	1	0	1
4932429P05Rik	0	0	0	0	0	0
4932431P20Rik	1	0	1	0	1	0
4932438A13Rik	2371	2365	2879	1744	1887	2612
4932438H23Rik	4	4	7	1	12	11
4932443I19Rik	3	5	2	1	5	3
4933400A11Rik	0	0	0	0	0	0
4933401B06Rik	0	0	0	0	0	0
4933402D24Rik	0	1	2	1	5	3
4933402E13Rik	0	0	0	0	0	0
4933402J07Rik	0	0	0	0	0	0
4933402N03Rik	0	0	0	0	0	0
4933402N22Rik	0	0	0	0	0	0
4933402P03Rik	0	0	0	0	0	0
4933403O08Rik	0	1	0	0	0	0
4933405L10Rik	5	0	3	1	1	1
4933405O20Rik	0	3	4	0	1	1
4933406J08Rik	0	0	0	0	0	0
4933406M09Rik	0	0	1	0	0	0
4933406P04Rik	44	117	96	42	98	99
4933407L21Rik	3	3	2	3	7	6
4933408B17Rik	12	3	11	2	6	4
4933408J17Rik	1	1	0	0	1	0
4933409G03Rik	0	0	0	0	0	0
4933411G06Rik	0	0	0	0	0	1
4933411K16Rik	0	0	0	0	0	1
4933412A08Rik	8	2	5	2	6	1
4933412E24Rik	0	0	0	0	0	0
4933413G19Rik	3	1	0	1	0	0
4933414I15Rik	0	0	0	0	0	0
4933415A04Rik	0	0	1	0	1	0
4933415F23Rik	0	0	0	0	0	0
4933416C03Rik	1	0	0	0	0	0
4933416E14Rik	0	0	0	0	0	0
4933416I08Rik	0	0	0	0	0	0
4933417A18Rik	0	0	0	0	0	0
4933417G07Rik	0	0	0	1	0	0
4933421I07Rik	0	0	0	0	0	0
4933424G06Rik	5	4	4	3	2	4
4933425L06Rik	0	1	0	0	0	0
4933427D14Rik	282	240	272	150	228	282
4933427G17Rik	4	6	5	3	10	9
4933427G23Rik	9	12	9	6	10	11
4933427I04Rik	2	6	6	2	0	2
4933428G20Rik	1	0	1	0	1	1
4933428M09Rik	0	0	0	0	0	0
4933430I17Rik	2	8	11	4	10	14
4933434E20Rik	1336	1700	2065	954	1556	1695
4933436I01Rik	0	0	0	0	0	0
5031410I06Rik	0	0	0	0	0	0
5031414D18Rik	51	7	23	4	6	7
5031439G07Rik	1707	1447	2058	1146	1211	1501
5033404E19Rik	0	0	0	0	0	0
5033423K11Rik	0	0	0	0	0	0
5330417C22Rik	5560	7086	8071	4273	6686	7781
5330417H12Rik	0	0	0	0	0	0
5330438D12Rik	77	119	132	46	104	132
5430401F13Rik	0	0	0	0	0	0
5430402E10Rik	0	0	0	0	0	0
5430403G16Rik	53	78	82	27	70	87
5430416O09Rik	6	7	2	1	3	9
5430419D17Rik	26	6	7	34	3	1
5430427O19Rik	29	13	23	2	10	13
5530400C23Rik	0	0	0	0	0	0
5530401A14Rik	24	72	50	28	65	75
5730409E04Rik	254	298	350	185	307	326
5730416F02Rik	0	0	0	0	0	0
5730455P16Rik	740	1040	1090	590	948	1130
5730480H06Rik	153	244	222	112	207	257
5730507C01Rik	7	6	10	2	9	16
5730508B09Rik	91	69	69	45	60	55
5730522E02Rik	2	9	6	1	4	7
5730559C18Rik	976	244	917	599	243	231
5730596B20Rik	0	0	0	0	0	3
5830411N06Rik	4	0	3	0	0	0
5830417I10Rik	533	665	974	475	452	986
5830454E08Rik	27	77	75	18	61	85
5830473C10Rik	2	6	4	2	5	5
5930422O12Rik	0	0	1	1	0	0
6030419C18Rik	40	19	29	16	25	16
6030445D17Rik	2	0	0	0	1	0
6030452D12Rik	0	0	0	0	0	0
6030458C11Rik	302	410	449	202	325	372
6030468B19Rik	2	0	0	0	1	3
6030469F06Rik	0	0	0	0	0	0
6030498E09Rik	0	0	0	0	0	0
6330403A02Rik	18	82	21	26	100	50
6330408A02Rik	111	222	175	71	187	231
6330409D20Rik	1	0	1	1	0	0
6330416G13Rik	289	294	320	174	314	340
6330549D23Rik	5	14	10	8	18	24
6430531B16Rik	9	5	10	6	5	8
6430548M08Rik	3986	2248	4581	2906	2606	2895
6430550D23Rik	6	7	4	7	8	8
6430571L13Rik	59	81	76	49	86	107
6430573F11Rik	220	389	387	157	355	435
6430628N08Rik	0	0	1	0	0	0
6720489N17Rik	19	44	43	14	40	52
6820408C15Rik	12	5	14	4	5	5
6820431F20Rik	1196	1750	1847	798	1642	1759
7420426K07Rik	0	0	0	0	0	0
7420461P10Rik	0	0	0	0	0	0
7530416G11Rik	1	1	1	0	1	2
7530428D23Rik	1	4	3	3	0	4
8030411F24Rik	0	0	0	0	0	0
8030423J24Rik	0	0	0	0	0	0
8030462N17Rik	597	533	747	408	481	506
8030474K03Rik	0	1	1	0	0	0
8430408G22Rik	357	1705	915	258	2270	2785
9030612E09Rik	64	98	107	36	71	88
9030617O03Rik	116	182	137	107	148	181
9030619P08Rik	0	0	0	0	0	0
9030624G23Rik	1	1	4	1	4	0
9030624J02Rik	857	1320	1432	629	1301	1475
9130008F23Rik	32	9	12	14	8	7
9130011E15Rik	301	497	466	212	463	556
9130019O22Rik	145	81	185	93	73	67
9130023H24Rik	267	388	382	156	280	404
9130204L05Rik	0	0	0	0	0	0
9130208D14Rik	5	0	0	1	0	0
9130213A22Rik	15	17	14	3	15	14
9130230L23Rik	24	43	27	13	31	41
9130401M01Rik	278	366	347	150	359	419
9130409I23Rik	3	0	1	0	1	0
9130409J20Rik	4	1	1	7	0	0
9230019H11Rik	2	3	1	0	4	3
9230102O04Rik	0	0	0	0	0	0
9230104L09Rik	1	0	0	0	0	0
9230104M06Rik	7	4	10	4	6	4
9230106D20Rik	0	1	0	0	0	0
9230109A22Rik	2	3	5	3	3	2
9230110C19Rik	15	34	19	11	36	26
9230110F15Rik	0	0	0	0	0	0
9230112D13Rik	0	0	0	0	0	0
9230113P08Rik	2	3	4	2	3	2
9330132A10Rik	1	2	1	0	1	0
9330151L19Rik	128	172	192	82	181	162
9330159F19Rik	216	193	213	116	190	223
9330161L09Rik	15	11	7	5	4	6
9330182L06Rik	2440	3067	4396	1779	2761	3068
9330182O14Rik	0	0	1	0	0	3
9430007A20Rik	0	0	0	0	0	0
9430015G10Rik	72	122	101	55	118	118
9430016H08Rik	329	352	416	221	353	345
9430020K01Rik	123	166	135	70	173	201
9430025C20Rik	5	1	2	1	0	2
9430038I01Rik	35	50	25	20	37	41
9430069I07Rik	6	9	8	2	7	20
9430076C15Rik	120	57	84	88	51	50
9430097D07Rik	0	2	2	3	2	0
9530002B09Rik	0	0	0	0	0	0
9530003J23Rik	0	1	0	0	0	0
