	GSM3942312	GSM3942313	GSM3942314	GSM3942315	GSM3942316	GSM3942317	GSM3942318	GSM3942319	GSM3942320	GSM3942321	GSM3942322	GSM3942323
1700003F12Rik	0	2	8	6	10	14	14	4	3	5	10	6
1700003G18Rik	0	1	0	0	2	0	0	0	0	0	1	2
1700003H04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700003I16Rik	2	0	1	3	0	0	4	3	0	5	2	4
1700003I22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700003L19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700003M07Rik	2	3	3	8	14	12	2	2	1	3	1	16
1700003N22Rik	0	0	0	1	0	0	0	1	0	0	0	2
1700003O11Rik	0	0	0	0	2	0	2	1	0	1	0	0
1700003P14Rik	0	0	0	0	0	0	0	0	1	0	0	0
1700006A11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700006F04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700006H21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700006J14Rik	6	5	6	4	2	4	4	0	1	10	9	4
1700007E05Rik	6	0	4	6	0	4	0	0	0	0	1	6
1700007F19Rik	0	0	0	0	0	0	0	0	0	0	2	0
1700007H22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700007J10Rik	8	0	10	7	28	0	16	10	4	11	7	10
1700007K13Rik	6	15	7	12	34	30	24	13	4	6	10	12
1700007L15Rik	48	30	33	21	42	58	40	32	34	49	63	72
1700007M16Rik	0	0	0	0	2	0	0	0	0	0	0	0
1700007P06Rik	2	0	0	0	2	0	0	1	1	1	1	0
1700008B11Rik	2	2	4	0	4	6	4	3	3	5	5	8
1700008C04Rik	0	0	1	2	0	0	2	0	1	1	1	0
1700008J07Rik	186	72	72	63	210	132	184	77	78	165	183	172
1700008K24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700008N11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700008O03Rik	4	4	2	7	2	8	2	5	6	6	15	6
1700008P02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700009C05Rik	0	0	0	1	0	0	0	0	0	0	0	0
1700009J07Rik	22	14	2	7	16	14	10	12	13	45	47	30
1700009N14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010B08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010B13Rik	0	0	0	0	0	0	0	0	0	2	0	0
1700010D01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010G06Rik	0	1	0	0	0	0	2	1	0	1	0	2
1700010H22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010I02Rik	0	0	0	1	10	0	6	0	2	2	8	4
1700010I14Rik	30	7	21	21	36	30	38	15	30	13	27	42
1700010J16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700010K23Rik	2	0	0	0	0	0	0	0	0	0	0	0
1700010K24Rik	0	1	0	1	0	0	0	0	0	2	0	0
1700010L04Rik	2	0	0	0	0	0	0	0	0	0	0	0
1700010N08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011B04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011C11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011D18Rik	0	0	0	0	0	0	2	0	0	0	0	0
1700011L03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700011L22Rik	0	0	0	0	0	2	2	0	1	1	0	0
1700011M02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012A03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012B07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012B09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012C08Rik	0	0	1	0	0	0	0	0	0	1	0	0
1700012C14Rik	0	1	2	0	0	0	0	0	0	0	1	0
1700012D14Rik	92	59	45	39	76	66	74	29	35	75	85	58
1700012D16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012E03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012I11Rik	0	0	0	0	4	2	0	0	0	0	0	0
1700012J15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700012P22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700013D24Rik	0	0	0	0	0	0	4	0	0	0	0	0
1700013F07Rik	0	1	0	0	0	0	0	0	0	0	1	0
1700013G24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700013H16Rik	0	0	0	0	0	0	0	1	0	0	0	0
1700013M08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700013N06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700014B07Rik	6	0	0	0	6	0	2	0	0	0	1	4
1700014D04Rik	2	0	2	0	0	10	0	0	1	1	5	4
1700014F14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700014L14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700015C15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700015C17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700015G11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700015H07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700015I17Rik	6	2	1	0	0	0	2	5	3	6	5	6
1700015O11Rik	0	3	1	2	4	0	0	3	0	0	2	0
1700016B01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016C15Rik	176	100	65	60	34	118	126	29	66	108	245	214
1700016D06Rik	0	0	3	1	0	2	0	2	1	0	3	0
1700016F12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016G22Rik	0	0	0	0	0	0	0	0	0	0	1	0
1700016H03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016H13Rik	2	3	4	5	14	8	8	4	1	5	0	2
1700016J18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016K05Rik	0	0	0	0	2	0	0	0	0	0	0	0
1700016K19Rik	0	0	2	2	0	0	0	0	0	0	0	0
1700016L21Rik	0	0	0	0	0	0	0	0	0	0	1	0
1700016P03Rik	18	0	3	0	38	54	0	3	5	5	10	4
1700016P04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017B05Rik	300	166	236	301	680	616	446	234	143	391	314	336
1700017G19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017I07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017J07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017L05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017M07Rik	0	0	0	2	4	2	2	0	0	2	1	0
1700017N19Rik	0	0	0	0	0	0	0	0	0	0	0	2
1700018A04Rik	0	0	0	0	0	0	0	0	1	0	2	0
1700018A23Rik	2	7	5	2	0	2	2	1	0	4	2	4
1700018B08Rik	2	0	0	0	0	0	0	0	0	0	0	0
1700018B24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018F24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018G05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018L02Rik	96	78	41	41	78	50	64	37	35	89	98	94
1700018M17Rik	6	3	2	4	8	0	6	3	2	2	4	0
1700018P08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019A02Rik	0	0	0	0	0	0	4	0	0	0	3	4
1700019C18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019D03Rik	20	24	2	13	0	14	16	7	14	33	43	38
1700019E08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019F05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019G24Rik	2	0	1	0	0	0	0	0	0	0	0	0
1700019J19Rik	2	2	2	2	6	4	12	5	3	5	4	8
1700019L13Rik	16	2	10	2	24	12	16	7	5	12	5	14
1700019M22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019N19Rik	0	0	0	0	0	2	0	1	3	0	0	0
1700019P21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020A23Rik	0	0	4	2	2	2	0	1	0	2	0	0
1700020D12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020D14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020G17Rik	2	0	0	0	0	0	0	0	0	0	2	0
1700020L13Rik	0	2	7	0	0	0	8	3	2	7	2	0
1700020L24Rik	102	38	62	60	110	156	166	60	67	176	86	110
1700020M21Rik	0	0	0	1	0	0	0	0	0	2	0	0
1700020N01Rik	4	0	0	0	0	8	4	0	0	1	1	0
1700020N15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020N18Rik	0	1	0	0	0	0	0	1	0	0	0	0
1700021A07Rik	2	0	2	0	4	4	0	1	0	0	0	2
1700021F02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021F07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021F13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021G15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021J08Rik	10	3	8	4	16	10	6	13	17	18	11	18
1700021L23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021N21Rik	6	1	1	0	0	0	2	0	3	2	2	0
1700021P04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022A21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022A22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022E09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022H01Rik	2	1	1	1	0	0	2	0	0	3	0	0
1700022H16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022I11Rik	0	0	0	2	0	6	0	0	0	3	0	4
1700022N22Rik	52	12	9	6	32	24	18	12	18	41	41	20
1700023C21Rik	0	0	0	0	0	0	0	0	0	0	0	2
1700023F02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700023G09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700023H06Rik	18	2	6	3	10	4	4	2	11	10	4	4
1700024B05Rik	0	2	0	0	0	4	0	0	0	0	0	2
1700024B18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024G13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024I08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024J04Rik	4	0	2	0	4	4	6	5	3	3	1	2
1700025B11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025C18Rik	0	0	0	0	0	0	6	0	0	0	0	0
1700025D23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025F24Rik	0	0	0	0	0	0	0	0	0	1	0	4
1700025G04Rik	1728	465	923	769	2520	2120	1996	1204	951	1986	1353	1788
1700025H01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025J12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025K04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025K24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025L06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025M24Rik	0	0	0	0	0	0	0	0	0	0	1	0
1700025N21Rik	0	0	4	1	0	0	2	1	0	2	4	6
1700025N23Rik	2	2	5	0	0	4	12	6	0	2	6	2
1700025O08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700026D11Rik	2	0	0	0	0	0	0	1	0	2	2	0
1700026F02Rik	0	0	0	0	2	0	0	0	0	0	0	4
1700026J12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700026J14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700026N04Rik	10	2	1	0	0	0	6	2	0	5	4	4
1700027A07Rik	0	0	1	0	4	2	0	0	2	0	1	4
1700027A15Rik	0	3	0	0	0	0	0	0	0	4	0	0
1700027F06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700027F09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700027H10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700027I24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700027J07Rik	0	0	2	0	0	2	6	0	0	0	3	4
1700028B04Rik	0	0	2	0	0	0	0	0	0	2	0	2
1700028D13Rik	2	1	0	1	4	4	2	2	2	4	1	6
1700028E10Rik	46	16	34	39	90	34	32	37	17	56	71	66
1700028I16Rik	0	0	1	0	2	2	2	0	0	2	1	2
1700028J19Rik	422	328	66	111	96	132	182	109	194	349	441	324
1700028K03Rik	0	1	0	4	0	0	12	2	1	9	2	4
1700028M03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700028N14Rik	2	0	0	1	0	0	0	0	1	0	0	4
1700028P14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700028P15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029B22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029E06Rik	2	1	1	0	2	0	4	1	0	0	1	0
1700029F12Rik	0	0	0	0	0	0	2	0	0	2	0	0
1700029H14Rik	0	0	0	2	0	0	0	0	0	0	0	0
1700029I15Rik	70	26	14	33	58	46	58	36	41	63	45	36
1700029J03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029J07Rik	176	69	62	72	126	126	184	67	99	175	224	182
1700029M03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029M20Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029N11Rik	0	1	0	0	0	0	0	0	0	1	1	0
1700030A11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030C10Rik	50	27	37	28	52	42	52	40	13	28	22	28
1700030C12Rik	0	0	0	0	0	4	0	3	0	0	1	0
1700030C14Rik	0	0	0	0	0	0	0	0	0	0	1	2
1700030E10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030F04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030J22Rik	48	29	13	13	74	60	44	33	22	66	42	44
1700030K09Rik	406	131	177	139	400	370	410	207	152	344	253	378
1700030L20Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030L22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030M09Rik	2	0	0	0	0	0	0	0	0	0	1	0
1700030N03Rik	14	3	10	8	18	6	18	8	5	13	9	14
1700030O20Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700031A10Rik	0	0	0	0	0	0	0	0	0	1	0	0
1700031F05Rik	0	0	0	0	0	0	0	0	1	0	0	0
1700031F10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700031L13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700031M16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700031P21Rik	0	2	1	1	0	0	0	0	0	0	2	0
1700034B16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034G24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034H15Rik	32	13	25	26	36	36	60	18	22	40	38	28
1700034I23Rik	2	1	0	2	2	4	4	1	2	6	6	6
1700034J05Rik	2	0	1	0	0	0	0	0	0	0	1	0
1700034K08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034P13Rik	72	26	16	8	36	52	38	21	29	23	48	84
1700036A12Rik	0	0	0	0	0	0	0	0	0	0	2	0
1700036G14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700036O09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700037C06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	244	118	111	164	278	252	306	147	122	274	293	242
1700037F03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700037H04Rik	562	250	281	364	504	660	618	300	235	518	629	460
1700039E22Rik	4	1	1	4	6	2	0	0	4	4	5	4
1700039M10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700039M15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040D17Rik	12	1	3	0	8	10	4	3	6	2	7	2
1700040E09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040F15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040F17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040L08Rik	0	0	0	1	0	0	0	0	0	0	1	4
1700041B01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700041C23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700041G16Rik	10	7	6	10	10	4	8	2	11	14	4	12
1700041I07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700041M05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700041M19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700042D02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700042G15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700042O05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700042O10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700044C05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700044K03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700045H11Rik	2	0	0	0	0	0	0	0	0	0	1	0
1700046C09Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700047A11Rik	6	0	4	1	8	4	0	2	2	9	10	6
1700047E10Rik	2	1	0	2	14	8	0	0	0	4	8	0
1700047F07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700047G03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700047G07Rik	8	4	9	7	20	6	28	4	3	18	15	16
1700047K16Rik	16	9	6	2	18	20	6	5	4	11	17	10
1700047L14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700047M11Rik	0	0	0	0	0	0	0	0	1	0	0	0
1700048F04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700048M11Rik	8	2	2	3	10	14	10	3	2	10	6	8
1700048O14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700048O20Rik	50	26	18	43	80	36	102	40	16	51	29	56
1700048P04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700049E15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700049E17Rik1	0	0	0	0	0	0	0	0	0	0	0	0
1700049E17Rik2	0	0	0	0	0	0	0	0	0	0	4	2
1700049E22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700049L16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700051A21Rik	0	0	0	0	2	4	2	0	1	0	1	0
1700052H01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700052I22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700052K11Rik	200	82	119	92	262	182	216	133	123	205	208	196
1700054A03Rik	2	0	1	2	0	0	0	1	0	2	3	4
1700054K02Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700054K19Rik	0	0	1	0	0	0	0	0	0	0	0	0
1700054M17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700054O05Rik	0	0	0	1	2	0	0	1	0	1	2	0
1700055C04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700055D18Rik	26	14	7	2	8	22	20	11	8	14	23	26
1700056E22Rik	20	9	15	15	26	16	14	20	12	11	13	26
1700056N10Rik	18	2	7	11	14	10	18	2	9	11	4	10
1700057G04Rik	6	0	2	0	10	0	4	4	2	7	1	2
1700057H15Rik	0	0	0	0	2	0	0	0	0	0	0	0
1700057H21Rik	0	0	0	0	0	0	0	0	1	0	1	0
1700058P15Rik	16	1	4	7	8	2	26	2	7	9	3	6
1700060C16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700060C20Rik	0	0	0	0	0	0	0	0	1	0	1	0
1700060J05Rik	12	2	5	3	0	8	6	4	3	2	11	0
1700060O08Rik	2	0	0	0	0	0	0	0	0	0	0	0
1700061E17Rik	0	3	0	4	4	0	0	2	0	3	6	0
1700061E18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700061F12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700061H18Rik	0	0	0	0	2	0	4	0	0	0	1	0
1700061I17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700061J23Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700061N14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700062C10Rik	6	2	5	0	2	0	12	0	1	7	2	6
1700063A18Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700063D05Rik	10	3	0	8	24	0	16	13	4	2	8	8
1700063H04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700063H06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700063J08Rik	0	4	2	0	8	2	2	2	2	4	6	0
1700063K16Rik	0	0	0	0	0	2	0	0	0	0	0	0
1700063O14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700064H15Rik	0	0	0	0	0	0	0	1	1	0	4	0
1700064J06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700064M15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700065D16Rik	4	1	1	1	2	6	2	0	1	0	4	0
1700065I16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700065J11Rik	0	0	0	0	0	0	0	0	2	0	0	0
1700065J18Rik	0	0	0	0	0	0	2	0	0	0	0	0
1700065L07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700065O20Rik	0	0	2	0	0	0	0	0	0	1	0	10
1700066B17Rik	0	0	0	0	0	0	2	0	0	0	0	0
