	GSM4948156	GSM4948157	GSM4948158	GSM4948159	GSM4948160	GSM4948161
ABCD1P2	0	0	0	0	0	0
ABCD1P3	0	0	0	0	0	0
ABCD1P4	0	0	0	0	0	0
ABCD1P5	0	0	0	0	0	0
ABCD2	1	2	1	3	1	4
ABCD3	9	380	244	269	20	37
ABCD4	15	191	127	97	17	34
ABCE1	30	2132	2034	2030	125	121
ABCF1	43	879	635	679	78	191
ABCF2	104	3602	3856	3549	336	379
ABCF2-H2BK1	0	128	147	176	38	72
ABCF2P1	0	0	0	0	0	0
ABCF2P2	0	0	0	0	0	0
ABCF3	42	810	350	435	110	255
ABCG1	2	0	4	3	0	1
ABCG2	2	11	18	16	1	3
ABCG4	1	6	0	0	0	0
ABCG5	1	0	0	1	0	1
ABCG8	0	1	1	2	0	0
ABHD1	2	0	3	3	0	2
ABHD10	10	252	291	236	35	35
ABHD11	3	14	10	17	2	2
ABHD11-AS1	0	4	2	6	0	1
ABHD12	4	14	33	22	1	2
ABHD12B	1	1	0	5	0	1
ABHD13	2	58	39	53	10	7
ABHD14A	4	15	17	17	6	4
ABHD14A-ACY1	0	4	3	0	0	4
ABHD14B	16	83	63	71	15	26
ABHD15	1	16	22	23	3	4
ABHD15-AS1	0	0	0	0	1	0
ABHD16A	31	231	131	140	18	42
ABHD16B	1	0	0	0	0	0
ABHD17A	0	0	3	1	0	0
ABHD17AP1	0	0	0	0	0	0
ABHD17AP3	0	0	0	0	0	0
ABHD17AP4	0	0	0	0	0	0
ABHD17AP5	0	0	0	0	0	0
ABHD17AP6	0	0	0	0	0	0
ABHD17AP7	0	0	0	0	0	0
ABHD17AP8	0	0	0	0	0	0
ABHD17AP9	0	0	0	0	0	0
ABHD17B	5	26	40	65	10	6
ABHD17C	8	41	53	86	12	3
ABHD18	3	30	30	49	5	4
ABHD2	27	618	670	444	53	94
ABHD3	1	2	8	3	0	2
ABHD4	40	1173	1367	1186	124	119
ABHD5	21	302	415	258	29	24
ABHD6	0	6	7	13	1	2
ABHD8	4	1	1	0	0	3
ABI1	33	1248	1342	1341	155	149
ABI1P1	0	0	0	0	0	0
ABI2	31	460	441	557	31	41
ABI3	1	1	2	0	0	0
ABI3BP	33	3742	4386	3131	95	111
ABITRAM	10	182	157	211	16	26
ABITRAMP1	0	0	0	0	0	0
ABL1	9	44	51	45	5	3
ABL2	56	1085	1098	1059	94	99
ABLIM1	11	655	636	752	39	35
ABLIM2	1	6	6	16	1	3
ABLIM3	66	5667	2327	3799	433	441
ABO	0	1	0	2	1	0
ABR	9	62	55	38	6	21
ABR-AS1	0	0	0	0	0	0
ABRA	1	4	0	4	0	4
ABRACL	170	629	676	774	108	99
ABRAXAS1	4	85	103	124	15	7
ABRAXAS2	1	329	356	329	21	31
ABT1	46	257	126	141	48	72
ABT1P1	0	0	0	0	0	0
ABTB1	1	5	2	4	0	5
ABTB2	2	25	35	47	2	3
ACAA1	15	25	36	31	4	4
ACAA2	200	1919	1877	2287	303	192
ACAA2P1	0	0	0	0	0	0
ACACA	14	171	199	176	16	26
ACACB	7	11	18	24	2	2
ACAD10	6	100	98	71	7	16
ACAD11	1	212	256	152	8	31
ACAD8	5	131	83	79	6	19
ACAD9	21	363	302	392	50	73
ACAD9-DT	0	0	0	2	0	1
ACADL	2	1	3	2	0	1
ACADM	21	516	490	628	77	50
ACADS	1	0	0	1	0	1
ACADSB	5	165	168	136	8	17
ACADVL	21	185	168	212	27	26
ACAN	6	43	26	24	1	5
ACAP1	4	4	6	2	0	0
ACAP2	12	111	169	139	10	9
ACAP2-IT1	0	0	0	0	0	0
ACAP3	2	6	2	6	0	0
ACAT1	74	673	695	822	94	125
ACAT2	427	3655	3661	4891	718	964
ACBD3	25	404	486	556	32	27
ACBD3-AS1	0	1	0	0	0	0
ACBD4	0	1	1	2	1	1
ACBD5	13	249	253	187	17	23
ACBD6	19	60	105	93	11	15
ACBD7	0	8	5	3	1	0
ACCS	2	17	10	6	1	3
ACCSL	2	1	0	0	0	1
ACD	2	8	4	9	1	3
ACE	6	2	0	4	0	8
ACE2	3	2	1	4	0	0
ACE3P	0	0	0	0	0	0
ACER1	1	1	2	1	0	0
ACER2	1	2	6	3	0	0
ACER2P1	0	0	0	0	0	0
ACER3	6	102	89	76	9	15
ACHE	4	1	0	5	1	1
ACIN1	12	72	68	79	8	9
ACKR1	2	0	0	0	0	1
ACKR2	7	11	11	4	1	1
ACKR3	0	31	151	6	3	3
ACKR4	0	0	1	0	0	0
ACKR4P1	0	0	0	0	0	0
ACLY	102	3416	2822	2337	206	714
ACMSD	1	0	1	1	0	0
ACNATP	0	0	0	0	0	0
ACO1	20	640	447	420	36	77
ACO2	63	1079	808	845	119	250
ACOD1	2	0	0	0	0	1
ACOT1	11	16	21	14	5	1
ACOT11	6	21	16	22	6	14
ACOT12	1	0	1	0	0	3
ACOT13	71	537	625	676	82	63
ACOT2	19	104	102	172	21	10
ACOT4	3	1	3	0	0	0
ACOT6	0	0	0	0	0	0
ACOT7	39	350	187	289	24	87
ACOT8	12	123	114	88	14	19
ACOT9	114	1100	1006	958	151	183
ACOX1	24	422	603	471	26	64
ACOX2	1	58	125	54	12	20
ACOX3	4	48	28	30	2	30
ACOXL	1	2	3	3	0	2
ACOXL-AS1	0	1	2	0	0	0
ACP1	100	1012	1106	1379	155	112
ACP2	14	120	148	115	12	38
ACP3	2	5	5	1	0	0
ACP4	0	0	1	0	0	0
ACP5	2	1	0	1	0	2
ACP6	5	11	6	8	2	1
ACP7	1	0	0	2	0	0
ACR	0	0	0	0	0	0
ACRBP	1	3	1	9	1	0
ACRP1	0	0	0	0	0	0
ACRV1	0	3	1	1	0	1
ACSBG1	1	0	2	0	0	1
ACSBG2	1	2	2	0	0	1
ACSF2	7	14	17	24	2	3
ACSF3	2	18	2	12	1	7
ACSL1	9	801	730	891	71	69
ACSL3	35	400	867	760	68	83
ACSL3-AS1	0	0	1	0	0	0
ACSL4	18	1199	1150	953	46	96
ACSL5	0	5	2	1	1	1
ACSL6	1	3	1	1	0	0
ACSL6-AS1	0	0	0	0	0	0
ACSM1	0	1	1	1	0	0
ACSM2A	1	2	4	3	2	1
ACSM2B	0	1	1	5	0	0
ACSM3	1	4	3	0	3	1
ACSM4	0	1	1	0	0	0
ACSM5	12	36	78	44	3	2
ACSM5P1	0	0	0	0	0	0
ACSM6	2	1	1	0	0	0
ACSS1	1	2	2	3	1	0
ACSS2	10	65	83	180	13	23
ACSS3	2	4	10	16	1	1
ACTA1	1214	26835	9415	30765	4092	10724
ACTA2	2410	50096	31030	63666	8923	5254
ACTA2-AS1	0	16	3	12	1	1
ACTB	3385	105103	34390	27370	3205	16592
ACTBL2	0	1	1	0	0	1
ACTBP1	0	0	0	1	0	0
ACTBP11	0	0	0	0	0	0
ACTBP12	0	0	0	0	0	0
ACTBP14	0	0	0	0	0	0
ACTBP15	1	0	0	0	0	1
ACTBP2	0	1	1	0	0	0
ACTBP4	0	0	0	2	0	0
ACTBP6	0	0	0	0	0	0
ACTBP7	0	0	0	0	0	0
ACTBP8	0	0	1	0	0	0
ACTBP9	0	0	1	0	0	0
ACTC1	5853	148128	83117	166247	14076	18260
ACTE1P	0	0	0	1	0	0
ACTG1	4461	27809	19191	18776	3257	12597
ACTG1P1	1	17	17	11	2	0
ACTG1P10	0	2	1	2	0	0
ACTG1P11	0	0	0	0	0	0
ACTG1P12	0	1	0	0	0	0
ACTG1P13	0	0	0	0	0	0
ACTG1P14	0	1	0	0	0	1
ACTG1P15	0	2	5	1	0	0
ACTG1P16	0	0	0	0	1	0
ACTG1P17	1	1	2	1	0	1
ACTG1P18	0	0	0	0	0	0
ACTG1P19	0	0	1	0	0	0
ACTG1P2	0	0	0	0	0	0
ACTG1P20	0	1	0	1	0	0
ACTG1P21	0	2	0	0	0	0
ACTG1P22	0	0	0	2	1	0
ACTG1P23	0	2	0	0	0	0
ACTG1P24	1	0	0	0	0	0
ACTG1P25	2	3	1	7	0	0
ACTG1P3	0	0	0	0	0	0
ACTG1P4	0	1	0	0	0	0
ACTG1P9	0	1	0	1	0	0
ACTG2	40	162	61	105	14	20
ACTL10	2	0	0	0	1	0
ACTL11P	0	0	0	2	0	0
ACTL6A	92	1076	1059	975	140	95
ACTL6B	2	0	2	0	0	0
ACTL7A	4	7	19	6	3	2
ACTL7B	2	1	0	0	0	0
ACTL8	1	1	1	0	0	0
ACTL9	2	2	0	1	0	1
ACTN1	79	567	520	562	71	234
ACTN1-DT	0	0	1	3	0	1
ACTN2	73	1014	588	1717	254	229
ACTN3	3	2	2	2	1	3
ACTN4	30	257	143	134	18	54
ACTN4P1	0	0	0	0	0	0
ACTN4P2	0	0	0	0	0	0
ACTP1	0	0	0	0	0	0
ACTR10	80	764	631	696	59	117
ACTR1A	137	1212	1294	1404	189	167
ACTR1AP1	0	0	0	0	0	0
ACTR1B	15	69	44	62	7	39
ACTR2	103	6321	5460	4807	317	576
ACTR3	61	1970	1521	1539	140	239
ACTR3-AS1	2	7	6	22	2	1
ACTR3B	2	8	8	39	1	1
ACTR3BP1	0	0	0	0	0	0
ACTR3BP2	0	0	0	0	0	1
ACTR3BP3	0	0	0	0	0	0
ACTR3BP4	0	0	0	0	0	1
ACTR3BP5	0	0	0	0	0	0
ACTR3BP6	0	0	0	0	0	0
ACTR3BP7	0	0	0	0	0	0
ACTR3C	0	2	8	0	0	3
ACTR3P2	0	0	0	0	0	0
ACTR3P3	0	0	0	0	0	0
ACTR5	7	14	19	8	3	3
ACTR6	17	160	191	262	20	11
ACTR6P1	0	0	0	0	0	0
ACTR8	12	348	352	252	30	50
ACTRT1	1	0	1	0	1	0
ACTRT1P1	0	0	0	0	0	0
ACTRT2	2	0	0	0	0	0
ACTRT3	0	2	6	1	0	2
ACVR1	13	242	293	371	44	31
ACVR1B	4	31	26	52	6	5
ACVR1C	2	5	10	18	1	4
ACVR2A	47	882	1381	997	92	122
ACVR2B	2	45	56	76	7	4
ACVR2B-AS1	1	3	1	2	0	0
ACVRL1	14	57	40	75	10	8
ACY1	96	803	818	641	93	96
ACY3	2	0	1	2	0	1
ACYP1	12	27	38	44	10	8
ACYP2	26	186	214	315	36	17
ADA	6	19	20	26	3	1
ADA2	10	60	129	176	15	32
ADAD1	1	1	0	0	0	0
ADAD1P2	0	0	0	0	0	0
ADAD2	1	0	0	0	0	0
ADAL	11	288	279	372	32	17
ADAM10	46	1835	1711	1680	121	143
ADAM11	4	0	1	1	0	0
ADAM12	61	556	1052	549	34	101
ADAM15	2	6	9	9	2	2
ADAM17	7	617	649	546	50	66
ADAM18	0	0	0	0	0	0
ADAM19	96	1103	1486	1636	138	200
ADAM1A	0	0	0	0	0	1
ADAM1B	0	0	1	0	0	0
ADAM2	0	0	0	0	0	0
ADAM20	1	1	1	6	0	0
ADAM20P1	0	1	0	1	0	1
ADAM20P2	0	0	0	0	0	0
ADAM20P3	0	0	0	0	0	0
ADAM21	1	9	11	15	0	1
ADAM21P1	0	1	0	1	0	1
ADAM22	4	5	1	8	0	2
ADAM23	4	25	41	44	5	4
ADAM24P	0	1	0	0	0	0
ADAM28	1	3	0	1	0	0
ADAM29	3	0	2	0	0	0
ADAM30	1	0	1	1	0	0
ADAM32	6	5	5	9	0	2
ADAM33	2	2	4	2	1	0
ADAM3A	0	1	0	1	0	0
ADAM3B	0	0	0	0	0	0
ADAM5	0	0	0	0	0	0
ADAM6	0	0	0	0	0	0
ADAM7	0	0	0	0	1	0
ADAM7-AS1	0	0	0	0	0	0
ADAM7-AS2	0	0	0	0	0	0
ADAM8	6	0	2	1	0	2
ADAM9	34	1026	860	848	53	86
ADAMDEC1	1	0	0	0	1	2
ADAMTS1	27	242	393	282	10	31
ADAMTS10	1	1	1	2	0	0
ADAMTS12	34	423	760	516	32	48
ADAMTS13	6	0	2	2	0	2
ADAMTS14	2	0	0	6	1	1
ADAMTS15	6	28	5	37	13	5
ADAMTS16	5	2	5	2	0	1
ADAMTS16-DT	0	0	0	0	0	0
ADAMTS17	0	1	1	2	0	3
ADAMTS18	0	3	2	4	2	5
ADAMTS19	1	1	0	1	0	0
ADAMTS19-AS1	0	0	0	0	0	0
ADAMTS2	44	286	284	370	42	46
ADAMTS20	7	4	1	1	1	3
ADAMTS3	1	1	3	3	0	2
ADAMTS4	11	103	91	229	27	14
ADAMTS5	54	1480	2148	1600	148	64
ADAMTS6	20	83	140	76	8	19
ADAMTS7	2	4	7	3	0	2
ADAMTS7P1	2	0	0	0	0	0
ADAMTS7P3	0	1	0	0	0	0
ADAMTS7P4	7	4	9	33	1	2
ADAMTS8	3	0	0	0	0	0
ADAMTS9	4	78	55	103	10	10
ADAMTS9-AS1	0	1	0	0	0	1
ADAMTS9-AS2	1	4	3	6	0	0
ADAMTSL1	22	74	164	38	9	15
ADAMTSL2	2	0	3	2	1	2
ADAMTSL3	5	15	12	4	1	4
ADAMTSL4	7	23	71	40	11	6
ADAMTSL4-AS1	0	0	0	5	0	0
ADAMTSL4-AS2	0	0	0	0	0	0
ADAMTSL5	3	16	23	28	2	3
ADAP1	2	0	2	3	0	1
ADAP2	0	2	2	1	1	1
ADAR	40	787	1128	826	68	79
ADARB1	38	226	197	150	37	18
ADARB2	1	1	2	0	1	1
ADARB2-AS1	1	0	0	1	0	0
ADAT1	15	365	394	427	42	41
ADAT2	2	36	41	47	5	2
ADAT3	1	0	0	0	0	2
ADCK1	7	102	132	131	7	21
ADCK2	1	5	2	5	0	0
ADCK5	0	0	0	0	0	0
ADCY1	2	2	1	4	0	2
ADCY10	1	1	2	3	0	5
ADCY10P1	0	2	4	3	0	0
ADCY2	6	9	21	22	2	7
ADCY3	3	43	22	43	6	3
ADCY4	2	0	1	1	0	0
ADCY5	4	2	3	1	1	0
ADCY6	18	433	379	337	25	34
ADCY6-DT	0	1	0	0	0	0
ADCY7	5	22	80	25	2	7
ADCY8	0	1	2	2	0	1
ADCY9	8	52	73	60	11	2
ADCYAP1	1	0	0	0	0	0
ADCYAP1R1	1	0	2	0	0	0
ADD1	32	148	121	215	21	40
ADD2	3	3	7	7	0	1
ADD3	26	810	846	1188	87	88
ADD3-AS1	0	1	3	1	0	0
ADGB	1	1	1	3	0	0
ADGB-DT	0	0	0	0	0	0
ADGRA1	1	8	11	11	2	0
ADGRA1-AS1	0	0	1	0	0	0
ADGRA2	12	32	35	41	12	13
ADGRA3	6	90	121	162	14	5
ADGRA3P1	0	1	4	1	1	0
ADGRB1	6	2	0	1	0	2
ADGRB2	3	3	8	5	1	6
ADGRB3	4	1	0	0	1	3
ADGRB3-DT	0	0	0	0	0	0
ADGRD1	4	2	2	2	0	2
ADGRD1-AS1	0	2	0	0	0	0
ADGRD2	2	1	0	0	1	0
ADGRE1	1	0	0	2	0	1
ADGRE2	13	147	127	103	15	11
ADGRE3	0	0	0	0	0	2
ADGRE4P	5	0	0	1	1	0
ADGRE5	18	147	91	96	17	36
ADGRF1	6	2	1	1	0	1
ADGRF2	1	0	0	0	1	1
ADGRF3	5	21	40	17	4	3
ADGRF4	0	0	0	1	1	1
ADGRF5	5	2	12	2	1	1
ADGRF5-AS1	0	0	0	0	0	0
ADGRF5P1	0	0	0	2	0	1
ADGRF5P2	0	0	0	0	0	0
ADGRG1	5	44	12	58	3	3
ADGRG2	2	7	8	6	0	2
ADGRG3	2	0	0	1	0	1
ADGRG4	10	3	0	2	0	3
ADGRG5	4	10	1	16	1	7
ADGRG6	3	20	53	14	0	4
ADGRG7	4	1	0	1	1	3
ADGRL1	2	1	1	0	0	1
ADGRL1-AS1	3	17	13	10	3	5
ADGRL2	10	6	26	26	1	9
ADGRL3	3	19	14	91	2	3
ADGRL3-AS1	0	0	0	0	0	0
ADGRL4	3	16	25	16	2	6
ADGRV1	20	21	19	10	2	10
ADH1A	1	0	0	0	0	0
ADH1B	0	1	0	5	0	0
ADH1C	0	0	0	0	0	0
ADH4	2	0	0	0	0	0
ADH5	157	1472	1554	1601	165	206
ADH5P2	0	0	0	0	0	0
ADH5P3	0	0	0	0	0	0
ADH5P4	0	0	0	0	0	0
ADH5P5	0	0	0	0	0	0
ADH6	2	2	1	3	1	1
ADH7	1	1	1	0	0	1
ADHFE1	0	18	15	21	3	0
ADI1	20	118	123	227	24	29
ADI1P1	0	0	0	0	0	0
ADI1P2	0	0	0	0	0	0
ADI1P3	0	0	0	0	0	0
ADIG	1	0	0	0	0	0
ADIPOQ	0	0	0	0	0	0
ADIPOQ-AS1	0	0	0	1	0	0
ADIPOR1	77	935	933	1203	114	201
ADIPOR1P1	0	0	0	0	0	0
ADIPOR1P2	0	0	0	0	0	0
ADIPOR2	10	92	148	142	12	20
ADIRF	104	170	182	175	23	30
ADIRF-AS1	3	13	13	15	2	1
ADK	69	779	740	838	80	89
ADM	5	11	18	24	0	5
ADM-DT	0	0	0	0	0	0
ADM2	4	7	12	11	4	4
ADM5	0	2	0	0	0	0
ADNP	42	657	542	654	62	62
ADNP-AS1	1	3	7	9	0	1
ADNP2	13	94	140	145	5	8
ADO	10	42	58	73	5	6
ADORA1	3	17	13	22	4	2
ADORA2A	2	1	2	1	0	2
ADORA2A-AS1	2	0	1	1	1	0
ADORA2B	6	57	19	49	10	4
ADORA2BP1	0	1	0	0	0	0
ADORA3	0	0	2	0	0	0
ADPGK	6	59	64	65	8	7
ADPGK-AS1	1	2	1	2	0	1
ADPRH	3	25	36	38	3	13
ADPRHL1	3	26	31	12	8	14
ADPRM	25	208	161	274	21	14
ADPRS	16	69	66	113	10	25
ADRA1A	5	1	1	0	0	0
ADRA1B	0	0	9	5	4	1
ADRA1D	0	1	0	0	0	1
ADRA2A	3	7	16	2	0	1
ADRA2B	2	0	0	3	0	0
ADRA2C	1	2	1	1	0	1
ADRB1	1	2	0	1	0	0
ADRB2	6	22	28	10	5	3
ADRB3	0	0	0	0	0	2
ADRM1	10	77	50	84	12	34
ADSL	319	3166	3318	4204	507	298
ADSS1	1	5	5	10	3	4
ADSS2	5	51	56	52	7	5
ADTRP	0	14	16	10	1	0
AEBP1	8	3	7	0	0	2
AEBP2	14	661	572	792	63	73
AEN	7	80	82	113	7	16
AFAP1	29	123	164	154	15	9
AFAP1-AS1	0	2	1	5	0	0
AFAP1L1	13	180	98	375	28	32
AFAP1L2	8	41	18	29	5	10
AFDN	4	15	24	18	1	4
AFDN-DT	0	0	1	0	0	0
AFF1	9	70	95	88	11	6
AFF2	3	14	7	8	1	0
AFF2-IT1	0	0	0	0	0	0
AFF3	2	3	6	1	0	4
AFF4	44	327	584	585	43	16
AFF4-DT	0	0	0	0	0	0
AFG1L	4	15	19	29	2	7
AFG3L1P	1	29	18	30	3	3
AFG3L2	19	94	101	146	12	12
AFG3L2P1	1	0	0	0	0	1
AFM	0	0	1	0	0	0
AFMID	17	161	197	192	25	14
AFP	8	11	20	21	1	7
AFTPH	7	115	126	127	9	8
AFTPH-DT	0	1	1	0	0	0
AGA	21	279	159	172	13	20
AGA-DT	0	1	1	3	0	0
AGAP1	4	36	39	67	5	7
AGAP1-IT1	2	4	2	7	1	3
AGAP10P	0	0	0	0	0	0
AGAP11	0	0	0	0	0	0
AGAP12P	0	0	0	0	0	0
AGAP13P	0	0	2	0	1	1
AGAP14P	0	0	0	0	0	0
AGAP2	1	9	1	2	1	6
AGAP2-AS1	0	2	3	3	0	0
AGAP3	8	35	15	35	6	6
AGAP4	0	1	0	5	0	0
AGAP5	0	0	5	0	0	0
AGAP6	0	4	0	5	1	2
AGAP7P	0	0	0	0	0	0
AGAP9	0	1	0	7	0	0
AGBL1	5	31	14	41	1	2
AGBL1-AS1	0	0	1	4	0	0
AGBL2	4	0	0	0	1	0
AGBL3	1	4	4	8	1	1
AGBL4	0	2	0	0	0	1
AGBL4-AS1	0	0	0	0	0	0
AGBL4-IT1	0	0	0	0	0	0
AGBL5	10	73	53	77	6	11
AGBL5-AS1	0	0	0	0	0	0
AGBL5-IT1	0	0	0	0	0	0
AGER	0	0	0	0	0	0
AGFG1	19	175	214	291	43	16
AGFG2	3	6	1	4	0	2
AGGF1	8	59	85	77	7	0
AGGF1P1	0	0	0	0	0	0
AGGF1P10	0	0	0	0	0	0
AGGF1P2	0	0	0	0	0	0
AGGF1P3	0	0	0	0	0	0
AGGF1P4	0	0	0	0	0	0
AGGF1P5	0	0	0	0	0	0
AGGF1P6	0	0	0	0	0	0
AGGF1P7	0	0	0	0	0	0
AGGF1P8	0	0	0	0	0	0
AGGF1P9	0	0	0	0	0	0
AGK	12	488	503	545	54	65
AGK-DT	0	0	0	0	0	0
AGKP1	0	0	0	0	0	0
AGKP2	0	0	0	0	0	0
AGL	5	103	64	196	14	15
AGMAT	2	2	5	6	0	2
AGMO	2	6	3	1	0	4
AGO1	20	525	608	457	40	56
AGO2	30	533	465	623	65	46
AGO3	14	125	123	171	16	10
AGO4	3	112	118	144	14	9
AGPAT1	38	309	316	378	51	58
AGPAT2	0	3	2	4	0	0
AGPAT3	5	47	34	38	4	1
AGPAT4	8	92	86	116	16	23
AGPAT5	18	624	426	690	64	80
AGPAT5P1	0	0	0	0	0	0
AGPS	18	330	427	431	45	23
AGR2	0	1	0	1	0	1
AGR3	0	0	0	0	0	1
AGRN	4	4	2	3	1	3
AGRP	0	0	0	0	0	0
AGT	20	41	56	85	19	64
AGTPBP1	2	21	25	41	4	1
AGTR1	0	6	2	3	0	0
AGTR2	1	0	0	1	1	1
AGTRAP	51	278	204	120	29	70
AGXT	0	3	1	0	0	1
AGXT2	1	0	1	0	0	2
AHCTF1	8	110	149	142	10	5
AHCTF1P1	0	1	1	1	0	0
AHCY	177	2222	1752	2109	308	346
AHCYL1	63	881	1027	926	89	95
AHCYL2	2	37	46	50	4	3
AHCYP2	0	0	0	0	0	0
AHCYP3	0	0	0	0	0	0
AHCYP4	0	0	0	0	0	0
AHCYP5	0	0	0	1	0	7
AHCYP7	0	0	0	0	0	0
AHCYP8	0	0	0	0	0	0
AHDC1	10	26	23	45	7	9
AHI1	20	214	179	195	14	14
AHI1-DT	0	2	1	5	0	1
AHNAK	122	1711	2190	2150	140	198
AHNAK2	23	347	400	523	46	37
AHR	9	128	308	225	17	13
AHRR	10	34	21	29	1	7
AHSA1	74	372	445	472	63	85
AHSA2P	0	5	14	7	2	1
AHSG	0	1	1	1	1	3
AHSP	1	0	0	0	0	0
AICDA	0	3	3	2	0	0
AIDA	28	196	241	315	41	26
AIDAP1	0	0	0	0	0	0
AIDAP2	0	1	1	1	0	0
AIDAP3	0	0	0	0	0	0
AIF1	0	0	0	0	0	0
AIF1L	3	902	363	315	42	79
AIFM1	25	346	307	290	39	83
AIFM1P1	0	0	0	0	0	0
AIFM2	31	229	196	207	27	61
AIFM3	1	1	1	0	0	1
AIG1	19	369	402	626	79	70
AIG1P1	0	0	0	0	0	0
AIM2	0	0	1	1	1	4
AIMP1	61	619	751	877	79	64
AIMP1P1	0	0	0	0	0	0
AIMP1P2	0	0	0	0	0	0
AIMP2	53	444	404	546	71	81
AIP	15	117	78	87	11	37
AIPL1	0	1	2	1	0	1
AIRE	1	2	3	3	0	1
AIRN	0	0	0	0	0	0
AJAP1	5	1	2	0	0	0
AJM1	3	1	1	1	0	2
AJUBA	41	582	477	765	86	36
AJUBA-DT	0	4	2	3	0	0
AK1	222	1779	730	1717	280	723
AK2	151	1182	799	1091	119	158
AK2P2	0	0	0	0	0	0
AK3	32	393	456	572	38	33
AK3P2	0	0	0	0	0	0
AK3P3	0	2	3	0	1	0
AK3P4	0	0	0	0	0	0
AK3P5	1	0	0	0	0	0
AK4	7	182	245	161	10	23
AK4P1	0	0	0	0	0	0
AK4P2	0	0	0	0	0	0
AK4P3	0	0	0	0	0	0
AK4P4	0	0	0	0	0	0
AK4P5	0	0	0	0	0	0
AK4P6	0	0	0	0	0	0
AK5	115	800	1792	609	69	135
AK6	70	303	450	519	84	51
AK6P1	0	0	0	0	0	0
AK6P2	0	0	0	0	0	0
AK7	2	8	8	6	0	1
AK8	3	20	9	18	2	3
AK9	7	57	66	64	9	7
AKAIN1	0	0	0	0	0	0
AKAP1	13	158	154	263	25	19
AKAP1-DT	0	2	6	5	1	2
AKAP10	4	25	45	42	5	6
AKAP11	11	74	92	91	9	10
AKAP12	11	160	138	161	11	23
AKAP13	52	718	679	1003	111	136
AKAP13-AS1	1	4	13	8	0	0
AKAP14	0	0	0	2	0	0
AKAP17A	6	12	25	25	2	2
AKAP17BP	0	0	0	0	0	0
AKAP3	5	8	15	14	1	0
AKAP4	0	0	1	1	0	1
AKAP5	3	3	4	5	1	0
AKAP6	18	375	790	521	33	19
