	GSM3690825	GSM3690826	GSM3690827	GSM3690828	GSM3690829	GSM3690830
1700030C10Rik	0	0	0	2	0	0
1700030J22Rik	1	2	1	0	1	0
1700030K09Rik	61	30	34	34	30	16
1700031F05Rik	0	0	0	0	0	0
1700031M16Rik	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0
1700034I23Rik	0	0	0	0	0	0
1700034J05Rik	0	0	0	0	0	0
1700034O15Rik	0	0	0	0	0	0
1700037C18Rik	19	23	5	21	20	19
1700037H04Rik	973	985	530	950	865	846
1700039E15Rik	0	0	0	0	0	0
1700040F15Rik	0	0	0	0	0	0
1700040L02Rik	28	21	12	19	31	22
1700042G07Rik	0	0	0	0	0	0
1700047I17Rik2	182	214	179	154	176	149
1700048O20Rik	13	12	2	11	12	10
1700049E17Rik1	0	0	0	0	0	0
1700049E17Rik2	0	0	0	0	0	0
1700049G17Rik	105	87	76	48	50	37
1700049L16Rik	0	0	0	0	0	0
1700056E22Rik	35	26	26	37	37	23
1700057G04Rik	0	0	0	0	1	1
1700061G19Rik	0	0	0	0	1	0
1700063K16Rik	0	1	0	0	0	0
1700064H15Rik	0	0	1	1	1	0
1700065I16Rik	0	0	0	0	0	0
1700066B19Rik	0	2	2	1	6	3
1700066M21Rik	140	153	115	117	90	37
1700067K01Rik	1	3	0	1	1	1
1700067P10Rik	0	0	0	0	0	0
1700069L16Rik	0	0	0	0	0	0
1700071K01Rik	1	1	0	1	1	0
1700073E17Rik	0	1	3	2	1	0
1700074P13Rik	0	0	0	0	0	0
1700080E11Rik	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0
1700084J12Rik	1	2	1	2	6	4
1700084M14Rik	0	0	0	0	0	0
1700086D15Rik	0	0	0	0	0	0
1700086L19Rik	0	0	0	0	0	0
1700088E04Rik	24	31	1	8	15	1
1700091H14Rik	0	0	0	0	0	0
1700092M07Rik	0	0	3	0	0	1
1700093K21Rik	0	0	0	0	0	0
1700102P08Rik	2	2	0	0	0	0
1700109H08Rik	5	1	13	1	3	1
1700110I07Rik	0	0	0	0	0	0
1700112E06Rik	62	103	57	64	56	49
1700113H08Rik	0	0	0	0	0	0
1700122O11Rik	0	0	0	0	0	0
1700123I01Rik	0	0	0	0	2	0
1700123K08Rik	0	0	0	0	0	0
1700123L14Rik	0	1	4	0	3	0
1700123O20Rik	402	437	152	512	322	279
1700125H20Rik	0	0	1	0	1	0
1700128F08Rik	0	1	1	1	0	0
1700129C05Rik	0	0	0	0	0	0
1810009A15Rik	265	308	191	322	289	317
1810009J06Rik	0	0	0	0	0	0
1810010H24Rik	8	25	12	14	15	11
1810011H11Rik	25	26	15	26	23	15
1810011O10Rik	4128	4027	3026	4589	3597	2207
1810013L24Rik	685	469	396	301	267	178
1810018F18Rik	1	0	0	1	0	0
1810022K09Rik	992	1368	797	1001	1159	1134
1810024B03Rik	16	25	41	15	51	59
1810026J23Rik	687	697	430	701	733	545
1810030O07Rik	264	280	230	184	212	118
1810032O08Rik	34	29	9	84	7	10
1810037I17Rik	988	1397	737	1226	1204	1165
1810041L15Rik	1	3	2	0	1	1
1810043G02Rik	164	163	70	129	134	118
1810043H04Rik	197	190	53	191	118	89
1810046K07Rik	0	0	0	0	0	0
1810049J17Rik	12	16	2	9	1	2
1810055G02Rik	49	21	50	31	44	54
1810062G17Rik	13	18	6	18	13	9
1810065E05Rik	0	0	0	0	0	0
2010001K21Rik	0	0	0	0	0	0
2010003K11Rik	151	191	97	152	176	212
2010005H15Rik	1	2	1	4	2	0
2010010A06Rik	0	0	1	0	0	0
2010106E10Rik	0	0	0	0	0	0
2010107E04Rik	2315	2877	1036	2708	1958	2153
2010107G12Rik	2	0	0	0	0	0
2010107G23Rik	7	17	8	18	5	5
2010109A12Rik	7	10	9	2	9	8
2010109I03Rik	17	13	3	1	1	9
2010111I01Rik	128	153	63	182	85	128
2010300C02Rik	1	0	0	0	0	0
2010315B03Rik	106	75	54	35	27	13
2200002D01Rik	48	55	35	97	112	214
2200002J24Rik	0	0	0	0	0	0
2210010C04Rik	0	0	0	0	0	0
2210011C24Rik	1	1	0	1	0	1
2210013O21Rik	126	139	82	180	152	163
2210016F16Rik	505	565	362	559	511	546
2210016L21Rik	81	99	65	84	103	72
2210017I01Rik	3	0	0	0	2	1
2210404O09Rik	47	44	14	12	13	12
2210407C18Rik	0	0	0	0	0	0
2210408I21Rik	51	39	38	27	27	7
2210409E12Rik	0	0	0	0	0	0
2210418O10Rik	221	122	88	40	48	22
2300002M23Rik	0	0	0	0	0	0
2300003K06Rik	0	0	0	0	0	0
2300009A05Rik	169	191	135	134	160	161
2310002L09Rik	1	2	52	0	1	3
2310003L06Rik	0	0	0	0	0	0
2310007B03Rik	0	0	0	0	0	0
2310009B15Rik	101	124	42	100	79	75
2310011J03Rik	184	190	82	197	119	137
2310022A10Rik	68	52	69	42	81	83
2310022B05Rik	96	75	80	75	101	95
2310030G06Rik	20	27	20	26	21	20
2310033P09Rik	69	60	69	44	103	60
2310034C09Rik	0	0	0	0	0	0
2310034G01Rik	1	2	0	2	0	1
2310035C23Rik	229	146	116	104	83	95
2310036O22Rik	614	748	462	705	790	935
2310039H08Rik	249	303	151	260	281	263
2310046K23Rik	0	0	0	0	0	0
2310050C09Rik	0	0	0	0	0	0
2310057J18Rik	0	0	0	0	0	0
2310057M21Rik	127	70	61	62	80	49
2310057N15Rik	0	0	0	0	0	0
2310061I04Rik	249	241	225	164	231	188
2310061N02Rik	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0
2410002F23Rik	146	145	78	141	122	71
2410004B18Rik	234	239	138	273	188	167
2410004P03Rik	4	3	1	1	3	5
2410015M20Rik	2151	2607	758	2745	1774	1514
2410016O06Rik	45	32	18	45	29	33
2410024N13Rik	0	0	0	0	0	0
2410089E03Rik	77	81	114	43	118	192
2410131K14Rik	218	193	159	146	192	135
2410137M14Rik	1	0	0	0	0	0
2410141K09Rik	0	0	1	0	0	0
2510002D24Rik	145	152	113	122	157	241
2510009E07Rik	314	160	165	84	115	55
2510039O18Rik	142	127	108	131	153	128
2610001J05Rik	353	466	179	491	293	261
2610002M06Rik	230	168	146	129	114	71
2610005L07Rik	111	77	80	31	57	25
2610008E11Rik	274	132	95	36	28	9
2610020H08Rik	90	108	80	72	60	24
2610021A01Rik	118	66	48	13	15	4
2610024D14Rik	4	2	5	4	3	4
2610028H24Rik	0	0	0	0	0	0
2610042L04Rik	2	0	0	0	3	0
2610044O15Rik8	238	171	111	105	90	85
2610301B20Rik	187	191	136	129	153	94
2610305D13Rik	597	432	398	180	64	24
2610318N02Rik	0	0	1	0	0	0
2610507B11Rik	2074	604	1273	214	528	276
2610524H06Rik	26	26	10	15	13	20
2610528A11Rik	4	1	4	6	6	0
2610528J11Rik	0	0	0	0	0	1
2700029M09Rik	220	223	196	175	180	162
2700049A03Rik	25	11	12	2	10	5
2700060E02Rik	1433	1766	1106	1298	1606	1717
2700062C07Rik	102	135	88	74	114	79
2700081O15Rik	102	68	78	56	83	59
2700094K13Rik	141	136	56	129	89	69
2700097O09Rik	110	96	112	111	111	63
2700099C18Rik	2	6	3	0	3	0
2810004N23Rik	198	157	101	137	142	137
2810006K23Rik	194	207	183	100	212	234
2810021J22Rik	36	60	43	8	21	6
2810025M15Rik	200	193	130	255	164	149
2810039B14Rik	16	22	9	11	12	18
2810047C21Rik1	5	2	0	10	3	1
2810403A07Rik	369	223	210	161	160	124
2810408A11Rik	2	7	6	2	2	2
2810417H13Rik	10	9	7	9	9	6
2810428I15Rik	548	666	387	582	742	910
2810459M11Rik	2	0	1	0	0	2
2810474O19Rik	595	270	94	159	185	382
2900011O08Rik	0	0	0	0	1	0
2900026A02Rik	42	13	39	18	29	9
2900055J20Rik	0	0	0	0	0	0
2900092C05Rik	0	1	0	0	0	0
3000002C10Rik	14	16	16	17	7	24
3010026O09Rik	9	6	2	9	3	4
3100002H09Rik	0	0	0	0	0	0
3110001I22Rik	64	61	27	53	43	22
3110002H16Rik	381	423	330	383	354	289
3110009E18Rik	13	23	8	14	34	21
3110018I06Rik	0	0	0	0	0	0
3110021N24Rik	1	2	0	1	1	1
3110035E14Rik	1	0	0	1	0	2
3110040N11Rik	114	110	60	81	96	66
3110043O21Rik	529	533	452	372	371	244
3110052M02Rik	36	21	25	11	12	4
3110053B16Rik	7	1	2	2	1	2
3110062M04Rik	41	70	67	38	45	28
3110067C02Rik	0	0	0	0	1	0
3110070M22Rik	10	5	9	21	6	6
3110079O15Rik	0	0	0	0	0	0
3110082I17Rik	61	77	56	51	48	33
3110082J24Rik	0	0	0	0	0	0
3300002I08Rik	3	3	2	2	2	3
3425401B19Rik	2	1	25	1	1	0
3632451O06Rik	22	14	19	8	11	9
3830403N18Rik	6	8	11	12	2	13
3830406C13Rik	470	473	330	267	281	201
3830408C21Rik	2	2	3	3	2	8
3830417A13Rik	38	43	2	39	27	34
4430402I18Rik	168	227	141	121	161	148
4833418N17Rik	0	0	0	0	0	0
4833420G17Rik	173	145	107	104	96	73
4833423E24Rik	0	0	0	0	0	0
4833427G06Rik	0	0	0	0	0	0
4833439L19Rik	2238	2335	1595	1902	2187	1846
4921501E09Rik	0	0	0	0	1	0
4921504E06Rik	0	0	0	0	0	0
4921507P07Rik	31	14	16	7	6	1
4921508M14Rik	0	0	0	0	0	0
4921509C19Rik	1	0	1	0	0	0
4921511C20Rik	0	0	0	0	0	0
4921511H03Rik	0	0	0	0	0	0
4921511M17Rik	0	0	0	0	0	0
4921513D11Rik	1	1	2	0	0	0
4921513I03Rik	0	1	0	1	0	0
4921517D22Rik	0	2	2	4	1	1
4921524J17Rik	182	193	194	131	165	82
4921524L21Rik	0	0	0	0	0	0
4921528I07Rik	0	0	0	0	0	0
4921530L21Rik	0	0	0	0	0	0
4921536K21Rik	6	3	12	8	6	6
4921539E11Rik	0	0	0	0	0	0
4922502D21Rik	0	0	0	0	0	0
4930402F06Rik	0	0	0	0	0	0
4930402H24Rik	1111	556	688	349	426	435
4930402K13Rik	0	0	0	0	0	0
4930404H24Rik	0	0	0	0	0	0
4930404N11Rik	0	1	0	0	0	0
4930407I10Rik	0	0	0	0	0	0
4930408O17Rik	0	0	0	0	0	0
4930412O13Rik	0	0	0	0	0	0
4930415F15Rik	1	7	3	1	7	2
4930415H17Rik	0	0	0	0	0	0
4930415L06Rik	0	0	1	0	0	0
4930415O20Rik	3	0	4	10	2	5
4930421P07Rik	0	0	0	0	0	0
4930426L09Rik	1	0	0	0	2	1
4930427A07Rik	0	0	1	1	1	0
4930430A15Rik	0	0	0	0	0	0
4930430F08Rik	233	262	171	170	134	42
4930431P19Rik	14	21	9	12	10	6
4930432E11Rik	0	0	0	0	0	0
4930432K21Rik	2	4	1	1	4	1
4930432M17Rik	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0
4930438A08Rik	0	0	0	0	0	0
4930442H23Rik	1	0	4	1	1	3
4930444G20Rik	0	0	0	0	0	0
4930444P10Rik	9	8	13	4	11	27
4930447A16Rik	0	0	0	0	0	0
4930447C04Rik	5	2	3	0	3	2
4930447F04Rik	0	0	0	0	0	0
4930448K20Rik	0	0	0	0	0	0
4930449A18Rik	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0
4930451G09Rik	5	2	2	3	3	0
4930451I11Rik	0	0	0	0	0	0
4930452B06Rik	3	3	1	1	1	0
4930453N24Rik	938	890	550	694	756	708
4930455H04Rik	6	3	1	0	4	1
4930465K10Rik	1	3	0	1	2	3
4930467E23Rik	0	0	0	0	0	0
4930469B13Rik	0	0	0	0	0	0
4930470P17Rik	0	0	0	0	0	0
4930474N05Rik	0	0	1	0	0	0
4930480E11Rik	0	0	0	0	0	0
4930486L24Rik	112	88	27	124	69	36
4930488N24Rik	0	0	0	0	0	0
4930502E18Rik	1	0	1	1	0	0
4930503B20Rik	0	3	0	0	0	0
4930503E14Rik	0	0	0	0	0	0
4930503H13Rik	0	0	0	0	0	0
4930503L19Rik	131	93	50	100	44	13
4930504O13Rik	0	0	0	0	0	0
4930505A04Rik	1	2	1	0	1	0
4930507D05Rik	6	6	2	8	5	4
4930512M02Rik	0	2	1	1	0	6
4930513O06Rik	0	0	0	0	0	0
4930515G13Rik	0	0	0	0	0	0
4930515G16Rik	0	0	0	0	0	0
4930516K23Rik	0	0	0	0	0	0
4930518I15Rik	3	2	2	0	0	2
4930519F09Rik	10	5	6	0	8	3
4930519F16Rik	0	0	0	0	0	0
4930519G04Rik	0	0	0	0	0	0
4930519P11Rik	2	1	0	1	0	0
4930522H14Rik	0	0	0	0	0	0
4930522L14Rik	57	34	21	23	18	9
4930523C07Rik	281	158	118	171	158	116
4930524B15Rik	0	0	0	0	0	0
4930524J08Rik	2	1	0	3	0	2
4930524N10Rik	0	0	0	0	0	0
4930526A20Rik	3	1	1	1	3	9
4930529C04Rik	89	98	131	31	114	200
4930533K18Rik	0	0	0	0	0	0
4930533O14Rik	216	199	149	168	204	190
4930535I16Rik	0	0	0	0	0	0
4930538K18Rik	0	0	0	1	0	1
4930539E08Rik	16	4	5	3	8	3
4930544D05Rik	0	0	0	0	0	0
4930544G11Rik	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	0
4930548H24Rik	1	2	0	1	0	0
4930549C01Rik	0	0	0	0	0	0
4930550C14Rik	5	8	7	9	10	6
4930550L24Rik	0	0	0	0	0	0
4930553M12Rik	0	0	0	0	0	0
4930555G01Rik	0	0	0	0	0	0
4930555K19Rik	0	0	0	0	0	0
4930556J24Rik	1	0	0	0	0	0
4930557A04Rik	0	0	0	0	0	0
4930558C23Rik	0	0	0	0	0	0
4930558K02Rik	0	0	0	0	0	0
4930562C15Rik	0	0	0	0	0	0
4930563D23Rik	0	0	0	0	0	0
4930563I02Rik	0	0	0	0	1	0
4930563M21Rik	0	0	0	0	0	0
4930564D02Rik	0	0	0	0	0	0
4930567H17Rik	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0
4930578C19Rik	40	12	32	14	18	11
4930578G10Rik	0	1	1	0	0	3
4930578I06Rik	0	0	0	0	0	0
4930579F01Rik	0	0	0	0	0	0
4930579G24Rik	30	50	31	40	41	24
4930583I09Rik	0	0	0	0	0	0
4930590J08Rik	0	1	0	0	0	1
4930595D18Rik	0	0	0	0	0	0
4930595M18Rik	0	0	0	0	0	0
4930596D02Rik	0	0	0	0	0	0
4931400O07Rik	0	0	0	0	0	0
4931406B18Rik	20	32	34	10	34	64
4931406C07Rik	3450	2860	2734	1586	2383	1281
4931406P16Rik	568	241	433	143	210	102
4931408C20Rik	0	0	0	0	0	0
4931409K22Rik	0	0	0	0	0	0
4931414P19Rik	47	45	31	25	24	24
4931417E11Rik	0	0	0	0	0	0
4931422A03Rik	2	0	0	1	1	1
4931423N10Rik	0	0	0	0	0	0
4931428F04Rik	16	3	2	7	6	6
4931428L18Rik	0	0	0	0	2	0
4931429L15Rik	0	0	0	0	0	0
4931431F19Rik	0	0	0	0	0	0
4931440F15Rik	2	0	3	2	4	1
4931440P22Rik	22	14	11	18	11	3
4932411E22Rik	0	1	0	0	0	0
4932411N23Rik	0	0	1	0	0	1
4932414N04Rik	0	0	0	0	0	0
4932415D10Rik	0	0	0	0	0	0
4932416K20Rik	2	3	1	1	2	0
4932429P05Rik	0	0	0	0	0	0
4932431P20Rik	0	0	0	0	0	0
4932438A13Rik	292	122	106	45	57	44
4932438H23Rik	0	0	0	0	0	0
4932443I19Rik	1	1	1	0	0	1
4933400A11Rik	0	0	0	0	0	0
4933401B06Rik	0	0	0	0	0	0
4933402D24Rik	0	0	0	0	0	0
4933402E13Rik	0	0	0	0	0	0
4933402J07Rik	0	0	0	0	0	0
4933402N03Rik	0	0	0	0	0	0
4933402N22Rik	0	0	0	0	0	0
4933402P03Rik	0	0	0	0	0	0
4933403O08Rik	0	0	0	0	0	0
4933405L10Rik	3	1	3	0	0	1
4933405O20Rik	0	0	0	0	0	0
4933406J08Rik	0	0	0	0	0	0
4933406M09Rik	0	0	0	0	0	0
4933406P04Rik	26	27	14	13	11	19
4933407L21Rik	0	0	0	0	0	0
4933408B17Rik	3	1	3	1	1	2
4933408J17Rik	3	1	0	3	0	0
4933409G03Rik	0	0	0	0	0	0
4933411G06Rik	0	0	0	0	0	0
4933411K16Rik	0	0	0	0	0	0
4933412A08Rik	13	7	7	6	6	2
4933412E24Rik	0	0	0	0	0	0
4933413G19Rik	0	0	0	0	0	0
4933414I15Rik	0	0	0	0	0	0
4933415A04Rik	2	0	0	1	0	1
4933415F23Rik	2	1	0	0	2	1
4933416C03Rik	0	0	0	0	0	0
4933416E14Rik	0	0	0	0	0	0
4933416I08Rik	0	0	0	0	0	0
4933417A18Rik	0	0	0	0	0	0
4933417G07Rik	0	0	0	1	2	0
4933421I07Rik	0	0	0	0	0	0
4933424G06Rik	1	2	1	0	1	0
4933425L06Rik	0	0	0	0	0	0
4933427D14Rik	14	11	10	4	2	3
4933427G17Rik	2	1	0	2	0	0
4933427G23Rik	4	7	4	4	5	9
4933427I04Rik	0	1	0	0	0	0
4933428G20Rik	0	0	0	0	0	0
4933428M09Rik	0	0	0	0	0	0
4933430I17Rik	0	1	2	0	0	0
4933434E20Rik	823	849	328	884	509	422
4933436I01Rik	0	0	0	0	0	0
5031410I06Rik	0	0	0	0	0	0
5031414D18Rik	2	1	2	4	1	2
5031439G07Rik	342	159	159	125	159	137
5033404E19Rik	1	0	0	0	0	0
5033423K11Rik	0	0	0	0	0	0
5330417C22Rik	0	1	0	0	0	0
5330417H12Rik	0	0	0	0	0	0
5330438D12Rik	14	6	9	14	20	5
5430401F13Rik	0	0	0	0	0	0
5430402E10Rik	0	0	0	0	0	0
5430403G16Rik	17	10	6	0	0	2
5430416O09Rik	360	388	251	396	409	377
5430419D17Rik	0	0	0	0	0	0
5430427O19Rik	16	11	5	8	5	7
5530400C23Rik	0	0	0	0	0	0
5530401A14Rik	0	0	0	0	0	0
5730409E04Rik	107	77	78	55	84	69
5730416F02Rik	0	0	0	1	0	0
5730455P16Rik	443	279	254	134	170	191
5730480H06Rik	69	79	44	74	52	37
5730507C01Rik	11	7	4	0	4	0
5730508B09Rik	372	387	217	267	227	228
5730522E02Rik	0	0	0	0	0	0
5730559C18Rik	0	0	0	0	0	0
5730596B20Rik	4	3	2	2	6	1
5830411N06Rik	0	0	0	0	0	0
5830417I10Rik	6	3	9	0	0	0
5830454E08Rik	16	21	7	20	11	17
5830473C10Rik	0	0	0	0	0	0
5930422O12Rik	0	0	0	0	0	0
6030419C18Rik	9	5	3	8	7	8
6030445D17Rik	3	9	6	7	12	2
6030452D12Rik	0	0	0	0	0	0
6030458C11Rik	225	183	117	154	172	131
6030468B19Rik	0	0	0	0	0	0
6030469F06Rik	0	1	1	2	0	0
6030498E09Rik	0	0	0	0	0	0
6330403A02Rik	6	5	3	1	3	7
6330408A02Rik	50	26	30	20	13	23
6330409D20Rik	0	0	0	0	0	3
6330416G13Rik	230	266	221	208	246	237
6330549D23Rik	16	4	5	2	3	5
6430531B16Rik	3	2	1	0	2	1
6430548M08Rik	18	9	16	3	8	11
6430550D23Rik	12	4	3	6	5	1
6430571L13Rik	60	53	16	39	51	62
6430573F11Rik	118	133	66	64	109	67
6430628N08Rik	0	0	0	0	0	0
6720489N17Rik	48	50	28	11	10	1
6820408C15Rik	0	0	1	1	0	0
6820431F20Rik	543	350	563	137	260	94
7420426K07Rik	0	0	0	0	0	0
7420461P10Rik	0	0	0	0	0	0
7530416G11Rik	3	0	0	1	2	4
7530428D23Rik	0	1	0	0	0	0
8030411F24Rik	0	0	0	0	0	0
8030423J24Rik	0	0	0	0	0	0
8030462N17Rik	240	217	123	223	154	116
8030474K03Rik	0	0	0	0	0	0
8430408G22Rik	639	767	332	1100	607	437
9030612E09Rik	41	76	115	29	149	332
9030617O03Rik	280	221	317	124	231	191
9030619P08Rik	5	6	4	5	1	5
9030624G23Rik	0	0	5	0	8	4
9030624J02Rik	308	231	194	157	183	144
9130008F23Rik	21	9	6	22	10	7
9130011E15Rik	140	109	118	66	91	85
9130019O22Rik	55	37	18	18	26	17
9130023H24Rik	63	47	55	32	31	25
9130204L05Rik	0	0	0	0	0	0
9130208D14Rik	0	0	0	2	0	0
9130213A22Rik	0	2	4	1	6	4
9130230L23Rik	1	4	0	0	2	2
9130401M01Rik	212	251	123	233	210	242
9130409I23Rik	0	0	0	0	0	0
9130409J20Rik	0	0	0	0	0	0
9230019H11Rik	0	2	2	0	0	0
9230102O04Rik	0	0	0	0	0	0
9230104L09Rik	5	0	4	4	2	2
9230104M06Rik	1	0	1	0	0	0
9230106D20Rik	0	0	0	0	0	0
9230109A22Rik	0	0	0	0	0	0
9230110C19Rik	76	59	63	84	72	54
9230110F15Rik	0	0	0	0	0	0
9230112D13Rik	0	0	1	0	0	0
9230113P08Rik	1	1	9	0	0	2
9330132A10Rik	6	2	9	1	4	1
9330151L19Rik	15	8	6	3	10	11
9330159F19Rik	36	13	31	1	20	22
9330161L09Rik	0	0	0	0	0	0
9330182L06Rik	0	0	3	0	0	0
9330182O14Rik	0	1	0	0	0	1
9430007A20Rik	0	0	0	0	0	0
9430015G10Rik	24	25	9	19	26	16
9430016H08Rik	390	500	252	445	346	286
9430020K01Rik	800	285	512	149	301	256
9430025C20Rik	3	1	2	2	0	1
9430038I01Rik	94	100	63	104	95	123
9430069I07Rik	0	0	0	0	0	0
9430076C15Rik	13	9	13	8	5	9
9430097D07Rik	0	0	0	0	0	0
9530002B09Rik	0	0	0	0	0	0
9530003J23Rik	0	0	0	0	0	0
9530053A07Rik	0	0	0	0	1	1
9530068E07Rik	1844	2175	1035	1910	1642	1398
9530077C05Rik	2	3	1	3	1	1
9630041A04Rik	0	0	0	0	0	0
9830107B12Rik	0	0	0	0	0	0
9830147E19Rik	34	4	4	3	1	2
