	GSM3580178	GSM3580179	GSM3580180	GSM3580181	GSM3580182	GSM3580183	GSM3580184	GSM3580185
Gatad1	686	682	543	793	561	567	516	558
Gatad2a	999	901	746	906	745	739	735	675
Gatad2b	361	356	245	378	305	318	262	328
Gatb	321	308	200	256	251	251	252	262
Gatc	482	539	465	660	473	431	568	502
Gatd1	501	540	451	772	432	417	457	443
Gatd3a	409	460	277	525	306	369	352	381
Gatm	985	733	728	974	868	788	1124	865
Gba	543	449	376	548	432	421	395	423
Gba2	1017	826	852	1081	737	808	539	598
Gbe1	1100	767	642	999	660	665	649	576
Gbf1	852	698	626	807	742	736	756	686
Gbgt1	0	0	2	0	0	0	0	0
Gbp10	26	5	20	66	0	7	0	31
Gbp11	1	0	1	0	2	0	0	1
Gbp2	674	673	679	1114	452	618	297	533
Gbp2-ps	0	0	0	0	0	0	0	0
Gbp2b	0	0	4	0	0	2	0	3
Gbp3	556	424	506	708	443	449	296	447
Gbp4	152	78	164	148	53	81	40	77
Gbp5	53	83	93	79	74	98	30	72
Gbp6	352	253	281	549	172	257	101	196
Gbp7	1328	1071	1143	1710	1181	989	722	892
Gbp8	143	168	127	226	92	175	56	84
Gbp9	150	130	212	265	67	143	55	84
Gbx1	0	0	1	4	0	0	0	0
Gbx2	27	14	11	22	20	24	44	18
Gc	0	0	1	0	0	0	0	1
Gca	120	73	254	134	142	72	72	100
Gcat	391	338	260	381	391	336	498	289
Gcc1	151	169	203	212	148	163	192	110
Gcc2	410	350	268	390	475	460	291	230
Gcdh	462	360	343	458	394	399	320	341
Gcfc2	293	223	161	296	214	209	235	232
Gcg	0	0	0	0	0	0	0	0
Gcgr	0	0	0	0	0	0	0	0
Gch1	710	633	446	847	539	619	664	507
Gchfr	40	30	32	41	33	17	41	45
Gck	1	0	5	6	1	1	0	3
Gckr	0	1	4	0	2	2	0	1
Gclc	885	701	731	794	709	599	669	597
Gclm	1438	1107	941	1232	1156	1116	1049	976
Gcm1	0	4	0	1	1	0	0	0
Gcm2	0	1	0	0	0	0	0	2
Gcn1	1094	918	985	1257	1168	861	1383	1013
Gcnt1	473	418	485	510	344	294	310	376
Gcnt2	7047	6042	4744	8177	4798	5133	4551	4785
Gcnt3	4	1	4	1	1	3	1	0
Gcnt4	6	5	12	11	17	10	4	2
Gcnt7	31	23	23	34	16	11	7	20
Gcsam	89	63	97	118	85	83	106	83
Gcsh	1399	1059	821	1277	964	874	1432	1086
Gda	151	86	286	107	75	79	116	75
Gdap1	13	12	17	17	9	9	8	4
Gdap1l1	0	1	9	1	0	0	0	0
Gdap2	222	225	237	372	305	248	190	274
Gde1	756	599	610	968	596	624	619	660
Gdf1	6	4	3	13	4	3	7	2
Gdf10	4	3	1	5	0	1	4	1
Gdf11	35	65	46	51	35	47	45	39
Gdf15	9	8	33	29	3	9	5	8
Gdf2	0	0	0	0	0	0	0	0
Gdf3	44	139	41	86	31	14	30	52
Gdf5	0	0	0	0	0	0	0	0
Gdf6	0	0	0	0	0	1	0	2
Gdf7	0	0	0	0	0	0	0	0
Gdf9	9	13	3	7	5	10	5	11
Gdi1	2131	2471	1807	2994	1617	1933	1617	1965
Gdi2	5864	4933	3879	5505	4854	4649	4595	4372
Gdnf	0	0	2	0	0	0	0	0
Gdpd1	35	41	35	14	21	5	22	24
Gdpd2	0	0	26	0	0	0	0	0
Gdpd3	4	2	5	4	1	6	2	2
Gdpd4	0	2	1	0	0	0	0	0
Gdpd5	15	18	9	19	17	10	3	5
Gdpgp1	138	199	121	168	157	169	242	170
Gem	1103	626	640	1049	1383	1491	1414	764
Gemin2	509	372	353	501	420	426	413	388
Gemin4	883	521	638	1023	547	1076	821	606
Gemin5	854	739	734	830	790	636	1083	644
Gemin6	644	454	433	714	523	430	617	491
Gemin6-ps	0	0	0	1	0	0	0	0
Gemin7	727	600	483	805	471	537	632	542
Gemin8	249	326	183	287	219	258	197	191
Gen1	61	93	60	109	81	138	101	70
Get1	815	766	619	825	666	679	852	657
Get3	130	95	124	140	99	135	131	156
Get4	1137	865	969	1120	947	875	1021	1002
Gfap	10	25	7	13	1	13	9	7
Gfer	451	384	312	377	294	295	450	410
Gfi1	462	541	371	589	356	417	246	418
Gfi1b	482	376	461	807	287	308	246	478
Gfm1	787	710	664	796	765	760	947	736
Gfm2	385	368	373	407	455	481	399	333
Gfod1	82	88	63	103	62	41	49	52
Gfod2	168	243	230	351	244	235	224	214
Gfpt1	263	234	300	374	289	277	296	219
Gfpt2	76	68	74	98	107	46	89	61
Gfra1	0	8	8	2	11	10	1	9
Gfra2	11	7	15	5	7	0	2	7
Gfra3	0	1	0	1	0	0	0	0
Gfra4	63	40	31	111	47	53	69	72
Gfral	0	0	1	0	2	0	0	0
Gfus	532	549	491	649	534	565	605	557
Gfy	0	0	0	0	0	0	0	0
Gga1	337	306	342	410	285	257	275	243
Gga2	869	649	761	914	644	570	798	586
Gga3	640	543	437	568	455	454	536	522
Ggact	211	239	171	262	203	159	144	174
Ggct	178	144	154	164	112	119	173	106
Ggcx	244	232	171	278	232	209	182	178
Ggh	285	360	269	413	288	312	229	279
Ggn	10	6	10	13	13	4	4	15
Ggnbp1	44	37	65	66	31	33	33	42
Ggnbp2	1405	1359	1173	1592	1170	1150	1029	1119
Ggps1	614	585	398	724	481	547	465	407
Ggt1	8	7	19	8	10	4	26	14
Ggt5	127	148	130	162	146	132	59	94
Ggt6	0	0	1	2	1	2	0	2
Ggt7	1	5	3	6	0	2	2	0
Ggta1	368	358	336	287	331	385	269	362
Gh	0	0	0	0	0	0	0	0
Ghdc	60	58	70	113	53	40	61	56
Ghitm	3767	3313	2842	4025	3533	3346	3267	3034
Ghr	29	72	61	87	74	54	23	19
Ghrh	0	0	0	0	0	0	0	1
Ghrhr	0	0	0	0	0	0	0	0
Ghrl	3	2	0	0	1	0	1	1
Ghsr	0	0	0	0	1	0	0	0
Gid4	932	887	786	1126	771	682	923	1016
Gid8	266	323	297	304	250	219	225	239
Gigyf1	226	220	189	341	217	222	149	217
Gigyf2	684	660	513	724	614	678	597	593
Gimap1	1702	1625	1213	2616	1585	1842	1258	1578
Gimap1os	233	278	183	301	212	255	178	207
Gimap3	142	124	252	198	168	193	133	180
Gimap4	177	152	235	204	143	152	83	138
Gimap5	941	952	649	1098	782	645	643	627
Gimap6	4785	4764	3606	6796	3927	3544	2424	2918
Gimap7	156	166	118	193	102	124	73	159
Gimap8	343	337	231	395	339	384	241	230
Gimap9	386	398	237	462	441	389	297	351
Gimd1	0	1	2	1	0	0	0	0
Gin1	160	152	122	202	184	157	141	146
Ginm1	408	351	281	544	320	286	326	282
Gins1	445	394	263	491	337	294	383	364
Gins2	982	801	645	975	835	739	908	679
Gins3	381	302	305	507	378	373	435	382
Gins4	845	719	623	1099	679	682	731	760
Gip	0	1	0	0	0	0	0	0
Gipc1	318	305	304	470	347	294	279	303
Gipc2	1	2	1	3	2	0	0	3
Gipc3	15	3	6	42	4	8	4	3
Gipr	0	0	1	1	0	1	1	4
Git1	203	164	169	221	122	131	123	164
Git2	1771	1967	1398	2490	1810	1873	1336	1557
Gja1	129	120	114	79	185	75	169	72
Gja10	0	2	2	1	0	2	0	0
Gja3	0	0	0	0	0	0	0	0
Gja4	0	0	6	0	0	2	0	0
Gja5	5	2	12	2	1	4	3	7
Gja6	0	0	3	8	1	0	2	0
Gja8	10	2	4	2	1	3	4	1
Gjb1	1	0	1	2	0	0	1	0
Gjb2	0	0	0	0	4	0	0	0
Gjb3	78	49	44	93	44	69	108	70
Gjb4	0	0	0	0	0	0	0	0
Gjb5	0	0	0	4	0	1	2	0
Gjb6	0	0	0	0	0	0	0	0
Gjc1	1	15	7	6	4	2	1	11
Gjc2	0	1	0	0	0	0	0	0
Gjc3	12	15	16	13	0	11	5	8
Gjd2	0	0	0	0	0	0	0	0
Gjd3	0	0	1	0	1	0	3	3
Gjd4	5	5	4	1	1	0	2	0
Gje1	0	0	1	1	1	2	0	1
Gk	258	149	227	240	191	300	262	208
Gk2	0	2	4	3	0	0	0	0
Gk5	18	29	24	20	19	21	13	6
Gkap1	119	117	94	150	97	130	80	97
Gkn1	0	0	0	0	0	0	0	0
Gkn2	0	0	0	0	0	0	0	0
Gkn3	3	0	5	10	2	4	4	5
Gla	43	55	53	104	85	68	56	104
Glb1	1035	1069	799	1253	1069	983	982	874
Glb1l	337	331	254	414	294	262	294	235
Glb1l2	34	21	24	32	20	25	11	22
Glb1l3	0	1	0	2	2	0	0	0
Glcci1	12	78	18	48	19	20	20	29
Glce	461	370	342	367	477	378	471	352
Gldc	19	22	16	31	41	29	31	16
Gldn	1	3	2	0	0	4	0	0
Gldnos	0	0	0	0	0	1	0	0
Gle1	1315	1154	831	1338	1092	1070	1199	1015
Glg1	1134	1181	810	1325	985	996	746	990
Gli1	0	3	1	4	1	1	1	0
Gli2	0	0	2	2	4	1	0	0
Gli3	22	7	21	24	20	42	32	16
Glipr1	1841	1633	1155	1870	1235	1266	1362	1391
Glipr1l1	2	1	2	4	2	1	0	0
Glipr1l2	0	0	0	0	0	0	0	0
Glipr1l3	0	0	0	0	0	0	0	0
Glipr2	474	510	796	707	412	478	274	448
Glis1	2	4	0	0	0	1	0	0
Glis2	146	135	75	201	81	73	102	99
Glis3	22	13	16	8	13	14	7	6
Glmn	339	264	204	360	299	287	254	279
Glmp	647	623	655	875	619	727	564	520
Glns-ps1	4	1	0	0	0	0	0	0
Glo1	1547	1339	1111	1582	1230	1275	1082	1142
Glo1-ps	0	0	0	0	0	0	0	0
Glod4	1570	1734	1177	1637	1590	1146	1776	1514
Glod5	0	0	0	0	0	0	0	0
Glp1r	0	9	2	1	0	3	0	2
Glp2r	2	0	2	0	0	1	0	0
Glra1	1	0	0	2	2	1	0	0
Glra2	1	0	0	0	0	1	0	0
Glra3	1	4	8	1	3	2	3	1
Glra4	1	1	1	0	1	1	0	0
Glrb	12	15	3	18	2	2	3	3
Glrp1	30	17	26	30	11	22	7	22
Glrx	770	635	836	832	625	528	571	681
Glrx2	373	374	335	440	361	393	311	261
Glrx3	2156	1892	1543	2319	1920	1966	2233	2047
Glrx5	829	712	988	811	703	615	892	804
Gls	705	618	409	427	959	726	436	303
Gls2	6	25	11	12	8	17	18	31
Glt1d1	4	3	3	8	1	6	1	1
Glt28d2	0	2	3	0	2	2	1	0
Glt6d1	0	0	0	0	0	0	0	0
Glt8d1	275	329	299	398	334	299	289	242
Glt8d2	25	25	22	29	31	12	22	17
Gltp	2386	2080	2189	3376	2112	2237	1982	2350
Gltpd2	0	0	0	0	0	0	0	0
Glud-ps	2	1	0	0	0	0	0	0
Glud1	2449	2217	1912	2392	2053	1907	2211	1765
Glul	1113	1071	822	1274	690	779	645	837
Glyat	4	5	8	5	3	1	1	4
Glyatl3	0	0	0	0	0	0	0	0
Glycam1	0	5	1	0	0	0	1	0
Glyctk	13	38	58	54	31	64	29	74
Glyr1	1606	1543	1652	2266	1625	1527	1600	1664
Gm10000	2	1	3	1	0	2	1	0
Gm10010	1	6	7	0	3	3	2	0
Gm10013	0	0	0	0	0	0	0	0
Gm10015	0	0	0	0	0	1	0	0
Gm10024	0	0	0	0	0	0	0	0
Gm10025	9	32	9	6	4	16	4	13
Gm10029	0	0	0	0	0	0	0	0
Gm10030	1	15	6	2	3	1	1	8
Gm10032	8	6	1	5	0	1	3	5
Gm10033	685	412	224	448	468	625	274	236
Gm10036	7	2	7	2	2	0	8	4
Gm10037	8	1	3	8	6	7	2	4
Gm10038	2	3	1	3	0	2	0	0
Gm10039	206	100	76	155	114	73	102	166
Gm10040	76	112	65	122	43	70	55	46
Gm10042	0	0	0	0	0	0	0	0
Gm10043	0	0	0	0	0	0	0	0
Gm10044	0	3	1	0	1	2	1	0
Gm10045	0	0	0	2	0	0	3	4
Gm10046	0	1	0	0	0	1	0	0
Gm10051	0	0	0	0	0	0	0	0
Gm10052	0	0	0	0	0	0	0	0
Gm10053	3805	2317	2326	2425	3280	2906	4192	2632
Gm10054	0	1	1	4	0	1	3	4
Gm10058	0	0	0	0	0	0	0	0
Gm10059	0	0	0	0	0	0	0	0
Gm10060	0	0	0	0	0	0	0	0
Gm10061	0	0	0	0	0	0	0	0
Gm10062	8	2	1	9	7	0	0	0
Gm10064	0	0	0	0	0	0	0	1
Gm10067	7	6	4	6	5	4	2	3
Gm10069	31	37	28	31	23	28	24	48
Gm10073	0	0	0	2	0	2	4	0
Gm10074	0	0	0	0	0	0	0	0
Gm10075	3	0	6	0	1	0	0	0
Gm10076	1592	1316	1156	1892	1202	1391	1330	1498
Gm10080	0	0	0	2	2	0	0	0
Gm10086	1	1	0	0	0	0	0	0
Gm10087	0	2	0	0	0	0	1	0
Gm10088	0	0	0	0	0	0	0	0
Gm10092	0	0	0	0	0	0	0	0
Gm10095	0	0	13	0	0	0	0	8
Gm10096	0	0	0	0	0	0	0	0
Gm10097	0	0	1	0	0	0	0	0
Gm10100	0	0	0	0	0	0	0	0
Gm10101	6	10	25	9	19	14	6	12
Gm10105	0	0	1	0	0	0	0	0
Gm10108	0	197	141	310	47	20	287	272
Gm10109	0	1	1	0	2	0	0	0
Gm10110	0	2	10	3	0	2	2	2
Gm10112	0	0	0	0	0	0	0	0
Gm10113	0	3	0	0	3	0	0	4
Gm10115	0	0	0	0	0	0	0	0
Gm10120	72	99	66	107	52	82	83	74
Gm10123	4515	4478	3784	5185	3480	4121	4261	4348
Gm10125	20	40	35	35	20	22	20	19
Gm10126	0	0	0	0	0	0	0	0
Gm10128	8	0	0	9	0	5	3	0
Gm10130	269	162	147	142	194	186	216	190
Gm10131	1116	968	858	1229	1017	821	1201	1125
Gm10132	0	3	0	0	3	0	0	3
Gm10134	11	13	19	2	3	0	1	4
Gm10135	0	0	0	0	0	0	0	0
Gm10136	10	7	3	14	1	2	3	3
Gm10138	33	34	33	36	40	30	17	27
Gm10139	0	0	0	0	0	0	0	0
Gm10142	0	0	0	0	0	0	0	0
Gm10143	77	94	85	181	69	72	73	91
Gm10145	0	0	0	0	0	0	0	0
Gm10146	0	0	0	0	0	0	0	0
Gm10147	0	0	0	0	0	0	0	1
Gm10153	0	0	0	0	0	0	0	0
Gm10154	0	2	2	4	0	0	0	3
Gm10155	0	0	0	2	2	0	0	5
Gm10156	0	0	0	0	0	0	0	0
Gm10157	73	91	56	208	147	80	110	202
Gm10160	0	1	0	0	0	0	0	0
Gm10161	0	0	0	0	0	0	0	0
Gm10163	1821	1619	1078	1886	1130	1284	1384	1580
Gm10165	0	0	0	0	0	2	0	0
Gm10167	0	0	1	0	0	0	0	0
Gm10171	63	15	82	72	16	22	96	62
Gm10172	0	0	0	0	0	1	1	0
Gm10175	1836	1569	1192	2167	1345	1451	1609	1656
Gm10177	555	522	553	721	527	531	599	660
Gm10179	0	0	0	0	0	0	0	0
Gm10180	0	0	0	0	0	0	0	0
Gm10181	0	0	0	0	0	0	0	0
Gm10182	0	0	0	0	0	0	0	0
Gm10184	98	118	50	74	268	103	130	136
Gm10188	0	0	0	0	0	0	0	0
Gm10190	0	0	0	0	0	1	0	0
Gm10193	0	0	0	0	0	0	0	0
Gm10197	0	0	0	0	0	0	0	0
Gm10198	0	0	0	0	0	0	0	0
Gm10203	0	1	0	0	0	0	0	0
Gm10205	2	0	0	1	0	0	1	0
Gm10212	0	0	0	0	0	0	0	0
Gm10217	0	0	0	0	0	0	0	0
Gm10220	0	3	4	0	0	0	0	0
Gm10221	0	0	0	0	0	0	0	0
Gm10222	0	0	0	0	0	0	0	0
Gm10224	3	0	3	0	0	0	1	0
Gm10226	4	3	3	5	8	13	7	5
Gm10228	0	1	0	0	0	0	0	0
Gm10229	0	0	0	0	0	0	0	0
Gm10230	0	0	0	0	0	0	0	0
Gm10231	0	0	0	0	0	0	0	0
Gm10232	0	0	0	0	0	0	6	0
Gm10233	63	15	82	72	16	22	96	62
Gm10234	0	0	0	0	0	0	0	0
Gm10237	0	0	1	0	0	2	0	0
Gm10238	0	0	0	0	0	0	0	0
Gm10240	1	1	1	0	3	0	1	1
Gm10241	0	0	0	0	0	0	0	0
Gm10242	0	0	0	0	0	0	0	0
Gm10243	1	1	0	0	0	1	0	0
Gm10244	2	2	2	4	4	1	7	5
Gm10247	2	0	2	0	0	2	0	0
Gm10248	0	1	0	0	0	0	0	0
Gm10250	7	0	2	0	2	2	0	2
Gm10254	0	0	0	7	0	3	0	4
Gm10256	0	0	0	0	0	0	0	0
Gm10257	0	2	0	2	0	0	0	6
Gm10259	0	0	0	0	0	0	0	0
Gm10263	2	0	0	0	0	0	0	0
Gm10267	0	0	0	0	0	0	0	0
Gm10268	0	0	3	3	3	3	3	0
Gm10269	2	4	0	0	0	2	0	0
Gm10271	0	0	0	0	0	0	0	0
Gm10272	0	0	0	0	0	0	0	0
Gm10273	1	9	74	7	11	21	1	12
Gm10275	3806	3058	2417	3956	2489	2704	2828	3261
Gm10277	10	18	8	36	20	8	17	14
Gm10280	0	1	1	0	0	0	0	0
Gm10283	0	0	2	0	0	0	0	0
Gm10284	6	0	0	3	0	7	5	0
Gm10287	1	14	10	8	1	3	5	5
Gm10288	889	891	634	1117	642	828	754	859
Gm10290	2	2	0	2	4	3	0	0
Gm10291	10	5	0	4	5	2	7	5
Gm10292	0	0	0	0	0	0	0	0
Gm10293	12	7	17	6	0	5	5	6
Gm10297	0	0	0	0	12	0	0	0
Gm10298	0	0	0	0	0	0	0	0
Gm10300	6	13	8	9	3	3	4	6
Gm10308	0	0	0	0	0	0	0	0
Gm10309	4	11	6	11	1	0	4	5
Gm10310	28	13	23	1	6	16	2	5
Gm10312	0	0	0	0	0	0	0	0
Gm10313	0	2	4	1	0	0	0	0
Gm10318	0	0	0	0	0	0	0	0
Gm10319	40	58	56	57	19	17	13	17
Gm10320	0	0	0	0	0	0	0	0
Gm10322	0	1	2	3	0	0	0	0
Gm10323	0	0	10	2	0	3	1	0
Gm10327	0	5	5	0	12	4	8	6
Gm10330	6	6	5	7	6	2	4	3
Gm10334	0	0	0	0	0	0	0	0
Gm10335	9	0	0	0	0	0	0	0
Gm10337	0	0	0	1	0	1	0	0
Gm10338	0	0	0	0	0	0	0	0
Gm10340	0	0	0	21	0	0	0	1
Gm10343	0	1	3	1	0	1	1	1
Gm10350	0	0	0	0	0	0	0	0
Gm10352	0	0	0	0	0	0	0	0
Gm10353	24	33	3	18	15	10	19	9
Gm10354	0	1	0	0	0	0	0	0
Gm10355	0	0	0	0	0	0	5	0
Gm10356	0	0	0	0	0	0	0	0
Gm10357	0	2	0	0	0	0	0	0
Gm10358	0	1	0	8	0	0	0	0
Gm10359	1473	645	666	1394	1112	1088	1400	1169
Gm10360	0	0	0	0	0	0	0	0
Gm10362	0	2	0	2	0	5	0	0
Gm10364	0	0	0	3	0	0	0	4
Gm10366	20	15	17	20	15	23	3	22
Gm10369	4	5	5	2	12	9	1	3
Gm10371	10	4	12	2	14	7	3	5
Gm10373	0	0	0	0	0	1	0	0
Gm10375	0	0	0	1	0	0	0	0
Gm10376	0	0	0	0	0	0	0	2
Gm10377	0	0	0	0	0	0	0	0
Gm10378	0	0	0	0	0	0	0	0
Gm10382	4	5	15	9	12	15	3	8
Gm10384	214	311	219	324	219	200	186	200
Gm10385	1	4	2	3	1	5	2	5
Gm10389	14	11	15	15	10	14	12	10
Gm10390	12	12	7	20	9	24	11	4
Gm10392	8	5	8	6	11	7	9	8
Gm10398	0	0	0	0	0	0	0	0
Gm10399	0	0	3	5	11	2	0	5
Gm10401	29	52	13	41	33	32	16	18
Gm10406	0	11	13	19	9	0	16	6
Gm10408	0	0	0	0	0	0	0	0
Gm10409	4	0	4	6	4	0	5	9
Gm10410	0	0	0	0	0	0	0	0
Gm10413	0	0	0	1	0	1	0	0
Gm10415	0	1	0	0	0	5	0	0
Gm10418	1	2	0	0	0	0	1	0
Gm10419	21	17	15	31	5	15	27	32
Gm10420	4	0	5	4	0	0	5	5
Gm10421	0	0	0	0	1	0	0	0
Gm10425	2	11	5	1	12	12	5	10
Gm10428	0	0	0	0	0	0	0	0
Gm1043	13	8	9	5	1	7	3	0
Gm10432	8	11	6	16	12	10	11	5
Gm10433	2	5	4	1	2	6	1	1
Gm10434	17	13	11	24	6	8	18	16
Gm10435	0	0	0	0	0	0	4	0
Gm10439	0	1	6	0	0	0	0	0
Gm10440	0	0	1	5	0	4	0	0
Gm10441	0	0	1	0	0	0	0	0
Gm10443	0	0	0	0	0	0	0	0
Gm10444	0	0	0	0	0	0	0	0
Gm10445	0	1	0	0	0	0	0	0
Gm10447	7	4	9	10	3	2	2	7
Gm10451	22	21	18	24	23	22	3	35
Gm10457	0	0	1	6	5	4	5	2
Gm10465	3	16	0	2	0	3	1	1
Gm10466	0	0	0	0	0	0	0	0
Gm10471	0	2	0	0	0	0	1	0
Gm10475	0	0	0	1	0	0	0	0
Gm10477	0	0	0	0	0	0	0	0
Gm10478	7	4	3	2	5	1	6	4
Gm10479	11	8	4	15	10	35	5	4
Gm10481	0	6	3	6	0	6	0	5
Gm10482	153	261	66	177	36	56	62	61
Gm10484	6	8	4	10	0	3	1	0
Gm10486	0	0	0	0	0	0	0	0
Gm10487	0	0	0	0	0	0	0	0
Gm10488	0	0	0	0	0	0	0	0
Gm10490	0	1	0	0	1	1	1	2
Gm10491	0	0	0	0	0	0	0	0
Gm10493	0	0	0	0	0	0	0	0
Gm10499	103	81	115	178	119	110	104	120
Gm10501	7	13	8	10	19	17	12	12
Gm10503	2	5	2	5	3	5	0	1
Gm10505	38	52	28	36	33	27	40	52
Gm10509	89	54	50	78	78	104	47	34
Gm10516	5	9	5	7	9	4	5	9
Gm10518	2	4	3	4	1	4	4	2
Gm10521	8	3	5	8	7	11	4	2
Gm10522	8	11	6	6	9	4	7	6
Gm10530	0	0	0	0	0	0	0	0
Gm10532	0	0	1	2	3	0	0	0
Gm10535	2	1	0	2	1	0	3	0
Gm10538	0	0	2	0	0	0	0	0
Gm10540	0	0	0	1	0	0	2	0
Gm10542	0	0	0	0	0	0	0	0
Gm10544	5	2	4	9	2	1	1	1
Gm10545	0	0	0	0	0	0	0	0
Gm10548	11	18	25	15	9	21	4	6
Gm10549	0	3	1	2	0	2	1	0
Gm10550	0	0	0	6	34	0	0	0
Gm10552	2	1	9	5	4	0	2	4
Gm10553	7	35	26	20	8	15	3	6
Gm10556	0	0	4	0	0	0	0	0
Gm10557	57	76	61	149	63	55	73	62
Gm10558	1	0	0	0	0	0	1	0
Gm10561	6	1	1	4	2	1	0	0
Gm10563	1	3	0	2	0	4	1	2
Gm10564	3	1	1	4	1	1	0	0
Gm10566	4	3	2	4	0	2	0	0
Gm10570	0	0	0	0	0	0	1	0
Gm10571	0	0	6	1	4	0	3	0
Gm10575	12	2	3	5	4	9	0	2
Gm10578	0	0	4	2	0	0	0	0
Gm10580	0	0	0	0	0	0	0	0
Gm10581	0	0	0	0	0	0	0	0
Gm10582	0	0	0	0	0	0	0	0
Gm10583	0	0	0	0	0	0	0	0
Gm10584	5	8	2	4	1	5	3	0
Gm10591	0	0	0	0	1	0	0	0
Gm10599	0	0	0	0	0	0	0	0
Gm10600	0	0	0	0	0	0	0	0
Gm10601	0	0	0	0	0	0	0	0
Gm10602	2	12	7	12	12	3	8	15
Gm10603	33	39	16	33	21	14	34	15
Gm10605	9	20	7	8	4	5	0	3
Gm10608	0	1	1	1	0	1	0	0
Gm10610	6	2	1	0	0	0	0	0
Gm10612	6	8	11	17	4	7	7	3
Gm10614	1	1	1	2	1	0	2	8
Gm10617	4	5	4	6	4	0	4	0
Gm10619	2	5	0	0	1	3	0	1
Gm10620	0	0	0	0	0	0	0	0
Gm10629	0	1	3	1	1	2	0	0
Gm10631	0	0	0	0	0	0	0	0
Gm10634	3	0	0	9	2	7	0	5
Gm10635	1	10	5	1	0	1	2	0
Gm10636	4	3	3	2	0	0	0	4
Gm10637	0	1	0	3	1	0	0	0
Gm10638	4	4	2	3	4	9	0	2
Gm10640	3	9	6	17	0	0	0	0
Gm10642	5	2	4	8	4	0	4	2
Gm10643	2	8	1	17	4	11	3	6
Gm10644	1	1	3	7	5	2	3	1
Gm10646	2	2	5	2	2	5	2	1
Gm10648	1	1	1	0	0	0	2	1
Gm10649	0	0	0	0	0	0	0	0
Gm10653	2	4	7	2	2	3	2	1
Gm10655	0	5	2	2	4	3	0	2
Gm10658	45	44	21	26	38	42	40	29
Gm10660	10	28	33	15	15	12	6	13
Gm10662	6	8	6	3	4	6	0	3
Gm10663	0	0	0	0	0	0	0	0
Gm10665	0	2	2	0	0	0	0	0
Gm10668	0	0	0	0	0	0	0	0
Gm10670	0	2	2	0	0	0	0	0
Gm10680	0	0	0	0	0	0	0	0
Gm10684	0	0	0	1	0	0	0	0
Gm10685	0	0	0	0	0	0	0	0
Gm10687	12	20	30	19	12	10	10	10
Gm10688	0	0	0	0	0	0	0	0
Gm10689	1	3	4	3	3	2	3	3
Gm10693	1	2	14	1	2	0	3	0
Gm1070	0	11	2	5	0	2	2	5
Gm10701	0	0	0	1	0	1	0	0
Gm10702	0	0	1	4	0	0	0	1
Gm10705	159	148	129	151	130	54	175	165
Gm10706	1	0	1	4	1	1	0	0
Gm10709	0	0	0	0	0	0	0	2
Gm10710	0	0	0	0	0	0	0	0
Gm10714	0	0	0	0	0	1	0	0
Gm10715	116	156	68	40	50	94	21	10
Gm10717	580	799	641	189	377	495	102	121
Gm10718	1058	1711	1013	354	611	511	153	167
Gm10719	874	1101	758	345	573	705	130	139
Gm10720	67	88	93	45	11	100	5	15
Gm10721	635	947	782	275	275	632	153	89
Gm10722	445	443	322	146	200	163	50	83
Gm10731	0	0	0	0	0	0	0	0
Gm10732	0	0	1	0	0	0	0	0
Gm10734	1	4	7	11	4	8	12	0
Gm10736	0	0	0	0	0	0	0	0
Gm10739	0	0	0	0	0	1	0	0
Gm10745	7	2	1	1	0	2	0	0
Gm10747	0	0	0	0	0	0	0	0
Gm10754	0	0	0	0	0	0	0	0
Gm10762	103	105	48	134	73	107	66	67
Gm10767	23	16	17	25	20	20	15	34
Gm10769	0	0	1	6	0	0	0	0
Gm10770	0	0	0	0	0	0	0	0
Gm10772	0	0	0	0	0	0	0	0
Gm10774	16	13	13	17	15	15	19	14
Gm10775	3	4	7	6	3	0	2	1
Gm10778	297	155	54	181	279	283	174	166
Gm10780	0	0	0	0	0	0	0	0
Gm10782	5	3	1	1	1	3	4	4
Gm10784	0	0	0	0	0	0	0	0
Gm10785	11	17	9	46	6	5	9	8
Gm10787	0	1	0	0	0	0	0	0
Gm10790	2	7	5	1	1	4	0	1
Gm10791	3	6	3	5	0	1	3	2
Gm10794	0	0	0	0	0	0	0	0
Gm10799	0	0	0	0	0	0	0	0
Gm10800	3299	5162	3565	1373	2080	2436	719	715
Gm10801	487	783	622	186	331	378	87	72
Gm10802	0	2	0	1	0	1	0	0
Gm10804	2	2	1	1	0	2	1	0
Gm10805	0	0	0	0	0	0	0	0
Gm10807	2	3	0	2	2	2	0	3
Gm10812	0	0	0	0	0	0	0	0
Gm10813	0	0	0	0	0	0	0	0
Gm10814	0	1	4	0	1	2	3	0
Gm10817	0	1	0	2	1	1	0	0
Gm10819	2	0	0	2	6	0	14	4
Gm10823	0	1	0	0	0	0	0	0
Gm10824	0	2	1	1	2	0	1	3
Gm10825	0	6	0	2	2	2	2	0
Gm10827	7	5	5	9	1	8	4	13
Gm10830	0	0	0	0	0	1	0	0
Gm10832	0	0	0	0	0	0	0	0
Gm10837	0	0	4	0	0	0	0	0
Gm10845	146	221	170	157	134	151	93	113
Gm10847	1	8	3	6	5	1	2	0
Gm10848	1	12	6	3	1	3	2	5
Gm10849	2	6	1	3	2	2	4	4
Gm10851	11	10	13	12	23	9	20	18
Gm10855	0	2	0	0	0	0	0	0
Gm10856	5	5	6	5	1	4	1	2
