	GSM2906486	GSM2906487	GSM2906488	GSM2906489	GSM2906490	GSM2906491
Cyp7b1	3578	5338	3375	6938	5280	7698
Cyp8b1	15382	18712	11958	16752	16094	18243
Cypt1	0	0	0	0	0	0
Cypt12	0	0	0	0	0	0
Cypt14	0	0	0	0	0	0
Cypt15	0	0	0	0	0	0
Cypt2	0	0	0	0	1	0
Cypt3	0	0	0	0	0	0
Cypt4	0	0	0	0	0	0
Cyr61	1648	1498	1087	946	1259	1290
Cys1	1040	969	1178	670	1155	1301
Cysltr1	448	410	393	364	408	450
Cysltr2	52	39	47	33	58	50
Cysrt1	0	1	0	0	7	0
Cystm1	1611	1292	1234	858	1428	1299
Cyth1	5139	4129	4029	3543	4618	5231
Cyth2	2499	2167	1950	1724	2421	2495
Cyth3	1101	1076	1114	808	1222	1371
Cyth4	3089	2549	2545	1633	3234	3945
Cytip	681	587	591	424	644	889
Cytl1	1	0	0	0	2	0
Cyyr1	992	844	996	803	878	1067
D030025P21Rik	1	5	3	1	4	4
D030056L22Rik	921	813	810	729	889	1041
D10Jhu81e	8620	7093	7516	6968	7963	9621
D10Wsu102e	19748	18019	18015	17713	19553	22459
D11Bhm181e	0	0	0	0	0	1
D11Wsu47e	406	375	341	308	395	508
D130007C19Rik	33	27	20	25	25	25
D130040H23Rik	14	21	15	12	11	16
D130043K22Rik	718	631	718	599	673	669
D130052B06Rik	0	0	0	0	3	0
D13Ertd608e	17	16	13	7	43	47
D16Ertd472e	487	403	352	336	419	502
D17H6S53E	830	707	652	615	792	982
D17Wsu92e	24920	21282	21135	18279	23465	27559
D1Ertd622e	1974	1545	1647	1346	1674	2077
D1Pas1	0	0	0	0	0	0
D230025D16Rik	4068	4463	4137	4034	4673	6077
D2Wsu81e	1195	1115	1074	1186	1164	1644
D2hgdh	3734	3334	3317	3002	3781	4603
D330020A13Rik	0	1	0	0	0	0
D330045A20Rik	3	10	13	3	12	23
D3Ertd254e	525	461	476	423	553	540
D3Ertd751e	907	783	866	835	840	966
D430019H16Rik	200	200	224	154	221	233
D430041D05Rik	10	9	16	12	27	15
D430042O09Rik	1350	1173	1063	1038	1375	1441
D5Ertd577e	0	0	0	0	0	0
D5Ertd579e	7119	5476	5655	5341	6226	8272
D630003M21Rik	208	211	212	217	287	207
D630023F18Rik	9	8	12	2	14	19
D630036H23Rik	20	10	9	12	9	24
D630039A03Rik	1195	1206	1050	1421	1631	1340
D630044L22Rik	82	86	66	55	60	60
D630045J12Rik	582	556	417	536	707	825
D6Ertd527e	1	2	4	3	2	5
D6Wsu163e	1297	1166	1175	974	1144	1334
D730001G18Rik	5	0	7	2	2	4
D730048I06Rik	0	0	0	0	0	0
D7Ertd443e	12	12	7	5	16	14
D830013O20Rik	0	0	0	0	0	0
D830030K20Rik	20	19	5	6	6	4
D830039M14Rik	7	5	4	0	4	8
D8Ertd738e	4254	3688	3813	3326	4323	4763
D8Ertd82e	230	189	214	161	240	243
D930007J09Rik	0	0	0	0	0	0
D930015E06Rik	2914	2550	2388	2243	2904	3042
D930020B18Rik	0	1	2	2	2	1
D930048N14Rik	799	575	768	628	810	813
DHRSX	1997	1619	1572	1083	1879	1947
DXBay18	15	21	17	0	17	0
Daam1	5333	4635	4543	4584	4945	5693
Daam2	537	606	468	429	692	656
Dab1	88	115	124	88	129	121
Dab2	2496	2433	2485	1972	2875	2698
Dab2ip	2250	1851	2043	1496	2281	2394
Dach1	44	40	25	35	43	44
Dach2	10	2	116	3	46	3
Dact1	318	293	303	273	360	398
Dact2	798	726	689	693	876	1091
Dact3	176	195	149	116	185	179
Dad1	5870	5160	4948	4661	6127	7209
Dag1	10146	8977	9119	7506	9825	11112
Dagla	249	247	242	165	364	301
Daglb	3720	3413	2911	2882	3702	4576
Dalrd3	3540	3152	3122	2639	3599	3832
Dand5	220	203	232	212	206	276
Dao	2	1	2	3	0	2
Dap	25616	22121	20830	17891	22865	27143
Dap3	4120	3652	3606	3397	4118	4685
Dapk1	4353	4090	4060	3489	4160	4630
Dapk2	1628	1369	1532	1224	1525	1589
Dapk3	1692	1398	1305	1073	1637	1831
Dapl1	0	1	1	0	0	1
Dapp1	567	488	539	392	575	585
Dars	7466	6625	7066	6545	6874	8700
Dars2	1917	1662	1614	1581	1819	2163
Daw1	5	10	10	7	20	3
Daxx	1594	1142	1230	1065	1494	1546
Dazap1	3566	3064	2929	2536	3417	3631
Dazap2	13754	11687	11851	11421	13898	15197
Dazl	4	5	4	2	6	5
Dbf4	537	460	430	376	429	597
Dbh	0	0	0	1	0	0
Dbi	71747	61047	59282	58079	66851	84250
Dbil5	9	14	11	16	12	12
Dbn1	627	554	594	388	652	617
Dbndd1	18	21	14	36	27	29
Dbndd2	967	998	816	892	1172	881
Dbnl	4238	3480	3395	2812	4018	4479
Dbp	14472	11896	11868	11435	15485	14069
Dbpht2	3	1	1	1	1	1
Dbr1	1077	901	929	883	954	1184
Dbt	5008	4126	5311	5777	4538	5973
Dbx1	0	0	0	0	0	0
Dbx2	0	0	1	0	0	0
Dcaf10	2130	1853	1886	1960	2020	2644
Dcaf11	21763	18779	19481	21052	22047	23503
Dcaf12	3246	2853	2900	2627	3374	3867
Dcaf12l1	892	843	792	689	768	1034
Dcaf12l2	2	1	2	1	1	4
Dcaf13	2200	1880	1942	1764	2072	2476
Dcaf15	789	652	606	504	761	785
Dcaf17	1457	1223	1193	1234	1296	1549
Dcaf4	432	363	336	320	491	421
Dcaf5	3387	2803	2586	2664	3044	3966
Dcaf6	3536	2994	3353	3127	3208	3275
Dcaf7	4376	3791	3669	3342	4372	4911
Dcaf8	12824	11548	11614	11125	12853	15509
Dcakd	2215	1938	1890	1598	2223	2652
Dcbld1	875	766	752	714	794	985
Dcbld2	388	375	334	300	428	453
Dcc	0	0	0	0	0	1
Dcdc2a	529	691	788	683	932	661
Dcdc2b	68	52	79	70	69	74
Dcdc2c	111	125	107	134	128	129
Dcdc5	3	1	3	3	6	5
Dchs1	555	457	533	374	611	612
Dchs2	1	2	7	4	3	5
Dck	1475	1207	1286	1029	1324	1636
Dclk1	231	205	194	95	221	159
Dclk2	150	117	144	101	174	136
Dclk3	652	547	687	630	663	680
Dclre1a	1952	1616	1904	1619	1984	2391
Dclre1b	600	571	534	451	583	664
Dclre1c	772	616	635	511	606	1014
Dcn	42567	39742	38199	31522	45744	44660
Dcp1a	1042	874	859	793	1042	1157
Dcp1b	454	390	429	369	454	402
Dcp2	1768	1497	1498	1439	1622	2073
Dcpp1	0	0	0	0	0	0
Dcpp2	0	0	0	0	0	0
Dcpp3	0	0	0	1	0	0
Dcps	1406	1304	1334	1177	1510	1587
Dcst1	33	32	37	36	26	41
Dcst2	88	64	56	41	80	78
Dcstamp	18	14	27	16	41	20
Dct	118	96	141	258	56	151
Dctd	60	58	47	32	61	40
Dctn1	3863	3429	3238	2745	3944	4136
Dctn2	13075	11248	10936	9906	12787	14099
Dctn3	2382	1918	2066	1723	2243	2562
Dctn4	3026	2647	2666	2352	2926	3321
Dctn5	2978	2682	2531	2282	2850	3363
Dctn6	1512	1377	1310	1275	1562	1765
Dctpp1	1475	1233	1381	1310	1452	1670
Dcun1d1	4204	3786	3959	4216	3938	5039
Dcun1d2	1432	1273	1187	1139	1321	1742
Dcun1d3	1470	1197	1197	1231	1304	1810
Dcun1d4	4099	3270	3381	3953	3811	4313
Dcun1d5	2245	1941	2044	1883	2120	2420
Dcx	30	32	41	23	35	22
Dcxr	4913	3955	4805	5086	4882	6269
Dda1	1559	1377	1304	1101	1635	1823
Ddah1	16148	12885	15199	14402	14569	17936
Ddah2	569	544	616	371	671	582
Ddb1	23402	20587	19652	17883	22659	27106
Ddb2	714	714	734	571	789	751
Ddc	2770	2445	2370	2540	2206	2070
Ddhd1	1759	1413	1281	1006	1608	1486
Ddhd2	3304	2876	2364	2211	2783	4297
Ddi1	1	0	0	2	1	0
Ddi2	15699	14180	14300	14258	14837	20127
Ddias	255	284	268	229	243	335
Ddit3	704	579	669	553	718	848
Ddit4	912	753	1008	592	956	872
Ddit4l	506	526	642	574	763	722
Ddn	3	7	6	1	2	3
Ddo	2605	2416	2269	1770	2205	2605
Ddost	9013	7774	7369	6615	8879	10503
Ddr1	1051	1109	1155	669	1573	1223
Ddr2	1170	1075	1095	809	1174	1256
Ddrgk1	8925	7438	8062	7298	8619	10482
Ddt	18667	14355	16952	17435	17225	22472
Ddx1	8687	7541	7683	7058	8374	9620
Ddx10	1232	1192	1176	937	1263	1430
Ddx11	518	421	438	429	477	542
Ddx17	13888	12245	12224	10503	13822	14940
Ddx18	1945	1746	1704	1454	1822	2159
Ddx19a	2404	2063	2183	1968	2404	2627
Ddx19b	1858	1590	1559	1647	1851	2083
Ddx20	1231	1088	1104	1018	1022	1308
Ddx21	3611	3216	3091	2786	3248	4073
Ddx23	4376	3542	3716	3091	3948	4489
Ddx24	4285	3602	3507	3298	4113	4966
Ddx25	22	3	15	24	19	15
Ddx26b	1061	992	1028	733	967	1211
Ddx27	2227	1875	2007	1647	2145	2643
Ddx28	1448	1099	1135	1035	1292	1737
Ddx31	519	445	484	386	509	611
Ddx39	1831	1584	1642	1230	1707	2073
Ddx39b	7113	6332	6158	5084	7450	8006
Ddx3x	17148	14892	14875	14903	15675	18869
Ddx3y	5758	5623	6322	5476	4356	7674
Ddx4	4	8	12	4	12	19
Ddx41	3391	3010	2759	2132	3163	3490
Ddx42	3725	3221	3281	3058	3502	4135
Ddx43	10	13	6	4	13	21
Ddx46	4199	3892	3799	3662	4100	4849
Ddx47	2447	2153	2436	2076	2494	2741
Ddx49	1717	1491	1432	1337	1666	2038
Ddx5	62222	56236	57350	52383	60481	71899
Ddx50	4862	4162	4582	4324	4736	5970
Ddx51	951	857	874	698	903	1120
Ddx52	1965	1741	1805	1807	2091	2119
Ddx54	3934	3460	3249	2730	3753	4045
Ddx55	612	585	528	478	597	732
Ddx56	2973	2682	2444	2244	2979	3211
Ddx58	4000	3253	3197	3166	3883	3776
Ddx59	450	431	396	431	512	500
Ddx6	10337	9121	9634	9185	9828	11852
Ddx60	881	686	760	844	843	715
Deaf1	1296	1120	1141	844	1258	1539
Deb1	1579	1366	1391	1593	1514	1958
Decr1	27908	22980	27737	23082	24515	32875
Decr2	25019	22308	21644	22615	24084	31387
Dedd	1863	1684	1598	1502	1900	2168
Dedd2	2034	2026	1793	1841	2373	2315
Def6	168	129	150	88	166	152
Def8	4888	4141	3900	3673	4473	5386
Defa-ps1	0	0	0	0	0	0
Defa-ps10	0	0	0	0	0	0
Defa-ps11	0	0	0	0	0	0
Defa-ps12	0	0	0	0	0	0
Defa-ps13	0	0	0	0	0	0
Defa-ps14	0	0	0	0	0	0
Defa-ps15	0	0	0	0	0	0
Defa-ps16	0	0	0	0	0	0
Defa-ps17	0	0	0	0	0	0
Defa-ps18	0	0	0	0	0	0
Defa-ps3	0	0	0	0	0	0
Defa-ps4	0	0	0	0	0	0
Defa-ps5	0	0	0	0	0	0
Defa-ps6	0	0	0	0	0	0
Defa-ps7	0	0	0	0	0	0
Defa-ps8	0	0	0	0	0	0
Defa-ps9	0	0	0	0	0	0
Defa-rs1	0	0	0	0	0	0
Defa-rs7	0	0	0	0	0	0
Defa17	0	0	0	0	0	0
Defa2	0	0	0	0	0	0
Defa20	0	0	0	0	0	0
Defa21	0	0	0	0	0	0
Defa22	0	0	0	0	0	0
Defa23	0	0	0	0	0	0
Defa24	0	0	0	0	0	0
Defa25	0	0	0	0	0	0
Defa26	0	0	0	0	0	0
Defa3	0	0	0	0	0	0
Defa5	0	0	0	0	0	0
Defb1	368	211	284	338	328	213
Defb10	0	0	0	0	0	0
Defb11	0	0	0	0	0	0
Defb12	0	0	0	0	0	0
Defb13	0	0	0	0	0	0
Defb14	0	0	0	0	0	0
Defb15	0	0	0	0	0	0
Defb18	0	0	0	0	0	0
Defb19	0	0	0	0	0	0
Defb2	0	0	0	0	0	0
Defb20	0	0	0	0	0	0
Defb21	0	0	0	0	0	0
Defb22	0	0	0	0	0	0
Defb23	0	0	0	0	0	0
Defb25	2	0	0	0	1	0
Defb26	0	0	0	0	0	0
Defb28	0	0	0	0	0	0
Defb29	0	0	0	0	0	0
Defb3	0	0	0	0	0	0
Defb30	0	0	0	0	1	0
Defb33	0	0	0	0	0	0
Defb34	0	0	0	0	0	0
Defb35	0	0	0	0	0	0
Defb36	0	0	0	0	0	0
Defb37	0	0	0	0	0	0
Defb38	0	0	0	0	0	0
Defb39	0	0	0	0	0	0
Defb4	0	0	0	0	0	0
Defb40	0	0	0	0	0	1
Defb41	0	0	0	0	0	0
Defb42	10	9	11	12	11	8
Defb43	0	0	0	0	0	0
Defb44-ps	0	0	0	0	0	0
Defb45	0	1	0	1	0	1
Defb46	0	0	0	0	0	0
Defb47	0	0	0	0	0	0
Defb48	0	0	0	0	0	0
Defb5	0	0	0	0	0	0
Defb50	0	0	0	0	0	0
Defb6	0	0	0	0	0	0
Defb7	0	0	0	0	0	0
Defb8	0	0	0	0	0	0
Defb9	0	0	0	0	0	0
Degs1	8867	8102	8013	6883	8122	9699
Degs2	442	349	425	245	454	513
Dek	4942	4560	4972	4333	4744	5575
Dennd1a	2256	1788	1643	1448	1948	2201
Dennd1b	2048	1737	1851	1833	1973	2273
Dennd1c	538	470	434	398	590	617
Dennd2a	791	753	763	544	888	936
Dennd2c	104	78	104	77	114	136
Dennd2d	1822	1482	1457	1366	1776	1927
Dennd3	512	395	365	377	542	542
Dennd4a	3429	3144	3066	2929	3269	4125
Dennd4b	1181	1032	1025	824	1295	1439
Dennd4c	2906	2531	2693	2175	2547	3252
Dennd5a	4552	3910	3867	3207	4313	4868
Dennd5b	7119	5962	6671	6283	6287	7706
Dennd6a	2911	2576	2545	2246	2552	3244
Dennd6b	584	524	484	440	686	692
Denr	3646	3269	3334	3211	3439	3965
Depdc1a	71	58	82	48	78	63
Depdc1b	33	18	29	24	43	29
Depdc5	1129	961	889	889	1151	1292
Depdc7	2653	2485	2285	2572	2828	2906
Deptor	13697	12745	12133	12832	13301	16902
Dera	6919	5825	5717	5994	6248	8181
Derl1	15557	13517	12710	12316	15249	17900
Derl2	8780	7549	7228	6923	7870	9010
Derl3	103	59	45	89	116	102
Des	865	839	716	569	993	980
Desi1	2999	2861	2808	2739	3269	3732
Desi2	2215	2135	2161	1710	2165	2381
Det1	964	861	795	703	959	1170
Dexi	1294	1083	1136	996	1298	1282
Dffa	1649	1436	1383	1331	1627	1925
Dffb	301	226	254	250	296	329
Dfna5	1332	1166	1199	1088	1245	1398
Dfnb59	4	0	4	1	3	2
Dgat1	2064	1755	1694	1736	2150	2448
Dgat2	49369	39046	39643	37139	43657	46781
Dgat2l6	13	12	16	7	13	9
Dgcr14	649	583	580	473	762	714
Dgcr2	5339	4920	4804	4634	5480	6261
Dgcr6	3444	2904	2888	2681	3155	3914
Dgcr8	1116	968	1006	892	1160	1254
Dgka	725	657	633	627	671	786
Dgkb	2	2	0	1	5	0
Dgkd	3164	2645	2748	2178	3220	3697
Dgke	451	339	390	413	474	507
Dgkg	17	16	15	13	23	25
Dgkh	49	52	48	43	68	82
Dgki	1	0	0	0	0	2
Dgkk	0	1	1	0	3	1
Dgkq	1903	1646	1351	1433	1876	2242
Dgkz	6143	5272	4961	4011	6511	6877
Dguok	1188	941	960	918	1198	1295
Dhcr24	80542	71216	65484	54338	77456	92593
Dhcr7	5384	4904	3763	3336	4773	5878
Dhdds	2914	2586	2484	2226	2884	3301
Dhdh	15977	13489	13218	14304	14445	17784
Dhfr	5282	4250	4841	4498	4815	5392
Dhh	14	13	23	14	21	30
Dhodh	827	751	683	641	774	888
Dhps	1224	1076	1074	1001	1203	1491
Dhrs1	13674	11998	12029	11046	13850	17503
Dhrs11	1988	1571	1580	1611	1769	2242
Dhrs13	473	388	380	292	462	493
Dhrs2	0	1	0	1	3	0
Dhrs3	9287	8281	8891	8657	10262	10306
Dhrs4	12352	10167	10846	10121	11404	14185
Dhrs7	5191	4534	4261	4038	4859	5381
Dhrs7b	3442	2927	2729	2222	2949	3396
Dhrs7c	0	0	0	0	0	0
Dhrs9	315	361	270	222	321	279
Dhtkd1	5481	5615	8151	9589	7483	6256
Dhx15	7075	6457	6569	5560	6604	7840
Dhx16	3205	2720	2555	2336	2914	3331
Dhx29	1323	1155	1124	1034	1172	1522
Dhx30	2638	2263	2201	2010	2664	3043
Dhx32	3665	3036	2966	2608	3425	3756
Dhx33	2141	1944	1765	1654	1982	2367
Dhx34	920	759	753	576	960	907
Dhx35	743	561	571	527	673	722
Dhx36	4197	3640	3988	3656	4019	4974
Dhx37	1418	1218	1172	1017	1328	1612
Dhx38	2282	1857	1875	1567	2235	2617
Dhx40	4030	3389	3615	3461	3994	4542
Dhx57	1204	1014	985	923	1178	1253
Dhx58	2031	1566	1473	1338	1816	1604
Dhx8	1612	1394	1314	1206	1629	1841
Dhx9	6408	5639	6027	5163	5783	7204
Diablo	2668	2283	2253	2046	2749	2839
Diaph1	7063	6175	6139	4731	5946	7541
Diaph2	1693	1464	1429	1529	1571	1977
Diaph3	118	96	111	69	132	113
Dicer1	3348	2865	2985	2804	3194	3830
Dido1	3691	3273	3414	3100	3662	3847
Diexf	764	684	683	589	767	925
Dimt1	467	413	401	303	424	465
Dio1	17386	16974	13155	15327	18045	18280
Dio2	1	1	0	3	1	2
Dio3	13	8	17	13	15	8
Dip2a	736	629	604	523	761	788
Dip2b	977	864	833	708	1018	1109
Dip2c	1519	1436	1263	1264	1473	1654
Diras1	0	0	0	0	0	0
Diras2	15	17	17	22	28	16
Dirc2	3209	3043	2701	2867	3544	4135
Dis3	865	755	788	636	824	984
Dis3l	2037	1821	1679	1666	1922	2232
Dis3l2	1446	1402	1326	1294	1590	1770
Disc1	38	31	34	23	32	30
Disp1	262	225	209	196	287	326
Disp2	311	270	187	395	402	489
Dixdc1	2365	2001	2244	1972	2465	2088
Dkc1	1504	1388	1438	1302	1419	1758
Dkk1	10	8	12	16	8	19
Dkk2	23	24	19	21	44	15
Dkk3	916	970	872	733	1242	823
Dkk4	12	13	12	65	17	73
Dkkl1	3	5	3	4	4	4
Dlat	8201	6625	6594	5758	6772	8502
Dlc1	3556	3268	3662	3517	3965	3975
Dld	14947	12478	13195	12732	13277	15836
Dlec1	2834	2074	2407	2827	2269	3120
Dleu7	0	9	1	3	5	2
Dlg1	5145	4539	4505	4156	4998	5610
Dlg2	54	47	54	50	60	54
Dlg3	1334	1132	1254	1303	1429	1507
Dlg4	216	244	252	160	291	261
Dlg5	706	587	632	487	759	866
Dlgap1	124	136	106	140	137	146
Dlgap2	4	1	3	0	1	5
Dlgap3	5	7	5	9	19	5
Dlgap4	2477	2210	2210	1744	2580	2738
Dlgap5	153	135	135	77	146	179
Dlk1	6	10	10	12	10	30
Dlk2	0	1	3	2	2	3
Dll1	381	288	298	274	329	333
Dll3	3	3	6	1	6	3
Dll4	787	699	713	522	742	786
Dlst	20517	17360	17322	15781	19078	23650
Dlx1	11	4	7	12	7	10
Dlx2	0	0	1	0	2	1
Dlx3	0	1	0	2	1	2
Dlx4	39	31	24	36	36	48
Dlx5	0	0	0	0	0	0
Dlx6	26	20	23	30	23	22
Dmap1	1053	900	856	801	992	1075
Dmbt1	0	0	0	0	0	0
Dmbx1	3	4	5	2	6	6
Dmc1	3	2	13	2	8	9
Dmd	2962	2795	2808	2273	2302	2875
Dmgdh	29522	24090	25118	30009	27479	34742
Dmkn	0	0	0	0	0	16
Dmp1	7	9	9	14	5	6
Dmpk	4565	3375	3540	2436	4093	4455
Dmrt1	0	0	0	0	0	0
Dmrt2	22	15	23	13	9	34
Dmrt3	0	0	0	0	0	0
Dmrta1	64	57	52	50	45	57
Dmrta2	8	2	6	1	17	7
Dmrtb1	0	0	0	0	0	1
Dmrtc1a	0	0	0	3	2	3
Dmrtc1b	0	0	0	0	0	0
Dmrtc1c1	0	0	0	0	0	0
Dmrtc1c2	0	0	0	0	0	0
Dmrtc2	0	0	0	0	0	1
Dmtf1	2136	1985	1987	1761	2037	2380
Dmtn	93	108	65	68	119	99
Dmwd	1738	1471	1462	1183	1752	1806
Dmxl1	2125	1947	1979	1737	1828	2592
Dmxl2	2910	2535	2616	2509	2853	3490
Dna2	1006	846	794	686	874	1134
Dnaaf1	5	8	1	10	7	6
Dnaaf2	579	503	485	426	574	636
Dnaaf3	84	76	88	56	102	77
Dnaaf5	900	792	664	648	829	1015
Dnah1	126	134	89	77	145	174
Dnah10	2	3	2	4	2	3
Dnah11	22	30	28	26	40	21
Dnah12	24	19	14	14	22	63
Dnah14	30	26	34	24	43	36
Dnah17	105	95	75	77	97	93
Dnah2	60	68	46	45	76	94
Dnah3	24	18	9	10	16	15
Dnah5	39	67	55	45	74	44
Dnah6	27	7	28	19	20	18
Dnah7a	0	3	1	0	4	4
Dnah7b	101	99	125	142	148	130
Dnah7c	1	9	5	6	5	4
Dnah8	36	19	28	33	42	34
Dnah9	7	3	2	3	13	4
Dnaic1	6	11	7	7	16	17
Dnaic2	14	10	7	8	8	3
Dnaja1	25034	22774	24141	22353	22585	31065
Dnaja1-ps	4	2	1	5	2	3
Dnaja2	12799	11051	11689	11146	12257	15521
Dnaja3	8428	7165	7389	7200	7920	9933
Dnaja4	474	545	403	460	511	731
Dnajb1	2188	2535	2081	1631	2073	2773
Dnajb11	5239	4708	4678	4333	5073	6835
Dnajb12	4829	4304	4090	3839	4705	5640
Dnajb13	111	124	79	60	145	128
Dnajb14	2560	2393	2275	2074	2515	3046
Dnajb2	4507	4142	3853	3272	4298	5587
Dnajb3	5	4	5	7	17	9
Dnajb4	4316	3935	3902	3665	4182	4940
Dnajb5	399	358	346	276	422	425
Dnajb6	7681	6789	7336	6693	7333	9280
Dnajb7	2	8	11	11	10	12
Dnajb8	0	0	1	0	0	0
Dnajb9	4491	4399	4573	4134	4154	6255
Dnajc1	2738	2501	2620	2293	2955	3185
Dnajc10	4363	3644	3507	3463	4517	4738
Dnajc11	5479	4639	4368	4203	5029	5959
Dnajc12	647	649	499	560	674	751
Dnajc13	3704	3244	3121	2937	3392	4438
Dnajc14	4699	3896	4111	3519	4420	5152
Dnajc15	2074	1911	1946	1914	2040	2332
Dnajc16	1725	1490	1410	1266	1653	2004
Dnajc17	293	277	251	209	268	333
Dnajc18	834	807	710	685	817	935
Dnajc19	4122	3701	3734	3743	3944	4692
Dnajc19-ps	0	0	4	0	8	0
Dnajc2	1948	1627	1698	1682	1930	2133
Dnajc21	1831	1648	1820	1748	1677	2103
Dnajc22	8102	6951	6672	6732	8008	9263
Dnajc24	463	393	369	354	432	509
Dnajc25	2192	1912	1929	1714	1984	2601
Dnajc27	173	196	164	159	192	179
Dnajc28	1229	1150	1056	1194	1174	1524
Dnajc3	16124	14327	14676	14318	15212	19760
Dnajc30	1618	1442	1434	1279	1647	1752
Dnajc4	1020	812	807	726	1015	1086
Dnajc5	6396	5791	5575	5355	6418	7485
Dnajc5b	0	0	0	0	0	3
Dnajc5g	0	0	0	0	0	0
Dnajc6	8	12	11	5	21	11
Dnajc7	5087	4278	4557	4189	4914	5606
Dnajc8	2868	2509	2479	2424	3085	3212
Dnajc9	982	884	1083	808	1066	1356
Dnal1	257	242	272	193	295	305
Dnal4	824	686	685	638	900	857
Dnali1	14	34	27	20	51	24
Dnase1	175	167	185	156	207	250
Dnase1l1	1114	951	881	694	1175	1245
Dnase1l2	58	73	51	69	96	77
Dnase1l3	5385	4508	4830	4452	4891	6028
Dnase2a	3253	2720	2567	2327	3297	3394
Dnase2b	2885	2672	2532	2197	2632	3279
Dnd1	35	50	40	46	47	67
Dnd1-ps	0	0	0	0	0	0
Dner	2	6	2	9	1	11
Dnhd1	185	159	212	172	227	256
Dnlz	2232	1872	1778	1367	2005	2437
Dnm1	166	172	155	128	269	182
Dnm1l	4605	4223	4280	3930	4420	5246
Dnm2	5336	4724	4428	3704	5226	6170
Dnm3	62	69	52	38	68	55
Dnmbp	2039	2068	2178	1651	2228	2328
Dnmt1	2129	1793	1684	1155	1895	2062
Dnmt3a	3030	2653	2742	2329	3316	3539
Dnmt3a-ps1	0	0	0	0	0	0
Dnmt3b	138	156	140	128	138	141
Dnmt3c-ps	1	0	1	1	0	0
Dnmt3l	1	2	0	0	2	2
Dnmt3l-ps1	0	0	0	0	0	1
Dnpep	3871	3465	3378	3230	3947	4674
Dnph1	802	714	719	632	778	843
Dntt	463	423	351	386	431	471
Dnttip1	1466	1273	1173	1032	1357	1414
Dnttip2	2179	1863	1947	1860	1972	2488
Doc2a	0	0	0	1	1	2
Doc2b	13	23	21	16	25	21
Doc2g	153	141	121	136	176	210
Dock1	1912	1778	1732	1625	1861	2229
Dock10	1758	1596	1603	1390	1885	2138
Dock11	474	371	350	334	412	535
Dock2	1559	1254	1224	925	1452	1712
Dock3	45	34	30	41	50	65
Dock4	1758	1642	1660	1709	1577	2245
Dock5	1982	1689	1621	1689	1944	2671
Dock6	2567	2302	2448	1633	2509	2518
Dock7	2237	1891	2178	1696	2088	2127
Dock8	3921	3456	3375	3383	3806	4745
Dock9	1740	1464	1454	1405	1672	1853
Dohh	1864	1641	1522	1322	1884	2000
Dok1	483	369	374	298	539	607
Dok2	617	505	517	328	647	759
Dok3	419	359	332	280	418	642
Dok4	214	204	175	159	241	214
Dok5	70	60	79	89	86	107
Dok6	9	7	10	11	17	13
Dok7	17	31	33	17	36	31
Dolk	1399	1195	1084	1090	1359	1612
Dolpp1	1511	1329	1328	1085	1550	1742
Donson	537	467	494	444	531	648
Dopey1	1826	1622	1630	1441	1781	2050
Dopey2	3685	3194	3475	2502	3352	3439
Dot1l	2045	1725	1796	1427	1984	2284
Doxl2	0	0	0	0	0	0
Dpagt1	2766	2567	2324	2186	2856	3501
Dpcr1	2	0	2	3	4	0
Dpep1	205	191	159	152	243	309
Dpep2	186	192	176	120	275	203
Dpep3	3	3	2	2	2	3
Dpf1	15	11	10	8	14	6
Dpf2	2748	2418	2127	1988	2648	3174
Dpf3	56	56	48	49	55	89
Dph1	1714	1390	1343	1262	1567	1758
Dph2	566	442	436	329	495	518
Dph3	1820	1580	1609	1445	1825	2108
Dph3b-ps	0	0	0	0	0	0
Dph5	809	630	678	564	773	888
Dph6	685	565	615	527	680	622
Dph7	479	435	390	372	438	494
Dpm1	3755	3289	3526	3535	3550	4719
Dpm2	1501	1431	1212	1165	1527	1649
Dpm3	1255	974	903	892	1221	1307
Dpp10	262	294	249	245	260	333
Dpp4	13546	11820	11796	11026	12431	14066
Dpp6	17	15	15	14	15	19
Dpp7	3105	2885	2259	2069	3015	3203
Dpp8	5133	4533	4481	4286	4759	5743
Dpp9	3973	3470	3245	2782	3658	3875
Dppa1	0	0	0	0	0	0
Dppa2	12	14	7	9	7	5
Dppa3	6	7	8	3	8	14
Dppa3-ps	0	0	0	0	0	0
Dppa4	0	0	0	0	0	1
Dppa5a	24	3	13	3	12	6
Dpt	4401	4553	4006	3236	5123	3647
Dpy19l1	5100	4686	4211	4072	4499	6373
Dpy19l2	1	2	0	3	2	1
Dpy19l3	858	679	756	812	684	1229
Dpy19l4	1589	1376	1399	1380	1438	1690
Dpy30	1617	1418	1448	1366	1559	1772
Dpyd	27378	23125	26070	24368	23043	27771
Dpys	14806	12829	14046	13432	13877	15478
Dpysl2	654	516	600	505	739	749
Dpysl3	538	529	620	434	762	482
Dpysl4	111	90	147	95	166	132
Dpysl5	5	6	5	5	14	10
Dqx1	1648	1147	1285	1102	1337	1354
Dr1	2825	2514	2653	2363	2416	3135
Dram1	440	374	349	284	424	504
Dram2	7819	7035	7043	6773	7257	8110
Drap1	5405	4581	4789	4285	5150	6141
Draxin	6	1	6	2	10	4
Drc1	68	74	64	52	69	63
Drc7	0	3	2	4	4	3
Drd1	14	21	13	12	22	22
Drd2	0	0	0	0	0	0
