	GSM4685031	GSM4685032	GSM4685033	GSM4685034	GSM4685035	GSM4685036	GSM4685037	GSM4685038	GSM4685039	GSM4685040
ENSG00000253526	0	0	0	0	0	0	0	0	0	0
ENSG00000253527	0	0	0	0	0	0	0	0	0	0
ENSG00000253528	0	0	0	0	0	0	0	0	0	0
ENSG00000253530	0	0	0	0	0	0	0	0	0	0
ENSG00000253532	0	0	0	0	0	0	0	0	0	0
ENSG00000253536	0	0	0	0	0	0	0	0	0	0
ENSG00000253538	0	0	0	0	0	0	0	0	0	0
ENSG00000253539	0	0	0	0	0	0	0	0	0	0
ENSG00000253543	0	0	0	0	0	0	0	0	0	0
ENSG00000253550	1	0	0	0	0	0	0	0	0	0
ENSG00000253551	0	0	0	0	0	0	0	0	0	0
ENSG00000253553	1	4	0	0	0	2	1	9	7	3
ENSG00000253557	1	0	0	0	0	0	0	0	1	0
ENSG00000253558	3	0	0	4	0	0	0	2	0	1
ENSG00000253560	0	0	0	0	0	0	0	0	0	0
ENSG00000253561	0	0	0	0	0	0	0	0	0	0
ENSG00000253562	0	0	0	0	0	0	0	1	0	0
ENSG00000253564	0	0	0	1	0	0	0	0	0	0
ENSG00000253567	0	0	0	0	0	0	0	1	0	0
ENSG00000253568	0	0	0	0	0	0	0	0	0	0
ENSG00000253571	0	0	0	0	0	0	0	0	0	0
ENSG00000253572	0	0	0	0	1	0	0	1	0	0
ENSG00000253573	1	0	0	0	0	0	0	0	0	0
ENSG00000253574	0	0	0	0	0	0	0	0	0	0
ENSG00000253576	0	0	0	0	0	0	0	0	0	0
ENSG00000253577	0	1	0	0	0	0	0	1	1	0
ENSG00000253581	0	0	0	0	0	0	0	0	0	0
ENSG00000253583	0	0	0	0	0	0	0	0	0	1
ENSG00000253584	0	1	0	0	0	0	0	0	1	0
ENSG00000253585	0	0	0	0	0	0	0	0	0	0
ENSG00000253586	2	1	0	0	0	0	0	0	0	2
ENSG00000253593	0	0	0	0	0	0	0	0	0	0
ENSG00000253596	0	0	0	0	0	0	0	0	0	0
ENSG00000253600	0	0	0	1	3	0	3	0	0	1
ENSG00000253604	0	0	3	2	0	0	1	3	0	0
ENSG00000253607	0	0	0	0	0	0	0	0	0	0
ENSG00000253608	0	0	1	0	0	0	0	0	0	0
ENSG00000253610	0	0	0	0	0	0	0	0	0	0
ENSG00000253613	0	0	0	0	0	0	0	0	0	0
ENSG00000253614	0	0	0	0	0	0	0	0	0	0
ENSG00000253615	0	0	0	0	0	0	0	0	0	0
ENSG00000253616	1	0	0	1	0	0	0	0	1	1
ENSG00000253617	0	0	0	0	0	0	0	0	0	0
ENSG00000253619	0	0	0	0	0	0	0	0	0	0
ENSG00000253620	0	0	1	0	0	0	0	0	0	0
ENSG00000253622	0	0	0	0	0	0	0	0	0	2
ENSG00000253623	0	3	0	0	0	0	0	0	0	2
ENSG00000253627	0	0	0	0	0	0	0	0	0	0
ENSG00000253628	0	0	0	0	0	0	0	0	0	0
ENSG00000253629	0	0	1	0	0	0	2	0	4	0
ENSG00000253630	0	0	0	1	0	0	0	0	0	0
ENSG00000253632	0	0	0	0	0	0	0	0	1	0
ENSG00000253633	0	0	0	0	0	0	0	0	0	0
ENSG00000253634	0	0	0	0	0	0	0	0	0	0
ENSG00000253636	0	5	2	0	0	0	4	2	3	1
ENSG00000253638	0	0	0	0	0	0	0	0	0	0
ENSG00000253642	2	1	0	0	0	1	1	3	4	1
ENSG00000253645	3	0	0	0	0	3	1	0	1	1
ENSG00000253648	0	0	0	0	0	0	0	0	0	0
ENSG00000253652	0	0	0	0	0	0	0	0	0	0
ENSG00000253653	0	0	0	0	0	0	0	0	1	0
ENSG00000253656	0	0	0	0	0	0	0	1	0	0
ENSG00000253657	0	0	0	0	0	0	0	0	0	0
ENSG00000253659	0	0	0	0	0	5	0	0	1	0
ENSG00000253660	0	0	0	0	0	0	0	0	2	0
ENSG00000253664	0	0	0	0	0	0	0	0	0	0
ENSG00000253666	2	2	1	0	0	0	1	0	5	2
ENSG00000253667	1	1	0	0	1	0	0	1	0	0
ENSG00000253668	0	0	0	0	0	0	0	0	0	0
ENSG00000253670	0	0	0	0	0	0	0	0	0	0
ENSG00000253671	7	6	0	0	2	1	1	0	1	4
ENSG00000253672	0	0	0	0	0	0	0	0	0	0
ENSG00000253673	0	0	0	0	0	0	0	1	0	0
ENSG00000253675	0	0	0	0	0	0	1	0	0	0
ENSG00000253678	0	0	0	0	0	0	0	0	0	0
ENSG00000253680	0	0	0	1	0	0	0	0	0	0
ENSG00000253681	0	0	0	0	0	0	0	0	0	0
ENSG00000253682	0	0	0	0	0	0	0	0	0	0
ENSG00000253683	0	7	0	0	14	4	2	0	0	0
ENSG00000253687	0	0	0	0	0	0	0	0	0	0
ENSG00000253688	0	0	0	1	0	0	0	0	1	0
ENSG00000253690	0	0	0	0	0	0	0	0	0	0
ENSG00000253693	0	0	0	0	0	0	0	0	0	0
ENSG00000253697	0	0	0	0	0	0	0	0	0	0
ENSG00000253698	0	0	0	0	0	0	0	0	0	0
ENSG00000253699	0	0	0	0	0	0	0	0	0	0
ENSG00000253706	2	0	0	1	3	3	5	1	3	7
ENSG00000253707	0	0	0	0	0	0	0	0	0	0
ENSG00000253708	0	0	0	1	0	0	0	0	0	0
ENSG00000253711	0	0	0	0	0	0	0	0	0	0
ENSG00000253713	0	0	0	0	0	0	0	0	0	0
ENSG00000253715	0	2	0	0	0	0	0	1	1	0
ENSG00000253717	0	0	0	0	0	0	0	0	0	0
ENSG00000253720	2	0	0	0	1	0	0	2	0	0
ENSG00000253722	0	0	0	0	0	0	0	0	1	0
ENSG00000253723	0	0	0	0	0	0	0	0	0	0
ENSG00000253725	0	0	0	0	0	0	0	0	0	0
ENSG00000253726	0	0	0	0	0	0	0	0	0	0
ENSG00000253728	0	0	0	0	0	0	0	0	0	0
ENSG00000253730	0	0	0	0	0	0	0	0	0	0
ENSG00000253735	0	0	0	0	0	0	0	0	0	0
ENSG00000253736	2	1	0	1	0	0	2	2	0	0
ENSG00000253737	0	0	0	0	0	0	0	0	1	0
ENSG00000253740	0	0	0	0	0	0	0	0	0	0
ENSG00000253744	0	1	0	0	0	0	0	0	0	0
ENSG00000253745	0	0	0	0	0	0	0	0	0	0
ENSG00000253746	0	0	0	0	0	0	0	0	0	0
ENSG00000253749	0	0	0	0	0	0	0	0	0	0
ENSG00000253750	0	0	0	0	0	0	0	0	0	0
ENSG00000253754	1	0	0	0	0	1	0	0	2	0
ENSG00000253760	0	0	0	0	0	0	0	0	0	0
ENSG00000253762	0	0	0	0	0	0	0	0	0	0
ENSG00000253766	0	0	0	0	0	0	0	0	0	0
ENSG00000253768	0	0	0	0	0	0	0	0	0	0
ENSG00000253772	0	0	0	0	0	0	0	0	0	0
ENSG00000253774	0	0	0	0	0	0	0	0	0	0
ENSG00000253775	1	0	0	0	0	0	0	2	0	0
ENSG00000253776	0	0	0	0	0	0	0	0	0	0
ENSG00000253777	0	0	0	0	0	0	0	0	1	0
ENSG00000253778	0	0	0	0	0	0	0	0	0	0
ENSG00000253782	0	0	0	0	0	0	0	0	0	0
ENSG00000253783	0	0	0	0	0	0	0	0	0	0
ENSG00000253784	0	0	1	0	0	0	0	0	0	2
ENSG00000253785	0	0	0	0	0	0	0	0	0	0
ENSG00000253790	0	0	0	0	0	0	0	0	1	0
ENSG00000253792	0	0	0	0	0	0	0	0	0	0
ENSG00000253793	0	1	0	0	0	0	0	0	0	0
ENSG00000253796	0	2	2	0	0	0	0	1	0	0
ENSG00000253798	0	0	0	0	0	0	0	0	0	0
ENSG00000253800	0	0	0	0	0	0	0	0	0	0
ENSG00000253801	0	0	0	0	0	0	0	0	0	0
ENSG00000253803	0	0	0	0	0	0	0	0	0	0
ENSG00000253805	0	0	0	0	0	0	0	0	0	0
ENSG00000253806	0	0	0	0	0	0	0	0	0	0
ENSG00000253809	0	0	0	0	0	0	0	0	0	0
ENSG00000253811	0	0	0	0	0	0	0	0	0	1
ENSG00000253817	0	0	0	0	0	0	0	0	0	0
ENSG00000253821	0	0	0	0	0	0	0	0	1	0
ENSG00000253824	0	0	0	0	0	0	0	0	0	0
ENSG00000253825	0	0	0	0	0	0	0	0	0	0
ENSG00000253829	0	0	0	1	0	1	0	1	0	1
ENSG00000253832	0	0	0	0	0	0	0	0	0	0
ENSG00000253834	0	0	0	0	0	0	0	0	0	0
ENSG00000253836	0	0	0	0	0	0	0	0	0	0
ENSG00000253837	1	1	1	0	2	2	0	2	5	3
ENSG00000253838	0	0	0	0	0	0	0	0	0	0
ENSG00000253840	0	0	0	0	0	0	0	0	0	0
ENSG00000253841	0	0	0	0	0	0	0	1	0	0
ENSG00000253842	0	0	0	0	0	0	0	0	2	0
ENSG00000253843	0	0	0	0	0	0	0	0	0	0
ENSG00000253844	0	0	1	0	0	0	0	0	0	0
ENSG00000253845	0	0	0	0	0	0	0	0	0	0
ENSG00000253849	0	0	0	0	0	0	0	1	0	0
ENSG00000253851	0	0	0	0	0	0	0	0	0	0
ENSG00000253852	0	1	0	0	0	0	0	0	0	0
ENSG00000253853	1	0	0	0	0	0	2	1	0	0
ENSG00000253854	3	1	1	0	0	0	0	1	0	5
ENSG00000253855	0	0	0	0	0	0	0	0	0	0
ENSG00000253857	0	0	0	0	0	0	0	0	0	0
ENSG00000253858	1	0	0	0	0	0	0	1	0	0
ENSG00000253859	1	0	0	0	0	0	0	0	1	0
ENSG00000253865	0	0	0	0	0	0	0	0	0	0
ENSG00000253871	0	0	0	0	1	0	0	0	1	0
ENSG00000253872	1	0	0	0	0	0	0	0	0	0
ENSG00000253875	4	2	1	0	1	0	1	2	0	0
ENSG00000253879	1	0	0	0	0	0	0	0	1	1
ENSG00000253880	0	0	0	0	0	0	0	1	0	0
ENSG00000253881	0	0	0	0	0	0	0	0	0	0
ENSG00000253882	3	5	0	0	0	0	0	6	4	4
ENSG00000253884	0	0	0	0	0	0	0	0	0	0
ENSG00000253886	0	0	0	0	0	0	0	0	0	0
ENSG00000253887	0	0	0	0	0	0	0	0	0	0
ENSG00000253888	0	0	0	0	0	0	0	1	1	0
ENSG00000253891	0	0	0	0	0	0	0	0	2	0
ENSG00000253892	0	0	0	0	0	0	0	0	0	0
ENSG00000253894	0	0	0	0	0	0	0	0	0	0
ENSG00000253896	0	0	0	0	0	0	0	0	0	0
ENSG00000253897	0	0	0	0	0	0	0	0	0	0
ENSG00000253899	0	1	1	2	0	1	0	0	0	0
ENSG00000253901	0	0	0	0	0	0	0	0	1	0
ENSG00000253903	0	0	0	0	0	0	0	0	0	0
ENSG00000253907	0	0	0	0	0	0	0	0	0	0
ENSG00000253908	1	1	0	0	1	1	0	0	0	0
ENSG00000253911	1	0	0	0	0	0	0	0	0	0
ENSG00000253912	0	0	0	0	0	0	0	1	0	1
ENSG00000253917	0	0	0	0	0	0	0	0	0	0
ENSG00000253923	0	0	0	0	0	1	1	1	1	0
ENSG00000253924	0	0	0	0	0	0	0	0	0	0
ENSG00000253925	0	2	0	0	0	0	0	1	0	0
ENSG00000253926	0	0	0	0	0	0	0	0	0	0
ENSG00000253927	0	0	0	0	0	0	0	0	0	0
ENSG00000253932	0	0	0	0	0	0	0	1	0	0
ENSG00000253939	0	0	10	1	0	0	0	0	2	1
ENSG00000253940	0	0	0	0	0	0	0	0	0	0
ENSG00000253942	0	0	0	0	0	0	0	0	0	0
ENSG00000253945	0	0	0	0	0	0	0	0	0	0
ENSG00000253946	0	0	0	0	0	0	0	0	0	0
ENSG00000253947	0	0	0	0	0	0	0	0	0	0
ENSG00000253949	0	0	0	0	0	0	0	0	0	0
ENSG00000253956	0	0	0	0	0	0	0	0	0	0
ENSG00000253960	0	0	0	0	0	0	0	0	0	0
ENSG00000253961	0	1	0	0	0	0	0	0	0	0
ENSG00000253965	0	1	0	1	0	0	0	0	0	0
ENSG00000253966	0	0	0	0	0	0	0	0	0	0
ENSG00000253968	0	0	0	0	0	0	0	0	0	0
ENSG00000253975	0	0	0	0	0	0	0	0	0	0
ENSG00000253976	0	0	0	0	0	0	0	1	3	1
ENSG00000253979	0	0	0	0	0	0	0	0	0	0
ENSG00000253980	0	0	0	0	0	0	0	0	0	0
ENSG00000253983	0	0	0	0	0	0	0	0	0	1
ENSG00000253985	0	0	0	0	0	0	0	0	0	0
ENSG00000253986	0	0	0	0	0	0	0	0	0	0
ENSG00000253988	0	4	0	0	0	0	0	1	0	0
ENSG00000253991	0	0	0	0	0	0	0	0	0	0
ENSG00000253992	0	0	0	0	0	0	0	0	0	0
ENSG00000253993	0	0	0	0	0	0	0	0	0	0
ENSG00000253997	0	0	0	0	0	0	0	0	0	0
ENSG00000254000	0	0	0	0	0	0	0	0	0	0
ENSG00000254001	0	0	0	0	0	0	0	0	1	1
ENSG00000254002	0	0	0	0	0	0	0	1	0	0
ENSG00000254006	0	0	0	0	0	0	0	0	0	0
ENSG00000254007	0	1	0	0	0	0	0	0	0	1
ENSG00000254011	0	0	0	0	0	0	0	0	0	0
ENSG00000254014	0	0	0	0	0	0	0	0	0	0
ENSG00000254019	0	1	0	0	0	0	0	0	0	1
ENSG00000254020	0	0	0	0	1	0	0	0	0	0
ENSG00000254021	0	0	0	0	0	0	0	0	0	0
ENSG00000254024	0	0	0	0	0	0	0	0	0	0
ENSG00000254028	0	0	0	0	0	0	0	1	1	0
ENSG00000254031	0	0	0	0	0	0	0	0	1	0
ENSG00000254033	0	0	0	0	0	0	0	0	0	0
ENSG00000254035	0	0	0	0	0	0	0	0	0	0
ENSG00000254037	0	0	0	0	0	0	0	0	0	0
ENSG00000254038	0	0	0	0	0	0	0	0	0	0
ENSG00000254039	0	0	0	0	0	0	0	0	0	0
ENSG00000254040	0	0	0	0	0	0	0	1	0	0
ENSG00000254041	0	0	0	0	0	0	0	0	0	0
ENSG00000254043	0	0	0	0	0	0	0	0	0	0
ENSG00000254044	0	2	0	0	0	0	0	3	0	0
ENSG00000254047	0	0	0	0	0	0	0	0	0	0
ENSG00000254048	0	0	0	0	0	0	0	0	0	0
ENSG00000254050	0	0	0	0	0	0	0	0	0	0
ENSG00000254051	0	0	0	0	0	0	0	0	0	0
ENSG00000254054	0	0	0	0	0	0	0	0	1	0
ENSG00000254055	0	0	0	0	0	0	0	0	0	0
ENSG00000254057	1	0	0	0	0	0	0	0	0	1
ENSG00000254060	0	0	0	0	0	0	0	1	3	0
ENSG00000254061	0	1	0	1	0	0	1	0	0	0
ENSG00000254065	2	0	0	0	0	0	0	0	1	0
ENSG00000254067	0	0	0	0	0	0	0	0	0	0
ENSG00000254069	0	0	0	0	0	0	0	0	0	0
ENSG00000254070	0	0	0	0	0	0	0	0	0	0
ENSG00000254076	0	1	1	0	0	1	0	0	0	0
ENSG00000254080	0	0	0	0	0	0	1	0	0	0
ENSG00000254084	0	0	0	0	0	0	0	0	0	0
ENSG00000254086	0	0	0	0	0	0	0	0	0	0
ENSG00000254089	0	0	0	0	0	0	0	0	1	1
ENSG00000254091	0	0	0	0	0	0	0	0	0	0
ENSG00000254092	2	3	0	0	0	1	0	5	2	0
ENSG00000254094	0	0	0	0	0	0	0	0	0	1
ENSG00000254095	0	0	0	0	0	0	0	1	0	0
ENSG00000254099	0	0	0	0	0	0	0	0	0	0
ENSG00000254104	0	0	0	0	0	0	0	0	0	0
ENSG00000254111	0	0	0	0	0	0	0	0	0	0
ENSG00000254112	2	2	0	2	0	1	0	0	1	0
ENSG00000254113	0	0	0	0	0	0	0	0	0	0
ENSG00000254115	0	0	0	0	0	0	0	0	0	0
ENSG00000254129	0	2	0	0	0	0	0	1	1	0
ENSG00000254131	2	0	2	1	2	0	2	1	0	0
ENSG00000254135	0	0	0	0	0	0	0	0	0	0
ENSG00000254136	0	0	0	0	0	0	0	0	0	0
ENSG00000254138	0	1	0	0	0	0	0	0	0	1
ENSG00000254141	1	1	0	0	0	0	0	0	0	0
ENSG00000254143	0	0	0	0	0	0	0	1	0	0
ENSG00000254145	0	0	0	0	0	0	0	0	0	0
ENSG00000254150	1	0	0	0	0	0	0	0	0	0
ENSG00000254158	0	0	0	0	0	0	0	0	0	0
ENSG00000254160	0	0	0	0	0	0	0	0	0	0
ENSG00000254162	6	3	0	0	0	0	0	4	4	5
ENSG00000254163	0	0	0	0	0	0	0	0	0	0
ENSG00000254164	0	0	0	0	0	0	0	0	0	0
ENSG00000254165	1	3	25	0	3	2	3	6	4	2
ENSG00000254170	0	1	0	0	0	2	0	1	0	0
ENSG00000254171	0	0	0	0	0	0	0	0	0	0
ENSG00000254177	1	1	0	0	0	0	0	0	0	0
ENSG00000254178	0	0	0	0	0	0	0	0	0	0
ENSG00000254180	1	0	1	0	0	0	0	2	3	0
ENSG00000254182	0	0	0	0	0	0	0	0	0	0
ENSG00000254183	0	0	0	0	0	0	0	0	0	0
ENSG00000254186	2	0	0	0	0	0	0	3	1	2
ENSG00000254187	0	0	0	0	0	0	0	1	0	0
ENSG00000254189	0	0	0	0	0	0	0	0	0	0
ENSG00000254190	0	0	0	0	0	0	0	0	0	0
ENSG00000254192	0	0	0	0	0	0	0	0	0	1
ENSG00000254193	0	0	0	0	0	0	1	0	0	0
ENSG00000254194	0	2	0	0	0	0	0	0	0	1
ENSG00000254197	0	0	0	0	0	0	0	0	0	0
ENSG00000254198	0	1	0	0	0	0	0	0	1	0
ENSG00000254201	0	0	0	0	0	0	0	0	0	0
ENSG00000254202	3	0	1	0	0	1	0	0	3	0
ENSG00000254204	0	0	0	0	0	0	0	1	0	0
ENSG00000254205	0	0	0	0	0	0	0	0	0	0
ENSG00000254207	0	0	0	0	0	0	0	0	0	0
ENSG00000254208	0	0	0	0	0	0	0	0	0	0
ENSG00000254212	0	0	0	0	0	0	0	0	0	0
ENSG00000254216	0	0	0	0	0	0	0	0	0	0
ENSG00000254219	0	0	1	0	1	0	0	0	0	0
ENSG00000254222	0	0	0	0	0	0	0	0	0	0
ENSG00000254227	0	0	0	0	0	0	0	0	0	0
ENSG00000254230	0	0	0	0	0	0	0	0	0	0
ENSG00000254236	0	0	0	0	0	0	0	0	0	0
ENSG00000254237	0	3	0	0	0	0	0	3	2	0
ENSG00000254238	0	0	0	0	0	0	0	0	0	0
ENSG00000254239	0	0	0	0	0	0	0	0	0	0
ENSG00000254242	0	4	0	0	0	0	0	0	0	0
ENSG00000254246	0	0	0	0	0	0	0	1	0	0
ENSG00000254247	1	0	0	0	0	0	0	0	0	0
ENSG00000254248	0	0	0	0	1	0	0	0	1	0
ENSG00000254249	0	0	0	0	0	0	0	0	0	0
ENSG00000254251	0	0	0	0	0	0	0	1	1	0
ENSG00000254255	0	0	0	0	0	0	0	0	0	0
ENSG00000254258	3	6	0	0	0	2	1	9	5	5
ENSG00000254260	1	0	0	0	0	0	0	0	0	1
ENSG00000254261	0	1	0	0	0	0	0	3	0	0
ENSG00000254263	1	0	0	0	0	0	0	1	0	1
ENSG00000254265	0	0	0	0	0	0	0	0	0	0
ENSG00000254273	0	0	0	0	0	0	0	0	0	0
ENSG00000254277	0	0	0	0	0	0	1	0	1	0
ENSG00000254278	0	0	0	0	0	0	0	0	1	0
ENSG00000254283	0	0	0	0	0	0	0	0	0	0
ENSG00000254287	0	3	0	0	0	0	0	0	0	0
ENSG00000254288	0	0	0	0	0	0	0	1	3	0
ENSG00000254290	0	1	0	0	1	0	0	0	0	0
ENSG00000254291	0	0	0	0	0	0	0	0	0	0
ENSG00000254293	0	0	0	0	0	0	0	0	0	0
ENSG00000254295	0	0	0	0	0	0	1	0	0	0
ENSG00000254297	0	0	0	0	0	0	0	0	0	0
ENSG00000254298	0	0	0	0	0	0	1	0	0	0
ENSG00000254302	0	1	0	0	0	0	1	1	2	0
ENSG00000254303	1	0	0	0	0	0	0	2	5	3
ENSG00000254306	0	0	0	0	0	0	0	0	0	0
ENSG00000254307	1	7	5	0	1	0	0	0	7	1
ENSG00000254309	0	0	0	0	0	0	0	0	0	0
ENSG00000254310	0	0	0	0	0	0	0	0	0	0
ENSG00000254313	0	0	0	0	0	0	0	0	0	0
ENSG00000254314	0	0	0	0	0	0	0	0	1	0
ENSG00000254315	1	0	0	0	0	0	0	0	2	0
ENSG00000254316	0	0	0	0	0	1	0	0	0	0
ENSG00000254317	0	0	0	0	0	1	0	0	0	2
ENSG00000254320	0	0	0	0	0	0	0	0	0	0
ENSG00000254321	4	0	0	0	1	0	0	0	0	0
ENSG00000254325	0	0	0	0	0	0	0	1	1	0
ENSG00000254328	0	0	0	0	0	0	0	0	0	0
ENSG00000254330	0	2	0	0	2	0	0	0	2	2
ENSG00000254332	0	0	0	0	3	1	0	0	0	0
ENSG00000254334	0	0	0	0	0	0	0	0	0	0
ENSG00000254336	0	0	0	0	1	0	0	0	0	0
ENSG00000254337	0	1	0	0	1	0	0	0	0	1
ENSG00000254339	0	0	0	0	0	0	0	1	1	0
ENSG00000254340	0	0	0	0	0	0	0	1	1	2
ENSG00000254342	0	0	0	0	0	0	0	0	0	0
ENSG00000254343	3	2	5	0	0	0	0	4	1	0
ENSG00000254347	0	0	0	0	0	0	0	0	0	0
ENSG00000254348	0	0	0	0	0	0	0	0	0	0
ENSG00000254350	0	0	0	0	0	0	0	0	0	0
ENSG00000254361	0	0	0	0	0	0	0	0	1	0
ENSG00000254362	0	0	0	0	0	0	0	0	0	0
ENSG00000254363	3	3	0	0	2	1	0	5	0	2
ENSG00000254364	0	0	0	0	0	0	0	0	0	0
ENSG00000254365	0	0	0	0	0	0	0	0	0	0
ENSG00000254366	0	0	0	0	0	0	0	0	0	1
ENSG00000254367	1	0	0	0	0	0	0	0	1	0
ENSG00000254370	0	0	0	0	0	0	0	0	0	0
ENSG00000254372	0	0	0	0	0	0	0	0	0	0
ENSG00000254373	0	0	0	0	0	0	0	0	0	0
ENSG00000254380	0	0	0	0	0	0	0	0	0	0
ENSG00000254383	0	0	0	0	0	0	0	0	0	0
ENSG00000254391	0	0	0	0	0	0	0	0	0	0
ENSG00000254392	0	0	0	0	0	0	0	0	0	0
ENSG00000254394	0	0	0	0	0	0	0	0	1	0
ENSG00000254396	0	0	0	0	0	0	0	0	0	0
ENSG00000254397	1	0	0	0	0	1	0	0	1	0
ENSG00000254398	1	0	0	0	1	0	0	0	0	0
ENSG00000254400	0	1	0	0	0	2	0	0	0	0
ENSG00000254404	0	0	0	0	0	0	0	0	0	0
ENSG00000254406	0	0	0	0	0	0	1	0	0	0
ENSG00000254409	0	0	0	0	0	0	0	0	0	0
ENSG00000254411	0	0	0	0	0	0	0	0	0	0
ENSG00000254412	0	0	0	0	0	0	0	0	0	0
ENSG00000254419	2	0	0	0	0	0	1	0	0	0
ENSG00000254420	0	0	0	0	0	0	0	0	0	0
ENSG00000254422	0	1	3	0	0	0	1	0	0	0
ENSG00000254423	0	0	0	0	0	0	0	0	0	0
ENSG00000254424	0	0	0	0	0	0	0	0	0	0
ENSG00000254425	0	0	0	0	1	0	0	1	0	0
ENSG00000254428	1	2	0	0	0	0	0	1	3	0
ENSG00000254429	0	0	0	0	1	0	0	0	0	0
ENSG00000254431	2	3	1	0	0	1	0	0	3	2
ENSG00000254432	0	0	0	0	0	0	0	0	0	1
ENSG00000254433	0	1	0	0	0	0	0	0	0	0
ENSG00000254434	0	0	0	0	0	0	0	0	0	0
ENSG00000254436	0	0	0	0	0	0	0	0	0	0
ENSG00000254437	0	0	0	0	0	0	0	0	0	0
ENSG00000254442	0	0	0	0	0	0	0	0	0	0
ENSG00000254443	0	0	0	0	0	0	0	0	0	0
ENSG00000254444	1	0	0	0	0	0	0	1	0	0
ENSG00000254447	0	0	0	0	0	0	0	0	0	1
ENSG00000254452	0	0	0	0	0	3	0	2	0	0
ENSG00000254458	0	0	0	0	0	0	0	0	0	0
ENSG00000254459	0	0	0	0	0	0	0	0	0	0
ENSG00000254460	0	0	0	0	0	0	0	0	0	0
ENSG00000254461	0	0	0	2	2	0	0	0	0	0
ENSG00000254467	2	4	0	0	2	0	0	2	1	1
ENSG00000254468	0	0	0	1	0	0	0	0	0	0
ENSG00000254471	0	0	0	0	1	0	0	0	0	0
ENSG00000254477	0	1	1	0	0	2	0	0	1	4
ENSG00000254478	0	0	0	0	0	0	0	0	0	0
ENSG00000254482	0	0	0	0	0	0	0	0	0	0
ENSG00000254484	0	0	0	0	0	0	0	0	0	0
ENSG00000254485	0	1	0	0	1	1	1	0	0	0
ENSG00000254487	0	0	0	0	0	0	0	0	0	0
ENSG00000254488	0	0	1	0	1	0	0	0	0	1
ENSG00000254491	0	0	0	0	0	0	0	0	0	0
ENSG00000254492	0	0	0	1	0	0	0	0	0	0
ENSG00000254495	0	0	0	0	0	0	0	0	1	0
ENSG00000254497	0	0	0	0	0	0	0	0	0	0
ENSG00000254498	0	0	0	0	0	0	0	0	0	0
ENSG00000254499	0	0	0	0	0	0	0	0	0	0
ENSG00000254501	0	1	0	0	3	0	0	4	0	1
ENSG00000254503	1	4	1	2	0	0	0	0	3	0
ENSG00000254506	0	0	0	0	0	0	0	0	0	0
ENSG00000254509	0	1	0	0	0	1	0	0	2	0
ENSG00000254510	0	0	0	0	0	0	0	0	0	0
ENSG00000254511	0	0	0	0	0	0	0	0	0	0
ENSG00000254514	0	0	0	0	0	0	0	0	0	0
ENSG00000254517	0	0	0	0	0	0	0	0	0	0
ENSG00000254519	1	1	0	0	0	5	0	2	1	0
ENSG00000254522	1	0	0	0	0	0	0	1	0	0
ENSG00000254526	0	0	0	0	0	0	0	0	0	0
ENSG00000254531	2	0	0	0	5	1	6	0	0	0
ENSG00000254533	0	0	0	0	0	0	0	0	0	0
ENSG00000254536	0	3	0	0	13	13	16	4	0	10
ENSG00000254537	0	0	3	0	0	0	0	0	0	0
ENSG00000254538	1	5	0	0	0	0	0	1	1	1
ENSG00000254539	1	0	0	0	1	1	0	1	0	1
ENSG00000254540	0	0	0	0	0	0	0	0	0	0
ENSG00000254545	0	0	0	0	0	0	0	0	0	0
ENSG00000254547	0	0	0	0	0	0	0	0	0	0
ENSG00000254548	0	0	0	0	0	0	0	0	0	0
ENSG00000254551	0	0	0	0	0	0	0	0	0	0
ENSG00000254553	0	2	0	1	0	0	0	0	0	2
ENSG00000254555	0	0	0	0	0	0	0	0	0	0
ENSG00000254556	0	0	0	0	0	0	0	0	1	0
ENSG00000254557	0	0	0	0	0	0	0	1	0	0
ENSG00000254558	0	0	0	0	0	0	0	0	0	0
ENSG00000254559	0	1	1	2	2	3	2	0	0	4
ENSG00000254561	1	0	0	0	1	0	0	0	0	0
ENSG00000254563	0	0	0	0	0	0	0	0	0	0
ENSG00000254564	0	0	0	0	0	0	0	0	0	0
ENSG00000254566	0	0	0	0	0	0	0	0	0	0
ENSG00000254568	0	0	0	0	0	0	0	0	1	0
ENSG00000254569	0	0	0	0	0	0	0	0	0	0
ENSG00000254571	0	0	0	0	0	0	0	0	0	0
ENSG00000254573	0	0	0	0	0	0	0	0	0	0
ENSG00000254574	0	0	0	0	0	0	0	0	0	0
ENSG00000254575	0	0	0	0	0	0	0	0	0	0
ENSG00000254577	0	1	0	0	0	0	0	0	0	0
ENSG00000254578	0	0	0	0	0	2	0	1	0	0
ENSG00000254579	1	0	0	0	0	2	2	0	0	4
ENSG00000254581	0	0	0	0	0	0	0	0	0	0
ENSG00000254583	0	0	0	0	0	0	0	0	0	0
ENSG00000254586	0	0	0	0	0	0	0	0	0	0
ENSG00000254587	0	0	0	0	0	0	0	1	0	0
ENSG00000254590	0	0	0	0	0	0	0	0	1	0
ENSG00000254591	0	0	0	0	0	0	0	0	0	0
ENSG00000254592	0	0	0	0	0	0	0	0	0	0
ENSG00000254595	2	0	0	0	1	0	1	3	1	2
ENSG00000254596	0	0	0	0	0	0	0	0	0	0
ENSG00000254599	0	1	0	0	0	0	0	0	1	0
ENSG00000254604	0	0	0	0	0	0	0	0	0	0
