gene_symbol	GSM3408213	GSM3408211	GSM3408209	GSM3408210	GSM3408212	GSM3408208
AATK	103.0625	94.5625	86.9375	89.8125	93.25	119.875
ABAT	264.0208333333333	175.83333333333334	64.11979166666667	105.75	170.59375	85.07291666666667
ABCA1	503.234375	202.2890625	125.96484375	200.970703125	173.3359375	156.248046875
ABCA11P	100.1875	105.375	101.75	122.0625	87.0	120.6875
ABCA12	76.0	21.75	15.6015625	35.3125	31.078125	33.71875
ABCA13	6.84375	7.4609375	6.860677083333333	6.708333333333333	6.66796875	6.283854166666667
ABCA17P	15.21875	19.640625	15.703125	19.984375	21.78125	25.78125
ABCA2	38.15625	39.15625	36.286458333333336	37.979166666666664	40.020833333333336	37.171875
ABCA3	117.375	92.625	91.9375	112.375	103.4375	140.25
ABCA4	36.984375	38.3359375	36.5078125	36.421875	35.484375	37.78125
ABCA5	93.5	82.6328125	65.7734375	69.796875	63.04296875	67.3515625
ABCA6	14.484375	13.1015625	12.9375	15.46875	11.7890625	10.046875
ABCA7	87.1875	76.6875	64.1875	59.75	64.8125	54.125
ABCA8	13.75	12.838541666666666	12.682291666666666	14.3671875	13.322916666666666	14.361979166666666
ABCA9	12.161458333333334	12.098958333333334	13.583333333333334	11.557291666666666	12.7578125	11.380208333333334
ABCB1	94.046875	81.9609375	20.2578125	50.515625	24.3203125	41.5078125
ABCB10	223.5	374.0	448.75	343.25	431.75	362.5
ABCB11	25.94921875	25.95703125	23.88671875	24.1640625	25.00390625	25.6484375
ABCB4	105.11458333333333	113.5625	51.40625	66.15885416666667	52.96875	50.598958333333336
ABCB5	34.4912109375	32.5322265625	32.7080078125	30.1171875	37.6376953125	29.9921875
ABCB6	64.765625	67.59375	77.078125	69.9765625	88.015625	59.0859375
ABCB7	691.5	597.5	548.5	608.5	627.5	563.0
ABCB8	67.171875	75.60416666666667	73.71354166666667	78.2890625	69.84895833333333	76.9140625
ABCB9	48.552083333333336	44.895833333333336	45.239583333333336	50.739583333333336	44.71875	45.65625
ABCC1	682.0	414.75	616.4375	579.625	485.25	557.8125
ABCC10	159.5	147.0625	177.03125	145.96875	152.75	144.21875
ABCC11	26.03515625	28.91796875	28.15234375	28.01171875	29.94921875	24.49609375
ABCC12	15.484375	16.65234375	15.59375	13.34765625	18.515625	12.703125
ABCC13	16.49609375	16.69921875	15.837890625	16.095703125	18.080078125	14.091796875
ABCC2	20.03125	19.203125	22.015625	19.125	20.890625	21.203125
ABCC3	177.24375	217.09375	125.165625	143.65	129.05625	120.6375
ABCC4	94.82421875	214.62890625	196.412109375	226.966796875	188.904296875	232.8125
ABCC5	226.83333333333334	202.9375	196.52083333333334	223.66666666666666	238.8125	215.29166666666666
ABCC6P1	34.9375	17.9375	14.921875	16.59375	22.46875	16.765625
ABCC8	45.828125	43.03125	44.609375	48.96875	49.40625	50.203125
ABCC9	19.709375	17.321875	15.80625	16.2046875	16.8625	16.896875
ABCD1	98.3125	89.75	85.0625	92.375	80.375	88.75
ABCD2	8.203125	7.2578125	7.5390625	7.6328125	8.59375	7.44921875
ABCD3	945.4375	1202.0	1149.25	1000.375	996.0625	950.75
ABCD4	246.625	173.265625	175.75	189.09375	181.765625	192.65625
ABCE1	1414.0	1842.0	1669.0	1903.0	1694.0	1809.0
ABCF1	970.5	1177.0	1006.5	1124.0	1336.0	1140.0
ABCF2	222.65	279.1	253.346875	296.2	248.44375	286.91875
ABCF3	225.125	212.0	226.0	216.25	207.375	247.5
ABCG1	19.2109375	21.849609375	16.9326171875	17.892578125	19.306640625	17.80078125
ABCG2	75.25	139.25	276.25	140.125	109.0	99.375
ABCG4	58.9375	50.09375	46.84375	53.03125	65.0625	57.90625
ABCG5	16.671875	15.390625	14.328125	14.9375	16.265625	17.25
ABCG8	35.625	41.75	40.28125	46.03125	42.625	38.125
ABHD1	46.536458333333336	48.822916666666664	44.208333333333336	46.354166666666664	48.875	45.1875
ABHD10	571.25	693.75	638.5	636.5	730.5	603.0
ABHD11	178.07291666666666	199.28125	178.77083333333334	187.82291666666666	202.42708333333334	181.78125
ABHD12	566.9166666666666	581.0	538.5833333333334	527.75	513.0833333333334	506.75
ABHD13	33.625	77.96875	77.46875	109.21875	93.0625	110.78125
ABHD14A	202.625	178.0	232.375	123.0625	251.25	141.5
ABHD14A-ACY1	612.5	281.0	266.0	269.5	346.75	272.75
ABHD14B	181.25	123.875	177.25	178.5	160.25	168.5
ABHD15	104.75	125.375	127.5625	119.375	121.5	135.125
ABHD16A	122.828125	160.3203125	149.46875	169.0859375	133.546875	159.2890625
ABHD16B	33.71875	28.921875	28.484375	28.890625	35.03125	35.28125
ABHD17A	644.5	431.25	584.0	600.0	644.5	639.5
ABHD17B	185.66145833333334	213.203125	221.01041666666666	238.90104166666666	222.90625	241.22395833333334
ABHD17C	282.5	262.25	296.0	198.5	250.875	223.25
ABHD18	123.94791666666667	113.38541666666667	104.04166666666667	91.03125	91.58854166666667	96.57291666666667
ABHD2	419.859375	343.2291666666667	363.4791666666667	342.7708333333333	335.078125	352.6875
ABHD3	667.0	669.5	788.0	604.5	630.0	592.5
ABHD4	420.375	470.078125	409.25	401.8125	391.84375	412.1875
ABHD5	86.1953125	119.111328125	199.90625	119.4375	78.888671875	126.708984375
ABHD6	68.921875	80.9296875	90.24609375	91.43359375	92.0	82.8515625
ABHD8	93.0	84.0625	74.875	73.8125	75.375	92.875
ABI1	589.8411458333334	668.7890625	732.4817708333334	711.0833333333334	606.9322916666666	698.9453125
ABI2	305.59765625	353.6142578125	320.3720703125	377.4365234375	495.572265625	362.6474609375
ABI3	75.875	69.5	69.0625	67.0	68.0	70.6875
ABI3BP	52.708333333333336	43.609375	61.971354166666664	110.72005208333333	80.12760416666667	93.94010416666667
ABL1	1113.0	759.5	948.0	602.5	725.0	726.5
ABL2	440.7916666666667	573.1875	635.0	518.3541666666666	601.0416666666666	602.9166666666666
ABLIM1	275.53125	207.0625	230.5	264.46875	153.3125	231.71875
ABLIM2	44.91875	45.375	45.63125	45.625	45.78125	41.071875
ABLIM3	627.0	329.0	265.75	322.0	297.25	363.5
ABO	48.40625	47.151041666666664	53.651041666666664	52.395833333333336	51.921875	50.953125
ABR	350.96875	293.9114583333333	332.0208333333333	270.2161458333333	315.8619791666667	312.9869791666667
ABRA	11.9765625	12.16796875	11.9296875	12.1640625	13.703125	11.783203125
ABRACL	1921.0	2200.0	1968.0	2414.0	1506.0	2056.0
ABT1	455.75	544.5	433.75	613.0	554.5	588.0
ABTB1	59.44375	56.475	51.775	52.46875	60.59375	53.28125
ABTB2	280.40625	246.28125	235.609375	201.71875	230.828125	211.515625
ACAA1	427.8125	452.5	476.375	395.5625	388.75	367.375
ACAA2	355.7291666666667	475.375	471.375	629.7083333333334	405.1666666666667	456.9375
ACACA	661.65625	410.21875	439.53125	362.0625	369.65625	338.09375
ACACB	76.74330357142857	71.45089285714286	62.464285714285715	64.55022321428571	83.31919642857143	61.9453125
ACAD10	51.326171875	45.84375	48.06640625	47.46484375	44.263671875	52.0390625
ACAD8	311.0	196.75	266.25	280.5	271.0	271.25
ACAD9	350.796875	350.75	364.640625	358.90625	363.65625	352.890625
ACADL	13.8046875	14.31640625	18.2890625	15.09375	15.96484375	14.19921875
ACADM	699.5	844.0	731.0	760.0	715.5	696.0
ACADS	77.25	69.0625	72.875	79.75	78.0625	85.0625
ACADSB	61.625	116.59375	127.5	117.53125	67.109375	126.0625
ACADVL	1745.0	864.0	1058.0	1216.0	1521.0	1001.0
ACAN	63.640625	67.7578125	57.8984375	60.42578125	74.3515625	53.4453125
ACAP1	59.958333333333336	53.885416666666664	51.083333333333336	56.895833333333336	59.666666666666664	59.666666666666664
ACAP2	293.3125	326.8854166666667	336.9114583333333	336.1875	360.4635416666667	316.765625
ACAP3	110.15625	85.578125	88.921875	92.03125	81.015625	86.609375
ACAT1	495.5390625	480.5520833333333	636.6640625	560.3177083333334	623.15625	558.3255208333334
ACAT2	1667.0	1468.0	1353.0	1331.0	1224.0	1544.0
ACBD3	1010.25	1058.75	1153.5	957.25	1153.5	885.5
ACBD4	99.0625	82.0	76.5	91.125	87.0	89.125
ACBD5	734.875	748.125	741.0	691.0	700.625	667.5
ACBD6	687.0	724.0	650.0	712.5	880.0	682.5
ACCS	181.625	110.5625	118.3125	115.4375	96.75	115.1875
ACD	551.0	460.75	542.5	559.5	509.75	552.0
ACE	28.96875	27.6171875	27.90234375	34.5859375	28.15625	32.84375
ACE2	17.5703125	20.55859375	18.2734375	19.5546875	19.32421875	15.7734375
ACER1	42.625	46.53125	37.9375	37.65625	44.375	38.59375
ACER2	91.875	73.625	45.5	40.0	37.6875	40.15625
ACER3	161.54427083333334	185.921875	210.18229166666666	236.34895833333334	205.375	228.61458333333334
ACHE	50.341145833333336	55.729166666666664	52.203125	56.9921875	53.942708333333336	56.8984375
ACIN1	386.0	325.75	305.25	357.75	402.0	328.75
ACKR1	60.4375	51.96875	55.8125	46.59375	59.40625	39.21875
ACKR2	38.020833333333336	35.796875	38.989583333333336	38.109375	44.036458333333336	37.651041666666664
ACKR3	124.67708333333333	192.51041666666666	50.640625	61.364583333333336	138.16666666666666	62.078125
ACKR4	15.6953125	13.2265625	10.8515625	10.5234375	10.90625	11.2109375
ACLY	2298.1666666666665	1854.8333333333333	1867.8333333333333	1724.5	1944.0	1767.5
ACMSD	21.59375	19.578125	17.53125	16.40625	18.859375	21.90625
ACO1	863.1875	1026.6875	744.265625	922.9375	548.71875	856.3125
ACO2	367.84375	335.21875	395.5	458.9375	459.71875	453.28125
ACOD1	16.90625	16.5625	18.046875	17.453125	17.453125	13.8125
ACOT1	311.5	304.25	288.25	263.75	363.25	256.25
ACOT11	48.859375	52.1015625	49.2578125	48.90625	53.60546875	51.109375
ACOT12	9.1484375	8.8046875	8.75	9.2265625	10.1171875	9.2734375
ACOT13	650.5	711.5	590.0	577.5	638.5	466.75
ACOT4	240.25	155.75	99.5	112.875	149.375	107.1875
ACOT6	14.1875	14.140625	11.3671875	12.6015625	12.5390625	10.96875
ACOT7	538.375	591.5	759.75	663.875	674.0	735.125
ACOT8	144.4609375	182.46875	156.015625	174.390625	173.8125	173.03125
ACOT9	1007.5	1106.0	1087.0	1144.0	1091.0	1154.0
ACOX1	207.00625	207.4171875	178.071875	180.4171875	153.36875	172.6140625
ACOX2	36.65625	46.0	40.90625	51.875	62.71875	57.65625
ACOX3	171.8125	241.0625	202.25	200.875	172.5625	202.3125
ACOXL	33.248046875	35.126953125	31.029296875	31.43359375	29.759765625	39.62109375
ACP1	945.4140625	1113.8046875	865.99609375	1028.28515625	1052.60546875	968.3828125
ACP2	347.25	427.25	425.5	350.0	429.75	382.0
ACP5	60.40625	52.46875	55.15625	55.28125	66.6875	41.78125
ACP6	143.2109375	198.625	169.53125	211.578125	187.8203125	197.59375
ACPP	16.044270833333332	22.263020833333332	16.528645833333332	17.75	21.604166666666668	18.299479166666668
ACPT	93.75	106.5625	93.375	104.875	95.6875	118.125
ACR	84.3125	87.5	75.5625	76.9375	87.3125	78.5
ACRBP	32.411458333333336	31.75	33.072916666666664	33.135416666666664	34.333333333333336	33.109375
ACRC	78.8125	60.65625	61.84375	65.75	51.03125	77.9375
ACRV1	32.625	31.1171875	33.666666666666664	31.9296875	38.630208333333336	34.1328125
ACSBG1	17.63671875	16.04296875	16.703125	17.140625	18.00390625	16.8046875
ACSBG2	28.375	31.6875	28.234375	21.921875	24.4375	25.25
ACSF2	480.5	322.25	303.75	238.25	275.75	223.875
ACSF3	63.489583333333336	56.270833333333336	54.645833333333336	53.598958333333336	58.583333333333336	59.708333333333336
ACSL1	594.125	857.5	830.75	854.0	724.875	776.0
ACSL3	912.1666666666666	772.5	664.75	639.9166666666666	1008.1666666666666	705.25
ACSL4	290.390625	333.0364583333333	341.15625	348.5416666666667	265.4947916666667	322.78125
ACSL5	64.046875	75.46875	68.65625	105.8125	67.5625	79.71875
ACSL6	20.62421875	21.228125	21.60234375	20.13671875	20.8859375	23.76015625
ACSM1	14.2890625	15.7265625	13.43359375	12.93359375	15.4921875	13.890625
ACSM2A	8.126953125	8.23828125	8.216796875	9.28515625	8.80859375	8.71484375
ACSM2B	18.385416666666668	19.065104166666668	17.447916666666668	18.143229166666668	17.369791666666668	16.174479166666668
ACSM3	18.40234375	16.43359375	18.34375	20.953125	20.01953125	17.52734375
ACSM5	38.916666666666664	35.635416666666664	38.015625	30.260416666666668	36.869791666666664	34.578125
ACSS1	51.5984375	54.10625	58.446875	53.33125	59.415625	53.2953125
ACSS2	170.75	228.25	168.5	155.125	159.0	136.875
ACSS3	93.453125	53.78125	32.7265625	76.921875	72.953125	54.046875
ACTA1	16.890625	22.640625	21.109375	25.03125	24.125	19.75
ACTA2	147.2265625	152.6875	327.4166666666667	119.81770833333333	168.21875	107.77083333333333
ACTA2-AS1	28.640625	30.921875	29.59375	29.71875	31.890625	31.984375
ACTB	18818.666666666668	19144.0	19885.333333333332	19186.666666666668	19181.333333333332	18741.333333333332
ACTBP9	819.5	1011.5	996.0	1001.0	985.5	982.0
ACTC1	132.375	142.125	106.4375	143.75	223.5	121.5625
ACTG1	17209.777777777777	17989.333333333332	17886.222222222223	17528.88888888889	18542.222222222223	17934.222222222223
ACTG1P17	25.6484375	27.486979166666668	24.283854166666668	25.880208333333332	26.645833333333332	25.130208333333332
ACTG1P4	171.9921875	109.3828125	135.9296875	117.07421875	102.625	109.71484375
ACTG2	60.46875	144.265625	90.140625	117.203125	119.484375	147.25
ACTL10	57.0625	59.3125	50.28125	55.03125	70.4375	55.5625
ACTL6A	1245.0	1279.0	1353.0	1316.0	1382.0	1274.0
ACTL6B	24.859375	24.59375	25.4765625	27.0859375	24.359375	24.671875
ACTL7A	80.75	79.1875	74.375	83.1875	87.8125	101.9375
ACTL7B	31.28125	34.625	35.03125	38.3125	34.0625	31.296875
ACTL8	88.6875	104.3125	94.0	95.6875	101.25	88.125
ACTL9	13.140625	12.8046875	13.734375	15.0859375	15.4765625	15.4140625
ACTN1	4223.59375	3559.625	3739.625	3672.0	3884.484375	4222.296875
ACTN2	35.873046875	46.90234375	39.361328125	47.12109375	43.96484375	55.0234375
ACTN3	83.8125	80.1875	73.6875	87.125	87.1875	94.6875
ACTN4	1223.0	1198.0	1599.0	1360.0	1131.0	1360.0
ACTR10	2770.0	3038.0	3110.0	2792.0	3100.0	2782.0
ACTR1A	916.75	923.75	1029.25	971.0	562.0	903.25
ACTR1B	431.25	329.5	335.0	358.75	382.75	410.75
ACTR2	1927.578125	1836.041294642857	1842.6283482142858	1998.37109375	1891.966517857143	2009.9988839285713
ACTR3	4157.5125	4579.175	4044.65	4651.0	4374.85	4432.475
ACTR3B	115.53125	105.21875	101.6875	99.5625	99.21875	91.4375
ACTR3BP2	32.815104166666664	35.4296875	33.674479166666664	35.450520833333336	36.6796875	31.497395833333332
ACTR3C	162.875	96.8125	75.875	96.125	94.8125	68.4375
ACTR5	182.46875	186.8125	174.3125	207.0	228.875	201.625
ACTR6	297.28125	397.03125	302.625	356.0	343.171875	334.3125
ACTR8	213.78125	246.03125	246.65625	256.90625	249.75	256.0
ACTRT2	38.90625	33.5625	36.875	31.03125	43.46875	31.40625
ACTRT3	88.5625	111.0	131.0	114.25	108.8125	120.6875
ACVR1	526.0	711.0	649.0	717.0	736.5	673.5
ACVR1B	144.04166666666666	125.03645833333333	105.12239583333333	140.75520833333334	126.734375	129.65104166666666
ACVR1C	38.9609375	43.515625	37.19921875	29.45703125	29.5625	27.12109375
ACVR2A	162.78125	152.5625	133.96875	149.78125	160.8125	142.5
ACVR2B	91.85416666666667	76.765625	67.90625	68.42708333333333	87.42708333333333	72.63541666666667
ACVR2B-AS1	28.015625	32.28125	29.234375	32.21875	36.40625	30.3125
ACVRL1	46.5625	44.140625	38.875	45.203125	49.03125	38.390625
ACY1	40.5625	47.0	41.0	40.78125	52.65625	37.0625
ACY3	24.4140625	23.9921875	21.984375	24.3984375	23.6328125	24.6640625
ACYP1	354.5	489.0	569.5	626.0	462.25	676.0
ADA	224.4375	204.9375	179.0625	297.625	303.625	241.5
ADAD1	19.36328125	19.71484375	19.140625	19.98828125	21.328125	16.984375
ADAD2	81.0	68.875	71.75	77.25	61.53125	81.4375
ADAL	74.69791666666667	75.35416666666667	72.625	79.4375	76.55208333333333	79.375
ADAM10	1500.3333333333333	1401.5	1129.8333333333333	1147.1666666666667	1355.6666666666667	1153.5833333333333
ADAM11	42.28125	46.765625	45.578125	48.359375	54.328125	52.96875
ADAM12	348.6	502.0875	768.0375	195.5875	191.5	189.3125
ADAM15	215.9375	246.125	271.0	252.75	247.3125	263.5
ADAM17	530.9166666666666	435.3333333333333	477.0416666666667	559.0	521.3333333333334	482.875
ADAM18	13.96875	15.30859375	14.46875	14.265625	14.30859375	14.39453125
ADAM19	373.375	178.515625	148.125	221.984375	345.03125	250.765625
ADAM2	8.25	7.1640625	6.5078125	6.60546875	7.4296875	6.55078125
ADAM20	51.125	46.53125	44.765625	48.53125	50.90625	42.484375
ADAM21	70.28125	63.859375	53.375	53.640625	79.1875	41.578125
ADAM22	30.3583984375	29.9287109375	28.9287109375	28.271484375	31.1474609375	28.36328125
ADAM23	21.771484375	24.556640625	29.013671875	23.26171875	27.876953125	21.9453125
ADAM28	22.94140625	24.6953125	25.31640625	22.5888671875	26.5517578125	22.1328125
ADAM30	21.64453125	22.619140625	21.45703125	23.115234375	24.130859375	20.025390625
ADAM32	8.28125	9.6328125	9.28125	8.90625	7.578125	8.46875
ADAM33	122.5546875	112.3671875	119.953125	112.9375	152.5859375	123.21875
ADAM3A	9.19921875	9.2109375	8.984375	8.525390625	8.947265625	9.53125
ADAM3B	15.1796875	12.0703125	13.0625	14.4375	11.5546875	13.6484375
ADAM5	14.015625	16.0859375	14.66796875	15.53125	15.85546875	15.40625
ADAM6	26.40625	32.28125	31.90625	33.4375	35.6875	34.4375
ADAM7	15.295572916666666	15.985677083333334	14.19921875	15.161458333333334	15.82421875	14.990885416666666
ADAM8	57.84375	56.546875	61.984375	95.53125	54.234375	94.4375
ADAM9	1868.6041666666667	2458.1875	2253.2760416666665	2024.4166666666667	1885.4375	1868.0729166666667
ADAMDEC1	9.6171875	9.046875	8.0546875	8.65625	9.3046875	8.2734375
ADAMTS1	1611.5	1720.75	1841.5	1696.5	1207.625	2195.25
ADAMTS10	68.8125	67.4375	60.2109375	66.171875	61.1171875	55.15625
ADAMTS12	231.40625	710.78125	507.53125	395.28125	220.75	343.03125
ADAMTS13	88.40625	85.4375	78.984375	82.78125	85.375	84.5
ADAMTS14	91.3125	94.5625	84.4375	79.9375	92.875	73.6875
ADAMTS15	46.96875	41.1171875	70.46875	45.7578125	34.0234375	47.90625
ADAMTS16	55.5	41.65625	52.09375	58.71875	50.03125	55.5
ADAMTS17	26.791666666666668	30.151041666666668	28.15625	27.520833333333332	29.328125	26.895833333333332
ADAMTS18	40.21875	44.625	44.359375	43.53125	41.75	46.1875
ADAMTS19	15.408203125	13.86328125	13.990234375	13.83984375	14.7578125	13.75390625
ADAMTS2	45.8125	44.901041666666664	160.125	48.729166666666664	43.859375	42.776041666666664
ADAMTS20	10.1015625	9.654296875	10.75390625	9.76953125	10.68359375	10.443359375
ADAMTS3	490.25	324.75	177.625	292.0	290.75	225.375
ADAMTS4	100.3125	99.0625	101.875	94.9375	113.1875	92.375
ADAMTS5	429.1796875	504.75	905.59375	225.1015625	297.05078125	266.203125
ADAMTS6	89.046875	54.833333333333336	78.19270833333333	72.125	79.125	106.15625
ADAMTS7	64.07291666666667	55.885416666666664	51.895833333333336	53.510416666666664	54.479166666666664	58.489583333333336
ADAMTS8	28.338541666666668	29.0625	26.140625	25.296875	28.927083333333332	25.161458333333332
ADAMTS9	72.7109375	41.29296875	32.4453125	43.0546875	53.3359375	51.171875
ADAMTS9-AS1	21.37109375	20.44921875	20.0625	17.55078125	22.51953125	22.6640625
ADAMTS9-AS2	28.4203125	22.7671875	20.265625	22.175	24.20625	19.9125
ADAMTSL1	51.759114583333336	59.334635416666664	122.87630208333333	66.70833333333333	69.06901041666667	74.89713541666667
ADAMTSL2	20.265625	19.53125	18.296875	19.015625	19.671875	21.359375
ADAMTSL3	157.5625	75.359375	166.9375	74.640625	124.75	60.53125
ADAMTSL4	33.515625	31.6328125	31.234375	31.28125	34.9921875	34.4921875
ADAMTSL5	54.75	54.28125	48.46875	55.4375	58.5	55.78125
ADAP1	155.8125	149.84375	144.875	153.59375	151.1875	169.0
ADAP2	196.5	141.9375	79.171875	157.78125	156.90625	120.15625
ADAR	2294.0	2248.0	3102.0	2270.0	2978.0	2100.0
ADARB1	56.925	55.94375	62.59375	60.9875	56.525	70.45625
ADARB2	17.31640625	18.10546875	16.203125	17.3671875	18.12109375	17.30859375
ADARB2-AS1	76.0625	80.3125	65.3125	75.125	89.9375	67.5
ADAT1	234.25	287.0	357.75	394.0	187.25	374.25
ADAT2	65.859375	67.890625	69.453125	67.8125	53.828125	72.78125
ADAT3	110.97916666666667	97.04166666666667	101.125	106.10416666666667	104.44791666666667	119.03125
ADCK1	102.25	106.125	102.8125	92.0625	108.375	79.8125
ADCK2	119.62109375	153.79296875	130.6328125	157.890625	157.00390625	166.6171875
ADCK5	82.75	73.5	66.75	62.1875	81.5	70.9375
ADCY1	38.26875	41.09375	34.53125	41.9	45.7	36.290625
ADCY10	11.921875	10.453125	9.09765625	10.3828125	11.47265625	10.859375
ADCY10P1	47.0	41.90625	42.1171875	40.6328125	41.375	41.6484375
ADCY2	37.338541666666664	41.838541666666664	39.84375	37.723958333333336	41.703125	36.807291666666664
ADCY3	100.875	100.5	106.15625	107.09375	121.53125	139.8125
ADCY4	83.3125	87.8125	87.875	81.0625	101.6875	75.9375
ADCY5	64.40625	66.515625	61.21875	59.53125	75.609375	55.34375
ADCY6	218.375	189.0	219.625	213.125	196.125	249.0
ADCY7	183.4375	172.15625	206.8125	194.78125	173.3125	215.8125
ADCY8	26.03125	27.921875	25.015625	24.5625	25.734375	21.734375
ADCY9	145.203125	132.38020833333334	277.2447916666667	127.16666666666667	107.04166666666667	126.97395833333333
ADCYAP1	22.421875	22.734375	21.34375	20.5234375	24.5390625	22.7890625
ADCYAP1R1	42.8671875	46.40625	43.328125	44.3046875	49.1875	44.1796875
ADD1	750.6328125	772.953125	822.0390625	846.046875	731.57421875	757.29296875
ADD2	43.651041666666664	43.783854166666664	41.942708333333336	55.828125	52.09375	51.9296875
ADD3	1460.75	1138.5	890.875	818.625	540.0625	650.125
ADD3-AS1	21.59375	21.786458333333332	19.135416666666668	19.9296875	19.5	20.638020833333332
ADGB	7.22265625	7.015625	7.48828125	7.375	7.41796875	7.12890625
ADGRA1	52.75	53.84375	47.8125	51.375	55.84375	52.59375
ADGRA2	97.40625	69.03125	79.15625	78.15625	108.15625	70.796875
ADGRA3	115.06770833333333	144.6015625	109.421875	122.06770833333333	130.72135416666666	115.37760416666667
ADGRB1	45.03125	40.65625	40.65625	45.1875	40.96875	51.71875
ADGRB2	85.3125	96.5625	79.375	87.3125	55.875	59.78125
ADGRB3	8.82421875	9.77734375	9.087890625	10.908203125	10.50390625	12.14453125
ADGRD1	13.8671875	17.234375	13.1171875	16.984375	16.234375	13.9921875
ADGRD2	33.78125	26.96875	26.078125	30.171875	32.65625	25.21875
ADGRE1	35.71875	39.6875	29.96875	32.8125	42.65625	30.8125
ADGRE2	13.171875	11.8515625	11.9453125	11.63671875	13.0859375	10.78125
ADGRE3	16.984375	22.875	24.359375	23.71875	24.09375	22.03125
ADGRE5	326.0	253.0	294.5	247.75	354.25	325.25
ADGRF1	17.94140625	16.529296875	15.359375	19.4921875	16.91015625	17.970703125
ADGRF2	12.15625	11.640625	11.5703125	12.859375	10.8828125	12.7734375
ADGRF3	20.96484375	19.84375	19.609375	18.873046875	21.53125	18.171875
ADGRF4	19.62890625	37.453125	21.99609375	19.5546875	24.1953125	16.138671875
ADGRF5	26.0390625	26.13671875	21.671875	24.9765625	29.33984375	25.89453125
ADGRG1	489.03125	621.21875	1352.0	622.25	500.1875	529.4375
ADGRG2	25.890625	35.78125	24.875	31.859375	32.40625	24.484375
ADGRG3	29.3203125	28.8515625	27.7265625	26.48828125	35.875	29.2890625
ADGRG4	19.15625	20.65625	27.40625	20.5	21.671875	15.6484375
ADGRG5	52.203125	50.0625	54.734375	50.5625	55.734375	47.578125
ADGRG6	227.03645833333334	124.1640625	154.72395833333334	159.19270833333334	85.52864583333333	192.90104166666666
ADGRG7	13.375	11.453125	10.578125	11.59375	9.9375	10.9140625
ADGRL1	86.70833333333333	96.72916666666667	74.9375	89.85416666666667	100.20833333333333	83.1875
ADGRL2	346.8671875	27.37890625	143.26171875	121.5234375	29.15625	128.38671875
ADGRL3	13.404296875	12.1357421875	46.765625	11.5361328125	13.3740234375	12.9423828125
ADGRL4	286.75	609.0	1603.0	592.5	401.0	421.25
ADGRV1	15.4828125	14.709375	14.43125	14.8609375	16.0953125	13.71015625
ADH1A	11.640625	14.09375	11.984375	9.4140625	11.96875	11.640625
ADH1B	15.939453125	16.61328125	14.84375	16.291015625	17.4423828125	15.9033203125
ADH1C	11.515625	11.515625	11.515625	12.6875	11.0	11.515625
ADH4	17.1640625	16.7939453125	15.9453125	17.4599609375	16.3515625	16.6015625
ADH5	1918.0	2200.5	1604.0	1940.0	1739.5	1705.75
ADH6	21.19921875	21.59765625	20.43359375	17.51171875	21.8828125	20.96875
