	GSM4066398	GSM4066399	GSM4066400	GSM4066401	GSM4066402	GSM4066403
1700001D01Rik	8	7	5	12	9	3
1700001F09Rik	0	0	0	0	0	0
1700001G01Rik	1	1	0	0	0	0
1700001G11Rik	1	2	1	5	2	2
1700001J03Rik	0	2	0	2	7	2
1700001J04Rik	1	0	0	1	1	0
1700001J11Rik	0	0	0	0	0	0
1700001K19Rik	8	9	7	7	4	1
1700001K23Rik	9	14	11	12	13	19
1700001L05Rik	33	70	125	57	80	42
1700001L19Rik	1	1	1	2	1	1
1700001N15Rik	0	0	0	0	0	0
1700001O22Rik	6	5	2	3	2	4
1700001P01Rik	0	0	1	0	1	0
1700003C15Rik	3	0	3	0	1	2
1700003D09Rik	4	1	2	2	2	3
1700003E16Rik	22	23	11	14	11	7
1700003E24Rik	0	0	0	0	0	0
1700003F12Rik	7	7	4	3	5	2
1700003G18Rik	0	1	1	1	2	2
1700003H04Rik	0	0	0	0	0	0
1700003I16Rik	21	16	17	13	21	11
1700003I22Rik	0	0	0	0	0	0
1700003L19Rik	0	0	0	0	0	0
1700003M07Rik	2	3	5	2	6	3
1700003N22Rik	1	0	0	0	0	0
1700003O11Rik	0	4	2	1	2	2
1700003P14Rik	0	0	0	0	0	0
1700006A11Rik	0	0	0	0	0	0
1700006F04Rik	3	1	0	1	0	1
1700006H21Rik	0	0	0	0	0	0
1700006J14Rik	9	20	19	13	23	6
1700007E05Rik	14	15	12	8	15	5
1700007F19Rik	0	1	0	0	0	0
1700007H22Rik	0	0	0	0	0	0
1700007J10Rik	15	18	16	12	18	12
1700007K13Rik	0	0	0	0	1	0
1700007L15Rik	13	18	12	9	11	4
1700007M16Rik	0	0	0	0	0	0
1700007P06Rik	1	0	0	2	1	0
1700008B11Rik	9	11	7	11	10	6
1700008C04Rik	2	3	1	1	1	2
1700008J07Rik	35	31	28	25	27	20
1700008K24Rik	0	1	0	0	0	0
1700008N11Rik	0	0	0	0	0	0
1700008O03Rik	3	9	5	4	2	2
1700008P02Rik	0	0	0	1	0	0
1700009C05Rik	0	0	0	0	0	0
1700009J07Rik	2	0	1	0	0	0
1700009N14Rik	0	0	0	0	0	0
1700010B08Rik	2	0	1	0	1	0
1700010B13Rik	2	5	1	0	5	1
1700010D01Rik	0	0	0	0	1	0
1700010G06Rik	1	1	5	1	2	3
1700010H22Rik	0	0	0	0	0	0
1700010I02Rik	2	2	2	1	0	2
1700010I14Rik	14	8	10	6	14	7
1700010J16Rik	0	0	0	0	0	0
1700010K23Rik	1	0	0	0	1	0
1700010K24Rik	1	0	0	0	0	0
1700010L04Rik	1	2	1	0	0	1
1700010N08Rik	0	0	0	0	0	0
1700011B04Rik	4	1	1	0	3	1
1700011C11Rik	1	0	0	0	0	0
1700011D18Rik	0	0	0	0	0	0
1700011L03Rik	0	0	0	0	0	0
1700011L22Rik	0	0	0	1	0	0
1700011M02Rik	0	0	0	0	0	0
1700012A03Rik	0	0	0	0	1	0
1700012B07Rik	0	0	3	0	0	0
1700012B09Rik	0	0	0	0	0	0
1700012C08Rik	0	1	0	0	0	0
1700012C14Rik	2	0	0	0	1	0
1700012D14Rik	21	30	32	25	30	12
1700012D16Rik	5	5	10	3	9	2
1700012E03Rik	0	0	0	0	0	0
1700012I11Rik	0	0	0	0	1	0
1700012J15Rik	0	0	0	0	0	0
1700012P22Rik	0	0	0	0	0	0
1700013D24Rik	0	0	0	1	0	0
1700013F07Rik	3	6	3	3	6	4
1700013G24Rik	0	0	0	0	0	0
1700013H16Rik	0	0	0	0	0	0
1700013M08Rik	0	1	1	1	2	1
1700013N06Rik	0	0	0	0	0	0
1700014B07Rik	4	0	2	2	3	0
1700014D04Rik	2	1	1	1	0	0
1700014F14Rik	0	0	0	0	0	0
1700014L14Rik	0	0	0	0	0	0
1700015C15Rik	0	0	0	0	0	0
1700015C17Rik	1	1	4	0	3	0
1700015G11Rik	1	1	0	0	1	0
1700015H07Rik	0	0	0	0	0	0
1700015I17Rik	12	9	6	6	10	8
1700015O11Rik	2	4	5	0	1	1
1700016B01Rik	0	0	0	0	0	0
1700016C15Rik	0	3	2	0	2	1
1700016D06Rik	4	8	1	0	2	1
1700016F12Rik	0	0	1	0	0	1
1700016G22Rik	0	0	0	0	0	0
1700016H03Rik	0	0	0	1	0	0
1700016H13Rik	1	0	1	2	1	0
1700016J18Rik	0	0	0	0	1	0
1700016K05Rik	0	2	0	0	2	2
1700016K19Rik	0	5	0	1	0	16
1700016L21Rik	16	28	18	17	19	12
1700016P03Rik	0	2	0	2	3	2
1700016P04Rik	0	0	0	0	0	0
1700017B05Rik	238	288	326	212	288	175
1700017G19Rik	1	0	0	0	0	0
1700017I07Rik	0	0	1	1	0	0
1700017J07Rik	0	0	0	0	0	0
1700017L05Rik	0	0	0	0	0	0
1700017M07Rik	1	1	0	4	2	0
1700017N19Rik	1	0	0	0	0	0
1700018A04Rik	0	3	3	1	0	2
1700018A23Rik	0	0	1	2	1	1
1700018B08Rik	0	0	0	0	0	0
1700018B24Rik	0	0	0	0	0	0
1700018F24Rik	0	0	0	0	0	0
1700018G05Rik	3	1	0	0	1	0
1700018L02Rik	22	28	12	25	24	27
1700018M17Rik	0	0	1	0	0	0
1700018P08Rik	0	0	0	0	0	0
1700019A02Rik	0	0	1	0	1	0
1700019C18Rik	0	0	1	0	0	0
1700019D03Rik	110	169	50	61	55	58
1700019E08Rik	1	0	0	0	0	0
1700019F05Rik	0	0	0	0	0	0
1700019G24Rik	1	0	0	0	1	0
1700019J19Rik	7	2	2	2	0	1
1700019L13Rik	7	5	5	7	4	4
1700019M22Rik	0	0	0	0	0	0
1700019N19Rik	1	2	1	1	0	0
1700019P21Rik	0	0	0	0	0	0
1700020A23Rik	2	0	2	0	3	3
1700020D12Rik	0	0	0	0	0	0
1700020D14Rik	0	0	0	0	0	0
1700020G17Rik	2	2	1	3	0	0
1700020L13Rik	9	2	9	8	13	5
1700020L24Rik	1	9	19	7	14	18
1700020M21Rik	0	0	1	0	0	0
1700020N01Rik	0	0	0	0	0	0
1700020N15Rik	0	0	0	0	0	0
1700020N18Rik	0	0	0	0	0	0
1700021A07Rik	1	1	4	1	2	1
1700021F02Rik	0	1	0	0	0	0
1700021F07Rik	0	0	0	0	0	0
1700021F13Rik	0	0	0	0	0	0
1700021G15Rik	0	0	0	0	0	0
1700021J08Rik	1	3	5	0	5	6
1700021L23Rik	0	0	0	0	0	0
1700021N21Rik	0	0	1	1	0	2
1700021P04Rik	0	0	0	0	0	0
1700022A21Rik	0	0	0	0	0	0
1700022A22Rik	0	0	0	0	0	0
1700022E09Rik	1	0	0	0	0	0
1700022H01Rik	0	0	1	1	1	0
1700022H16Rik	0	0	0	0	0	0
1700022I11Rik	6	8	5	6	2	9
1700022N22Rik	10	5	8	5	4	8
1700023C21Rik	0	0	0	0	0	0
1700023F02Rik	4	1	0	2	4	1
1700023G09Rik	0	0	0	0	0	0
1700023H06Rik	60	48	43	50	48	25
1700024B05Rik	0	0	0	0	0	0
1700024B18Rik	0	0	0	0	0	0
1700024G13Rik	0	0	0	0	0	0
1700024I08Rik	0	0	0	0	0	0
1700024J04Rik	3	4	4	3	3	0
1700025B11Rik	0	0	0	0	0	0
1700025C18Rik	4	4	0	0	2	1
1700025D23Rik	0	0	0	0	0	1
1700025F24Rik	0	0	0	0	0	0
1700025G04Rik	140	178	199	187	233	220
1700025H01Rik	0	0	0	0	0	0
1700025J12Rik	0	0	0	0	0	0
1700025K04Rik	2	0	0	0	0	1
1700025K24Rik	4	0	0	0	1	0
1700025L06Rik	0	0	0	0	0	0
1700025M24Rik	0	0	0	0	0	0
1700025N21Rik	2	1	10	1	3	0
1700025N23Rik	14	13	12	10	10	1
1700025O08Rik	0	0	0	0	0	0
1700026D11Rik	3	1	1	1	7	0
1700026F02Rik	1	1	6	1	2	1
1700026J12Rik	0	0	0	0	0	0
1700026J14Rik	0	0	0	0	0	1
1700026N04Rik	1	1	4	3	1	0
1700027A07Rik	0	1	2	1	3	2
1700027A15Rik	0	0	0	1	0	0
1700027F06Rik	0	0	0	0	0	0
1700027F09Rik	0	0	0	0	0	0
1700027H10Rik	0	0	0	1	0	0
1700027I24Rik	0	0	0	0	1	0
1700027J07Rik	2	7	9	4	4	0
1700028B04Rik	4	7	7	0	4	1
1700028D13Rik	2	3	3	3	4	3
1700028E10Rik	23	26	30	17	38	15
1700028I16Rik	0	0	0	0	0	0
1700028J19Rik	9	33	31	69	55	63
1700028K03Rik	18	8	11	7	9	18
1700028M03Rik	0	0	0	0	0	0
1700028N14Rik	2	2	1	4	1	1
1700028P14Rik	0	0	0	0	0	0
1700028P15Rik	0	1	1	0	1	0
1700029B22Rik	0	2	1	0	0	0
1700029E06Rik	0	0	1	0	0	0
1700029F12Rik	2	5	9	3	7	2
1700029H14Rik	0	4	5	3	2	2
1700029I15Rik	4	11	12	3	10	5
1700029J03Rik	0	0	0	0	0	1
1700029J07Rik	15	23	14	17	15	22
1700029M03Rik	0	0	0	0	0	0
1700029M20Rik	0	0	0	1	0	0
1700029N11Rik	0	0	1	0	0	0
1700030A11Rik	0	0	2	0	0	0
1700030C10Rik	22	17	20	14	12	11
1700030C12Rik	0	0	0	1	1	0
1700030C14Rik	1	1	1	0	2	0
1700030E10Rik	0	0	0	0	0	0
1700030F04Rik	0	0	0	0	1	0
1700030J22Rik	8	4	2	4	2	3
1700030K09Rik	35	43	59	41	63	26
1700030L20Rik	0	0	0	0	0	0
1700030L22Rik	2	0	4	1	4	3
1700030M09Rik	0	1	0	0	0	0
1700030N03Rik	11	10	13	8	15	1
1700030O20Rik	0	0	0	0	0	0
1700031A10Rik	0	0	0	0	0	0
1700031F05Rik	0	0	0	0	0	0
1700031F10Rik	0	0	0	0	0	0
1700031L13Rik	0	0	0	0	0	0
1700031M16Rik	0	0	0	0	0	0
1700031P21Rik	1	1	1	1	0	0
1700034B16Rik	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0
1700034G24Rik	0	0	0	0	1	0
1700034H15Rik	38	37	31	28	47	21
1700034I23Rik	10	2	8	2	4	10
1700034J05Rik	17	23	21	20	21	11
1700034K08Rik	5	2	2	2	3	1
1700034P13Rik	5	17	13	11	10	19
1700036A12Rik	2	0	1	1	0	0
1700036G14Rik	0	0	0	0	0	0
1700036O09Rik	0	0	0	0	0	0
1700037C06Rik	1	0	2	1	1	2
1700037C18Rik	26	38	39	21	40	25
1700037F03Rik	0	1	0	0	0	1
1700037H04Rik	65	98	185	138	188	76
1700039E22Rik	0	0	0	0	0	0
1700039M10Rik	1	1	0	0	0	1
1700039M15Rik	0	0	0	0	0	0
1700040D17Rik	5	1	2	2	5	2
1700040E09Rik	0	0	0	0	0	0
1700040F15Rik	0	0	0	0	0	0
1700040F17Rik	3	0	3	4	0	0
1700040L08Rik	3	2	4	2	4	1
1700041B01Rik	0	0	0	0	0	0
1700041C23Rik	0	0	0	0	0	0
1700041G16Rik	1	0	0	1	2	1
1700041I07Rik	0	0	0	0	0	0
1700041M05Rik	0	0	0	0	0	0
1700041M19Rik	0	0	0	0	0	0
1700042D02Rik	0	0	0	0	1	0
1700042G15Rik	0	0	0	0	0	0
1700042O05Rik	1	0	1	0	0	0
1700042O10Rik	5	2	1	2	3	1
1700044C05Rik	0	0	0	1	0	0
1700044K03Rik	0	0	0	0	0	0
1700045H11Rik	0	0	1	0	2	5
1700046C09Rik	0	0	0	0	0	0
1700047A11Rik	5	5	2	8	6	9
1700047E10Rik	0	0	2	2	0	0
1700047F07Rik	1	0	0	0	0	0
1700047G03Rik	1	1	0	0	0	0
1700047G07Rik	0	1	0	1	2	0
1700047K16Rik	6	13	6	7	5	5
1700047L14Rik	4	9	2	7	1	7
1700047M11Rik	3	12	21	9	15	0
1700048F04Rik	0	0	0	0	0	0
1700048M11Rik	4	2	0	3	1	3
1700048O14Rik	0	0	0	0	0	0
1700048O20Rik	11	6	19	12	16	11
1700048P04Rik	0	0	0	0	0	0
1700049E15Rik	0	1	0	1	1	3
1700049E17Rik1	0	0	0	0	0	0
1700049E17Rik2	0	0	0	0	0	0
1700049E22Rik	0	0	0	0	0	0
1700049L16Rik	0	0	0	0	0	0
1700051A21Rik	1	1	2	2	0	0
1700052H01Rik	0	0	0	0	0	0
1700052I22Rik	0	0	0	0	0	0
1700052K11Rik	45	35	53	45	55	24
1700054A03Rik	4	2	6	5	7	4
1700054K02Rik	0	0	0	0	0	0
1700054K19Rik	0	0	0	0	0	0
1700054M17Rik	0	0	0	0	0	0
1700054O05Rik	1	1	1	2	2	3
1700055C04Rik	0	0	0	0	0	0
1700055D18Rik	3	8	4	8	9	3
1700056E22Rik	3	5	7	7	5	3
1700056N10Rik	25	34	35	13	21	17
1700057G04Rik	0	2	5	4	3	1
1700057H15Rik	0	2	0	0	0	0
1700057H21Rik	0	0	0	0	0	0
1700058P15Rik	3	9	10	7	5	8
1700060C16Rik	0	0	0	0	0	0
1700060C20Rik	1	0	0	0	0	0
1700060J05Rik	11	18	10	5	11	5
1700060O08Rik	0	0	0	0	0	0
1700061E17Rik	0	0	0	0	1	0
1700061E18Rik	0	0	0	0	0	0
1700061F12Rik	0	0	0	0	0	0
1700061H18Rik	4	2	4	1	4	3
1700061I17Rik	0	0	3	0	0	0
1700061J23Rik	0	0	0	0	0	0
1700061N14Rik	0	0	0	0	0	0
1700062C10Rik	8	5	7	4	5	0
1700063A18Rik	0	0	0	0	0	0
1700063D05Rik	7	3	3	3	3	6
1700063H04Rik	0	4	3	3	10	0
1700063H06Rik	0	0	0	0	0	0
1700063J08Rik	1	1	1	2	7	5
1700063K16Rik	0	0	0	0	0	0
1700063O14Rik	0	1	0	0	0	0
1700064H15Rik	13	5	3	3	4	6
1700064J06Rik	4	1	2	0	4	0
1700064M15Rik	1	1	0	0	0	1
1700065D16Rik	0	0	0	0	3	1
1700065I16Rik	0	0	0	0	0	0
1700065J11Rik	0	0	0	0	0	0
1700065J18Rik	0	0	0	0	0	0
1700065L07Rik	0	0	0	0	1	0
1700065O20Rik	0	0	0	0	0	0
1700066B17Rik	0	0	0	0	0	0
1700066B19Rik	7	5	8	10	4	3
1700066C05Rik	0	0	0	1	0	0
1700066J03Rik	4	2	1	1	3	2
1700066M21Rik	35	51	83	42	63	19
1700066N21Rik	0	0	0	0	0	0
1700066O22Rik	2	2	0	1	0	1
1700067G17Rik	0	0	0	0	0	0
1700067K01Rik	1	2	9	2	2	4
1700067P10Rik	0	0	0	0	0	1
1700069B07Rik	5	5	6	0	5	3
1700069L16Rik	0	0	0	0	0	0
1700069P05Rik	0	0	0	0	0	0
1700071G01Rik	7	4	2	1	1	0
1700071K01Rik	0	0	0	0	0	0
1700071M16Rik	2	13	24	12	30	1
1700072B07Rik	0	0	0	0	0	0
1700072G22Rik	0	0	0	0	0	0
1700072O05Rik	0	0	0	0	0	0
1700073E17Rik	1	1	6	9	3	0
1700074H08Rik	0	1	0	0	0	0
1700080C20Rik	0	0	0	0	0	0
1700080N15Rik	0	0	0	0	0	0
1700081B01Rik	0	0	0	0	0	0
1700081H04Rik	0	0	0	0	0	0
1700081N11Rik	1	0	0	0	1	0
1700082M22Rik	86	67	73	52	62	38
1700083H02Rik	0	0	0	0	0	0
1700084C06Rik	0	2	4	1	0	0
1700084D21Rik	0	0	0	0	0	0
1700084E18Rik	6	6	6	8	13	2
1700084F23Rik	0	0	0	0	0	0
1700084J12Rik	5	4	8	2	2	3
1700084M14Rik	0	0	0	0	0	0
1700085C21Rik	0	0	2	0	0	0
1700085D07Rik	2	0	3	1	5	3
1700086D15Rik	12	8	4	10	7	6
1700086L19Rik	114	187	45	72	93	67
1700086O06Rik	55	48	66	64	74	35
1700086P04Rik	1	4	2	3	6	2
1700087I21Rik	2	3	4	2	1	0
1700087M22Rik	2	1	0	1	1	0
1700088E04Rik	32	38	6	21	23	29
1700091H14Rik	0	0	0	0	0	0
1700092C02Rik	0	0	0	0	0	0
1700092C10Rik	0	0	0	0	0	0
1700092C17Rik	0	1	0	0	0	0
1700092E19Rik	0	0	0	0	0	0
1700092K14Rik	0	0	0	0	0	1
1700092M07Rik	4	0	2	0	2	2
1700093J21Rik	3	3	2	5	3	0
1700093K21Rik	2	1	1	3	2	1
1700093P08Rik	0	0	0	0	0	0
1700094D03Rik	8	30	8	13	15	15
1700094J05Rik	0	2	2	0	1	1
1700094M23Rik	3	3	3	3	2	1
1700094M24Rik	0	0	0	0	0	0
1700095A13Rik	0	0	0	0	1	0
1700095A21Rik	9	9	10	5	8	8
1700095B10Rik	0	0	0	0	0	0
1700095J03Rik	2	3	0	3	3	5
1700095J07Rik	13	13	11	9	7	9
1700095J12Rik	6	5	5	1	6	1
1700095K22Rik	0	0	0	1	0	0
1700096J18Rik	0	0	0	0	0	1
1700096K18Rik	6	4	13	21	15	23
1700097N02Rik	0	4	15	1	9	0
1700099I09Rik	5	3	6	4	2	1
1700100I10Rik	3	2	4	0	0	2
1700100L14Rik	2	2	2	0	0	0
1700101I11Rik	1	6	9	5	11	5
1700101I19Rik	0	0	0	0	0	0
1700101O22Rik	0	0	0	0	0	0
1700102H20Rik	5	7	3	10	4	2
1700102P08Rik	0	2	7	1	2	1
1700104B16Rik	0	0	0	0	0	0
1700104L18Rik	0	0	0	0	0	0
1700105G05Rik	1	0	1	0	1	0
1700105P06Rik	10	14	11	10	15	2
1700106O07Rik	0	0	0	0	0	0
1700108F19Rik	1	1	0	1	3	0
1700108J01Rik	1	3	3	3	0	0
1700108N06Rik	0	0	0	0	0	0
1700108N11Rik	0	0	0	0	0	1
1700109G14Rik	0	0	0	0	2	1
1700109G15Rik	0	0	0	0	0	0
1700109H08Rik	56	56	72	51	58	34
1700109I08Rik	0	0	0	0	0	0
1700109K24Rik	26	36	31	21	20	20
1700110C19Rik	1	2	4	2	3	1
1700110I01Rik	1	2	5	4	4	0
1700110I07Rik	5	3	1	2	0	0
1700110K17Rik	19	31	6	16	11	32
1700111E14Rik	0	1	0	0	0	0
1700111N16Rik	0	0	0	0	0	0
1700112D23Rik	2	5	4	0	3	3
1700112H15Rik	0	0	0	0	0	0
1700112J05Rik	0	1	2	0	0	0
1700112J16Rik	8	3	11	1	12	4
1700112K13Rik	0	0	0	0	0	0
1700112M02Rik	0	0	0	0	0	0
1700113A16Rik	6	16	10	3	10	5
1700113B09Rik	2	1	2	0	1	0
1700113H08Rik	1	0	1	0	1	0
1700116B05Rik	0	0	0	0	0	0
1700116H05Rik	6	9	3	7	8	9
1700119H24Rik	0	0	5	2	1	0
1700119I11Rik	0	0	0	1	0	0
1700120B22Rik	0	0	2	0	3	0
1700120C14Rik	4	14	16	13	8	13
1700120C18Rik	0	0	0	1	0	0
1700120E14Rik	9	8	7	5	5	3
1700120G07Rik	3	0	1	0	2	4
1700120G11Rik	1	2	0	1	0	0
1700120K04Rik	0	0	0	0	0	0
1700120O09Rik	9	4	4	5	1	2
1700121C08Rik	0	0	0	1	0	0
1700121L03Rik	0	0	0	0	0	0
1700121L16Rik	5	4	1	1	2	1
1700121N20Rik	0	0	0	0	0	0
1700122C19Rik	3	3	6	6	3	2
1700122D07Rik	0	0	0	0	0	0
1700122E12Rik	1	2	3	2	0	1
1700122H20Rik	0	0	1	0	0	0
1700122O11Rik	0	2	0	0	0	1
1700123J17Rik	1	1	0	0	1	0
1700123K08Rik	0	0	1	0	0	0
1700123L14Rik	0	0	1	2	0	0
1700123M08Rik	17	19	12	14	17	10
1700123O12Rik	0	0	0	0	0	0
1700123O20Rik	60	86	148	92	126	68
1700123O21Rik	0	0	1	0	0	0
1700124L16Rik	2	2	0	0	3	0
1700124M09Rik	0	0	0	0	0	0
1700125G02Rik	0	0	0	0	0	0
1700125G22Rik	0	1	0	0	0	0
1700125H03Rik	1	6	2	1	4	0
1700125H20Rik	1	0	0	1	2	1
1700126A01Rik	0	0	0	0	0	0
1700126G02Rik	10	10	3	5	1	6
1700126H18Rik	0	0	0	0	0	0
1700127F24Rik	0	0	0	0	0	0
1700128A07Rik	0	0	0	0	0	0
1700128E19Rik	1	0	1	1	0	0
1700128F08Rik	21	11	7	8	11	6
1700128I11Rik	0	0	0	0	0	0
1700129C05Rik	0	0	0	0	1	0
1700129L04Rik	0	0	0	0	0	0
1810006J02Rik	7	10	4	5	2	2
1810007C17Rik	1	0	0	0	0	0
1810007D17Rik	1	4	3	0	0	2
1810008B01Rik	10	12	1	2	6	6
1810008I18Rik	32	38	51	40	18	17
1810009A15Rik	37	40	96	57	77	37
1810009J06Rik	1824	657	95	36	10	24
1810010H24Rik	14	17	33	28	21	28
1810010K12Rik	72	103	29	65	32	34
1810012K08Rik	14	9	20	9	11	3
1810012K16Rik	0	2	3	2	1	2
1810013D15Rik	9	8	9	8	7	7
1810013L24Rik	249	395	435	355	430	295
1810014B01Rik	28	40	41	24	36	17
1810014P07Rik	6	7	7	4	7	7
1810018F18Rik	16	11	5	2	2	5
1810019D21Rik	158	134	77	90	55	84
1810019N24Rik	1	5	3	0	0	1
1810020O05Rik	2	1	0	1	1	0
1810021B22Rik	12	8	10	8	9	11
1810024B03Rik	6	18	10	13	19	4
1810028F09Rik	1920	1416	245	370	104	83
1810030O07Rik	126	182	212	135	189	135
1810034E14Rik	20	37	18	25	20	31
1810035K13Rik	2	3	1	3	0	0
1810037I17Rik	79	177	160	125	110	110
1810041H14Rik	10	35	11	7	7	7
1810044D09Rik	9	13	7	12	10	9
1810044K17Rik	122	67	19	20	14	11
1810046K07Rik	0	1	3	2	3	3
1810049I09Rik	0	0	0	0	0	0
1810049J17Rik	9	0	21	0	0	25
1810053B23Rik	626	178	66	95	90	18
1810055G02Rik	57	70	344	89	78	44
1810058I24Rik	75	148	199	191	220	107
1810058N15Rik	5	1	2	2	2	3
1810059C17Rik	0	1	0	2	1	0
1810059H22Rik	36	44	43	46	24	21
1810062G17Rik	7	7	6	9	11	11
1810062O18Rik	12	14	13	11	19	8
1810063I02Rik	1	2	1	4	3	2
1810064F22Rik	51	75	20	28	33	24
1810065E05Rik	0	0	0	1	0	0
1810073O08Rik	0	2	5	1	0	0
2010001A14Rik	7	12	12	16	15	9
2010001K21Rik	45	34	39	21	17	12
2010001M07Rik	8	6	8	0	5	3
2010003K11Rik	0	3	53	0	6	0
2010007H06Rik	20	21	19	23	24	16
2010009K17Rik	4	1	3	2	0	1
2010010A06Rik	1	0	1	0	0	1
2010013B24Rik	2	0	3	0	2	0
2010016I18Rik	33	26	35	21	19	16
2010103J01Rik	4	3	7	0	0	4
2010106C02Rik	11	9	3	10	5	9
2010106E10Rik	0	0	34	0	7	0
2010106G04Rik	0	0	0	1	1	0
2010109A12Rik	3	2	4	3	5	2
2010110E17Rik	8	2	5	1	3	0
2010110G14Rik	0	0	0	0	1	0
2010110K18Rik	14	6	14	7	8	4
2010203P06Rik	1	0	0	1	1	0
2010204K13Rik	12	6	9	10	14	14
2010308F09Rik	1	3	1	0	0	1
2010309G21Rik	0	5	15	7	6	2
2010310C07Rik	7	6	4	4	6	1
2010315B03Rik	83	97	116	71	76	66
2010320M18Rik	19	18	40	38	38	27
2010320O07Rik	4	6	3	3	7	3
2200002D01Rik	8	15	59	12	22	54
2200002J24Rik	10	7	6	8	1	31
2210010C04Rik	51773	33150	6027	14758	4413	6079
2210011K15Rik	0	1	0	0	1	1
2210016F16Rik	99	141	223	114	151	112
2210016L21Rik	102	119	125	114	108	104
2210017I01Rik	6	29	4	3	4	2
2210020O09Rik	2	4	0	0	3	1
2210022D18Rik	0	1	0	0	0	0
2210039B01Rik	2	6	6	6	3	4
2210404E10Rik	1	1	0	0	0	0
2210406O10Rik	3	1	9	6	1	2
2210408F21Rik	10	12	9	12	11	6
2210408I21Rik	66	47	48	43	73	32
2210409D07Rik	0	0	0	0	0	0
2210409E12Rik	0	0	2	0	0	0
2210411M09Rik	9	6	8	4	8	10
2210414B05Rik	0	0	0	0	0	0
2210414F02Rik	0	0	1	0	0	0
2210417A02Rik	1	0	2	0	0	0
2210418O10Rik	121	139	92	64	66	55
2210420H20Rik	0	2	3	4	2	2
2300002M23Rik	0	58	0	0	0	1
2300003K06Rik	1	1	0	0	0	0
2300009A05Rik	20	23	41	12	35	26
2310001H17Rik	20	46	38	35	54	24
2310001K24Rik	3	0	4	2	0	4
2310002D06Rik	3	0	0	0	2	0
2310002F09Rik	10	17	10	13	15	7
