	GSM4508496	GSM4508497	GSM4508498	GSM4508499	GSM4508500	GSM4508501	GSM4508502	GSM4508503	GSM4508504	GSM4508505	GSM4508506	GSM4508507
1700015E13Rik	0	0	1	0	0	1	1	0	1	0	0	0
1700015F17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700015G11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700016C15Rik	1	3	3	3	0	2	4	0	2	0	1	3
1700016D06Rik	5	3	4	3	2	1	6	3	8	0	4	2
1700016H13Rik	0	0	0	0	0	0	0	0	1	0	0	0
1700016K19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017B05Rik	22	60	41	88	30	72	95	52	141	12	47	82
1700017D01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700017N19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018B08Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018C11Rik	0	0	0	3	2	0	4	0	4	0	0	1
1700018F24Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700018M17Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019A02Rik	0	0	0	0	0	1	0	1	2	0	0	2
1700019B03Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019D03Rik	21	25	26	48	10	45	30	18	37	0	26	40
1700019M22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019N19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700019O17Rik	0	0	0	0	1	0	0	0	0	0	0	0
1700020A23Rik	0	0	0	0	0	0	0	0	0	0	1	0
1700020D05Rik	0	4	4	5	4	2	3	2	4	1	2	2
1700020L24Rik	5	5	6	13	5	22	3	2	15	0	6	10
1700020N01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700020N15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700021F05Rik	133	190	124	409	102	226	327	183	455	34	191	298
1700021F07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022A21Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700022I11Rik	2	4	3	9	2	2	3	0	7	1	3	7
1700023F06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024B05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024G13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024J04Rik	0	4	2	10	2	2	1	0	12	0	0	4
1700024P04Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700024P16Rik	0	3	3	0	0	2	0	2	11	0	3	6
1700025B11Rik	0	0	0	2	1	0	0	0	0	0	0	0
1700025C18Rik	0	0	0	1	0	0	0	0	0	0	0	0
1700025F22Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700025G04Rik	767	1376	1017	2411	773	1179	1378	1304	2459	177	1390	2405
1700028B04Rik	0	1	0	1	0	1	0	0	3	1	1	1
1700028J19Rik	2	2	0	6	2	0	6	1	0	0	2	3
1700028K03Rik	1	4	1	0	0	0	2	1	2	0	3	1
1700028P14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029F12Rik	0	1	1	2	1	1	2	0	0	0	3	1
1700029H14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700029I15Rik	2	0	1	10	0	3	3	7	11	0	1	3
1700029J07Rik	6	16	9	20	3	9	22	4	26	3	5	5
1700029P11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700030C10Rik	0	1	0	2	0	1	2	0	0	0	2	1
1700030J22Rik	1	2	3	2	0	6	1	1	2	0	5	2
1700030K09Rik	37	82	46	120	25	46	71	45	115	5	33	49
1700031F05Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700031M16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700034I23Rik	2	2	2	4	1	2	1	0	1	0	2	6
1700034J05Rik	0	1	0	0	0	0	0	1	0	0	0	4
1700034O15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700037C18Rik	2	2	0	17	2	9	12	2	10	1	7	10
1700037H04Rik	10	22	21	47	14	32	33	18	67	3	17	68
1700039E15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040F15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700040L02Rik	0	0	1	1	2	0	0	1	4	0	1	0
1700042G07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700047I17Rik2	0	0	0	0	2	0	0	0	0	0	0	0
1700048O20Rik	5	5	2	9	1	9	5	5	3	0	4	11
1700049E17Rik1	0	0	0	0	0	0	0	0	0	0	0	0
1700049E17Rik2	0	1	0	0	0	0	0	0	0	0	0	2
1700049G17Rik	26	48	49	96	29	54	83	41	111	3	67	84
1700049L16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700056E22Rik	0	0	2	3	1	2	3	0	2	0	1	2
1700057G04Rik	0	1	1	2	0	3	6	1	3	0	2	0
1700061G19Rik	0	1	1	2	0	2	4	0	5	0	1	2
1700063K16Rik	0	0	0	0	0	0	0	0	1	0	0	0
1700064H15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700065I16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700066B19Rik	1	2	5	9	0	4	7	1	11	0	4	2
1700066M21Rik	12	26	19	52	11	30	36	22	62	1	19	29
1700067K01Rik	2	9	4	15	2	2	18	1	9	0	7	10
1700067P10Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700069L16Rik	0	0	0	0	1	0	0	0	0	0	0	0
1700071K01Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700073E17Rik	0	0	0	0	0	0	1	2	2	0	0	0
1700074P13Rik	0	0	0	0	0	0	0	0	1	0	0	0
1700080E11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700080O16Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700084J12Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700084M14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700086D15Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700086L19Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700088E04Rik	4	2	3	19	3	9	23	3	20	0	10	22
1700091H14Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700092M07Rik	2	0	0	0	1	0	0	0	0	0	0	2
1700093K21Rik	0	2	4	10	1	1	2	1	8	0	3	1
1700102P08Rik	3	4	4	4	2	8	6	4	8	1	3	7
1700109H08Rik	46	121	82	204	50	64	154	85	220	6	79	136
1700110I07Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700112E06Rik	6	15	11	35	6	18	12	12	38	1	10	22
1700113H08Rik	3	4	8	17	5	10	12	6	2	0	5	12
1700122O11Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700123I01Rik	0	0	0	0	0	0	0	0	2	0	0	0
1700123K08Rik	1	0	0	2	0	0	0	0	1	0	0	0
1700123L14Rik	0	0	0	0	0	0	0	0	0	0	1	0
1700123O20Rik	21	40	16	45	21	35	51	31	63	4	28	46
1700125H20Rik	0	0	0	0	0	0	0	0	0	0	0	0
1700128F08Rik	4	9	7	7	4	5	12	7	9	1	3	11
1700129C05Rik	0	0	0	0	0	0	1	0	0	0	0	1
1810009A15Rik	9	8	8	45	8	10	13	21	7	0	21	27
1810009J06Rik	0	0	0	0	0	0	0	0	0	0	0	0
1810010H24Rik	2	11	11	15	2	3	5	5	12	1	12	5
1810011H11Rik	2	1	2	2	3	3	0	1	10	0	2	1
1810011O10Rik	136	176	116	288	123	288	322	191	383	19	191	321
1810013L24Rik	913	1494	1113	3157	970	1642	1561	1212	2196	137	1227	1813
1810018F18Rik	0	0	0	0	0	0	0	0	0	1	0	0
1810022K09Rik	19	45	25	71	19	28	31	27	62	3	23	32
1810024B03Rik	1	3	5	10	5	1	6	4	6	1	4	6
1810026J23Rik	351	713	535	1407	442	772	895	614	1408	82	825	1172
1810030O07Rik	137	237	150	418	136	214	223	170	401	24	176	278
1810032O08Rik	0	9	8	20	4	2	17	7	17	2	5	17
1810037I17Rik	120	252	196	508	140	235	374	200	474	22	249	318
1810041L15Rik	0	8	5	9	3	9	44	18	39	4	19	35
1810043G02Rik	14	48	45	92	28	41	49	45	92	3	54	56
1810043H04Rik	7	24	27	46	15	18	33	24	56	3	30	36
1810046K07Rik	0	1	0	0	0	0	0	0	0	0	0	0
1810049J17Rik	0	0	0	1	0	0	0	0	0	0	1	0
1810055G02Rik	16	31	18	46	11	33	19	19	27	2	17	27
1810062G17Rik	0	0	0	1	0	0	1	0	0	0	0	0
1810065E05Rik	0	0	0	0	0	0	0	0	0	0	0	0
2010001K21Rik	0	0	0	0	0	0	0	0	0	0	0	0
2010003K11Rik	0	0	0	0	0	1	0	0	1	0	0	0
2010005H15Rik	0	0	0	0	0	2	0	0	0	0	0	1
2010010A06Rik	0	0	0	0	0	1	0	0	0	0	0	0
2010106E10Rik	0	1	0	0	0	0	0	0	0	0	0	0
2010107E04Rik	267	500	261	942	240	480	759	382	790	72	369	449
2010107G12Rik	1	1	6	10	2	1	1	1	4	0	0	3
2010107G23Rik	8	17	5	24	7	4	11	4	23	2	6	9
2010109A12Rik	1	1	1	1	0	0	0	0	7	0	1	1
2010109I03Rik	3	22	12	29	5	11	9	10	20	0	16	13
2010111I01Rik	242	315	238	559	136	308	320	233	462	32	191	320
2010300C02Rik	5	9	4	10	4	7	15	17	43	8	19	42
2010315B03Rik	10	36	26	75	23	37	48	28	77	2	30	33
2200002D01Rik	1	0	1	1	3	2	3	1	0	1	1	2
2200002J24Rik	0	0	0	0	0	0	0	0	0	0	0	0
2210010C04Rik	1	5	3	6	0	2	2	5	10	0	5	8
2210011C24Rik	2	2	1	4	2	4	1	2	4	0	2	3
2210013O21Rik	97	202	126	309	96	142	164	172	375	22	143	246
2210016F16Rik	70	88	70	207	48	117	159	121	256	16	125	169
2210016L21Rik	34	54	34	98	22	39	59	39	88	5	53	58
2210017I01Rik	0	0	0	0	0	0	1	0	4	0	1	1
2210404O09Rik	10	13	9	34	5	9	17	8	23	1	8	11
2210407C18Rik	0	0	0	0	0	0	0	0	0	0	0	0
2210408I21Rik	25	25	22	60	7	24	31	26	46	3	21	28
2210409E12Rik	0	0	0	0	0	0	0	0	0	0	0	0
2210418O10Rik	85	181	115	321	81	138	170	129	297	10	138	216
2300002M23Rik	0	0	0	0	0	0	0	0	0	0	0	0
2300003K06Rik	0	0	0	0	0	0	0	0	0	0	0	0
2300009A05Rik	14	33	30	57	23	35	47	25	65	4	41	50
2310002L09Rik	1209	1999	1505	3436	1130	1917	2097	1422	3844	203	1713	2238
2310003L06Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310007B03Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310009B15Rik	9	12	15	30	7	14	19	21	30	3	23	24
2310011J03Rik	20	30	16	56	21	30	44	24	68	6	44	38
2310022A10Rik	269	518	375	971	282	454	695	460	1059	75	559	768
2310022B05Rik	136	303	171	484	145	242	306	270	507	24	270	459
2310030G06Rik	9	22	6	34	9	21	37	20	30	4	35	17
2310033P09Rik	22	24	17	55	13	28	35	22	51	5	28	32
2310034C09Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310034G01Rik	0	11	8	9	2	4	7	2	11	0	11	16
2310035C23Rik	105	178	157	366	92	180	208	138	414	22	162	279
2310036O22Rik	146	281	201	516	153	269	351	217	571	26	289	444
2310039H08Rik	25	41	35	72	36	31	43	32	101	6	32	61
2310046K23Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310050C09Rik	0	0	0	0	0	0	0	0	0	0	1	0
2310057J18Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310057M21Rik	144	284	155	465	127	243	326	227	555	29	229	392
2310057N15Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310061I04Rik	317	599	490	1195	390	699	891	573	1325	88	708	1157
2310061N02Rik	0	0	0	0	0	0	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0	0	0	0	0	0	0
2410002F23Rik	31	93	73	203	36	74	104	50	143	7	58	90
2410004B18Rik	84	162	105	273	93	122	162	114	293	14	143	188
2410004P03Rik	5	12	9	29	9	13	16	10	26	2	16	17
2410015M20Rik	59	114	44	192	59	134	251	76	151	13	120	106
2410016O06Rik	16	34	25	48	20	29	38	10	53	4	16	20
2410024N13Rik	2	0	0	1	0	0	0	0	0	0	0	0
2410089E03Rik	81	157	125	268	79	137	189	121	232	19	151	192
2410131K14Rik	104	220	148	370	121	221	308	223	481	27	199	374
2410137M14Rik	3	2	1	5	2	0	1	3	1	1	2	1
2410141K09Rik	0	2	0	1	0	0	0	3	1	0	1	4
2510002D24Rik	102	153	131	338	112	140	204	155	282	22	144	216
2510009E07Rik	392	678	471	1324	482	720	588	719	1222	71	648	1137
2510039O18Rik	83	156	102	254	82	207	239	142	264	20	154	243
2610001J05Rik	137	328	211	503	153	236	339	233	553	34	235	405
2610002M06Rik	151	194	153	471	126	164	218	149	306	7	164	219
2610005L07Rik	88	177	119	412	117	177	197	137	374	18	159	266
2610008E11Rik	249	472	334	840	283	435	556	310	906	45	442	644
2610020H08Rik	6	10	5	35	4	18	13	8	36	1	5	14
2610021A01Rik	124	249	145	376	164	229	236	134	321	11	169	290
2610024D14Rik	0	0	0	0	0	0	0	0	0	0	0	0
2610028H24Rik	1	1	0	1	0	0	6	0	3	0	0	2
2610042L04Rik	0	1	0	0	0	0	0	0	0	0	0	0
2610044O15Rik8	246	444	306	806	244	399	581	315	883	44	487	671
2610301B20Rik	29	94	44	152	47	68	93	79	148	6	76	93
2610305D13Rik	10	37	20	46	15	37	55	18	62	3	31	41
2610318N02Rik	0	0	0	0	0	0	0	0	0	0	0	0
2610507B11Rik	5758	10800	8431	22921	6485	10808	14161	9337	21045	1412	10835	15081
2610524H06Rik	6	9	14	36	8	16	12	13	24	2	13	19
2610528A11Rik	1	1	0	5	0	1	1	0	3	0	0	0
2610528J11Rik	0	0	0	0	0	0	0	0	0	0	0	0
2700029M09Rik	25	48	38	131	20	47	83	45	95	7	56	85
2700049A03Rik	59	123	77	223	66	101	98	66	154	9	81	163
2700060E02Rik	511	905	561	1833	550	713	968	780	1573	99	846	1192
2700062C07Rik	2	11	19	21	5	11	13	7	19	2	7	22
2700081O15Rik	22	64	49	122	32	74	92	46	89	4	53	75
2700094K13Rik	14	26	15	55	19	17	46	10	42	5	33	23
2700097O09Rik	193	423	281	781	216	421	404	302	713	53	253	559
2700099C18Rik	3	4	6	9	2	4	7	7	12	2	6	15
2810004N23Rik	96	201	83	313	96	153	225	126	321	25	150	215
2810006K23Rik	24	60	22	94	27	71	106	54	92	3	49	93
2810021J22Rik	13	11	19	30	11	17	17	18	39	0	27	25
2810025M15Rik	8	24	5	34	10	17	22	4	37	1	16	21
2810039B14Rik	31	65	49	125	39	53	67	39	104	2	48	96
2810047C21Rik1	0	0	0	0	0	0	0	0	0	0	0	0
2810403A07Rik	275	597	315	968	265	458	461	377	933	42	464	733
2810408A11Rik	0	1	0	1	0	0	0	2	1	0	1	1
2810417H13Rik	7	8	4	7	5	5	4	10	14	0	2	11
2810428I15Rik	33	70	35	144	48	68	90	37	87	9	71	106
2810459M11Rik	0	4	0	3	0	3	0	1	2	0	0	0
2810474O19Rik	101	166	137	345	132	209	245	122	301	5	97	168
2900011O08Rik	0	0	0	0	0	0	1	0	0	0	0	0
2900026A02Rik	581	1014	605	1716	479	884	985	866	1769	107	770	1368
2900055J20Rik	1	0	0	1	0	0	2	0	0	0	1	0
2900092C05Rik	0	0	0	0	0	0	0	0	0	0	1	0
3000002C10Rik	13	14	5	18	4	14	25	10	18	1	17	20
3010026O09Rik	9	16	9	23	8	9	12	7	17	0	10	11
3100002H09Rik	0	0	0	0	0	0	1	0	0	1	0	0
3110001I22Rik	16	32	20	51	6	20	33	14	49	1	17	18
3110002H16Rik	164	315	242	564	166	326	381	245	590	23	284	420
3110009E18Rik	2	2	2	6	1	2	3	3	7	0	3	9
3110018I06Rik	0	0	0	0	0	0	0	0	0	0	0	0
3110021N24Rik	5	4	4	12	0	0	2	3	1	0	4	7
3110035E14Rik	0	3	1	0	0	2	1	1	7	0	0	1
3110040N11Rik	14	35	18	53	19	32	42	35	64	6	26	35
3110043O21Rik	150	292	206	514	169	276	307	261	503	24	233	388
3110052M02Rik	5	13	7	19	3	5	7	7	16	1	6	12
3110053B16Rik	0	8	9	11	3	11	9	1	10	2	8	6
3110062M04Rik	45	65	66	175	39	28	40	41	65	0	30	54
3110067C02Rik	1	1	0	3	1	1	2	2	3	0	1	0
3110070M22Rik	1	1	0	3	1	2	2	1	4	0	2	6
3110079O15Rik	0	0	0	0	0	0	0	0	0	0	0	0
3110082I17Rik	24	38	27	66	26	28	38	34	52	4	33	73
3110082J24Rik	0	0	0	0	0	0	0	0	0	0	0	0
3300002I08Rik	3	2	4	2	2	5	1	5	6	0	3	1
3425401B19Rik	2069	3496	3135	8078	2484	2833	4523	3203	5431	632	3494	4281
3632451O06Rik	32	90	63	113	38	56	143	68	119	13	106	135
3830403N18Rik	0	0	0	1	0	1	0	0	2	0	0	1
3830406C13Rik	61	135	91	225	65	128	169	90	254	8	112	160
3830408C21Rik	1	0	2	5	0	1	1	1	6	0	0	4
3830417A13Rik	0	0	0	2	0	2	0	0	0	0	0	0
4430402I18Rik	4	6	5	14	3	7	16	7	38	5	17	26
4833418N17Rik	0	0	0	0	0	0	0	0	0	0	0	0
4833420G17Rik	146	338	222	649	139	261	306	242	557	25	231	316
4833423E24Rik	0	1	0	0	0	0	0	0	0	0	0	0
4833427G06Rik	0	0	0	1	0	0	0	0	0	0	0	0
4833439L19Rik	1342	3022	1896	5273	1554	2208	2968	2079	4746	310	2424	3575
4921501E09Rik	1	0	0	0	0	0	0	0	0	0	0	0
4921504E06Rik	2	0	0	0	0	0	0	1	0	0	1	0
4921507P07Rik	10	14	17	22	6	15	13	19	30	1	14	27
4921508M14Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921509C19Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921511C20Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921511H03Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921511M17Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921513D11Rik	4	20	22	31	16	25	27	10	49	4	16	26
4921513I03Rik	5	6	2	15	5	6	13	7	18	1	15	13
4921517D22Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921524J17Rik	38	97	77	155	54	57	84	70	167	10	70	99
4921524L21Rik	0	1	0	0	0	0	0	0	0	0	0	1
4921528I07Rik	0	0	0	0	0	0	0	0	0	0	0	0
4921530L21Rik	0	0	0	0	0	0	0	0	0	0	1	0
4921536K21Rik	4	2	3	8	0	2	5	4	7	2	7	8
4921539E11Rik	0	0	0	0	0	0	0	0	0	0	0	0
4922502D21Rik	0	0	0	0	0	0	1	1	0	0	0	0
4930402F06Rik	0	0	0	1	0	0	1	0	0	0	1	1
4930402H24Rik	60	120	76	202	57	179	195	93	237	11	114	158
4930402K13Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930404H24Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930404N11Rik	0	0	0	2	0	0	1	1	0	0	2	1
4930407I10Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930408O17Rik	0	0	0	0	0	0	0	0	0	0	0	2
4930412O13Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930415F15Rik	0	0	0	0	0	1	0	0	0	0	0	0
4930415H17Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930415O20Rik	1	2	1	5	3	0	2	1	6	0	0	0
4930421P07Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930426L09Rik	0	0	0	0	0	0	0	1	0	0	0	0
4930427A07Rik	1	5	1	0	0	1	6	4	3	0	2	3
4930430A15Rik	0	1	0	4	0	0	1	1	1	0	0	1
4930430F08Rik	49	120	61	142	58	75	121	86	189	6	97	140
4930431P19Rik	4	5	2	12	2	4	15	12	12	0	13	2
4930432E11Rik	0	0	0	0	0	0	3	1	0	0	0	0
4930432K21Rik	0	1	2	1	0	1	1	3	4	1	3	2
4930432M17Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930438A08Rik	0	0	0	0	0	1	2	0	0	0	0	0
4930442H23Rik	1	0	0	3	0	0	0	1	0	0	0	0
4930444G20Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930444P10Rik	1	4	0	4	0	0	4	4	4	1	5	0
4930447A16Rik	0	0	0	0	0	0	0	1	0	0	0	0
4930447C04Rik	3	1	8	6	1	6	4	5	12	1	4	8
4930447F04Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930448K20Rik	0	0	0	0	0	0	0	1	0	0	0	0
4930449A18Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930451G09Rik	1	9	2	10	4	7	15	6	7	0	14	15
4930451I11Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930452B06Rik	0	0	0	0	0	1	0	1	0	0	0	1
4930453N24Rik	303	639	448	1139	357	497	662	410	937	47	454	587
4930455H04Rik	0	0	0	0	0	0	0	0	0	1	0	0
4930465K10Rik	0	2	0	1	3	1	1	1	3	0	0	1
4930467E23Rik	0	0	0	0	0	0	0	0	0	0	1	1
4930469B13Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930470P17Rik	0	0	0	0	0	0	0	0	0	0	0	0
4930474N05Rik	1	0	2	2	0	0	0	0	3	0	4	0
