	GSM4795609	GSM4795610	GSM4795611	GSM4795612	GSM4795613	GSM4795614
ENSG00000286921	3	1	1	0	1	4
ENSG00000286922	0	0	0	0	0	0
ENSG00000286923	0	0	0	0	0	2
ENSG00000286924	1	0	0	2	0	0
ENSG00000286926	0	0	0	0	0	0
ENSG00000286927	1	1	8	0	1	5
ENSG00000286928	9	0	2	0	2	1
ENSG00000286929	0	0	0	0	0	0
ENSG00000286931	0	0	0	0	0	0
ENSG00000286932	0	0	0	0	0	0
ENSG00000286933	8	1	2	9	1	1
ENSG00000286934	0	0	0	1	0	0
ENSG00000286935	0	0	2	0	0	0
ENSG00000286936	0	0	0	0	0	0
ENSG00000286937	0	1	0	0	1	1
ENSG00000286938	0	0	0	0	0	1
ENSG00000286939	0	0	0	0	0	0
ENSG00000286940	40	28	23	14	12	16
ENSG00000286941	0	2	1	1	4	0
ENSG00000286942	1	0	0	0	0	0
ENSG00000286943	3	0	0	0	1	1
ENSG00000286944	4	0	3	0	0	1
ENSG00000286945	0	0	0	0	0	0
ENSG00000286946	0	0	0	0	0	0
ENSG00000286947	0	0	0	0	0	0
ENSG00000286948	0	2	0	0	0	0
ENSG00000286949	0	0	1	0	0	1
ENSG00000286950	4	8	13	3	6	7
ENSG00000286951	0	0	0	3	0	0
ENSG00000286952	5	4	4	1	0	0
ENSG00000286953	0	0	0	0	0	0
ENSG00000286954	0	3	0	0	1	0
ENSG00000286955	0	0	0	0	0	0
ENSG00000286956	0	0	0	0	0	0
ENSG00000286957	0	2	0	0	0	0
ENSG00000286958	0	0	0	0	0	0
ENSG00000286959	3	2	0	0	0	0
ENSG00000286960	0	0	0	0	0	0
ENSG00000286961	1	0	0	0	0	0
ENSG00000286962	0	0	0	0	0	0
ENSG00000286963	0	0	0	0	0	0
ENSG00000286964	68	36	55	50	67	48
ENSG00000286965	0	0	0	1	0	0
ENSG00000286966	9	2	6	11	1	6
ENSG00000286967	0	0	0	1	0	0
ENSG00000286968	0	0	0	0	0	0
ENSG00000286969	5	3	6	1	5	6
ENSG00000286970	8	0	2	1	1	0
ENSG00000286971	0	3	0	0	0	0
ENSG00000286972	0	0	0	0	0	0
ENSG00000286973	0	0	0	0	0	0
ENSG00000286974	21	5	25	13	7	13
ENSG00000286975	2	6	7	0	1	5
ENSG00000286976	0	0	0	1	1	2
ENSG00000286977	15	20	22	8	13	25
ENSG00000286978	1	0	0	0	0	0
ENSG00000286979	0	0	0	0	1	0
ENSG00000286980	0	0	0	0	2	1
ENSG00000286981	3	2	5	1	2	2
ENSG00000286982	0	0	0	0	0	0
ENSG00000286983	12	3	4	6	12	6
ENSG00000286984	2	1	1	2	1	0
ENSG00000286985	1	0	0	5	0	0
ENSG00000286986	0	0	0	0	0	1
ENSG00000286987	0	0	0	0	0	0
ENSG00000286988	0	0	0	0	2	0
ENSG00000286989	7	1	5	4	8	13
ENSG00000286990	12	18	4	15	9	14
ENSG00000286991	0	0	0	0	0	0
ENSG00000286992	0	0	0	0	0	0
ENSG00000286993	0	0	2	0	0	0
ENSG00000286994	1	0	0	1	2	0
ENSG00000286995	0	0	0	0	0	0
ENSG00000286997	2	0	6	1	3	5
ENSG00000286998	0	0	0	0	0	0
ENSG00000286999	5	0	2	0	0	0
ENSG00000287000	8	8	6	14	6	10
ENSG00000287001	1	1	5	6	1	0
ENSG00000287002	0	0	0	0	0	0
ENSG00000287003	0	0	1	0	1	0
ENSG00000287004	0	0	0	0	0	0
ENSG00000287005	6	1	6	3	3	10
ENSG00000287006	0	0	0	0	0	0
ENSG00000287007	0	0	0	0	0	2
ENSG00000287008	4	2	3	4	2	4
ENSG00000287009	5	10	13	18	1	3
ENSG00000287010	0	0	0	0	0	0
ENSG00000287011	10	6	5	3	10	8
ENSG00000287012	5	0	4	2	2	3
ENSG00000287013	1	0	1	0	0	0
ENSG00000287014	2	5	4	4	10	3
ENSG00000287015	1	1	3	0	0	0
ENSG00000287016	26	19	31	21	13	36
ENSG00000287017	0	0	0	0	0	0
ENSG00000287018	0	0	0	0	0	0
ENSG00000287019	0	0	0	1	0	0
ENSG00000287020	0	0	0	0	0	0
ENSG00000287021	12	5	3	1	4	3
ENSG00000287022	13	8	8	4	9	7
ENSG00000287023	11	2	0	1	1	9
ENSG00000287024	4	1	3	4	1	1
ENSG00000287025	0	0	0	0	0	0
ENSG00000287026	0	0	0	0	0	0
ENSG00000287027	0	0	5	0	0	0
ENSG00000287028	0	0	0	0	0	0
ENSG00000287029	2	9	2	1	3	1
ENSG00000287030	9	1	8	5	8	3
ENSG00000287031	1	1	0	2	6	2
ENSG00000287032	12	9	6	5	7	5
ENSG00000287033	4	3	2	4	3	5
ENSG00000287034	0	0	0	0	0	0
ENSG00000287035	0	0	0	0	0	0
ENSG00000287037	14	4	6	6	0	0
ENSG00000287038	42	34	34	56	22	22
ENSG00000287039	0	0	0	0	0	0
ENSG00000287040	1	1	5	0	2	0
ENSG00000287041	4	3	4	3	8	5
ENSG00000287042	5	6	2	7	4	6
ENSG00000287043	0	0	2	0	0	0
ENSG00000287044	24	22	20	17	19	10
ENSG00000287045	9	0	3	3	8	3
ENSG00000287046	0	0	0	0	0	0
ENSG00000287047	0	1	0	0	0	1
ENSG00000287048	0	0	0	0	0	0
ENSG00000287049	1	0	0	6	3	2
ENSG00000287050	0	0	0	1	0	0
ENSG00000287051	24	24	53	27	37	33
ENSG00000287052	0	0	0	0	0	0
ENSG00000287053	0	11	6	1	0	0
ENSG00000287054	10	5	5	0	5	7
ENSG00000287055	1	3	2	1	1	5
ENSG00000287056	0	0	0	0	0	0
ENSG00000287057	8	3	2	0	4	3
ENSG00000287058	0	0	0	0	0	0
ENSG00000287059	1	2	3	4	1	2
ENSG00000287060	4	2	3	4	1	1
ENSG00000287061	11	3	12	13	5	2
ENSG00000287062	0	0	0	0	0	0
ENSG00000287063	11	4	12	10	3	8
ENSG00000287064	14	11	13	8	18	16
ENSG00000287065	0	0	0	0	0	0
ENSG00000287066	0	0	0	0	0	0
ENSG00000287067	21	20	22	10	12	8
ENSG00000287068	0	0	0	0	0	0
ENSG00000287069	4	3	0	11	1	16
ENSG00000287070	2	1	0	0	0	0
ENSG00000287072	1	1	1	0	0	0
ENSG00000287073	0	0	0	0	0	0
ENSG00000287074	7	8	10	0	0	6
ENSG00000287075	0	0	0	0	1	0
ENSG00000287076	0	0	0	0	0	0
ENSG00000287077	19	9	12	15	2	15
ENSG00000287078	4	4	1	2	0	1
ENSG00000287079	1	1	1	2	6	4
ENSG00000287081	1	0	0	0	0	0
ENSG00000287082	0	0	0	0	0	0
ENSG00000287083	0	0	0	0	0	0
ENSG00000287084	0	0	0	0	0	2
ENSG00000287085	0	0	0	1	1	3
ENSG00000287086	23	39	69	5	36	0
ENSG00000287087	1	2	4	0	1	3
ENSG00000287088	3	1	0	0	0	0
ENSG00000287089	0	2	0	3	0	0
ENSG00000287090	8	0	0	1	1	0
ENSG00000287091	3	6	8	13	6	4
ENSG00000287092	0	0	0	0	0	0
ENSG00000287093	0	0	0	0	2	0
ENSG00000287094	0	1	2	0	0	0
ENSG00000287095	0	0	3	0	0	0
ENSG00000287096	0	0	0	0	0	0
ENSG00000287097	5	5	2	3	2	1
ENSG00000287098	0	0	0	1	0	0
ENSG00000287099	0	0	0	0	0	2
ENSG00000287100	1	0	4	0	3	1
ENSG00000287101	0	0	0	0	0	0
ENSG00000287102	0	0	0	0	0	0
ENSG00000287103	0	5	0	0	0	0
ENSG00000287104	32	23	38	15	15	29
ENSG00000287105	0	0	7	0	2	1
ENSG00000287106	1	1	0	0	0	0
ENSG00000287107	2	1	0	0	0	0
ENSG00000287108	10	8	4	13	7	6
ENSG00000287109	13	1	6	4	8	11
ENSG00000287111	0	0	0	0	0	0
ENSG00000287112	24	17	16	27	8	16
ENSG00000287113	0	0	0	0	1	0
ENSG00000287114	4	1	1	0	0	0
ENSG00000287117	0	1	1	0	2	0
ENSG00000287118	2	0	3	2	0	0
ENSG00000287119	0	0	0	0	0	0
ENSG00000287120	0	0	0	0	1	1
ENSG00000287121	0	0	0	4	1	0
ENSG00000287122	2	0	2	2	0	1
ENSG00000287123	0	0	0	0	0	0
ENSG00000287124	0	0	0	0	0	0
ENSG00000287125	11	12	2	1	8	3
ENSG00000287126	59	39	61	62	63	44
ENSG00000287127	0	0	0	0	0	0
ENSG00000287128	3	4	0	3	2	1
ENSG00000287129	0	0	2	1	0	0
ENSG00000287130	3	0	0	0	2	1
ENSG00000287131	0	0	0	0	0	0
ENSG00000287132	0	0	1	0	8	1
ENSG00000287133	18	1	6	3	2	8
ENSG00000287134	27	35	41	27	41	33
ENSG00000287135	0	0	0	0	0	0
ENSG00000287136	0	0	0	0	0	0
ENSG00000287137	0	0	0	0	0	0
ENSG00000287138	0	0	0	0	0	0
ENSG00000287139	0	2	0	1	0	0
ENSG00000287140	0	0	3	0	0	0
ENSG00000287141	0	1	1	1	0	0
ENSG00000287142	0	1	1	2	1	0
ENSG00000287143	0	0	0	0	0	0
ENSG00000287144	0	3	1	1	0	0
ENSG00000287145	0	0	0	0	0	0
ENSG00000287146	1	0	3	0	0	3
ENSG00000287147	0	0	0	0	0	0
ENSG00000287149	0	0	0	0	0	0
ENSG00000287150	0	0	0	0	0	0
ENSG00000287152	0	0	0	0	0	0
ENSG00000287153	0	0	0	0	0	0
ENSG00000287154	0	0	0	0	0	0
ENSG00000287155	2	0	1	4	4	0
ENSG00000287156	2	0	0	5	1	5
ENSG00000287157	1	0	0	2	2	1
ENSG00000287158	23	23	30	19	17	16
ENSG00000287159	0	1	0	1	0	0
ENSG00000287160	71	54	62	43	58	45
ENSG00000287161	0	2	0	0	0	0
ENSG00000287162	0	0	0	0	0	0
ENSG00000287163	0	0	0	0	0	0
ENSG00000287164	2	0	1	0	1	0
ENSG00000287165	0	0	1	0	0	0
ENSG00000287166	5	2	3	8	0	3
ENSG00000287167	1	4	0	1	0	2
ENSG00000287168	31	27	26	24	44	31
ENSG00000287169	0	0	0	1	1	0
ENSG00000287170	2	3	7	7	5	3
ENSG00000287171	4	1	3	7	1	0
ENSG00000287172	3	0	4	1	2	4
ENSG00000287173	0	1	0	0	0	0
ENSG00000287174	0	0	0	0	0	0
ENSG00000287175	2	6	3	1	0	0
ENSG00000287176	2	2	0	1	1	5
ENSG00000287177	15	21	18	9	29	16
ENSG00000287178	11	8	5	9	3	3
ENSG00000287179	0	0	0	0	0	0
ENSG00000287180	5	0	0	0	3	1
ENSG00000287181	8	2	10	2	7	3
ENSG00000287182	3	0	0	0	0	0
ENSG00000287183	0	0	0	1	0	0
ENSG00000287184	0	0	0	0	0	0
ENSG00000287185	3	2	9	10	8	7
ENSG00000287186	0	0	0	0	0	0
ENSG00000287187	0	0	0	0	0	0
ENSG00000287188	7	2	7	4	4	1
ENSG00000287189	23	23	18	13	22	14
ENSG00000287190	5	1	6	4	4	2
ENSG00000287191	0	0	0	0	1	0
ENSG00000287192	6	2	4	3	1	0
ENSG00000287193	2	0	0	2	2	0
ENSG00000287194	0	0	0	0	0	0
ENSG00000287195	2	3	2	0	1	4
ENSG00000287196	0	0	0	0	0	2
ENSG00000287197	4	2	5	5	1	7
ENSG00000287198	0	0	0	0	0	0
ENSG00000287199	0	0	0	0	0	0
ENSG00000287200	14	15	7	13	10	10
ENSG00000287201	0	0	3	1	0	0
ENSG00000287202	20	12	9	13	12	15
ENSG00000287203	0	0	0	0	1	0
ENSG00000287204	0	0	0	0	0	0
ENSG00000287205	0	0	0	0	0	0
ENSG00000287206	0	0	0	0	0	1
ENSG00000287207	8	0	14	4	3	9
ENSG00000287208	0	1	1	0	2	0
ENSG00000287209	0	0	0	0	0	0
ENSG00000287210	0	0	0	0	0	0
ENSG00000287211	0	0	0	0	0	0
ENSG00000287212	0	0	0	0	0	0
ENSG00000287213	0	0	1	1	0	0
ENSG00000287214	29	16	21	15	16	20
ENSG00000287215	5	0	0	0	0	0
ENSG00000287216	2	1	3	0	0	0
ENSG00000287217	0	0	0	2	0	0
ENSG00000287218	3	1	1	0	0	0
ENSG00000287219	0	0	0	0	2	1
ENSG00000287220	0	0	0	0	0	0
ENSG00000287221	4	3	1	0	2	0
ENSG00000287222	98	54	54	35	34	53
ENSG00000287223	3	4	1	0	2	1
ENSG00000287224	0	0	0	0	0	0
ENSG00000287225	0	0	0	0	0	0
ENSG00000287226	2	0	0	0	1	0
ENSG00000287227	2	2	5	3	0	0
ENSG00000287228	0	0	0	0	0	0
ENSG00000287229	8	7	3	0	6	5
ENSG00000287230	0	0	0	0	0	0
ENSG00000287231	1	0	0	0	0	0
ENSG00000287232	0	0	0	0	0	0
ENSG00000287233	0	0	0	1	0	1
ENSG00000287234	8	2	5	0	2	2
ENSG00000287235	0	0	0	0	0	0
ENSG00000287236	3	2	1	1	1	0
ENSG00000287237	0	0	0	0	1	0
ENSG00000287238	2	2	2	4	10	3
ENSG00000287239	0	0	0	0	0	0
ENSG00000287240	0	0	0	0	0	0
ENSG00000287241	0	0	0	2	4	1
ENSG00000287242	7	0	6	3	0	2
ENSG00000287243	0	0	0	0	0	0
ENSG00000287244	0	0	0	0	0	0
ENSG00000287245	3	3	8	0	3	9
ENSG00000287246	0	0	1	0	2	0
ENSG00000287247	0	0	0	0	0	0
ENSG00000287248	2	0	0	0	0	0
ENSG00000287249	24	19	20	8	15	10
ENSG00000287250	7	2	9	2	0	4
ENSG00000287251	0	0	0	0	1	0
ENSG00000287252	0	0	0	0	0	0
ENSG00000287253	0	0	0	0	0	0
ENSG00000287254	0	0	0	0	0	0
ENSG00000287255	0	0	0	0	0	0
ENSG00000287256	0	0	2	1	1	0
ENSG00000287257	2	0	0	1	5	1
ENSG00000287258	36	45	41	32	40	28
ENSG00000287259	24	9	16	7	6	7
ENSG00000287260	42	26	54	38	28	48
ENSG00000287262	0	7	3	6	3	1
ENSG00000287263	46	20	31	26	34	26
ENSG00000287264	0	1	2	3	0	1
ENSG00000287265	1	3	3	3	2	0
ENSG00000287266	0	0	0	0	0	0
ENSG00000287267	0	0	0	0	0	0
ENSG00000287268	1	0	1	0	0	0
ENSG00000287269	0	3	0	0	0	1
ENSG00000287270	0	1	2	0	1	4
ENSG00000287271	1	1	2	4	6	1
ENSG00000287272	2	0	1	0	1	0
ENSG00000287273	0	0	0	0	0	0
ENSG00000287274	4	0	0	0	0	0
ENSG00000287275	11	6	3	12	9	15
ENSG00000287277	163	85	143	103	101	125
ENSG00000287278	1	0	0	1	0	1
ENSG00000287279	0	0	0	0	0	0
ENSG00000287280	0	0	0	0	0	0
ENSG00000287281	8	0	0	3	0	2
ENSG00000287282	0	0	5	0	0	2
ENSG00000287283	0	0	0	2	1	0
ENSG00000287284	3	1	0	0	0	0
ENSG00000287285	2	1	0	0	0	0
ENSG00000287286	0	0	0	0	0	9
ENSG00000287287	3	4	6	2	5	2
ENSG00000287288	0	0	0	0	0	0
ENSG00000287289	10	4	6	13	10	5
ENSG00000287290	0	0	0	0	0	0
ENSG00000287291	0	0	0	0	0	0
ENSG00000287292	5	4	7	2	6	6
ENSG00000287293	0	0	0	0	0	0
ENSG00000287294	0	0	0	0	0	0
ENSG00000287295	0	0	0	0	0	0
ENSG00000287296	2	6	0	0	7	0
ENSG00000287297	0	0	0	0	0	0
ENSG00000287298	0	0	0	0	0	0
ENSG00000287299	48	29	45	46	58	48
ENSG00000287300	16	7	22	16	18	28
ENSG00000287301	2	6	7	1	2	3
ENSG00000287302	10	2	4	2	1	1
ENSG00000287303	4	0	2	2	0	2
ENSG00000287304	0	0	0	0	0	0
ENSG00000287305	0	0	0	0	0	0
ENSG00000287306	50	20	46	29	36	27
ENSG00000287307	1	0	1	0	0	4
ENSG00000287308	0	0	0	0	0	0
ENSG00000287309	4	2	2	0	2	1
ENSG00000287310	9	3	3	3	1	1
ENSG00000287311	0	0	0	0	0	0
ENSG00000287312	12	1	4	8	7	8
ENSG00000287313	1	2	5	0	5	3
ENSG00000287314	0	0	0	0	0	0
ENSG00000287315	1	3	9	4	6	1
ENSG00000287316	1	0	0	0	0	0
ENSG00000287317	0	0	0	0	0	0
ENSG00000287318	3	0	0	0	0	0
ENSG00000287319	16	18	30	20	22	19
ENSG00000287320	0	0	0	1	0	0
ENSG00000287321	0	0	0	0	0	0
ENSG00000287322	0	3	1	0	1	0
ENSG00000287323	9	12	8	9	9	7
ENSG00000287324	0	0	0	0	2	0
ENSG00000287325	1	0	0	0	0	0
ENSG00000287326	0	0	0	0	0	1
ENSG00000287327	0	0	0	0	0	0
ENSG00000287328	0	0	0	0	0	0
ENSG00000287329	0	0	0	0	0	4
ENSG00000287330	3	0	0	0	0	0
ENSG00000287331	0	0	0	0	0	0
ENSG00000287332	0	3	1	0	0	0
ENSG00000287333	0	0	0	0	0	1
ENSG00000287334	1	1	1	0	0	0
ENSG00000287335	1	4	1	3	6	0
ENSG00000287336	3	0	5	2	0	5
ENSG00000287337	0	2	0	2	1	0
ENSG00000287338	8	12	8	2	11	8
ENSG00000287339	0	0	0	0	0	0
ENSG00000287340	0	0	0	0	0	0
ENSG00000287341	1	4	0	0	2	0
ENSG00000287342	0	1	0	0	1	0
ENSG00000287343	0	0	0	2	0	0
ENSG00000287344	0	0	0	0	0	0
ENSG00000287345	0	0	0	0	0	0
ENSG00000287346	1	0	0	0	0	0
ENSG00000287347	0	0	0	0	0	0
ENSG00000287348	2	0	0	0	0	2
ENSG00000287349	1	0	2	1	0	1
ENSG00000287350	2	0	0	0	0	0
ENSG00000287351	0	1	0	0	0	3
ENSG00000287352	1	0	0	0	0	0
ENSG00000287353	0	0	0	0	0	0
ENSG00000287354	0	2	0	0	0	0
ENSG00000287355	0	0	0	0	0	0
ENSG00000287356	34	9	27	26	14	13
ENSG00000287357	0	1	6	2	1	8
ENSG00000287358	0	0	0	0	0	0
ENSG00000287359	0	0	0	0	0	0
ENSG00000287360	0	0	0	0	0	0
ENSG00000287361	0	0	0	0	0	1
ENSG00000287362	12	6	8	4	7	2
ENSG00000287364	0	0	6	2	1	0
ENSG00000287365	0	1	0	0	1	0
ENSG00000287366	0	0	0	0	0	0
ENSG00000287367	0	0	2	0	0	0
ENSG00000287368	0	0	0	0	0	0
ENSG00000287369	6	1	3	7	2	3
ENSG00000287370	3	1	0	0	0	0
ENSG00000287371	0	2	0	0	0	0
ENSG00000287372	1	5	3	0	0	2
ENSG00000287373	7	9	7	5	3	7
ENSG00000287374	2	0	0	1	0	0
ENSG00000287375	0	0	0	0	0	0
ENSG00000287376	0	0	0	0	0	0
ENSG00000287377	0	2	5	1	0	6
ENSG00000287378	0	3	5	1	3	4
ENSG00000287379	2	0	1	1	2	1
ENSG00000287380	81	59	70	59	69	78
ENSG00000287381	0	0	0	0	0	0
ENSG00000287382	8	2	10	3	6	5
ENSG00000287383	3	0	1	4	1	2
ENSG00000287384	0	0	0	0	0	0
ENSG00000287385	0	1	0	0	3	2
ENSG00000287386	0	0	0	0	2	0
ENSG00000287387	1	1	8	9	0	4
ENSG00000287389	0	0	0	0	0	0
ENSG00000287390	0	2	0	0	0	0
ENSG00000287391	7	8	7	2	13	5
ENSG00000287392	0	0	0	0	0	0
ENSG00000287393	1	0	2	0	0	0
ENSG00000287394	0	0	0	0	0	0
ENSG00000287395	1	0	0	0	0	0
ENSG00000287396	0	0	3	0	0	0
ENSG00000287397	0	0	0	0	0	0
ENSG00000287398	0	0	0	0	0	0
ENSG00000287399	12	8	16	10	5	17
ENSG00000287400	14	7	6	8	11	6
ENSG00000287401	4	0	3	2	1	2
ENSG00000287402	0	0	1	0	3	3
ENSG00000287403	2	2	4	4	5	5
ENSG00000287404	0	0	0	0	0	0
ENSG00000287405	0	2	1	3	0	0
ENSG00000287406	0	0	0	0	0	0
ENSG00000287407	0	0	0	0	0	0
ENSG00000287408	13	3	4	1	3	4
ENSG00000287409	0	0	0	0	0	0
ENSG00000287410	0	0	2	0	0	0
ENSG00000287411	5	6	2	11	4	12
ENSG00000287412	0	0	0	0	0	0
ENSG00000287413	7	1	0	0	3	2
ENSG00000287414	1	0	8	7	1	7
ENSG00000287415	0	0	0	1	0	0
ENSG00000287416	0	2	0	1	0	0
ENSG00000287417	3	1	5	5	6	3
ENSG00000287418	0	0	0	0	0	0
ENSG00000287419	2	0	4	2	5	1
ENSG00000287420	0	0	0	0	0	0
ENSG00000287421	0	0	0	0	0	0
ENSG00000287422	4	1	1	0	0	1
ENSG00000287423	0	0	0	0	0	0
ENSG00000287424	4	0	5	1	2	9
ENSG00000287425	4	5	8	8	11	8
ENSG00000287426	0	0	2	0	0	0
ENSG00000287427	4	0	6	3	8	3
ENSG00000287428	6	0	0	3	2	0
ENSG00000287429	5	0	2	4	4	1
ENSG00000287430	0	0	0	0	0	0
ENSG00000287432	0	0	0	0	0	0
ENSG00000287433	0	0	0	0	0	0
ENSG00000287434	4	7	4	1	3	6
ENSG00000287435	0	0	0	0	0	0
ENSG00000287436	3	3	5	2	1	3
ENSG00000287437	16	2	17	14	13	13
ENSG00000287438	3	0	0	0	1	0
ENSG00000287439	43	33	39	21	34	36
ENSG00000287440	0	0	0	0	0	0
ENSG00000287441	0	0	2	0	0	0
ENSG00000287442	0	0	0	1	0	0
ENSG00000287443	0	0	0	0	0	0
ENSG00000287444	4	3	3	2	5	0
ENSG00000287445	7	4	12	8	9	6
ENSG00000287446	2	0	0	0	0	0
ENSG00000287447	2	2	4	2	0	0
ENSG00000287448	0	0	0	0	0	0
ENSG00000287449	0	0	1	0	0	0
ENSG00000287450	0	0	1	0	0	0
ENSG00000287451	0	0	0	0	0	0
ENSG00000287452	19	8	7	4	4	4
ENSG00000287453	0	5	4	1	11	3
ENSG00000287454	20	1	7	5	5	8
ENSG00000287455	0	0	1	0	0	0
ENSG00000287456	0	0	0	1	1	1
ENSG00000287457	0	0	0	0	0	0
ENSG00000287458	4	1	6	0	1	2
ENSG00000287459	0	0	0	0	0	0
ENSG00000287460	11	1	4	5	8	0
ENSG00000287462	0	3	3	1	0	1
ENSG00000287463	10	13	12	3	7	11
ENSG00000287464	0	0	0	0	0	0
ENSG00000287465	0	0	0	0	0	0
ENSG00000287466	2	1	0	1	0	0
ENSG00000287467	3	0	0	2	0	1
ENSG00000287468	0	0	0	0	0	0
ENSG00000287469	2	6	2	1	0	1
ENSG00000287470	0	0	0	0	0	1
ENSG00000287471	0	0	0	0	0	0
ENSG00000287472	0	0	0	0	0	0
ENSG00000287473	0	0	0	0	0	0
ENSG00000287474	0	1	3	1	0	1
ENSG00000287475	12	0	14	9	16	6
ENSG00000287476	1	0	0	0	0	1
ENSG00000287477	53	46	48	36	28	40
ENSG00000287478	1	2	5	1	0	1
ENSG00000287479	0	2	3	0	1	2
ENSG00000287480	15	3	6	6	7	1
ENSG00000287481	1	1	3	5	2	3
ENSG00000287482	2	1	0	0	0	0
ENSG00000287483	1	0	1	0	4	0
ENSG00000287484	0	0	0	0	0	0
ENSG00000287485	3	0	2	5	0	4
ENSG00000287486	0	0	2	0	0	2
ENSG00000287488	0	1	0	4	0	0
ENSG00000287489	0	0	0	0	0	0
ENSG00000287490	0	0	0	0	4	0
ENSG00000287491	1	2	0	0	0	0
ENSG00000287492	0	2	0	0	0	0
ENSG00000287493	4	6	10	2	5	6
ENSG00000287494	0	0	0	2	0	0
ENSG00000287495	7	0	0	1	0	1
ENSG00000287496	3	5	8	5	1	10
ENSG00000287497	0	0	0	0	0	0
ENSG00000287498	6	3	3	1	3	5
ENSG00000287499	0	0	0	3	0	0
ENSG00000287500	0	0	1	1	0	0
ENSG00000287501	0	0	0	0	0	0
ENSG00000287502	5	0	0	5	2	1
ENSG00000287503	1	0	0	0	3	0
ENSG00000287504	0	0	1	0	0	3
ENSG00000287505	0	0	0	0	0	0
ENSG00000287506	0	0	0	0	0	0
ENSG00000287507	1	1	3	6	5	1
ENSG00000287508	2	0	1	5	0	0
ENSG00000287509	1	0	0	1	0	1
ENSG00000287510	0	0	0	3	0	0
ENSG00000287511	19	17	19	18	22	15
ENSG00000287512	3	3	2	0	2	2
ENSG00000287513	2	2	0	1	3	0
ENSG00000287514	0	5	3	0	2	1
ENSG00000287515	0	0	0	0	0	0
ENSG00000287516	29	22	15	24	27	11
ENSG00000287517	0	0	0	0	0	0
ENSG00000287518	1	6	1	3	1	0
ENSG00000287519	5	0	3	1	3	1
ENSG00000287520	0	0	0	2	0	0
ENSG00000287521	0	0	0	0	1	0
ENSG00000287522	0	5	1	4	1	4
ENSG00000287523	0	0	1	0	0	1
ENSG00000287524	2	6	0	0	1	2
ENSG00000287525	0	0	0	0	0	0
ENSG00000287526	3	1	0	0	0	0
ENSG00000287527	0	0	0	0	0	0
ENSG00000287528	0	0	0	0	0	0
ENSG00000287529	0	0	1	0	0	0
ENSG00000287530	3	0	4	0	1	1
ENSG00000287531	0	0	0	0	0	0
ENSG00000287532	0	0	1	0	0	0
ENSG00000287533	0	2	0	0	0	0
ENSG00000287534	0	0	4	2	0	1
ENSG00000287535	2	0	5	1	1	2
ENSG00000287536	0	0	0	0	0	0
ENSG00000287537	0	0	4	0	0	0
ENSG00000287538	4	0	2	0	0	0
ENSG00000287539	5	7	4	4	3	1
ENSG00000287540	1	0	0	0	0	0
ENSG00000287541	0	0	0	0	0	0
ENSG00000287542	23	11	17	7	0	0
ENSG00000287543	7	0	3	2	4	3
ENSG00000287544	4	8	5	4	4	11
ENSG00000287545	0	0	0	0	0	0
ENSG00000287546	0	0	0	0	0	0
ENSG00000287547	0	0	0	0	0	0
ENSG00000287548	1	0	2	2	2	7
ENSG00000287549	1	0	0	1	0	0
ENSG00000287550	4	12	11	1	2	1
ENSG00000287551	0	0	0	0	0	1
ENSG00000287552	1	0	0	0	4	0
ENSG00000287553	0	2	0	0	1	5
ENSG00000287554	3	2	3	2	6	0
ENSG00000287555	2	4	7	5	7	8
ENSG00000287556	0	0	0	0	0	0
ENSG00000287557	0	0	0	0	0	0
ENSG00000287558	66	23	56	46	46	51
ENSG00000287559	5	6	4	8	2	3
ENSG00000287560	15	14	11	4	20	10
ENSG00000287561	0	0	0	0	0	0
ENSG00000287562	56	35	64	36	53	46
ENSG00000287563	3	0	0	0	0	0
ENSG00000287564	9	2	8	6	7	6
ENSG00000287565	2	4	8	0	1	3
ENSG00000287566	1	0	0	0	0	0
ENSG00000287567	0	0	0	0	0	0
ENSG00000287568	1	0	0	1	0	0
ENSG00000287569	0	1	0	6	0	0
ENSG00000287570	3	7	10	1	3	2
ENSG00000287571	0	0	0	0	0	0
ENSG00000287572	0	0	0	0	3	1
ENSG00000287573	14	7	6	8	11	6
ENSG00000287574	3	2	5	2	4	2
ENSG00000287575	2	1	2	1	0	2
ENSG00000287576	24	4	11	17	7	5
ENSG00000287577	1	0	3	0	1	0
ENSG00000287578	1	4	10	0	2	5
ENSG00000287579	2	3	0	1	0	1
ENSG00000287580	10	7	6	2	6	4
ENSG00000287581	1	1	0	0	2	0
ENSG00000287582	0	0	0	0	0	0
ENSG00000287583	0	0	0	0	0	0
ENSG00000287584	6	10	6	3	1	8
ENSG00000287585	0	0	0	0	0	0
ENSG00000287586	0	0	1	0	0	0
ENSG00000287587	0	0	3	0	1	0
ENSG00000287588	0	1	1	0	0	0
ENSG00000287589	7	4	2	0	5	0
ENSG00000287590	0	3	1	1	3	1
ENSG00000287591	5	6	6	5	0	12
ENSG00000287592	0	2	0	0	1	2
ENSG00000287593	64	47	46	32	27	30
ENSG00000287594	0	0	0	0	0	0
ENSG00000287595	1	1	1	0	0	3
ENSG00000287596	0	0	0	0	0	0
ENSG00000287597	0	0	0	0	0	1
ENSG00000287598	0	0	0	0	0	0
ENSG00000287599	0	0	0	0	0	0
ENSG00000287600	7	13	4	2	3	3
ENSG00000287601	5	0	6	0	1	1
ENSG00000287602	8	1	5	0	11	2
