	GSM4301400	GSM4301401	GSM4301402	GSM4301403	GSM4301404	GSM4301405
1810018F18Rik	8	14	19	23	53	25
1810022K09Rik	818	996	1014	1704	1549	706
1810024B03Rik	54	48	49	63	82	34
1810026J23Rik	1069	1371	1427	1558	1299	1000
1810030O07Rik	735	965	872	1057	915	590
1810032O08Rik	238	255	201	275	228	106
1810037I17Rik	784	808	783	1324	1236	568
1810041L15Rik	911	1292	1220	1276	1009	856
1810043G02Rik	306	334	321	565	426	199
1810043H04Rik	313	305	289	389	353	210
1810046K07Rik	2	1	3	1	2	3
1810049J17Rik	300	412	442	458	471	424
1810055G02Rik	383	426	422	696	600	440
1810062G17Rik	54	64	49	43	76	49
1810065E05Rik	0	0	0	0	0	2
2010001K21Rik	0	0	0	0	0	0
2010003K11Rik	0	2	0	1	2	1
2010005H15Rik	5	5	3	3	3	6
2010010A06Rik	0	0	1	1	1	0
2010106E10Rik	0	0	0	0	0	0
2010107E04Rik	1030	1181	1016	1823	1495	812
2010107G12Rik	26	27	23	35	27	8
2010107G23Rik	525	696	625	920	922	498
2010109A12Rik	5	10	6	12	6	7
2010109I03Rik	43	58	42	34	35	6
2010111I01Rik	611	683	671	805	743	356
2010300C02Rik	2413	3090	2938	2491	2853	2116
2010315B03Rik	120	140	139	173	185	90
2200002D01Rik	20	17	16	29	18	12
2200002J24Rik	124	174	189	103	141	164
2210010C04Rik	10052	7097	12853	11023	42797	29532
2210011C24Rik	7	3	3	0	9	0
2210013O21Rik	348	381	321	462	407	245
2210016F16Rik	783	907	865	820	737	618
2210016L21Rik	1026	1129	1128	1399	1189	757
2210017I01Rik	11	3	3	5	12	2
2210404O09Rik	99	145	133	169	147	51
2210407C18Rik	2	7	6	1	2	1
2210408I21Rik	75	100	87	153	100	60
2210409E12Rik	0	0	0	0	0	0
2210418O10Rik	306	363	388	489	471	267
2300002M23Rik	0	0	0	0	0	0
2300003K06Rik	2	1	0	0	0	0
2300009A05Rik	149	157	153	228	195	95
2310002L09Rik	0	0	1	1	0	0
2310003L06Rik	2	0	0	0	0	0
2310007B03Rik	6	2	0	6	10	2
2310009B15Rik	207	243	222	332	282	163
2310011J03Rik	400	445	436	632	507	347
2310022A10Rik	396	493	442	688	514	379
2310022B05Rik	1550	1610	1701	2609	2213	1302
2310030G06Rik	356	367	305	408	465	311
2310033P09Rik	229	211	208	421	306	184
2310034C09Rik	0	1	0	1	0	0
2310034G01Rik	18	26	15	31	43	19
2310035C23Rik	689	889	883	1119	873	525
2310036O22Rik	1881	2039	1877	2707	2324	1351
2310039H08Rik	555	625	578	453	606	383
2310046K23Rik	0	0	0	0	0	0
2310050C09Rik	0	0	0	0	0	0
2310057J18Rik	7	7	6	10	3	8
2310057M21Rik	305	408	372	491	401	238
2310057N15Rik	0	1	0	0	0	0
2310061I04Rik	426	495	492	538	391	283
2310061N02Rik	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0
2410002F23Rik	2572	3054	2928	4398	3429	1627
2410004B18Rik	365	411	378	659	547	285
2410004P03Rik	100	95	68	53	34	17
2410015M20Rik	998	1158	1089	1429	1600	913
2410016O06Rik	338	417	412	470	420	296
2410024N13Rik	19	22	10	4	4	1
2410089E03Rik	646	754	697	835	739	385
2410131K14Rik	253	348	320	555	384	257
2410137M14Rik	1	0	0	0	0	1
2410141K09Rik	13	18	14	13	7	5
2510002D24Rik	421	478	445	600	586	305
2510009E07Rik	562	602	546	1040	996	529
2510039O18Rik	1061	1371	1266	1706	1341	1048
2610001J05Rik	441	454	447	770	646	295
2610002M06Rik	656	765	766	928	947	675
2610005L07Rik	999	1395	1465	1621	1300	626
2610008E11Rik	569	723	568	1120	896	434
2610020H08Rik	148	180	172	248	192	94
2610021A01Rik	345	483	456	569	527	327
2610024D14Rik	0	3	0	0	0	0
2610028H24Rik	1	1	4	4	1	2
2610042L04Rik	0	11	1	19	0	0
2610044O15Rik8	624	688	734	969	912	439
2610301B20Rik	357	442	392	624	528	277
2610305D13Rik	51	215	198	420	534	34
2610318N02Rik	380	429	418	447	270	223
2610507B11Rik	4789	6075	6535	7418	5759	4893
2610524H06Rik	326	343	316	583	529	265
2610528A11Rik	3	2	4	8	2	0
2610528J11Rik	344	465	443	414	553	383
2700029M09Rik	603	670	614	854	545	393
2700049A03Rik	352	465	452	680	500	276
2700060E02Rik	2480	2833	2705	2423	3304	1960
2700062C07Rik	236	288	275	351	278	155
2700081O15Rik	2096	2240	2056	4827	3805	1809
2700094K13Rik	1024	1161	1129	1830	915	665
2700097O09Rik	285	371	362	433	370	172
2700099C18Rik	162	173	182	285	202	77
2810004N23Rik	511	644	681	1023	778	525
2810006K23Rik	250	310	271	380	311	187
2810021J22Rik	218	278	268	351	245	145
2810025M15Rik	425	394	342	550	491	273
2810039B14Rik	115	122	108	119	95	54
2810047C21Rik1	7	0	3	0	0	4
2810403A07Rik	1804	2196	2111	2784	2318	1163
2810408A11Rik	77	88	73	176	139	58
2810417H13Rik	1020	1100	1103	1481	979	564
2810428I15Rik	832	818	810	785	862	663
2810459M11Rik	38	59	57	104	82	53
2810474O19Rik	768	810	807	1143	915	479
2900011O08Rik	69	70	83	105	90	92
2900026A02Rik	2962	3709	3626	3354	3258	2683
2900055J20Rik	0	0	1	0	0	0
2900092C05Rik	0	0	0	0	0	0
3000002C10Rik	257	355	324	370	248	115
3010026O09Rik	125	118	121	155	91	78
3100002H09Rik	0	0	0	0	0	0
3110001I22Rik	48	52	46	90	53	37
3110002H16Rik	578	756	721	832	850	447
3110009E18Rik	63	69	63	73	56	22
3110018I06Rik	2	0	0	0	0	0
3110021N24Rik	2	12	8	12	9	1
3110035E14Rik	6	5	5	15	9	4
3110040N11Rik	353	462	389	460	438	256
3110043O21Rik	488	628	594	604	691	470
3110052M02Rik	66	85	85	147	162	74
3110053B16Rik	127	156	142	196	143	91
3110062M04Rik	200	206	199	377	326	190
3110067C02Rik	10	7	10	8	3	4
3110070M22Rik	10	12	13	27	43	15
3110079O15Rik	3	3	3	0	2	1
3110082I17Rik	646	741	846	809	615	552
3110082J24Rik	0	0	0	0	1	0
3300002I08Rik	32	26	18	43	34	23
3425401B19Rik	80	99	115	108	66	83
3632451O06Rik	165	140	124	310	322	156
3830403N18Rik	14	2	2	28	3	12
3830406C13Rik	316	429	381	496	452	316
3830408C21Rik	18	24	20	23	20	5
3830417A13Rik	0	0	0	1	0	0
4430402I18Rik	23	20	22	40	27	19
4833418N17Rik	2	0	3	4	3	0
4833420G17Rik	857	884	890	1310	1138	539
4833423E24Rik	5	4	0	2	14	2
4833427G06Rik	1	1	2	1	1	0
4833439L19Rik	2079	2749	2655	2901	2772	2123
4921501E09Rik	0	0	0	0	0	0
4921504E06Rik	29	65	48	47	62	26
4921507P07Rik	35	49	38	34	42	25
4921508M14Rik	0	0	0	0	0	0
4921509C19Rik	4	4	3	0	4	0
4921511C20Rik	0	0	0	0	0	0
4921511H03Rik	0	1	1	0	0	0
4921511M17Rik	0	0	0	0	0	0
4921513D11Rik	3	1	1	0	1	0
4921513I03Rik	13	11	6	10	3	1
4921517D22Rik	0	1	0	0	1	0
4921524J17Rik	247	321	291	510	425	222
4921524L21Rik	0	0	0	0	0	0
4921528I07Rik	0	0	2	0	0	0
4921530L21Rik	0	0	0	0	0	0
4921536K21Rik	25	22	21	30	20	7
4921539E11Rik	0	0	0	0	0	0
4922502D21Rik	0	0	0	0	0	0
4930402F06Rik	0	0	0	0	0	0
4930402H24Rik	1132	1380	1308	1781	1484	764
4930402K13Rik	0	0	0	0	0	0
4930404H24Rik	0	1	0	3	0	0
4930404N11Rik	14	15	18	28	33	14
4930407I10Rik	0	0	1	0	0	0
4930408O17Rik	2	0	2	1	0	0
4930412O13Rik	0	0	2	12	1	0
4930415F15Rik	9	7	3	10	7	5
4930415H17Rik	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0
4930415O20Rik	53	64	55	31	67	32
4930421P07Rik	0	0	0	0	0	0
4930426L09Rik	3	6	1	12	11	1
4930427A07Rik	354	478	497	595	351	291
4930430A15Rik	5	4	3	2	1	0
4930430F08Rik	93	111	139	163	120	94
4930431P19Rik	52	32	41	53	37	12
4930432E11Rik	3	2	4	11	2	3
4930432K21Rik	20	13	17	28	36	23
4930432M17Rik	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0
4930438A08Rik	1	0	0	8	2	1
4930442H23Rik	1	7	2	10	4	2
4930444G20Rik	0	1	0	0	1	0
4930444P10Rik	5	4	6	3	4	1
4930447A16Rik	3	8	3	0	1	0
4930447C04Rik	24	24	43	34	32	11
4930447F04Rik	0	0	0	0	0	0
4930448K20Rik	0	1	0	0	1	0
4930449A18Rik	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0
4930451G09Rik	38	35	47	49	31	21
4930451I11Rik	0	0	0	0	0	0
4930452B06Rik	101	183	153	221	179	131
4930453N24Rik	620	694	588	854	744	517
4930455H04Rik	0	0	0	0	0	0
4930465K10Rik	9	9	8	9	15	1
4930467E23Rik	0	0	0	4	0	0
4930469B13Rik	0	0	0	0	0	0
4930470P17Rik	4	1	1	0	0	0
4930474N05Rik	15	7	12	2	3	2
4930480E11Rik	0	0	0	0	0	0
4930486L24Rik	1	2	2	2	8	1
4930488N24Rik	2	0	0	0	0	0
4930502E18Rik	2	0	0	2	0	0
4930503B20Rik	7	1	1	0	3	0
4930503E14Rik	0	0	0	0	0	0
4930503H13Rik	0	0	0	0	0	0
4930503L19Rik	316	416	417	666	539	292
4930504O13Rik	0	0	0	0	0	0
4930505A04Rik	2	3	0	1	2	1
4930507D05Rik	10	7	6	7	6	0
4930512M02Rik	8	20	13	7	13	3
4930513O06Rik	0	0	0	0	2	0
4930515G13Rik	1	0	0	0	0	0
4930515G16Rik	0	0	0	0	0	0
4930516K23Rik	0	0	0	0	0	0
4930518I15Rik	51	58	38	58	62	18
4930519F09Rik	0	0	0	0	0	0
4930519F16Rik	0	1	0	0	1	0
4930519G04Rik	7	3	7	10	11	5
4930519P11Rik	7	6	3	7	7	5
4930522H14Rik	0	0	0	0	0	0
4930522L14Rik	200	218	191	342	177	98
4930523C07Rik	240	189	195	251	258	163
4930524B15Rik	3	0	2	2	2	0
4930524J08Rik	30	24	35	60	27	18
4930524N10Rik	0	0	0	0	0	0
4930526A20Rik	29	39	50	59	42	10
4930529C04Rik	5	0	2	1	5	0
4930533K18Rik	8	16	4	7	6	4
4930533O14Rik	3388	4272	4329	3617	3596	2959
4930535I16Rik	0	2	1	0	0	1
4930538K18Rik	7	6	4	7	6	0
4930539E08Rik	82	126	100	91	95	46
4930544D05Rik	0	0	0	0	0	0
4930544G11Rik	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	0
4930548H24Rik	13	9	14	3	8	1
4930549C01Rik	0	0	0	0	0	0
4930550C14Rik	10	8	13	30	32	12
4930550L24Rik	0	0	0	0	0	0
4930553M12Rik	0	0	0	0	0	0
4930555G01Rik	0	0	0	0	1	0
4930555K19Rik	0	0	0	0	0	0
4930556J24Rik	4	4	3	1	3	2
4930557A04Rik	2	4	5	1	0	0
4930558C23Rik	0	0	0	0	0	0
4930558K02Rik	0	1	0	2	1	0
4930562C15Rik	34	34	32	34	61	23
4930563D23Rik	6	2	2	0	0	0
4930563I02Rik	4	4	7	7	7	8
4930563M21Rik	5	6	4	3	3	0
4930564D02Rik	0	0	0	0	0	0
4930567H17Rik	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0
4930578C19Rik	74	61	54	61	75	50
4930578G10Rik	7	11	2	7	2	1
4930578I06Rik	4	11	7	7	8	0
4930579F01Rik	0	0	0	0	0	0
4930579G24Rik	75	103	82	180	148	78
4930583I09Rik	0	0	0	0	0	0
4930590J08Rik	19	15	13	16	7	6
4930595D18Rik	7	2	5	0	1	0
4930595M18Rik	0	0	0	0	0	0
4930596D02Rik	0	0	0	0	0	0
4931400O07Rik	0	0	0	0	0	0
4931406B18Rik	12	7	3	4	3	3
4931406C07Rik	1087	1264	1058	1163	1261	894
4931406P16Rik	1208	1412	1425	2196	1897	1176
4931408C20Rik	0	0	0	1	0	0
4931409K22Rik	6	2	5	10	13	3
4931414P19Rik	200	270	221	309	279	176
4931417E11Rik	0	0	0	0	0	0
4931422A03Rik	16	17	19	33	32	12
4931423N10Rik	1	1	3	0	1	0
4931428F04Rik	326	350	318	454	361	203
4931428L18Rik	37	24	19	9	20	2
4931429L15Rik	6	4	5	0	2	2
4931431F19Rik	0	0	0	0	0	0
4931440F15Rik	4	5	3	2	4	3
4931440P22Rik	38	30	40	45	32	29
4932411E22Rik	0	0	0	4	0	0
4932411N23Rik	13	2	5	7	4	1
4932414N04Rik	23	25	26	8	11	7
4932415D10Rik	0	0	0	0	0	0
4932416K20Rik	4	8	11	4	6	2
4932429P05Rik	0	0	0	0	0	0
4932431P20Rik	1	5	3	0	1	0
4932438A13Rik	1818	2284	2138	1825	1541	823
4932438H23Rik	2	3	5	5	14	2
4932443I19Rik	30	16	23	13	16	5
4933400A11Rik	6	11	5	0	0	0
4933401B06Rik	0	0	0	0	0	0
4933402D24Rik	2	0	1	3	0	0
4933402E13Rik	0	0	0	0	0	0
4933402J07Rik	0	0	0	0	0	0
4933402N03Rik	0	2	3	1	0	0
4933402N22Rik	0	0	0	0	0	0
4933402P03Rik	1	1	1	0	0	0
4933403O08Rik	0	0	0	1	1	0
4933405L10Rik	4	6	1	3	0	0
4933405O20Rik	0	2	0	0	0	0
4933406J08Rik	0	0	0	0	0	0
4933406M09Rik	1	0	0	0	0	0
4933406P04Rik	12	10	15	28	31	9
4933407L21Rik	16	23	11	13	15	4
4933408B17Rik	20	26	21	42	19	9
4933408J17Rik	2	10	5	10	3	2
4933409G03Rik	0	0	0	0	0	0
4933411G06Rik	0	0	0	0	0	0
4933411K16Rik	13	5	10	10	7	8
4933412A08Rik	4	2	1	3	9	3
4933412E24Rik	0	0	0	0	0	0
4933413G19Rik	9	12	9	5	7	3
4933414I15Rik	0	0	0	0	0	0
4933415A04Rik	21	21	13	19	18	12
4933415F23Rik	0	0	0	0	0	0
4933416C03Rik	0	0	0	0	0	0
4933416E14Rik	0	0	0	0	0	0
4933416I08Rik	0	0	0	0	0	0
4933417A18Rik	0	1	0	0	1	1
4933417G07Rik	3	2	2	0	0	0
4933421I07Rik	1	1	0	0	0	0
4933424G06Rik	1	0	1	3	2	0
4933425L06Rik	0	0	0	0	0	0
4933427D14Rik	325	468	412	587	464	240
4933427G17Rik	4	4	6	4	4	2
4933427G23Rik	37	65	60	29	28	21
4933427I04Rik	29	28	28	32	19	10
4933428G20Rik	12	10	15	9	9	5
4933428M09Rik	0	1	0	0	0	0
4933430I17Rik	12	10	10	13	21	3
4933434E20Rik	1380	1611	1640	2003	1867	944
4933436I01Rik	0	0	0	0	0	0
5031410I06Rik	0	0	1	0	0	0
5031414D18Rik	18	13	9	19	12	5
5031439G07Rik	1206	1244	1268	2091	1740	1027
5033404E19Rik	0	0	0	0	0	0
5033423K11Rik	0	0	0	0	0	0
5330417C22Rik	7657	11012	11472	6261	6529	8373
5330417H12Rik	0	0	0	1	0	0
5330438D12Rik	61	72	69	128	100	52
5430401F13Rik	0	0	0	0	0	0
5430402E10Rik	0	1	0	0	0	0
5430403G16Rik	179	186	171	221	163	85
5430416O09Rik	12	15	16	18	11	6
5430419D17Rik	5	3	3	12	19	6
5430427O19Rik	14	15	11	12	12	8
5530400C23Rik	0	0	0	0	0	0
5530401A14Rik	8	8	15	5	5	1
5730409E04Rik	128	124	143	210	247	109
5730416F02Rik	1	0	3	0	0	1
5730455P16Rik	611	774	747	904	760	535
5730480H06Rik	340	435	359	411	321	157
5730507C01Rik	47	38	48	80	43	32
5730508B09Rik	267	291	295	308	359	269
5730522E02Rik	8	17	14	9	21	10
5730559C18Rik	294	365	337	423	272	195
5730596B20Rik	55	50	59	77	97	32
5830411N06Rik	0	0	0	0	0	0
5830417I10Rik	1035	1413	1398	959	756	517
5830454E08Rik	13	9	7	21	26	10
5830473C10Rik	21	27	26	14	19	3
5930422O12Rik	3	1	1	2	0	1
6030419C18Rik	122	100	87	319	267	131
6030445D17Rik	9	9	3	12	5	7
6030452D12Rik	0	1	0	0	0	0
6030458C11Rik	647	745	794	1019	700	512
6030468B19Rik	6	6	12	67	13	4
6030469F06Rik	0	0	0	0	0	0
6030498E09Rik	0	1	0	4	3	1
6330403A02Rik	63	79	73	60	117	53
6330408A02Rik	365	430	444	513	423	277
6330409D20Rik	14	28	28	17	10	4
6330416G13Rik	172	154	182	217	189	156
6330549D23Rik	44	51	52	35	37	5
6430531B16Rik	10	9	9	16	19	1
6430548M08Rik	754	1053	947	1007	1232	1070
6430550D23Rik	47	47	57	53	50	26
6430571L13Rik	13	30	14	29	38	10
6430573F11Rik	148	150	155	183	135	89
6430628N08Rik	0	0	0	0	1	0
6720489N17Rik	145	140	118	287	215	105
6820408C15Rik	29	22	29	26	24	13
6820431F20Rik	1273	1686	1599	1877	1477	729
7420426K07Rik	0	0	0	0	0	0
7420461P10Rik	0	0	0	0	0	0
7530416G11Rik	0	1	3	3	0	0
7530428D23Rik	8	12	8	2	6	1
8030411F24Rik	0	0	0	0	0	0
8030423J24Rik	0	0	1	1	4	0
8030462N17Rik	181	260	253	369	291	201
8030474K03Rik	0	4	1	0	3	1
8430408G22Rik	395	486	427	276	462	231
9030612E09Rik	5	11	8	26	8	3
9030617O03Rik	289	584	536	512	376	483
9030619P08Rik	0	0	0	0	0	0
9030624G23Rik	18	20	19	27	28	11
9030624J02Rik	1003	1168	1117	1351	1110	736
9130008F23Rik	56	58	44	75	105	45
9130011E15Rik	290	361	339	434	349	240
9130019O22Rik	113	141	138	223	193	135
9130023H24Rik	105	174	157	209	163	123
9130204L05Rik	0	0	0	0	0	0
9130208D14Rik	2	2	3	1	0	0
9130213A22Rik	54	81	101	73	118	40
9130230L23Rik	85	87	78	50	65	36
9130401M01Rik	396	417	424	607	491	335
9130409I23Rik	4	7	4	7	2	3
9130409J20Rik	17	13	17	17	16	14
9230019H11Rik	3	9	10	4	4	2
9230102O04Rik	4	0	0	0	2	0
9230104L09Rik	0	0	0	0	0	0
9230104M06Rik	8	13	16	16	17	6
9230106D20Rik	2	2	3	1	3	0
9230109A22Rik	0	0	0	0	0	0
9230110C19Rik	102	143	96	179	135	74
9230110F15Rik	0	0	0	0	0	0
9230112D13Rik	0	0	0	0	0	0
9230113P08Rik	14	17	14	12	7	8
9330132A10Rik	22	10	8	16	4	1
9330151L19Rik	215	216	265	310	279	114
9330159F19Rik	26	24	18	60	26	18
9330161L09Rik	3	2	4	7	2	1
9330182L06Rik	120	114	118	203	144	56
9330182O14Rik	0	0	0	0	0	0
9430007A20Rik	0	0	0	0	0	0
9430015G10Rik	373	462	455	863	695	316
9430016H08Rik	524	553	469	612	466	256
9430020K01Rik	830	844	823	1437	1514	745
9430025C20Rik	33	23	18	21	15	9
9430038I01Rik	177	211	172	235	236	105
9430069I07Rik	1	0	0	0	1	0
9430076C15Rik	883	978	845	349	380	151
