	GSM2310795	GSM2310794	GSM2310793	GSM2310797	GSM2310796	GSM2310792
1810009J06Rik	0	0	1	0	0	2
1810010H24Rik	20	52	56	57	52	74
1810011H11Rik	12	14	22	23	22	12
1810011O10Rik	371	959	1043	958	650	832
1810013L24Rik	719	1433	1336	1295	981	1717
1810018F18Rik	12	25	73	19	19	12
1810022K09Rik	275	510	502	543	348	825
1810024B03Rik	19	49	55	58	39	55
1810026J23Rik	418	1007	995	930	585	1249
1810030O07Rik	721	1238	1324	1331	955	1639
1810032O08Rik	58	57	82	114	116	113
1810037I17Rik	760	1313	1446	1464	1097	1818
1810041L15Rik	44	107	191	171	68	127
1810043G02Rik	424	893	1037	879	649	1284
1810043H04Rik	117	169	216	198	151	272
1810046K07Rik	0	0	0	1	0	0
1810049J17Rik	5	4	5	7	7	3
1810055G02Rik	40	60	53	44	44	55
1810062G17Rik	81	134	173	161	86	215
1810065E05Rik	0	0	0	0	1	0
2010001K21Rik	0	0	1	0	0	0
2010003K11Rik	0	1	0	0	0	0
2010005H15Rik	9	5	2	2	8	1
2010010A06Rik	1	0	1	0	6	2
2010106E10Rik	0	0	0	0	1	0
2010107E04Rik	677	1220	1137	1351	1004	1401
2010107G12Rik	20	38	99	50	16	80
2010107G23Rik	239	425	615	641	398	682
2010109A12Rik	12	16	15	26	12	30
2010109I03Rik	46	78	93	90	63	100
2010111I01Rik	1924	3323	4348	3779	3041	5043
2010300C02Rik	75	136	168	162	73	198
2010315B03Rik	316	576	595	641	413	770
2200002D01Rik	9	15	16	21	16	30
2200002J24Rik	6	62	56	63	8	95
2210010C04Rik	1049	1494	8665	2629	2767	1225
2210011C24Rik	3	15	12	10	5	23
2210013O21Rik	279	463	607	549	385	648
2210016F16Rik	775	1214	1209	1328	941	1667
2210016L21Rik	373	794	1040	833	653	1177
2210017I01Rik	1	4	6	4	1	8
2210404O09Rik	151	239	252	332	200	361
2210407C18Rik	1	0	0	0	0	0
2210408I21Rik	159	376	306	361	208	422
2210409E12Rik	0	0	0	0	0	0
2210418O10Rik	334	1180	998	1177	463	1613
2300002M23Rik	0	0	0	1	0	0
2300003K06Rik	0	0	0	0	0	0
2300009A05Rik	224	309	343	339	319	459
2310002L09Rik	1	0	0	0	0	0
2310003L06Rik	0	0	0	0	0	0
2310007B03Rik	0	0	1	0	0	2
2310009B15Rik	102	112	169	166	122	208
2310011J03Rik	396	710	807	864	543	989
2310022A10Rik	77	125	119	135	79	120
2310022B05Rik	524	580	471	862	648	702
2310030G06Rik	281	439	446	416	355	565
2310033P09Rik	57	66	89	99	46	115
2310034C09Rik	0	0	0	0	0	0
2310034G01Rik	46	110	134	108	84	172
2310035C23Rik	1053	1754	1833	2148	1247	2614
2310036O22Rik	635	1227	1340	1281	845	1553
2310039H08Rik	213	493	473	419	351	628
2310046K23Rik	0	0	0	0	0	0
2310050C09Rik	0	0	0	0	0	0
2310057J18Rik	1	0	0	3	1	1
2310057M21Rik	182	320	325	322	212	378
2310057N15Rik	0	0	0	3	0	0
2310061I04Rik	14	25	29	25	30	52
2310061N02Rik	0	0	0	0	0	0
2310079G19Rik	1	0	0	0	0	0
2410002F23Rik	682	1202	1572	1525	993	2049
2410004B18Rik	205	380	370	414	294	421
2410004P03Rik	41	51	71	74	51	58
2410015M20Rik	871	2006	1987	1961	1372	2363
2410016O06Rik	76	173	192	163	127	210
2410024N13Rik	7	7	11	15	5	12
2410089E03Rik	508	964	1064	987	620	1327
2410131K14Rik	329	672	690	734	497	902
2410137M14Rik	0	0	0	0	0	1
2410141K09Rik	26	26	32	36	26	33
2510002D24Rik	260	452	480	474	335	627
2510009E07Rik	394	1070	632	759	542	1019
2510039O18Rik	923	1948	1981	2023	1222	2655
2610001J05Rik	234	404	429	478	400	616
2610002M06Rik	495	1238	864	1004	578	1356
2610005L07Rik	1077	1484	2166	1101	1557	2191
2610008E11Rik	553	841	978	1106	815	1151
2610020H08Rik	61	121	147	148	98	191
2610021A01Rik	391	510	598	594	464	760
2610024D14Rik	1	1	2	1	0	0
2610028H24Rik	1	8	3	8	1	3
2610042L04Rik	3	9	2	3	0	0
2610044O15Rik8	718	931	911	1096	1011	1242
2610301B20Rik	369	789	762	721	490	957
2610305D13Rik	15	29	15	33	79	28
2610318N02Rik	6	14	10	8	3	21
2610507B11Rik	1964	3919	3993	3572	2670	5187
2610524H06Rik	400	750	728	665	555	859
2610528A11Rik	0	0	1	0	0	1
2610528J11Rik	24	30	35	34	27	47
2700029M09Rik	202	365	439	430	263	496
2700049A03Rik	268	484	530	588	395	724
2700060E02Rik	713	1327	1370	1358	1056	1559
2700062C07Rik	170	246	256	255	228	363
2700081O15Rik	285	391	570	461	367	662
2700094K13Rik	283	410	469	512	389	500
2700097O09Rik	127	264	266	248	184	372
2700099C18Rik	5	24	37	19	19	37
2810004N23Rik	250	602	606	561	337	640
2810006K23Rik	106	260	265	222	184	349
2810021J22Rik	302	507	689	556	440	819
2810025M15Rik	212	325	406	427	359	451
2810039B14Rik	46	98	88	68	45	117
2810047C21Rik1	29	41	133	64	48	80
2810403A07Rik	1443	2284	2610	2402	1731	3677
2810408A11Rik	2	3	11	19	5	13
2810417H13Rik	108	212	239	217	117	174
2810428I15Rik	254	365	452	387	379	520
2810459M11Rik	4	13	6	5	7	9
2810474O19Rik	721	1082	846	1190	923	1366
2900011O08Rik	3	1	11	8	5	12
2900026A02Rik	640	1097	1273	1148	678	1639
2900055J20Rik	5	1	6	7	2	5
2900092C05Rik	0	0	0	0	0	0
3000002C10Rik	79	133	155	142	135	147
3010026O09Rik	21	31	42	53	52	52
3100002H09Rik	0	1	0	0	0	0
3110001I22Rik	73	110	90	117	73	119
3110002H16Rik	454	895	983	771	592	1205
3110009E18Rik	31	34	49	57	39	58
3110018I06Rik	0	0	0	0	0	0
3110021N24Rik	4	6	7	8	1	3
3110035E14Rik	2	1	4	5	4	3
3110040N11Rik	309	521	563	561	443	661
3110043O21Rik	421	896	811	734	787	1084
3110052M02Rik	219	436	438	438	331	572
3110053B16Rik	17	22	24	16	10	25
3110062M04Rik	92	155	227	174	109	287
3110067C02Rik	1	5	4	11	5	13
3110070M22Rik	44	55	93	50	54	70
3110079O15Rik	0	4	1	1	0	2
3110082I17Rik	83	171	204	170	128	203
3110082J24Rik	0	0	0	0	0	0
3300002I08Rik	69	120	104	145	111	162
3425401B19Rik	8	12	6	13	9	9
3632451O06Rik	50	55	79	81	61	59
3830403N18Rik	1	8	3	3	1	1
3830406C13Rik	389	810	786	816	447	977
3830408C21Rik	3	5	2	3	8	3
3830417A13Rik	0	0	0	1	0	0
4430402I18Rik	12	27	48	58	28	47
4833418N17Rik	0	0	0	0	0	0
4833420G17Rik	575	989	1141	795	836	961
4833423E24Rik	0	0	0	0	0	0
4833427G06Rik	0	1	1	1	9	1
4833439L19Rik	1216	2470	2722	1926	2192	4282
4921501E09Rik	0	0	0	0	0	0
4921504E06Rik	0	0	0	1	0	0
4921507P07Rik	9	22	24	37	10	51
4921508M14Rik	0	2	1	0	0	1
4921509C19Rik	0	3	0	2	0	1
4921511C20Rik	1	0	0	0	0	0
4921511H03Rik	8	19	19	23	21	27
4921511M17Rik	0	0	0	0	0	0
4921513D11Rik	6	11	5	10	7	9
4921513I03Rik	9	17	21	8	10	23
4921517D22Rik	3	1	1	6	3	3
4921524J17Rik	156	224	273	286	188	317
4921524L21Rik	0	0	0	0	2	0
4921528I07Rik	4	3	2	4	1	3
4921530L21Rik	1	0	0	1	0	0
4921536K21Rik	14	15	32	28	40	32
4921539E11Rik	0	0	0	1	1	1
4922502D21Rik	0	0	0	1	0	0
4930402F06Rik	0	0	0	1	0	0
4930402H24Rik	1318	2419	2690	2743	1629	3718
4930402K13Rik	0	0	0	0	0	0
4930404H24Rik	0	1	1	1	5	1
4930404N11Rik	5	10	27	19	18	30
4930407I10Rik	0	0	0	3	0	1
4930408O17Rik	0	0	0	0	0	0
4930412O13Rik	0	0	0	0	0	0
4930415F15Rik	0	0	0	3	1	1
4930415H17Rik	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0
4930415O20Rik	1	2	13	2	0	3
4930421P07Rik	0	0	0	0	0	0
4930426L09Rik	3	2	2	4	0	4
4930427A07Rik	37	122	106	88	70	127
4930430A15Rik	1	5	2	3	2	2
4930430F08Rik	415	570	511	639	480	814
4930431P19Rik	132	197	222	207	155	281
4930432E11Rik	1	1	3	8	5	1
4930432K21Rik	6	22	18	11	10	11
4930432M17Rik	0	2	0	0	0	0
4930433I11Rik	1	0	0	0	3	0
4930435E12Rik	1	0	0	0	0	0
4930438A08Rik	1	0	1	1	0	0
4930442H23Rik	9	12	24	6	10	16
4930444G20Rik	0	0	0	3	0	0
4930444P10Rik	10	7	7	13	2	9
4930447A16Rik	3	5	5	1	0	6
4930447C04Rik	3	6	1	5	4	11
4930447F04Rik	1	0	0	0	0	1
4930448K20Rik	2	0	1	0	4	1
4930449A18Rik	2	1	0	1	0	0
4930449I24Rik	0	0	0	0	0	1
4930451G09Rik	23	72	80	84	33	99
4930451I11Rik	0	0	0	0	2	0
4930452B06Rik	8	25	22	20	12	35
4930453N24Rik	840	1608	1364	1413	1069	2050
4930455H04Rik	0	0	1	0	3	0
4930465K10Rik	12	23	20	24	8	18
4930467E23Rik	1	11	3	9	7	9
4930469B13Rik	0	0	0	4	0	0
4930470P17Rik	8	8	9	16	4	19
4930474N05Rik	6	23	9	12	3	8
4930480E11Rik	0	0	0	1	0	0
4930486L24Rik	7	2	4	10	8	3
4930488N24Rik	0	0	0	0	0	0
4930502E18Rik	0	4	1	3	1	0
4930503B20Rik	9	13	12	13	18	19
4930503E14Rik	0	0	0	0	0	0
4930503H13Rik	0	0	0	0	0	0
4930503L19Rik	202	236	292	302	238	370
4930504O13Rik	0	0	0	0	0	0
4930505A04Rik	2	7	13	11	8	14
4930507D05Rik	2	14	14	16	6	17
4930512M02Rik	33	69	69	55	53	88
4930513O06Rik	1	0	3	3	0	1
4930515G13Rik	1	0	0	4	0	1
4930515G16Rik	2	0	0	0	0	0
4930516K23Rik	0	0	0	0	0	0
4930518I15Rik	15	27	14	15	12	27
4930519F09Rik	0	0	0	0	0	0
4930519F16Rik	1	2	1	4	3	3
4930519G04Rik	4	5	14	8	12	11
4930519P11Rik	1	0	0	0	2	4
4930522H14Rik	0	0	0	0	0	0
4930522L14Rik	181	177	212	340	211	329
4930523C07Rik	58	98	128	96	62	154
4930524B15Rik	1	0	0	1	0	0
4930524J08Rik	5	5	9	12	8	8
4930524N10Rik	0	0	0	0	0	0
4930526A20Rik	35	45	76	76	35	87
4930529C04Rik	19	54	70	89	27	67
4930533K18Rik	0	2	1	4	0	2
4930533O14Rik	616	1900	1615	1543	747	2756
4930535I16Rik	2	1	0	0	0	0
4930538K18Rik	0	3	1	0	0	4
4930539E08Rik	67	113	147	190	63	210
4930544D05Rik	0	0	0	2	0	0
4930544G11Rik	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	0
4930548H24Rik	15	14	25	20	19	45
4930549C01Rik	2	1	1	0	0	0
4930550C14Rik	51	150	170	136	35	224
4930550L24Rik	0	0	0	3	0	0
4930553M12Rik	0	0	0	2	0	0
4930555G01Rik	2	0	0	0	0	0
4930555K19Rik	0	0	0	0	0	0
4930556J24Rik	13	9	18	8	32	14
4930557A04Rik	1	3	3	3	0	1
4930558C23Rik	0	0	0	0	0	0
4930558K02Rik	0	4	2	1	0	0
4930562C15Rik	7	26	42	42	21	48
4930563D23Rik	5	2	1	3	10	2
4930563I02Rik	0	0	1	4	0	3
4930563M21Rik	1	1	3	2	0	4
4930564D02Rik	0	0	0	0	2	0
4930567H17Rik	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0
4930572O03Rik	0	4	0	4	0	2
4930578C19Rik	18	31	39	38	49	44
4930578G10Rik	2	3	1	1	11	2
4930578I06Rik	0	0	0	0	0	0
4930579F01Rik	0	1	5	3	0	1
4930579G24Rik	25	75	69	53	50	70
4930583I09Rik	1	0	0	0	0	0
4930590J08Rik	17	17	27	29	21	27
4930595D18Rik	0	2	2	0	3	0
4930595M18Rik	0	0	0	0	0	0
4930596D02Rik	0	0	1	1	0	0
4931400O07Rik	0	0	0	0	0	0
4931406B18Rik	8	17	20	21	7	24
4931406C07Rik	159	297	216	296	183	351
4931406P16Rik	674	928	1134	1095	829	1556
4931408C20Rik	0	3	0	0	1	1
4931409K22Rik	5	10	7	12	17	12
4931414P19Rik	83	159	231	162	119	252
4931417E11Rik	0	0	0	0	0	0
4931422A03Rik	10	11	9	19	19	32
4931423N10Rik	1	2	0	7	1	1
4931428F04Rik	58	128	132	141	77	187
4931428L18Rik	7	13	17	14	22	24
4931429L15Rik	1	6	2	2	8	1
4931431F19Rik	0	0	0	2	0	1
4931440F15Rik	8	20	19	7	19	39
4931440P22Rik	23	30	63	56	33	69
4932411E22Rik	0	0	0	0	0	0
4932411N23Rik	1	6	4	8	6	9
4932414N04Rik	21	43	40	43	21	55
4932415D10Rik	0	0	0	0	0	0
4932416K20Rik	2	4	4	0	0	0
4932429P05Rik	0	0	0	0	3	0
4932431P20Rik	0	2	2	1	3	3
4932438A13Rik	2412	5478	4542	5099	3209	6185
4932438H23Rik	14	71	88	61	33	134
4932443I19Rik	14	17	18	18	16	22
4933400A11Rik	2	4	2	0	12	2
4933401B06Rik	0	0	0	3	0	2
4933402D24Rik	1	5	7	2	1	6
4933402E13Rik	0	0	0	0	0	0
4933402J07Rik	0	0	0	0	0	0
4933402N03Rik	0	0	0	0	0	1
4933402N22Rik	0	0	0	0	0	0
4933402P03Rik	0	0	0	0	0	0
4933403O08Rik	1	0	0	0	0	0
4933405L10Rik	0	3	2	0	3	5
4933405O20Rik	6	17	13	13	7	9
4933406J08Rik	0	0	0	0	1	0
4933406M09Rik	1	0	0	2	0	0
4933406P04Rik	97	101	181	162	130	235
4933407L21Rik	4	6	5	8	10	11
4933408B17Rik	12	20	16	29	8	27
4933408J17Rik	0	0	0	1	1	2
4933409G03Rik	0	0	0	0	0	0
4933411G06Rik	0	4	0	0	1	0
4933411K16Rik	1	6	3	7	0	3
4933412A08Rik	31	63	130	37	19	200
4933412E24Rik	0	1	0	1	0	0
4933413G19Rik	0	4	1	2	2	2
4933414I15Rik	0	0	0	0	0	0
4933415A04Rik	3	2	4	4	2	5
4933415F23Rik	0	0	0	0	0	0
4933416C03Rik	1	0	0	1	1	4
4933416E14Rik	0	0	0	0	0	0
4933416I08Rik	0	0	0	0	0	0
4933417A18Rik	0	0	0	0	0	0
4933417G07Rik	3	4	9	9	5	7
4933421I07Rik	0	2	2	2	0	0
4933424G06Rik	3	5	2	5	10	13
4933425L06Rik	0	0	1	2	0	1
4933427D14Rik	172	359	464	439	302	580
4933427G17Rik	7	6	19	15	4	15
4933427G23Rik	11	41	30	13	20	45
4933427I04Rik	24	55	49	43	39	60
4933428G20Rik	2	2	1	5	0	2
4933428M09Rik	0	0	0	1	0	0
4933430I17Rik	5	8	8	10	4	18
4933434E20Rik	1265	2104	2573	2356	1685	3161
4933436I01Rik	0	0	0	0	0	0
5031410I06Rik	1	0	0	0	0	1
5031414D18Rik	7	5	6	13	15	12
5031439G07Rik	641	1220	1242	985	690	1516
5033404E19Rik	0	0	0	0	0	0
5033423K11Rik	2	2	0	2	0	0
5330417C22Rik	1495	3168	3948	3316	2132	4052
5330417H12Rik	2	0	0	0	0	0
5330438D12Rik	37	45	79	71	33	72
5430401F13Rik	0	0	0	0	0	0
5430402E10Rik	0	1	0	0	0	0
5430403G16Rik	155	222	263	322	198	314
5430416O09Rik	14	27	38	43	23	42
5430419D17Rik	1	2	4	2	3	1
5430427O19Rik	12	23	23	14	32	25
5530400C23Rik	0	0	0	0	0	0
5530401A14Rik	33	87	77	84	40	71
5730409E04Rik	174	356	438	420	245	537
5730416F02Rik	0	0	0	3	0	2
5730455P16Rik	722	1578	1535	1610	906	1990
5730480H06Rik	319	506	509	589	384	717
5730507C01Rik	23	26	27	30	16	50
5730508B09Rik	48	79	70	93	70	135
5730522E02Rik	6	6	21	21	14	15
5730559C18Rik	6	15	31	15	20	31
5730596B20Rik	0	3	0	1	3	5
5830411N06Rik	0	2	1	1	1	0
5830417I10Rik	350	809	701	759	433	990
5830454E08Rik	80	127	146	152	91	201
5830473C10Rik	0	9	10	14	16	12
5930422O12Rik	1	0	3	1	0	4
6030419C18Rik	10	9	27	19	13	28
6030445D17Rik	13	14	13	13	26	27
6030452D12Rik	0	0	0	0	0	0
6030458C11Rik	306	678	673	668	461	902
6030468B19Rik	2	2	2	7	2	6
6030469F06Rik	0	0	0	0	0	0
6030498E09Rik	0	0	2	1	0	1
6330403A02Rik	40	40	71	59	13	44
6330408A02Rik	170	224	278	247	209	299
6330409D20Rik	0	1	1	3	0	1
6330416G13Rik	169	275	307	250	172	413
6330549D23Rik	17	41	42	80	51	46
6430531B16Rik	7	7	13	15	6	16
6430548M08Rik	1695	5134	4624	3307	2429	6022
6430550D23Rik	21	27	65	47	13	35
6430571L13Rik	63	93	128	158	87	140
6430573F11Rik	175	187	226	261	242	309
6430628N08Rik	1	0	0	1	0	0
6720489N17Rik	66	97	90	136	109	147
6820408C15Rik	1	5	6	8	3	4
6820431F20Rik	1393	1824	2208	1496	1702	2784
7420426K07Rik	0	0	0	0	1	1
7420461P10Rik	0	0	0	0	0	1
7530416G11Rik	0	4	3	0	1	3
7530428D23Rik	17	14	19	31	9	25
8030411F24Rik	0	0	0	0	0	0
8030423J24Rik	1	0	1	0	0	0
8030462N17Rik	448	952	846	898	638	1162
8030474K03Rik	0	25	0	0	0	0
8430408G22Rik	319	378	294	282	573	457
9030612E09Rik	40	57	75	87	56	100
9030617O03Rik	189	184	222	347	297	233
9030619P08Rik	0	0	0	0	0	0
9030624G23Rik	5	6	8	11	8	9
9030624J02Rik	1166	2152	2273	2215	1492	2954
9130008F23Rik	7	27	18	21	10	15
9130011E15Rik	129	210	266	245	199	318
9130019O22Rik	171	301	310	368	248	408
9130023H24Rik	457	961	1030	832	614	1402
9130204L05Rik	0	0	0	0	0	0
9130208D14Rik	6	19	15	6	1	30
9130213A22Rik	1	2	5	4	3	4
9130230L23Rik	30	55	54	73	46	67
9130401M01Rik	381	627	714	779	485	877
9130409I23Rik	22	7	9	45	26	15
9130409J20Rik	1	1	2	1	0	0
9230019H11Rik	2	5	2	3	2	4
9230102O04Rik	0	0	0	0	1	0
9230104L09Rik	0	0	0	0	0	0
9230104M06Rik	2	5	2	6	3	14
9230106D20Rik	0	0	1	2	0	2
9230109A22Rik	1	1	1	3	0	0
9230110C19Rik	82	136	201	148	126	168
9230110F15Rik	0	1	0	0	0	0
9230112D13Rik	0	0	0	0	0	0
9230113P08Rik	4	15	14	27	17	16
9330132A10Rik	1	1	6	3	2	8
9330151L19Rik	108	154	216	193	173	309
9330159F19Rik	222	387	361	333	234	485
9330161L09Rik	3	13	11	12	5	14
9330182L06Rik	2027	5027	4240	4210	2524	6263
9330182O14Rik	3	1	3	1	0	0
9430007A20Rik	0	0	0	0	0	0
9430015G10Rik	140	274	392	333	190	474
9430016H08Rik	270	473	507	557	427	707
9430020K01Rik	69	135	188	156	149	256
9430025C20Rik	3	6	10	13	7	14
9430038I01Rik	47	96	88	86	55	107
9430069I07Rik	3	18	8	8	1	11
9430076C15Rik	189182	117468	235587	375940	244237	445980
