	GSM3972712	GSM3972713	GSM3972714	GSM3972715	GSM3972716	GSM3972717
2310050C09Rik	0	0	0	0	2	0
2310057J18Rik	0	0	0	0	0	0
2310057M21Rik	417	705	499	514	529	479
2310057N15Rik	0	0	0	0	0	0
2310061I04Rik	93	172	98	130	95	91
2310061N02Rik	0	0	0	0	0	0
2310079G19Rik	0	0	0	0	0	0
2410002F23Rik	211	326	353	355	431	283
2410004B18Rik	599	580	710	491	399	659
2410004P03Rik	38	63	86	82	75	101
2410015M20Rik	1248	1245	1305	1330	862	1689
2410016O06Rik	110	122	112	127	145	160
2410024N13Rik	10	12	15	21	16	12
2410089E03Rik	283	436	460	483	560	324
2410131K14Rik	337	508	448	523	420	541
2410137M14Rik	1	6	4	2	4	4
2410141K09Rik	13	12	7	8	11	10
2510002D24Rik	292	283	334	268	279	378
2510009E07Rik	734	976	1118	789	892	862
2510039O18Rik	665	737	764	805	731	852
2610001J05Rik	350	430	402	306	295	418
2610002M06Rik	438	466	623	464	422	541
2610005L07Rik	401	641	726	666	745	464
2610008E11Rik	769	886	957	781	629	822
2610020H08Rik	37	54	75	110	55	53
2610021A01Rik	421	465	553	425	377	448
2610024D14Rik	2	3	4	8	3	1
2610028H24Rik	4	4	2	5	9	3
2610042L04Rik	0	6	2	2	7	0
2610044O15Rik8	1174	1301	1427	1253	929	1522
2610301B20Rik	110	151	129	113	99	176
2610305D13Rik	158	198	209	216	175	236
2610318N02Rik	1	1	1	0	17	1
2610507B11Rik	11399	14748	14735	11149	11200	12098
2610524H06Rik	39	55	50	43	64	33
2610528A11Rik	2	1	1	1	1	4
2610528J11Rik	0	0	0	0	1	2
2700029M09Rik	161	204	181	190	173	202
2700049A03Rik	221	281	314	333	273	276
2700060E02Rik	2616	2361	3211	2154	1925	2746
2700062C07Rik	54	47	81	72	58	67
2700081O15Rik	210	338	239	333	353	354
2700094K13Rik	232	212	310	156	167	244
2700097O09Rik	233	300	301	311	273	224
2700099C18Rik	5	0	7	11	7	7
2810004N23Rik	889	883	1087	793	744	1108
2810006K23Rik	166	177	157	173	139	187
2810021J22Rik	39	72	51	59	54	64
2810025M15Rik	133	186	186	196	158	243
2810039B14Rik	64	93	101	110	120	63
2810047C21Rik1	5	1	0	0	4	4
2810403A07Rik	1343	1457	1587	1448	1277	1121
2810408A11Rik	7	5	4	3	13	10
2810417H13Rik	46	38	55	57	52	51
2810428I15Rik	1145	920	1464	791	873	1119
2810459M11Rik	0	0	1	14	2	8
2810474O19Rik	677	1482	1037	1406	1101	1173
2900011O08Rik	0	0	0	1	1	2
2900026A02Rik	363	588	458	526	619	581
2900055J20Rik	4	7	1	6	2	6
2900092C05Rik	0	0	0	0	0	0
3000002C10Rik	55	50	57	59	60	32
3010026O09Rik	22	31	37	25	35	33
3100002H09Rik	0	0	0	0	0	0
3110001I22Rik	86	117	75	118	66	76
3110002H16Rik	402	486	551	568	432	471
3110009E18Rik	17	27	24	25	14	18
3110018I06Rik	0	0	0	0	0	0
3110021N24Rik	22	31	45	39	35	27
3110035E14Rik	1	5	4	7	11	9
3110040N11Rik	201	199	286	198	168	273
3110043O21Rik	698	734	870	801	493	808
3110052M02Rik	41	52	57	49	53	75
3110053B16Rik	17	26	23	33	26	21
3110062M04Rik	112	234	262	193	185	170
3110067C02Rik	2	6	5	3	5	2
3110070M22Rik	5	4	9	4	14	28
3110079O15Rik	0	1	1	0	56	0
3110082I17Rik	132	132	156	122	137	152
3110082J24Rik	0	0	0	0	0	2
3300002I08Rik	26	37	45	33	27	39
3425401B19Rik	3363	6758	5270	5284	5382	6994
3632451O06Rik	123	184	173	180	312	245
3830403N18Rik	3	3	5	3	5	4
3830406C13Rik	261	309	330	307	269	364
3830408C21Rik	2	1	4	3	4	2
3830417A13Rik	0	0	2	1	0	1
4430402I18Rik	18	17	65	32	16	29
4833418N17Rik	0	0	0	0	0	4
4833420G17Rik	386	438	546	525	448	513
4833423E24Rik	0	0	0	0	7	0
4833427G06Rik	0	0	0	0	2	0
4833439L19Rik	3117	3490	3670	2477	2663	3309
4921501E09Rik	0	1	0	0	0	0
4921504E06Rik	0	1	0	0	0	2
4921507P07Rik	8	13	21	22	23	19
4921508M14Rik	1	0	2	0	0	0
4921509C19Rik	0	1	2	0	1	2
4921511C20Rik	0	0	0	0	0	0
4921511H03Rik	0	2	4	3	4	2
4921511M17Rik	0	0	0	0	0	0
4921513D11Rik	32	37	43	31	31	20
4921513I03Rik	11	16	15	17	24	8
4921517D22Rik	0	0	0	0	0	0
4921524J17Rik	368	274	397	268	244	331
4921524L21Rik	0	0	0	0	3	2
4921528I07Rik	1	1	0	1	5	0
4921530L21Rik	0	0	0	1	1	0
4921536K21Rik	4	8	5	7	9	12
4921539E11Rik	0	1	2	1	7	0
4922502D21Rik	1	0	0	0	27	2
4930402F06Rik	0	0	0	0	0	1
4930402H24Rik	313	511	420	962	446	516
4930402K13Rik	0	0	0	0	0	0
4930404H24Rik	0	0	0	0	0	0
4930404N11Rik	7	2	9	4	13	1
4930407I10Rik	0	0	0	0	7	3
4930408O17Rik	0	0	0	0	0	0
4930412O13Rik	0	0	0	0	2	0
4930415F15Rik	0	2	1	0	0	3
4930415H17Rik	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0
4930415O20Rik	1	1	2	0	1	2
4930421P07Rik	0	0	0	0	0	0
4930426L09Rik	0	0	2	2	1	2
4930427A07Rik	5	12	13	11	9	13
4930430A15Rik	0	0	0	0	7	3
4930430F08Rik	382	338	415	309	250	439
4930431P19Rik	31	45	58	60	46	49
4930432E11Rik	1	4	2	5	2	10
4930432K21Rik	11	8	33	17	18	14
4930432M17Rik	0	0	0	0	0	0
4930433I11Rik	0	1	0	0	0	2
4930435E12Rik	0	0	0	0	0	1
4930438A08Rik	0	0	0	0	3	1
4930442H23Rik	3	4	5	4	2	5
4930444G20Rik	0	0	0	0	0	0
4930444P10Rik	7	19	19	28	35	41
4930447A16Rik	0	2	1	5	0	0
4930447C04Rik	9	18	22	8	35	15
4930447F04Rik	0	0	0	0	0	0
4930448K20Rik	1	0	1	0	3	1
4930449A18Rik	0	2	0	1	0	1
4930449I24Rik	0	0	0	0	0	0
4930451G09Rik	8	5	15	11	16	10
4930451I11Rik	0	0	0	0	1	0
4930452B06Rik	2	5	2	2	8	3
4930453N24Rik	3176	2947	4208	2352	2169	3101
4930455H04Rik	4	0	0	1	0	2
4930465K10Rik	9	15	23	16	12	12
4930467E23Rik	0	9	0	0	0	0
4930469B13Rik	0	1	2	1	0	1
4930470P17Rik	0	0	0	0	0	1
4930474N05Rik	2	6	5	8	5	7
4930480E11Rik	0	0	0	0	1	0
4930486L24Rik	45	30	34	27	25	38
4930488N24Rik	0	0	0	0	1	0
4930502E18Rik	0	2	1	3	4	2
4930503B20Rik	0	1	0	0	19	2
4930503E14Rik	0	0	0	0	0	0
4930503H13Rik	0	0	0	0	0	0
4930503L19Rik	95	124	109	126	112	94
4930504O13Rik	0	0	0	0	0	0
4930505A04Rik	3	1	2	5	4	1
4930507D05Rik	12	31	15	39	24	25
4930512M02Rik	24	62	76	95	86	39
4930513O06Rik	0	0	0	0	0	0
4930515G13Rik	0	5	2	0	3	0
4930515G16Rik	0	0	0	0	0	0
4930516K23Rik	0	0	0	0	0	1
4930518I15Rik	5	14	7	8	11	11
4930519F09Rik	0	0	0	0	0	1
4930519F16Rik	0	0	4	0	2	0
4930519G04Rik	4	3	9	6	16	6
4930519P11Rik	0	0	1	0	0	0
4930522H14Rik	0	0	0	0	0	2
4930522L14Rik	66	63	104	71	55	91
4930523C07Rik	280	381	333	517	647	359
4930524B15Rik	0	0	0	0	0	0
4930524J08Rik	1	1	2	5	2	2
4930524N10Rik	0	0	0	0	1	0
4930526A20Rik	2	5	6	4	12	1
4930529C04Rik	8	23	28	10	5	20
4930533K18Rik	3	3	0	3	3	0
4930533O14Rik	356	419	564	497	461	517
4930535I16Rik	1	5	1	2	1	2
4930538K18Rik	4	1	3	1	3	3
4930539E08Rik	78	99	101	108	121	76
4930544D05Rik	27	29	25	22	24	18
4930544G11Rik	0	0	0	1	8	1
4930546C10Rik	0	0	0	0	0	0
4930548H24Rik	14	23	24	26	18	11
4930549C01Rik	0	0	0	0	0	0
4930550C14Rik	0	4	2	2	11	0
4930550L24Rik	0	0	0	0	0	0
4930553M12Rik	0	0	0	0	0	0
4930555G01Rik	2	3	1	5	0	0
4930555K19Rik	0	0	0	0	0	0
4930556J24Rik	2	2	2	1	9	3
4930557A04Rik	0	0	0	0	1	0
4930558C23Rik	0	0	0	0	1	1
4930558K02Rik	0	0	2	0	0	0
4930562C15Rik	7	11	8	10	20	5
4930563D23Rik	1	0	2	0	11	1
4930563I02Rik	0	0	0	1	1	1
4930563M21Rik	0	0	0	0	0	0
4930564D02Rik	0	0	0	0	0	0
4930567H17Rik	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0
4930578C19Rik	102	174	177	173	167	157
4930578G10Rik	38	67	44	64	80	23
4930578I06Rik	0	0	0	0	3	1
4930579F01Rik	0	1	0	1	2	2
4930579G24Rik	29	35	51	43	36	47
4930583I09Rik	0	0	0	0	0	0
4930590J08Rik	13	19	25	26	17	15
4930595D18Rik	0	3	2	1	4	4
4930595M18Rik	0	0	0	0	0	0
4930596D02Rik	0	0	0	0	0	0
4931400O07Rik	0	0	0	0	0	0
4931406B18Rik	1	7	5	9	10	23
4931406C07Rik	101	193	176	551	147	207
4931406P16Rik	1721	2475	2095	2148	1937	1891
4931408C20Rik	0	1	0	0	1	0
4931409K22Rik	0	0	0	0	2	2
4931414P19Rik	51	66	68	44	39	59
4931417E11Rik	0	0	0	0	3	1
4931422A03Rik	26	26	31	24	25	23
4931423N10Rik	0	3	2	1	1	0
4931428F04Rik	15	35	33	27	32	34
4931428L18Rik	3	4	8	10	7	5
4931429L15Rik	0	0	0	0	1	3
4931431F19Rik	0	0	0	0	1	1
4931440F15Rik	112	132	180	124	123	142
4931440P22Rik	96	67	69	61	69	63
4932411E22Rik	4	19	4	13	4	5
4932411N23Rik	9	29	26	27	28	40
4932414N04Rik	20	15	28	23	22	35
4932415D10Rik	0	0	0	0	1	0
4932416K20Rik	1	4	7	2	4	11
4932429P05Rik	0	0	0	0	1	0
4932431P20Rik	1	1	2	3	0	8
4932438A13Rik	3344	4850	6036	4808	4407	3184
4932438H23Rik	1	3	4	9	6	6
4932443I19Rik	12	18	19	17	23	18
4933400A11Rik	3	5	5	4	5	2
4933401B06Rik	0	0	0	0	0	0
4933402D24Rik	5	10	5	9	4	6
4933402E13Rik	0	2	0	1	0	1
4933402J07Rik	0	0	0	0	9	0
4933402N03Rik	2	0	0	0	3	0
4933402N22Rik	0	0	0	0	0	0
4933402P03Rik	0	1	0	2	6	0
4933403O08Rik	0	0	0	0	0	1
4933405L10Rik	2	2	2	1	1	1
4933405O20Rik	0	0	0	0	0	2
4933406J08Rik	0	0	1	1	0	0
4933406M09Rik	0	1	1	4	0	1
4933406P04Rik	8	16	11	10	5	16
4933407L21Rik	3	5	7	5	8	2
4933408B17Rik	6	6	6	16	8	5
4933408J17Rik	3	5	2	4	1	1
4933409G03Rik	0	0	0	0	1	0
4933411G06Rik	0	0	0	0	1	3
4933411K16Rik	11	7	5	8	38	4
4933412A08Rik	20	35	52	37	30	28
4933412E24Rik	0	0	0	0	0	0
4933413G19Rik	1	0	0	0	2	1
4933414I15Rik	0	0	0	0	0	1
4933415A04Rik	0	2	0	2	3	0
4933415F23Rik	5	6	12	16	15	12
4933416C03Rik	0	0	0	2	1	0
4933416E14Rik	0	0	0	0	0	0
4933416I08Rik	0	0	0	0	0	0
4933417A18Rik	0	0	0	0	2	1
4933417G07Rik	0	2	3	5	1	0
4933421I07Rik	0	0	0	3	4	0
4933424G06Rik	10	17	3	5	16	12
4933425L06Rik	0	0	0	0	0	0
4933427D14Rik	93	99	128	128	133	116
4933427G17Rik	3	3	2	1	4	1
4933427G23Rik	12	6	13	12	8	13
4933427I04Rik	35	79	50	65	86	36
4933428G20Rik	2	0	8	7	7	4
4933428M09Rik	0	0	0	0	0	0
4933430I17Rik	2	1	1	1	1	0
4933434E20Rik	2918	2621	3087	2252	2195	2867
4933436I01Rik	0	0	0	0	0	0
5031410I06Rik	0	0	0	1	0	2
5031414D18Rik	5	8	13	15	12	15
5031439G07Rik	4100	3680	6212	2480	3004	3507
5033404E19Rik	0	0	0	0	0	0
5033423K11Rik	0	0	0	0	0	0
5330417C22Rik	0	1	1	0	2	1
5330417H12Rik	0	7	9	4	6	2
5330438D12Rik	11	16	12	14	14	11
5430401F13Rik	0	0	0	0	0	0
5430402E10Rik	0	0	0	0	0	0
5430403G16Rik	48	44	65	53	51	62
5430416O09Rik	75	162	141	187	105	93
5430419D17Rik	0	0	0	0	0	0
5430427O19Rik	10	15	22	21	13	22
5530400C23Rik	0	0	0	0	0	0
5530401A14Rik	4	1	4	5	1	4
5730409E04Rik	677	787	1172	593	779	858
5730416F02Rik	1	1	1	0	0	0
5730455P16Rik	3283	3096	4255	2476	2259	3141
5730480H06Rik	348	501	552	519	526	324
5730507C01Rik	8	16	10	20	20	15
5730508B09Rik	85	109	119	146	75	163
5730522E02Rik	0	0	1	1	1	1
5730559C18Rik	0	2	0	0	1	1
5730596B20Rik	17	21	33	30	30	19
5830411N06Rik	0	3	1	3	1	0
5830417I10Rik	352	542	701	537	578	416
5830454E08Rik	29	44	33	36	37	37
5830473C10Rik	0	1	0	0	0	2
5930422O12Rik	3	3	8	7	2	1
6030419C18Rik	225	265	281	188	246	335
6030445D17Rik	14	18	18	10	13	15
6030452D12Rik	0	0	0	0	0	0
6030458C11Rik	1020	1145	1261	865	799	1019
6030468B19Rik	1	3	1	5	2	2
6030469F06Rik	1	0	0	0	0	0
6030498E09Rik	1	0	0	0	1	0
6330403A02Rik	15	33	17	54	98	76
6330408A02Rik	243	383	373	302	348	333
6330409D20Rik	14	17	11	20	16	10
6330416G13Rik	359	329	422	319	303	321
6330549D23Rik	27	23	31	32	33	32
6430531B16Rik	8	5	2	10	9	6
6430548M08Rik	933	1067	679	885	934	938
6430550D23Rik	9	15	17	32	24	15
6430571L13Rik	1012	1366	1553	1248	1255	1489
6430573F11Rik	12	13	27	50	13	19
6430628N08Rik	0	0	0	0	0	4
6720489N17Rik	26	47	55	33	42	47
6820408C15Rik	0	0	0	3	0	2
6820431F20Rik	626	880	866	892	866	655
7420426K07Rik	0	0	0	0	0	0
7420461P10Rik	1	3	3	3	2	0
7530416G11Rik	3	5	7	12	8	11
7530428D23Rik	17	24	15	29	27	18
8030411F24Rik	0	0	0	0	0	0
8030423J24Rik	0	0	0	0	0	0
8030462N17Rik	1534	1830	1790	1434	1256	1482
8030474K03Rik	1	0	1	0	0	6
8430408G22Rik	533	868	346	894	576	909
9030612E09Rik	35	24	33	32	30	32
9030617O03Rik	454	523	669	527	395	655
9030619P08Rik	0	0	3	2	2	4
9030624G23Rik	0	2	2	2	5	1
9030624J02Rik	696	807	952	829	886	858
9130008F23Rik	13	19	25	33	18	22
9130011E15Rik	247	284	269	267	224	213
9130019O22Rik	125	140	183	131	175	160
9130023H24Rik	64	61	120	102	95	107
9130204L05Rik	0	0	0	0	0	0
9130208D14Rik	13	18	42	40	19	18
9130213A22Rik	4	2	1	7	2	6
9130230L23Rik	15	22	16	28	31	20
9130401M01Rik	368	331	425	292	292	469
9130409I23Rik	2	5	3	8	8	1
9130409J20Rik	0	0	0	0	0	1
9230019H11Rik	3	18	13	13	11	4
9230102O04Rik	1	0	0	0	0	0
9230104L09Rik	1	4	3	0	2	4
9230104M06Rik	3	2	2	5	5	6
9230106D20Rik	0	0	0	0	0	1
9230109A22Rik	0	0	0	0	0	0
9230110C19Rik	11	10	15	20	25	14
9230110F15Rik	0	0	0	0	0	0
9230112D13Rik	0	0	0	0	0	0
9230113P08Rik	6	12	13	18	10	5
9330132A10Rik	4	2	9	18	7	19
9330151L19Rik	54	87	75	79	69	80
9330159F19Rik	2089	2153	2540	1590	1556	1790
9330161L09Rik	8	15	7	17	12	6
9330182L06Rik	2	3	2	3	8	7
9330182O14Rik	0	0	0	0	0	0
9430007A20Rik	0	0	0	0	0	0
9430015G10Rik	85	107	169	98	141	95
9430016H08Rik	665	808	784	793	725	720
9430020K01Rik	791	1215	761	991	1058	1094
9430025C20Rik	7	15	19	16	23	7
9430038I01Rik	117	138	151	181	140	188
9430069I07Rik	0	0	0	0	1	0
9430076C15Rik	6000	6483	6155	6739	7653	9743
9430097D07Rik	1	4	2	0	1	0
