	GSM4305739	GSM4305740	GSM4305741	GSM4305742	GSM4305743	GSM4305744
2610024D14Rik	0	0	0	8	0	0
2610028H24Rik	1	0	0	0	0	0
2610042L04Rik	82	26	101	12	77	0
2610044O15Rik8	528	473	491	680	484	637
2610301B20Rik	426	393	315	401	403	395
2610305D13Rik	626	486	472	411	519	464
2610318N02Rik	3	0	0	1	2	3
2610507B11Rik	21696	19155	18343	17455	18112	18139
2610524H06Rik	156	59	53	141	60	89
2610528A11Rik	16	15	13	29	14	21
2610528J11Rik	2	0	0	0	0	0
2700029M09Rik	601	539	437	586	585	517
2700049A03Rik	186	159	132	158	132	169
2700060E02Rik	3637	2903	2924	3105	3393	2777
2700062C07Rik	355	262	321	334	293	232
2700081O15Rik	2016	1777	1468	1717	1676	1478
2700094K13Rik	344	258	256	216	296	175
2700097O09Rik	988	769	976	728	819	739
2700099C18Rik	13	9	4	24	23	10
2810004N23Rik	474	439	355	385	381	325
2810006K23Rik	686	824	755	654	581	510
2810021J22Rik	222	169	282	254	306	212
2810025M15Rik	293	238	280	338	434	310
2810039B14Rik	214	176	183	166	179	237
2810047C21Rik1	0	1	6	0	7	0
2810403A07Rik	3040	2345	2825	2302	2835	2666
2810408A11Rik	46	40	31	70	47	37
2810417H13Rik	94	52	39	67	71	83
2810428I15Rik	1446	1181	1221	1573	1575	1033
2810459M11Rik	37	23	5	27	12	8
2810474O19Rik	3196	2075	3753	1938	3041	3607
2900011O08Rik	2	0	0	2	0	2
2900026A02Rik	1261	1087	1096	1116	1268	952
2900055J20Rik	0	0	0	0	0	0
2900092C05Rik	0	0	0	0	0	0
3000002C10Rik	439	282	360	392	185	348
3010026O09Rik	36	34	20	47	47	18
3100002H09Rik	0	0	0	0	0	0
3110001I22Rik	314	263	305	252	219	264
3110002H16Rik	2095	1622	1407	1687	1690	1568
3110009E18Rik	29	56	26	46	39	41
3110018I06Rik	0	0	0	0	0	0
3110021N24Rik	25	13	16	5	25	9
3110035E14Rik	3	1	2	0	0	3
3110040N11Rik	310	297	295	304	317	219
3110043O21Rik	1405	1014	1150	1380	1484	1345
3110052M02Rik	101	97	98	120	80	79
3110053B16Rik	51	88	60	50	96	40
3110062M04Rik	467	476	470	559	440	548
3110067C02Rik	7	3	2	6	0	7
3110070M22Rik	30	38	38	34	45	16
3110079O15Rik	0	0	0	0	0	0
3110082I17Rik	84	88	79	107	97	61
3110082J24Rik	0	0	0	0	0	0
3300002I08Rik	36	18	12	34	26	8
3425401B19Rik	206	16	37	18	144	22
3632451O06Rik	28	13	20	32	45	27
3830403N18Rik	5	10	1	28	10	4
3830406C13Rik	1123	907	864	1095	965	907
3830408C21Rik	14	5	7	14	14	13
3830417A13Rik	9	22	6	7	12	8
4430402I18Rik	536	503	379	527	490	412
4833418N17Rik	0	0	0	0	0	0
4833420G17Rik	1018	754	755	936	965	943
4833423E24Rik	0	0	0	0	0	0
4833427G06Rik	0	0	0	0	0	0
4833439L19Rik	7304	6302	6521	6261	6451	5875
4921501E09Rik	0	0	0	0	0	0
4921504E06Rik	0	0	0	0	0	0
4921507P07Rik	175	155	92	146	117	133
4921508M14Rik	0	0	0	0	0	0
4921509C19Rik	0	0	0	0	0	0
4921511C20Rik	0	0	0	0	0	0
4921511H03Rik	0	0	0	0	0	0
4921511M17Rik	0	0	0	0	0	0
4921513D11Rik	9	9	1	3	2	2
4921513I03Rik	1	3	5	4	5	5
4921517D22Rik	0	0	2	0	0	0
4921524J17Rik	284	235	225	223	229	226
4921524L21Rik	0	0	0	0	0	0
4921528I07Rik	0	0	0	0	0	0
4921530L21Rik	0	0	0	0	0	0
4921536K21Rik	54	40	49	47	33	29
4921539E11Rik	0	0	0	0	0	0
4922502D21Rik	0	0	0	0	0	0
4930402F06Rik	0	1	1	0	0	0
4930402H24Rik	7476	6895	6030	5529	5280	5221
4930402K13Rik	0	0	0	0	0	0
4930404H24Rik	0	0	0	0	2	0
4930404N11Rik	17	6	3	12	21	10
4930407I10Rik	0	0	0	0	0	0
4930408O17Rik	0	0	0	0	0	0
4930412O13Rik	0	2	0	0	0	0
4930415F15Rik	1	17	10	24	5	6
4930415H17Rik	0	0	0	0	0	0
4930415L06Rik	0	0	0	0	0	0
4930415O20Rik	39	19	31	52	37	36
4930421P07Rik	0	0	0	0	0	0
4930426L09Rik	1	0	2	2	6	0
4930427A07Rik	21	6	11	18	17	23
4930430A15Rik	1	0	0	0	1	0
4930430F08Rik	372	379	402	323	314	320
4930431P19Rik	44	37	42	86	115	49
4930432E11Rik	0	0	2	0	0	0
4930432K21Rik	30	29	10	28	23	18
4930432M17Rik	0	0	0	0	0	0
4930433I11Rik	0	0	0	0	0	0
4930435E12Rik	0	0	0	0	0	0
4930438A08Rik	4	0	0	0	0	0
4930442H23Rik	9	5	4	10	6	2
4930444G20Rik	0	0	0	0	3	0
4930444P10Rik	1	11	4	6	31	8
4930447A16Rik	0	0	0	0	0	0
4930447C04Rik	30	33	25	64	36	35
4930447F04Rik	0	0	0	0	0	0
4930448K20Rik	0	0	2	2	0	0
4930449A18Rik	0	0	0	0	0	0
4930449I24Rik	0	0	0	0	0	0
4930451G09Rik	58	63	28	46	41	47
4930451I11Rik	0	0	0	0	0	0
4930452B06Rik	6	3	2	0	0	0
4930453N24Rik	2621	2086	2205	2366	2269	2087
4930455H04Rik	10	9	3	8	2	7
4930465K10Rik	2	2	7	2	30	0
4930467E23Rik	24	0	0	0	0	28
4930469B13Rik	0	0	0	0	0	0
4930470P17Rik	0	0	0	0	0	0
4930474N05Rik	1	1	0	1	2	1
4930480E11Rik	0	0	0	0	0	0
4930486L24Rik	64	71	46	36	64	47
4930488N24Rik	0	0	0	0	0	0
4930502E18Rik	2	0	0	1	1	2
4930503B20Rik	0	0	0	0	0	2
4930503E14Rik	0	0	0	2	0	0
4930503H13Rik	0	0	0	0	0	0
4930503L19Rik	175	119	128	171	167	145
4930504O13Rik	0	0	0	0	0	0
4930505A04Rik	5	2	1	1	1	0
4930507D05Rik	19	13	17	9	20	8
4930512M02Rik	10	8	1	8	1	4
4930513O06Rik	0	0	0	0	0	0
4930515G13Rik	0	0	1	0	1	0
4930515G16Rik	0	0	0	0	0	0
4930516K23Rik	0	0	0	0	0	0
4930518I15Rik	60	50	64	45	41	53
4930519F09Rik	1	1	2	1	3	5
4930519F16Rik	2	0	13	4	40	0
4930519G04Rik	48	14	2	21	11	24
4930519P11Rik	3	1	2	0	2	2
4930522H14Rik	0	0	0	0	0	0
4930522L14Rik	66	94	47	88	84	61
4930523C07Rik	1509	1372	1382	1155	1270	1237
4930524B15Rik	0	0	0	0	0	0
4930524J08Rik	9	4	3	10	6	4
4930524N10Rik	0	0	0	0	0	0
4930526A20Rik	20	25	13	31	12	51
4930529C04Rik	3	0	1	0	0	0
4930533K18Rik	2	0	2	0	0	0
4930533O14Rik	1231	1075	970	1212	1383	970
4930535I16Rik	0	2	3	0	0	0
4930538K18Rik	6	8	6	9	3	0
4930539E08Rik	143	220	206	194	208	160
4930544D05Rik	2	0	0	0	1	0
4930544G11Rik	0	0	0	0	0	0
4930546C10Rik	0	0	0	0	0	0
4930548H24Rik	23	11	15	26	8	22
4930549C01Rik	0	0	0	0	0	0
4930550C14Rik	7	18	16	6	14	9
4930550L24Rik	0	0	0	0	0	0
4930553M12Rik	0	0	0	0	0	0
4930555G01Rik	16	0	0	0	6	0
4930555K19Rik	0	0	0	0	0	0
4930556J24Rik	6	1	5	11	3	2
4930557A04Rik	0	0	0	0	0	0
4930558C23Rik	0	0	0	0	0	0
4930558K02Rik	0	0	0	0	0	0
4930562C15Rik	66	73	46	55	28	49
4930563D23Rik	0	0	0	0	2	4
4930563I02Rik	0	0	0	0	0	0
4930563M21Rik	1	0	2	0	0	0
4930564D02Rik	0	0	0	0	0	0
4930567H17Rik	0	0	0	0	0	0
4930568D16Rik	0	0	0	0	0	0
4930572O03Rik	0	0	0	0	0	0
4930578C19Rik	333	302	236	203	202	290
4930578G10Rik	26	19	50	16	90	36
4930578I06Rik	0	0	0	0	0	2
4930579F01Rik	0	0	0	0	0	0
4930579G24Rik	226	142	180	180	231	93
4930583I09Rik	0	0	0	0	0	0
4930590J08Rik	35	34	19	22	29	32
4930595D18Rik	0	0	0	0	0	0
4930595M18Rik	0	0	0	0	0	0
4930596D02Rik	0	0	0	0	0	0
4931400O07Rik	0	0	0	0	0	0
4931406B18Rik	3	0	0	5	2	16
4931406C07Rik	18092	15952	17222	16301	14967	12551
4931406P16Rik	5457	4181	4186	3872	4661	5402
4931408C20Rik	0	0	0	0	2	4
4931409K22Rik	0	0	0	1	0	0
4931414P19Rik	217	244	168	205	144	156
4931417E11Rik	0	0	0	0	0	0
4931422A03Rik	7	6	11	9	13	6
4931423N10Rik	2	2	0	0	2	0
4931428F04Rik	145	144	90	202	197	128
4931428L18Rik	2	3	3	2	4	2
4931429L15Rik	1	3	2	1	0	2
4931431F19Rik	0	0	0	0	0	0
4931440F15Rik	26	16	28	27	23	15
4931440P22Rik	162	152	89	79	134	105
4932411E22Rik	2	0	0	3	0	0
4932411N23Rik	85	20	0	63	44	41
4932414N04Rik	10	22	0	23	48	2
4932415D10Rik	0	0	0	0	0	0
4932416K20Rik	1	2	4	3	2	0
4932429P05Rik	0	0	0	0	0	0
4932431P20Rik	0	0	0	0	0	0
4932438A13Rik	1922	1441	1690	1536	1286	1904
4932438H23Rik	2	1	0	2	1	1
4932443I19Rik	50	22	4	8	83	70
4933400A11Rik	0	0	0	0	0	0
4933401B06Rik	0	0	0	0	0	0
4933402D24Rik	2	4	0	4	2	2
4933402E13Rik	0	0	0	0	0	0
4933402J07Rik	0	2	0	0	0	0
4933402N03Rik	0	0	0	0	0	0
4933402N22Rik	0	0	0	0	0	0
4933402P03Rik	0	4	0	0	0	0
4933403O08Rik	0	0	0	0	0	0
4933405L10Rik	1	10	3	3	4	0
4933405O20Rik	0	0	0	0	0	0
4933406J08Rik	0	0	0	0	0	0
4933406M09Rik	0	0	0	0	0	0
4933406P04Rik	90	50	59	49	55	47
4933407L21Rik	1	0	5	3	1	1
4933408B17Rik	28	29	15	14	16	14
4933408J17Rik	7	4	8	2	3	0
4933409G03Rik	0	0	0	0	0	0
4933411G06Rik	0	0	0	0	0	0
4933411K16Rik	2	7	8	4	2	2
4933412A08Rik	72	48	60	36	44	45
4933412E24Rik	0	0	0	0	0	0
4933413G19Rik	1	0	0	1	0	2
4933414I15Rik	0	0	0	0	0	0
4933415A04Rik	4	1	2	1	0	4
4933415F23Rik	0	0	0	1	2	0
4933416C03Rik	0	0	0	0	0	0
4933416E14Rik	0	0	0	0	0	0
4933416I08Rik	0	0	0	1	0	0
4933417A18Rik	1	4	7	0	1	0
4933417G07Rik	0	0	0	0	0	1
4933421I07Rik	1	1	0	0	0	0
4933424G06Rik	1	1	5	1	1	3
4933425L06Rik	0	0	0	0	0	0
4933427D14Rik	217	212	167	226	168	192
4933427G17Rik	3	0	0	5	1	0
4933427G23Rik	32	28	21	22	17	13
4933427I04Rik	182	187	59	142	133	95
4933428G20Rik	10	8	11	7	10	3
4933428M09Rik	0	0	0	0	0	0
4933430I17Rik	3	6	6	6	6	7
4933434E20Rik	2143	1676	1944	1706	1959	1853
4933436I01Rik	0	0	0	0	0	0
5031410I06Rik	0	0	0	0	0	0
5031414D18Rik	12	4	1	10	6	21
5031439G07Rik	4676	3567	3803	3981	4080	3123
5033404E19Rik	0	0	0	0	0	0
5033423K11Rik	0	0	0	0	0	0
5330417C22Rik	1	0	0	1	2	0
5330417H12Rik	0	0	0	0	0	0
5330438D12Rik	112	87	67	62	86	61
5430401F13Rik	0	0	0	0	0	0
5430402E10Rik	0	0	0	0	0	0
5430403G16Rik	65	58	69	65	49	25
5430416O09Rik	980	723	822	732	683	786
5430419D17Rik	0	0	0	0	0	0
5430427O19Rik	23	14	8	10	25	10
5530400C23Rik	0	0	0	0	0	0
5530401A14Rik	2	0	6	4	1	3
5730409E04Rik	365	337	290	383	389	324
5730416F02Rik	2	0	0	0	1	0
5730455P16Rik	1187	1152	1078	1234	928	982
5730480H06Rik	263	239	223	283	333	341
5730507C01Rik	207	56	46	77	54	91
5730508B09Rik	477	359	430	440	436	322
5730522E02Rik	0	0	0	0	0	2
5730559C18Rik	2	0	0	2	0	0
5730596B20Rik	78	58	34	59	27	40
5830411N06Rik	0	2	0	0	0	0
5830417I10Rik	1594	1609	1376	1352	1069	1519
5830454E08Rik	57	34	35	77	59	52
5830473C10Rik	0	0	0	9	0	0
5930422O12Rik	1	0	0	1	4	0
6030419C18Rik	122	131	119	188	134	79
6030445D17Rik	11	6	4	12	7	9
6030452D12Rik	0	0	0	0	0	0
6030458C11Rik	971	842	768	823	848	815
6030468B19Rik	1	1	0	0	4	3
6030469F06Rik	1	2	2	4	2	2
6030498E09Rik	0	0	0	0	0	0
6330403A02Rik	14	14	4	13	24	9
6330408A02Rik	422	494	345	398	316	313
6330409D20Rik	26	24	16	13	28	27
6330416G13Rik	1432	1378	971	1700	1286	1073
6330549D23Rik	28	28	42	30	23	31
6430531B16Rik	11	7	3	14	15	4
6430548M08Rik	215	187	208	218	262	197
6430550D23Rik	257	231	218	176	150	169
6430571L13Rik	252	220	158	322	266	189
6430573F11Rik	516	448	427	384	347	401
6430628N08Rik	0	0	0	0	0	0
6720489N17Rik	132	76	72	86	73	93
6820408C15Rik	9	10	25	16	18	7
6820431F20Rik	3322	2552	2678	2883	3243	2699
7420426K07Rik	0	0	0	0	0	0
7420461P10Rik	1	0	0	0	0	2
7530416G11Rik	3	1	0	24	5	3
7530428D23Rik	1	2	5	3	1	3
8030411F24Rik	0	0	0	0	0	0
8030423J24Rik	0	0	0	0	0	0
8030462N17Rik	482	402	431	344	335	414
8030474K03Rik	2	0	0	0	3	0
8430408G22Rik	1340	998	2731	1663	5182	3432
9030612E09Rik	3	2	4	6	2	2
9030617O03Rik	1766	1578	1262	1634	1601	1184
9030619P08Rik	13	7	8	22	27	11
9030624G23Rik	35	16	11	31	9	6
9030624J02Rik	1764	1666	1578	1820	1775	1563
9130008F23Rik	17	18	18	37	43	35
9130011E15Rik	637	480	435	443	524	465
9130019O22Rik	227	170	159	135	208	203
9130023H24Rik	256	250	233	236	258	217
9130204L05Rik	0	0	0	0	0	0
9130208D14Rik	25	17	4	17	15	21
9130213A22Rik	18	8	12	19	11	8
9130230L23Rik	27	17	33	18	21	76
9130401M01Rik	595	474	405	551	674	407
9130409I23Rik	0	0	0	0	0	1
9130409J20Rik	0	0	0	0	0	0
9230019H11Rik	13	12	8	6	12	8
9230102O04Rik	0	0	0	0	1	0
9230104L09Rik	14	8	5	8	18	7
9230104M06Rik	2	1	1	8	6	2
9230106D20Rik	0	1	0	0	0	1
9230109A22Rik	0	0	0	0	0	2
9230110C19Rik	84	74	66	57	56	41
9230110F15Rik	0	0	0	0	0	0
9230112D13Rik	0	0	0	0	0	0
9230113P08Rik	77	53	24	56	40	29
9330132A10Rik	46	51	21	32	31	21
9330151L19Rik	269	227	167	200	248	240
9330159F19Rik	100	81	56	112	95	88
9330161L09Rik	8	5	13	3	7	5
9330182L06Rik	3	2	0	0	2	3
9330182O14Rik	0	0	0	1	0	0
9430007A20Rik	0	0	0	0	0	0
9430015G10Rik	279	246	156	170	222	201
9430016H08Rik	2372	1592	1843	1677	1683	1371
