	GSM3559820	GSM3559821	GSM3559822	GSM3559823	GSM3559824	GSM3559825
1700022H01Rik	1	1	0	1	0	1
1700022H16Rik	0	0	0	0	0	0
1700022I11Rik	6	2	3	12	5	3
1700022N22Rik	23	7	17	24	25	29
1700023C21Rik	0	0	0	0	0	0
1700023F02Rik	0	0	0	1	0	0
1700023G09Rik	0	0	0	0	0	0
1700023H06Rik	8	11	11	10	9	7
1700024B05Rik	0	0	0	0	0	0
1700024B18Rik	0	0	0	0	0	0
1700024G13Rik	0	0	0	0	0	0
1700024I08Rik	0	0	0	0	0	0
1700024J04Rik	3	4	1	3	0	1
1700025B11Rik	0	0	0	0	0	0
1700025C18Rik	0	0	0	0	0	0
1700025D23Rik	0	0	0	0	0	0
1700025F24Rik	0	0	0	0	0	0
1700025G04Rik	1226	1183	1088	1438	435	600
1700025H01Rik	0	0	0	0	0	0
1700025J12Rik	0	0	0	0	0	0
1700025K04Rik	0	0	0	0	0	0
1700025K24Rik	0	0	0	0	0	0
1700025L06Rik	0	0	0	0	0	0
1700025M24Rik	0	0	0	0	0	0
1700025N21Rik	0	0	0	0	0	0
1700025N23Rik	2	0	2	1	1	1
1700025O08Rik	0	0	0	0	0	0
1700026D11Rik	0	0	0	1	0	0
1700026F02Rik	5	0	2	0	2	0
1700026J12Rik	0	0	0	0	0	0
1700026J14Rik	0	0	0	1	0	0
1700026N04Rik	1	0	1	1	3	2
1700027A07Rik	1	0	0	1	0	0
1700027A15Rik	0	0	0	0	0	0
1700027F06Rik	0	0	0	0	0	0
1700027F09Rik	0	0	0	0	0	0
1700027H10Rik	0	0	0	0	0	0
1700027I24Rik	0	0	0	0	0	0
1700027J07Rik	0	0	0	0	0	0
1700028B04Rik	1	1	1	0	1	2
1700028D13Rik	3	0	1	2	2	1
1700028E10Rik	71	57	63	71	46	47
1700028I16Rik	4	1	0	0	0	0
1700028J19Rik	9	9	9	15	9	11
1700028K03Rik	4	0	2	6	1	3
1700028M03Rik	0	0	0	0	0	0
1700028N14Rik	4	0	0	1	0	2
1700028P14Rik	0	0	0	0	1	0
1700028P15Rik	2	0	0	0	0	0
1700029B22Rik	0	0	0	0	1	0
1700029E06Rik	2	1	4	1	2	3
1700029F12Rik	1	0	0	2	0	0
1700029H14Rik	0	0	0	0	0	0
1700029I15Rik	23	23	25	28	13	21
1700029J03Rik	0	0	0	0	0	0
1700029J07Rik	151	133	120	100	96	137
1700029M03Rik	0	0	0	0	0	0
1700029M20Rik	0	0	0	0	0	0
1700029N11Rik	0	0	0	0	0	0
1700030A11Rik	0	0	0	0	0	0
1700030C10Rik	132	112	112	113	103	109
1700030C12Rik	3	4	7	0	3	0
1700030C14Rik	0	1	0	0	0	0
1700030E10Rik	0	0	0	0	0	0
1700030F04Rik	0	0	0	0	0	0
1700030J22Rik	163	181	104	106	165	175
1700030K09Rik	267	298	319	296	218	266
1700030L20Rik	0	0	0	0	0	0
1700030L22Rik	0	0	0	0	0	0
1700030M09Rik	1	1	1	0	0	0
1700030N03Rik	4	3	3	13	7	5
1700030O20Rik	0	0	0	0	0	0
1700031A10Rik	0	0	0	0	0	0
1700031F05Rik	0	0	0	0	0	0
1700031F10Rik	0	0	0	0	1	0
1700031L13Rik	0	0	0	0	0	0
1700031M16Rik	0	0	0	0	0	0
1700031P21Rik	1	0	0	1	1	2
1700034B16Rik	0	0	0	0	0	0
1700034E13Rik	0	0	0	0	0	0
1700034G24Rik	0	0	0	0	0	0
1700034H15Rik	21	15	23	26	23	29
1700034I23Rik	1	1	0	3	1	0
1700034J05Rik	2	0	0	2	0	0
1700034K08Rik	0	0	0	0	1	0
1700034P13Rik	40	38	29	45	31	40
1700036A12Rik	0	0	0	0	0	0
1700036G14Rik	0	0	0	0	0	0
1700036O09Rik	0	0	0	0	0	0
1700037C06Rik	0	0	0	2	0	0
1700037C18Rik	88	106	89	93	81	76
1700037F03Rik	0	0	0	0	0	0
1700037H04Rik	1330	1523	1465	1514	1325	1438
1700039E22Rik	0	0	0	0	0	0
1700039M10Rik	0	0	0	0	0	0
1700039M15Rik	0	0	0	0	0	0
1700040D17Rik	4	5	2	2	2	4
1700040E09Rik	0	0	0	0	0	0
1700040F15Rik	0	0	0	0	0	0
1700040F17Rik	0	0	0	0	0	0
1700040L08Rik	3	3	3	3	3	2
1700041B01Rik	0	0	0	0	0	0
1700041C23Rik	0	0	0	0	0	0
1700041G16Rik	4	2	2	7	3	4
1700041I07Rik	0	0	0	0	0	0
1700041M05Rik	0	0	0	0	0	0
1700041M19Rik	0	0	0	1	0	0
1700042D02Rik	0	0	0	0	0	0
1700042G15Rik	0	0	0	0	0	0
1700042O05Rik	0	0	0	0	0	0
1700042O10Rik	0	0	0	0	0	0
1700044C05Rik	0	0	0	0	0	0
1700044K03Rik	0	0	0	0	0	0
1700045H11Rik	0	0	0	0	0	0
1700046C09Rik	0	0	0	0	0	0
1700047A11Rik	3	3	2	1	0	2
1700047E10Rik	1	0	2	2	1	2
1700047F07Rik	0	0	0	0	0	0
1700047G03Rik	0	0	0	0	0	0
1700047G07Rik	8	0	8	6	8	8
1700047K16Rik	4	2	5	7	5	10
1700047L14Rik	0	0	0	0	0	0
1700047M11Rik	0	0	0	0	0	0
1700048F04Rik	0	0	0	0	0	0
1700048M11Rik	1	1	2	2	4	3
1700048O14Rik	0	0	0	0	0	0
1700048O20Rik	16	30	19	9	17	20
1700048P04Rik	0	0	0	0	0	0
1700049E15Rik	20	15	38	20	10	16
1700049E17Rik1	0	0	0	0	0	0
1700049E17Rik2	0	0	0	0	0	0
1700049E22Rik	0	0	0	0	0	0
1700049L16Rik	0	0	0	0	0	0
1700051A21Rik	1	1	0	0	0	2
1700052H01Rik	0	0	0	0	0	0
1700052I22Rik	0	0	0	0	0	0
1700052K11Rik	263	259	242	241	235	221
1700054A03Rik	2	1	0	2	4	5
1700054K02Rik	0	0	0	0	0	0
1700054K19Rik	0	0	0	0	0	0
1700054M17Rik	0	0	0	0	0	0
1700054O05Rik	0	0	0	0	0	1
1700055C04Rik	0	0	0	0	0	0
1700055D18Rik	16	18	32	26	21	28
1700056E22Rik	15	18	18	18	18	8
1700056N10Rik	11	5	4	14	8	11
1700057G04Rik	0	0	1	1	0	0
1700057H15Rik	0	0	1	0	0	0
1700057H21Rik	0	0	0	0	0	0
1700058P15Rik	7	2	10	5	7	6
1700060C16Rik	0	0	0	0	0	0
1700060C20Rik	0	1	1	0	0	0
1700060J05Rik	8	7	8	11	14	10
1700060O08Rik	0	0	0	0	0	0
1700061E17Rik	0	0	0	0	0	0
1700061E18Rik	0	0	0	0	0	0
1700061F12Rik	0	0	0	0	0	0
1700061H18Rik	1	0	0	0	0	0
1700061I17Rik	9	7	9	9	16	16
1700061J23Rik	0	0	0	0	0	0
1700061N14Rik	0	0	0	0	0	0
1700062C10Rik	4	1	1	3	1	1
1700063A18Rik	0	0	0	0	0	0
1700063D05Rik	16	6	10	12	9	9
1700063H04Rik	0	0	0	0	0	0
1700063H06Rik	0	0	0	0	0	0
1700063J08Rik	2	1	0	2	4	5
1700063K16Rik	0	0	0	0	0	0
1700063O14Rik	0	0	0	0	0	0
1700064H15Rik	0	0	0	0	0	0
1700064J06Rik	0	0	0	0	0	0
1700064M15Rik	0	0	0	0	0	0
1700065D16Rik	1	0	2	7	1	5
1700065I16Rik	0	0	0	0	0	0
1700065J11Rik	0	0	0	0	0	0
1700065J18Rik	0	0	1	0	0	0
1700065L07Rik	0	0	0	0	0	0
1700065O20Rik	0	0	0	0	0	0
1700066B17Rik	0	0	0	0	0	0
1700066B19Rik	77	103	89	107	116	112
1700066C05Rik	0	1	0	0	0	0
1700066J03Rik	10	4	3	6	6	8
1700066M21Rik	247	335	332	320	301	305
1700066N21Rik	0	0	0	0	0	0
1700066O22Rik	0	0	0	0	0	2
1700067G17Rik	0	0	0	0	0	0
1700067K01Rik	5	5	4	5	4	6
1700067P10Rik	0	0	0	0	0	0
1700069B07Rik	22	17	19	19	22	19
1700069L16Rik	0	0	0	0	0	0
1700069P05Rik	0	0	0	0	0	0
1700071G01Rik	0	0	0	0	0	0
1700071K01Rik	0	0	0	0	0	0
1700071M16Rik	0	0	0	0	0	0
1700072B07Rik	0	1	1	0	0	0
1700072G22Rik	0	0	0	0	0	0
1700072O05Rik	0	0	0	0	0	0
1700073E17Rik	0	2	1	1	0	1
1700074H08Rik	0	0	0	0	0	0
1700080C20Rik	0	0	0	0	0	0
1700080N15Rik	0	0	0	0	0	0
1700081B01Rik	0	0	0	0	0	0
1700081H04Rik	0	0	0	0	0	0
1700081N11Rik	5	8	7	8	10	4
1700082M22Rik	29	7	10	28	14	15
1700083H02Rik	0	0	0	0	0	0
1700084C06Rik	75	71	93	92	59	59
1700084D21Rik	0	1	0	0	1	0
1700084E18Rik	11	13	12	13	10	13
1700084F23Rik	0	0	0	0	0	0
1700084J12Rik	1	0	0	1	0	0
1700084M14Rik	0	0	0	0	0	0
1700085C21Rik	0	0	0	0	0	0
1700085D07Rik	0	0	0	0	0	0
1700086D15Rik	6	8	4	10	0	4
1700086L19Rik	6	6	13	8	3	2
1700086O06Rik	74	66	71	81	83	78
1700086P04Rik	11	13	15	10	12	14
1700087I21Rik	3	1	0	8	0	1
1700087M22Rik	0	0	0	0	0	0
1700088E04Rik	241	277	210	173	170	175
1700091H14Rik	0	0	0	0	0	0
1700092C02Rik	0	0	0	0	0	0
1700092C10Rik	0	0	0	0	0	0
1700092C17Rik	0	0	0	0	0	0
1700092E19Rik	0	0	0	0	0	0
1700092K14Rik	0	0	0	0	0	0
1700092M07Rik	8	2	6	4	5	5
1700093J21Rik	1	0	0	0	0	0
1700093K21Rik	2	0	1	2	3	3
1700093P08Rik	0	0	0	0	0	0
1700094D03Rik	52	26	50	46	55	51
1700094J05Rik	1	0	0	1	0	0
1700094M23Rik	0	0	0	0	0	0
1700094M24Rik	0	0	0	0	0	0
1700095A13Rik	0	0	0	1	0	0
1700095A21Rik	2	0	0	0	0	0
1700095B10Rik	0	0	0	0	0	0
1700095J03Rik	0	0	0	0	0	0
1700095J07Rik	11	2	5	11	9	10
1700095J12Rik	1	1	0	2	0	0
1700095K22Rik	0	0	0	0	0	0
1700096J18Rik	0	0	0	0	0	0
1700096K18Rik	65	83	68	76	44	58
1700097N02Rik	0	0	0	0	0	0
1700099I09Rik	1	0	1	0	2	1
1700100I10Rik	1	0	1	2	0	7
1700100L14Rik	0	0	0	0	0	0
1700101I11Rik	89	108	94	117	107	105
1700101I19Rik	0	0	0	0	0	0
1700101O22Rik	0	0	0	0	0	0
1700102H20Rik	6	10	10	14	9	16
1700102P08Rik	9	12	7	6	5	3
1700104B16Rik	0	0	0	0	3	1
1700104L18Rik	0	0	0	0	0	0
1700105G05Rik	0	2	0	1	0	0
1700105P06Rik	21	23	27	25	32	24
1700106O07Rik	0	0	0	0	0	0
1700108F19Rik	2	1	1	0	2	4
1700108J01Rik	0	0	0	0	0	0
1700108N06Rik	0	0	0	0	0	0
1700108N11Rik	0	0	2	0	0	0
1700109G14Rik	0	0	0	0	0	0
1700109G15Rik	0	0	0	0	0	0
1700109H08Rik	83	28	60	88	54	85
1700109I08Rik	0	0	0	0	0	0
1700109K24Rik	24	10	12	20	19	17
1700110C19Rik	1	0	1	1	1	0
1700110I01Rik	0	4	5	6	9	2
1700110I07Rik	0	0	1	0	0	0
1700110K17Rik	91	64	155	109	96	90
1700111E14Rik	0	0	0	0	0	0
1700111N16Rik	0	0	0	0	0	2
1700112D23Rik	3	3	0	1	0	0
1700112H15Rik	0	0	0	0	0	0
1700112J05Rik	0	0	0	0	0	0
1700112J16Rik	12	6	11	1	6	17
1700112K13Rik	0	0	0	0	0	0
1700112M02Rik	0	0	0	0	0	0
1700113A16Rik	65	41	56	57	42	47
1700113B09Rik	1	1	1	0	0	0
1700113H08Rik	0	0	0	0	0	0
1700116B05Rik	0	0	0	0	0	0
1700116H05Rik	1	0	1	2	0	1
1700119H24Rik	1	0	0	1	0	0
1700119I11Rik	0	0	0	0	0	0
1700120B22Rik	23	36	31	27	26	31
1700120C14Rik	29	16	25	23	13	33
1700120C18Rik	0	0	0	0	0	0
1700120E14Rik	0	0	0	1	0	0
1700120G07Rik	1	0	0	2	1	0
1700120G11Rik	0	0	0	0	0	0
1700120K04Rik	0	0	0	0	0	0
1700120O09Rik	0	0	0	0	0	0
1700121C08Rik	0	0	0	1	0	0
1700121L03Rik	0	0	0	0	0	0
1700121L16Rik	0	0	0	2	0	0
1700121N20Rik	0	0	0	0	0	0
1700122C19Rik	115	128	99	127	135	107
1700122D07Rik	0	0	0	0	0	0
1700122E12Rik	1	1	2	0	0	0
1700122H20Rik	0	0	0	0	0	0
1700122O11Rik	0	0	0	0	1	0
1700123J17Rik	0	0	0	0	0	0
1700123K08Rik	1	0	0	0	0	0
1700123L14Rik	0	0	0	0	0	0
1700123M08Rik	37	38	37	37	27	37
1700123O12Rik	0	0	0	0	0	0
1700123O20Rik	814	951	917	890	762	803
1700123O21Rik	0	0	0	0	0	0
1700124L16Rik	3	1	5	4	2	6
1700124M09Rik	0	0	0	0	0	0
1700125G02Rik	0	0	0	0	0	0
1700125G22Rik	2	0	1	0	0	2
1700125H03Rik	0	0	0	0	0	0
1700125H20Rik	0	1	0	1	2	1
1700126A01Rik	0	0	0	0	0	0
1700126G02Rik	3	3	0	1	3	4
1700126H18Rik	0	0	0	0	0	0
1700127F24Rik	0	0	0	0	0	0
1700128A07Rik	0	0	0	0	0	0
1700128E19Rik	0	0	0	0	0	0
1700128F08Rik	1	4	0	4	0	2
1700128I11Rik	0	0	0	0	0	0
1700129C05Rik	0	0	0	1	0	9
1700129L04Rik	0	0	0	0	0	0
1810006J02Rik	1	1	0	2	3	0
1810007C17Rik	0	0	0	0	0	0
1810007D17Rik	0	2	0	0	0	1
1810008B01Rik	0	0	0	0	0	0
1810008I18Rik	23	29	27	21	23	23
1810009A15Rik	440	450	510	489	504	478
1810009J06Rik	0	0	0	0	0	0
1810010H24Rik	589	572	333	320	149	252
1810010K12Rik	0	0	0	0	0	0
1810012K08Rik	24	9	34	20	14	40
1810012K16Rik	2	1	2	2	1	2
1810013D15Rik	28	13	13	30	17	7
1810013L24Rik	1995	2186	2056	2108	2193	2288
1810014B01Rik	192	199	189	202	191	173
1810014P07Rik	7	8	8	16	11	20
1810018F18Rik	0	1	0	0	0	1
1810019D21Rik	289	221	436	333	442	482
1810019N24Rik	3	2	1	0	4	2
1810020O05Rik	0	0	0	0	0	0
1810021B22Rik	81	70	72	67	70	58
1810024B03Rik	38	25	19	33	33	24
1810028F09Rik	0	1	0	0	0	1
1810030O07Rik	1478	1662	1378	1388	1420	1428
1810034E14Rik	26	20	22	38	12	22
1810035K13Rik	0	0	0	0	0	0
1810037I17Rik	827	989	920	1046	793	913
1810041H14Rik	4	3	3	1	2	1
1810044D09Rik	49	49	49	59	35	51
1810044K17Rik	0	0	0	0	0	0
1810046K07Rik	3	1	0	3	4	3
1810049I09Rik	0	0	0	0	0	0
1810049J17Rik	151	178	190	174	173	149
1810053B23Rik	0	0	1	1	0	0
1810055G02Rik	818	897	967	967	863	888
1810058I24Rik	1264	1606	1514	1501	1315	1288
1810058N15Rik	4	6	3	3	9	4
1810059C17Rik	2	0	0	0	1	2
1810059H22Rik	37	15	24	24	17	33
1810062G17Rik	3	8	9	10	5	3
1810062O18Rik	20	22	29	34	19	27
1810063I02Rik	0	0	0	0	0	0
1810064F22Rik	171	124	218	216	161	183
1810065E05Rik	0	0	0	0	0	0
1810073O08Rik	0	0	0	0	0	1
2010001A14Rik	47	53	72	80	57	74
2010001K21Rik	11	17	18	16	22	14
2010001M07Rik	0	0	0	0	0	0
2010003K11Rik	14	31	13	10	7	20
2010007H06Rik	25	23	63	52	31	52
2010009K17Rik	0	0	0	0	0	0
2010010A06Rik	3	3	3	0	0	6
2010013B24Rik	0	0	0	0	0	0
2010016I18Rik	24	11	36	22	35	28
2010103J01Rik	1	0	0	1	1	0
2010106C02Rik	0	0	0	0	0	0
2010106E10Rik	0	0	0	0	0	0
2010106G04Rik	2	0	0	0	0	0
2010109A12Rik	3	4	6	12	4	3
2010110E17Rik	1	2	1	3	0	8
2010110G14Rik	0	0	0	0	0	0
2010110K18Rik	4	3	10	19	12	9
2010203P06Rik	0	0	0	0	0	0
2010204K13Rik	28	30	34	23	13	25
2010308F09Rik	0	0	1	0	0	0
2010309G21Rik	0	0	0	0	0	0
2010310C07Rik	2	0	2	2	1	2
2010315B03Rik	632	671	696	719	631	696
2010320M18Rik	263	304	263	262	244	252
2010320O07Rik	1	0	0	0	1	1
2200002D01Rik	822	1097	1019	1034	1184	1066
2200002J24Rik	14	19	14	17	23	16
2210010C04Rik	0	1	1	3	3	3
2210011K15Rik	0	0	0	0	0	0
2210016F16Rik	820	1015	870	816	955	976
2210016L21Rik	852	985	961	1021	927	1010
2210017I01Rik	9	5	5	9	7	5
2210020O09Rik	0	0	0	0	0	0
2210022D18Rik	0	0	0	0	0	1
2210039B01Rik	4	3	7	5	12	11
2210404E10Rik	0	0	0	0	0	0
2210406O10Rik	8	12	9	10	10	9
2210408F21Rik	258	292	280	346	192	242
2210408I21Rik	210	232	205	247	210	254
2210409D07Rik	0	0	0	0	0	0
2210409E12Rik	0	0	0	0	0	0
2210411M09Rik	1	2	4	3	7	4
2210414B05Rik	0	0	0	0	0	0
2210414F02Rik	0	0	0	0	0	0
2210417A02Rik	1	0	2	3	2	1
2210418O10Rik	609	565	539	650	459	541
2210420H20Rik	0	0	2	1	0	2
2300002M23Rik	0	0	0	1	0	0
2300003K06Rik	0	0	0	0	0	0
2300009A05Rik	148	178	191	175	183	158
2310001H17Rik	61	78	99	84	72	99
